"Step","RewardsMean","Alien-v5__ppo_rnd_envpool - rewards/rewards_mean__MIN","Alien-v5__ppo_rnd_envpool - rewards/rewards_mean__MAX"
"851968","0.0037653683684766293","0.0037653683684766293","0.0037653683684766293"
"868352","0.003148146439343691","0.003148146439343691","0.003148146439343691"
"884736","0.003675944171845913","0.003675944171845913","0.003675944171845913"
"901120","0.003086905460804701","0.003086905460804701","0.003086905460804701"
"917504","0.0036169467493891716","0.0036169467493891716","0.0036169467493891716"
"933888","0.0036096489056944847","0.0036096489056944847","0.0036096489056944847"
"950272","0.0034763962030410767","0.0034763962030410767","0.0034763962030410767"
"966656","0.003716651815921068","0.003716651815921068","0.003716651815921068"
"983040","0.003723330330103636","0.003723330330103636","0.003723330330103636"
"999424","0.0034540777560323477","0.0034540777560323477","0.0034540777560323477"
"1015808","0.0034798067063093185","0.0034798067063093185","0.0034798067063093185"
"1032192","0.0037646619603037834","0.0037646619603037834","0.0037646619603037834"
"1048576","0.0035663857124745846","0.0035663857124745846","0.0035663857124745846"
"1064960","0.0037627103738486767","0.0037627103738486767","0.0037627103738486767"
"1081344","0.0038398446049541235","0.0038398446049541235","0.0038398446049541235"
"1097728","0.0034925052896142006","0.0034925052896142006","0.0034925052896142006"
"1114112","0.0036751602310687304","0.0036751602310687304","0.0036751602310687304"
"1130496","0.0033771502785384655","0.0033771502785384655","0.0033771502785384655"
"1146880","0.0036779523361474276","0.0036779523361474276","0.0036779523361474276"
"1163264","0.0037421598099172115","0.0037421598099172115","0.0037421598099172115"
"1179648","0.0037291408516466618","0.0037291408516466618","0.0037291408516466618"
"1196032","0.0031408232171088457","0.0031408232171088457","0.0031408232171088457"
"1212416","0.0036080379504710436","0.0036080379504710436","0.0036080379504710436"
"1228800","0.0038940943777561188","0.0038940943777561188","0.0038940943777561188"
"1245184","0.003707977943122387","0.003707977943122387","0.003707977943122387"
"1261568","0.003636234439909458","0.003636234439909458","0.003636234439909458"
"1277952","0.0033227927051484585","0.0033227927051484585","0.0033227927051484585"
"1294336","0.003634084016084671","0.003634084016084671","0.003634084016084671"
"1310720","0.0041728550568223","0.0041728550568223","0.0041728550568223"
"1327104","0.003462271299213171","0.003462271299213171","0.003462271299213171"
"1343488","0.0033297690097242594","0.0033297690097242594","0.0033297690097242594"
"1359872","0.0035413240548223257","0.0035413240548223257","0.0035413240548223257"
"1376256","0.004106153734028339","0.004106153734028339","0.004106153734028339"
"1392640","0.003610113635659218","0.003610113635659218","0.003610113635659218"
"1409024","0.003507948713377118","0.003507948713377118","0.003507948713377118"
"1425408","0.003583555342629552","0.003583555342629552","0.003583555342629552"
"1441792","0.0037912249099463224","0.0037912249099463224","0.0037912249099463224"
"1458176","0.004099727608263493","0.004099727608263493","0.004099727608263493"
"1474560","0.002992760855704546","0.002992760855704546","0.002992760855704546"
"1490944","0.0034325672313570976","0.0034325672313570976","0.0034325672313570976"
"1507328","0.0034556612372398376","0.0034556612372398376","0.0034556612372398376"
"1523712","0.0031040417961776257","0.0031040417961776257","0.0031040417961776257"
"1540096","0.003588141407817602","0.003588141407817602","0.003588141407817602"
"1556480","0.0037691364996135235","0.0037691364996135235","0.0037691364996135235"
"1572864","0.0034749112091958523","0.0034749112091958523","0.0034749112091958523"
"1589248","0.0033725290559232235","0.0033725290559232235","0.0033725290559232235"
"1605632","0.003595300018787384","0.003595300018787384","0.003595300018787384"
"1622016","0.0038995039649307728","0.0038995039649307728","0.0038995039649307728"
"1638400","0.0038424194790422916","0.0038424194790422916","0.0038424194790422916"
"1654784","0.0038938578218221664","0.0038938578218221664","0.0038938578218221664"
"1671168","0.0036325491964817047","0.0036325491964817047","0.0036325491964817047"
"1687552","0.0032985294237732887","0.0032985294237732887","0.0032985294237732887"
"1703936","0.0037860237061977386","0.0037860237061977386","0.0037860237061977386"
"1720320","0.0038425587117671967","0.0038425587117671967","0.0038425587117671967"
"1736704","0.003576019313186407","0.003576019313186407","0.003576019313186407"
"1753088","0.003875626716762781","0.003875626716762781","0.003875626716762781"
"1769472","0.0037501738406717777","0.0037501738406717777","0.0037501738406717777"
"1785856","0.004224375355988741","0.004224375355988741","0.004224375355988741"
"1802240","0.003803785890340805","0.003803785890340805","0.003803785890340805"
"1818624","0.0033719169441610575","0.0033719169441610575","0.0033719169441610575"
"1835008","0.0036961412988603115","0.0036961412988603115","0.0036961412988603115"
"1851392","0.0038600049447268248","0.0038600049447268248","0.0038600049447268248"
"1867776","0.004046989604830742","0.004046989604830742","0.004046989604830742"
"1884160","0.00365143152885139","0.00365143152885139","0.00365143152885139"
"1900544","0.003968328237533569","0.003968328237533569","0.003968328237533569"
"1916928","0.0037189433351159096","0.0037189433351159096","0.0037189433351159096"
"1933312","0.004441461991518736","0.004441461991518736","0.004441461991518736"
"1949696","0.0036926614120602608","0.0036926614120602608","0.0036926614120602608"
"1966080","0.00375449494458735","0.00375449494458735","0.00375449494458735"
"1982464","0.003569109598174691","0.003569109598174691","0.003569109598174691"
"1998848","0.0034163175150752068","0.0034163175150752068","0.0034163175150752068"
"2015232","0.004374699667096138","0.004374699667096138","0.004374699667096138"
"2031616","0.004070440772920847","0.004070440772920847","0.004070440772920847"
"2048000","0.0037183836102485657","0.0037183836102485657","0.0037183836102485657"
"2064384","0.0037858777213841677","0.0037858777213841677","0.0037858777213841677"
"2080768","0.003820935031399131","0.003820935031399131","0.003820935031399131"
"2097152","0.0039023119024932384","0.0039023119024932384","0.0039023119024932384"
"2113536","0.0035056988708674908","0.0035056988708674908","0.0035056988708674908"
"2129920","0.003706790041178465","0.003706790041178465","0.003706790041178465"
"2146304","0.004640734288841486","0.004640734288841486","0.004640734288841486"
"2162688","0.0038190078921616077","0.0038190078921616077","0.0038190078921616077"
"2179072","0.0036392612382769585","0.0036392612382769585","0.0036392612382769585"
"2195456","0.003760536666959524","0.003760536666959524","0.003760536666959524"
"2211840","0.004374921787530184","0.004374921787530184","0.004374921787530184"
"2228224","0.004634729120880365","0.004634729120880365","0.004634729120880365"
"2244608","0.003896911395713687","0.003896911395713687","0.003896911395713687"
"2260992","0.003912038169801235","0.003912038169801235","0.003912038169801235"
"2277376","0.00359490723349154","0.00359490723349154","0.00359490723349154"
"2293760","0.00391805823892355","0.00391805823892355","0.00391805823892355"
"2310144","0.0039042639546096325","0.0039042639546096325","0.0039042639546096325"
"2326528","0.00373053178191185","0.00373053178191185","0.00373053178191185"
"2342912","0.0038711619563400745","0.0038711619563400745","0.0038711619563400745"
"2359296","0.004380249418318272","0.004380249418318272","0.004380249418318272"
"2375680","0.004273590166121721","0.004273590166121721","0.004273590166121721"
"2392064","0.0038616363890469074","0.0038616363890469074","0.0038616363890469074"
"2408448","0.003998095169663429","0.003998095169663429","0.003998095169663429"
"2424832","0.0040077827870845795","0.0040077827870845795","0.0040077827870845795"
"2441216","0.0036718430928885937","0.0036718430928885937","0.0036718430928885937"
"2457600","0.0037255475763231516","0.0037255475763231516","0.0037255475763231516"
"2473984","0.003682001493871212","0.003682001493871212","0.003682001493871212"
"2490368","0.004167552571743727","0.004167552571743727","0.004167552571743727"
"2506752","0.0041004978120327","0.0041004978120327","0.0041004978120327"
"2523136","0.004440882708877325","0.004440882708877325","0.004440882708877325"
"2539520","0.003965126350522041","0.003965126350522041","0.003965126350522041"
"2555904","0.003296609502285719","0.003296609502285719","0.003296609502285719"
"2572288","0.004131591413170099","0.004131591413170099","0.004131591413170099"
"2588672","0.003960282076150179","0.003960282076150179","0.003960282076150179"
"2605056","0.004100299905985594","0.004100299905985594","0.004100299905985594"
"2621440","0.0038097500801086426","0.0038097500801086426","0.0038097500801086426"
"2637824","0.004064754582941532","0.004064754582941532","0.004064754582941532"
"2654208","0.004325687885284424","0.004325687885284424","0.004325687885284424"
"2670592","0.00394367566332221","0.00394367566332221","0.00394367566332221"
"2686976","0.003964610397815704","0.003964610397815704","0.003964610397815704"
"2703360","0.003795584896579385","0.003795584896579385","0.003795584896579385"
"2719744","0.0038166253361850977","0.0038166253361850977","0.0038166253361850977"
"2736128","0.003791765309870243","0.003791765309870243","0.003791765309870243"
"2752512","0.004204155411571264","0.004204155411571264","0.004204155411571264"
"2768896","0.0042659081518650055","0.0042659081518650055","0.0042659081518650055"
"2785280","0.0036633871495723724","0.0036633871495723724","0.0036633871495723724"
"2801664","0.0033361571840941906","0.0033361571840941906","0.0033361571840941906"
"2818048","0.004145978018641472","0.004145978018641472","0.004145978018641472"
"2834432","0.004128290340304375","0.004128290340304375","0.004128290340304375"
"2850816","0.0036178873851895332","0.0036178873851895332","0.0036178873851895332"
"2867200","0.0036748501006513834","0.0036748501006513834","0.0036748501006513834"
"2883584","0.0038642617873847485","0.0038642617873847485","0.0038642617873847485"
"2899968","0.004323702305555344","0.004323702305555344","0.004323702305555344"
"2916352","0.0041153309866786","0.0041153309866786","0.0041153309866786"
"2932736","0.0036820038221776485","0.0036820038221776485","0.0036820038221776485"
"2949120","0.004123295657336712","0.004123295657336712","0.004123295657336712"
"2965504","0.0034009921364486217","0.0034009921364486217","0.0034009921364486217"
"2981888","0.003713959362357855","0.003713959362357855","0.003713959362357855"
"2998272","0.003802788443863392","0.003802788443863392","0.003802788443863392"
"3014656","0.004000033251941204","0.004000033251941204","0.004000033251941204"
"3031040","0.004878445994108915","0.004878445994108915","0.004878445994108915"
"3047424","0.003897561226040125","0.003897561226040125","0.003897561226040125"
"3063808","0.003908567130565643","0.003908567130565643","0.003908567130565643"
"3080192","0.0035519273951649666","0.0035519273951649666","0.0035519273951649666"
"3096576","0.004429765976965427","0.004429765976965427","0.004429765976965427"
"3112960","0.0036301545333117247","0.0036301545333117247","0.0036301545333117247"
"3129344","0.003854532493278384","0.003854532493278384","0.003854532493278384"
"3145728","0.004053965210914612","0.004053965210914612","0.004053965210914612"
"3162112","0.004216719418764114","0.004216719418764114","0.004216719418764114"
"3178496","0.004002455156296492","0.004002455156296492","0.004002455156296492"
"3194880","0.004510853439569473","0.004510853439569473","0.004510853439569473"
"3211264","0.003510044887661934","0.003510044887661934","0.003510044887661934"
"3227648","0.004197827074676752","0.004197827074676752","0.004197827074676752"
"3244032","0.004071973729878664","0.004071973729878664","0.004071973729878664"
"3260416","0.003787896130234003","0.003787896130234003","0.003787896130234003"
"3276800","0.0038354150019586086","0.0038354150019586086","0.0038354150019586086"
"3293184","0.004136755131185055","0.004136755131185055","0.004136755131185055"
"3309568","0.0040472690016031265","0.0040472690016031265","0.0040472690016031265"
"3325952","0.005111632868647575","0.005111632868647575","0.005111632868647575"
"3342336","0.004120667465031147","0.004120667465031147","0.004120667465031147"
"3358720","0.0037914570420980453","0.0037914570420980453","0.0037914570420980453"
"3375104","0.0038234770763665438","0.0038234770763665438","0.0038234770763665438"
"3391488","0.004547383636236191","0.004547383636236191","0.004547383636236191"
"3407872","0.004857242107391357","0.004857242107391357","0.004857242107391357"
"3424256","0.0044417474418878555","0.0044417474418878555","0.0044417474418878555"
"3440640","0.003987472504377365","0.003987472504377365","0.003987472504377365"
"3457024","0.004270680248737335","0.004270680248737335","0.004270680248737335"
"3473408","0.004816597327589989","0.004816597327589989","0.004816597327589989"
"3489792","0.00385106960311532","0.00385106960311532","0.00385106960311532"
"3506176","0.00477899145334959","0.00477899145334959","0.00477899145334959"
"3522560","0.004036894999444485","0.004036894999444485","0.004036894999444485"
"3538944","0.004493468441069126","0.004493468441069126","0.004493468441069126"
"3555328","0.004686909262090921","0.004686909262090921","0.004686909262090921"
"3571712","0.004519717302173376","0.004519717302173376","0.004519717302173376"
"3588096","0.004562415182590485","0.004562415182590485","0.004562415182590485"
"3604480","0.004194778855890036","0.004194778855890036","0.004194778855890036"
"3620864","0.004822107031941414","0.004822107031941414","0.004822107031941414"
"3637248","0.00502293836325407","0.00502293836325407","0.00502293836325407"
"3653632","0.00436590937897563","0.00436590937897563","0.00436590937897563"
"3670016","0.004098651930689812","0.004098651930689812","0.004098651930689812"
"3686400","0.004379848018288612","0.004379848018288612","0.004379848018288612"
"3702784","0.004917238373309374","0.004917238373309374","0.004917238373309374"
"3719168","0.004540226422250271","0.004540226422250271","0.004540226422250271"
"3735552","0.00452191848307848","0.00452191848307848","0.00452191848307848"
"3751936","0.00450342521071434","0.00450342521071434","0.00450342521071434"
"3768320","0.004370241425931454","0.004370241425931454","0.004370241425931454"
"3784704","0.004623716697096825","0.004623716697096825","0.004623716697096825"
"3801088","0.004183837212622166","0.004183837212622166","0.004183837212622166"
"3817472","0.004601744469255209","0.004601744469255209","0.004601744469255209"
"3833856","0.0047468398697674274","0.0047468398697674274","0.0047468398697674274"
"3850240","0.004552545957267284","0.004552545957267284","0.004552545957267284"
"3866624","0.0039262110367417336","0.0039262110367417336","0.0039262110367417336"
"3883008","0.004865969065576792","0.004865969065576792","0.004865969065576792"
"3899392","0.005740302614867687","0.005740302614867687","0.005740302614867687"
"3915776","0.004317299462854862","0.004317299462854862","0.004317299462854862"
"3932160","0.004452073946595192","0.004452073946595192","0.004452073946595192"
"3948544","0.004812154918909073","0.004812154918909073","0.004812154918909073"
"3964928","0.005222028587013483","0.005222028587013483","0.005222028587013483"
"3981312","0.003938693553209305","0.003938693553209305","0.003938693553209305"
"3997696","0.004965850152075291","0.004965850152075291","0.004965850152075291"
"4014080","0.004610804840922356","0.004610804840922356","0.004610804840922356"
"4030464","0.004509002435952425","0.004509002435952425","0.004509002435952425"
"4046848","0.004926430992782116","0.004926430992782116","0.004926430992782116"
"4063232","0.0051838732324540615","0.0051838732324540615","0.0051838732324540615"
"4079616","0.005026890896260738","0.005026890896260738","0.005026890896260738"
"4096000","0.004504460841417313","0.004504460841417313","0.004504460841417313"
"4112384","0.0051979366689920425","0.0051979366689920425","0.0051979366689920425"
"4128768","0.005117723718285561","0.005117723718285561","0.005117723718285561"
"4145152","0.004522072151303291","0.004522072151303291","0.004522072151303291"
"4161536","0.0048121861182153225","0.0048121861182153225","0.0048121861182153225"
"4177920","0.004836771637201309","0.004836771637201309","0.004836771637201309"
"4194304","0.0038918624632060528","0.0038918624632060528","0.0038918624632060528"
"4210688","0.005164841189980507","0.005164841189980507","0.005164841189980507"
"4227072","0.004834624007344246","0.004834624007344246","0.004834624007344246"
"4243456","0.004965119995176792","0.004965119995176792","0.004965119995176792"
"4259840","0.004856794141232967","0.004856794141232967","0.004856794141232967"
"4276224","0.004281542729586363","0.004281542729586363","0.004281542729586363"
"4292608","0.005063134711235762","0.005063134711235762","0.005063134711235762"
"4308992","0.0046370020136237144","0.0046370020136237144","0.0046370020136237144"
"4325376","0.004722870886325836","0.004722870886325836","0.004722870886325836"
"4341760","0.004252346232533455","0.004252346232533455","0.004252346232533455"
"4358144","0.005442527122795582","0.005442527122795582","0.005442527122795582"
"4374528","0.004931384231895208","0.004931384231895208","0.004931384231895208"
"4390912","0.004493150860071182","0.004493150860071182","0.004493150860071182"
"4407296","0.004842367023229599","0.004842367023229599","0.004842367023229599"
"4423680","0.004839487839490175","0.004839487839490175","0.004839487839490175"
"4440064","0.004948517307639122","0.004948517307639122","0.004948517307639122"
"4456448","0.004834288731217384","0.004834288731217384","0.004834288731217384"
"4472832","0.005637177731841803","0.005637177731841803","0.005637177731841803"
"4489216","0.005236147902905941","0.005236147902905941","0.005236147902905941"
"4505600","0.004856752697378397","0.004856752697378397","0.004856752697378397"
"4521984","0.004651512019336224","0.004651512019336224","0.004651512019336224"
"4538368","0.005595581140369177","0.005595581140369177","0.005595581140369177"
"4554752","0.0053497543558478355","0.0053497543558478355","0.0053497543558478355"
"4571136","0.004868705291301012","0.004868705291301012","0.004868705291301012"
"4587520","0.004752400331199169","0.004752400331199169","0.004752400331199169"
"4603904","0.00516973901540041","0.00516973901540041","0.00516973901540041"
"4620288","0.005513139069080353","0.005513139069080353","0.005513139069080353"
"4636672","0.004435783252120018","0.004435783252120018","0.004435783252120018"
"4653056","0.005105695687234402","0.005105695687234402","0.005105695687234402"
"4669440","0.005618528928607702","0.005618528928607702","0.005618528928607702"
"4685824","0.005887744016945362","0.005887744016945362","0.005887744016945362"
"4702208","0.004556173458695412","0.004556173458695412","0.004556173458695412"
"4718592","0.005590323358774185","0.005590323358774185","0.005590323358774185"
"4734976","0.005415578372776508","0.005415578372776508","0.005415578372776508"
"4751360","0.005369941703975201","0.005369941703975201","0.005369941703975201"
"4767744","0.005150353070348501","0.005150353070348501","0.005150353070348501"
"4784128","0.005194376222789288","0.005194376222789288","0.005194376222789288"
"4800512","0.004778425674885511","0.004778425674885511","0.004778425674885511"
"4816896","0.00498180091381073","0.00498180091381073","0.00498180091381073"
"4833280","0.00540923373773694","0.00540923373773694","0.00540923373773694"
"4849664","0.006323470734059811","0.006323470734059811","0.006323470734059811"
"4866048","0.005108795128762722","0.005108795128762722","0.005108795128762722"
"4882432","0.005153225734829903","0.005153225734829903","0.005153225734829903"
"4898816","0.00549427792429924","0.00549427792429924","0.00549427792429924"
"4915200","0.005317734554409981","0.005317734554409981","0.005317734554409981"
"4931584","0.005640517920255661","0.005640517920255661","0.005640517920255661"
"4947968","0.00513440789654851","0.00513440789654851","0.00513440789654851"
"4964352","0.005004258826375008","0.005004258826375008","0.005004258826375008"
"4980736","0.005563024897128344","0.005563024897128344","0.005563024897128344"
"4997120","0.005370959639549255","0.005370959639549255","0.005370959639549255"
"5013504","0.005239955149590969","0.005239955149590969","0.005239955149590969"
"5029888","0.004941858816891909","0.004941858816891909","0.004941858816891909"
"5046272","0.005528256297111511","0.005528256297111511","0.005528256297111511"
"5062656","0.0050064618699252605","0.0050064618699252605","0.0050064618699252605"
"5079040","0.005894457921385765","0.005894457921385765","0.005894457921385765"
"5095424","0.005555706564337015","0.005555706564337015","0.005555706564337015"
"5111808","0.00541381211951375","0.00541381211951375","0.00541381211951375"
"5128192","0.005148658528923988","0.005148658528923988","0.005148658528923988"
"5144576","0.0044321781024336815","0.0044321781024336815","0.0044321781024336815"
"5160960","0.004928736016154289","0.004928736016154289","0.004928736016154289"
"5177344","0.005799037404358387","0.005799037404358387","0.005799037404358387"
"5193728","0.0049607595428824425","0.0049607595428824425","0.0049607595428824425"
"5210112","0.005684814881533384","0.005684814881533384","0.005684814881533384"
"5226496","0.004763265140354633","0.004763265140354633","0.004763265140354633"
"5242880","0.0054206568747758865","0.0054206568747758865","0.0054206568747758865"
"5259264","0.005174087360501289","0.005174087360501289","0.005174087360501289"
"5275648","0.004789077676832676","0.004789077676832676","0.004789077676832676"
"5292032","0.005585905164480209","0.005585905164480209","0.005585905164480209"
"5308416","0.005334372166544199","0.005334372166544199","0.005334372166544199"
"5324800","0.004848984070122242","0.004848984070122242","0.004848984070122242"
"5341184","0.004787427838891745","0.004787427838891745","0.004787427838891745"
"5357568","0.00523943267762661","0.00523943267762661","0.00523943267762661"
"5373952","0.005088958889245987","0.005088958889245987","0.005088958889245987"
"5390336","0.005139264278113842","0.005139264278113842","0.005139264278113842"
"5406720","0.004850002937018871","0.004850002937018871","0.004850002937018871"
"5423104","0.0048790546134114265","0.0048790546134114265","0.0048790546134114265"
"5439488","0.005264614708721638","0.005264614708721638","0.005264614708721638"
"5455872","0.005091666243970394","0.005091666243970394","0.005091666243970394"
"5472256","0.005098244175314903","0.005098244175314903","0.005098244175314903"
"5488640","0.004965690895915031","0.004965690895915031","0.004965690895915031"
"5505024","0.005229588132351637","0.005229588132351637","0.005229588132351637"
"5521408","0.004962408449500799","0.004962408449500799","0.004962408449500799"
"5537792","0.004974508658051491","0.004974508658051491","0.004974508658051491"
"5554176","0.005009305663406849","0.005009305663406849","0.005009305663406849"
"5570560","0.005178326275199652","0.005178326275199652","0.005178326275199652"
"5586944","0.0054862163960933685","0.0054862163960933685","0.0054862163960933685"
"5603328","0.00466605881229043","0.00466605881229043","0.00466605881229043"
"5619712","0.005282039288431406","0.005282039288431406","0.005282039288431406"
"5636096","0.005081568844616413","0.005081568844616413","0.005081568844616413"
"5652480","0.004987562540918589","0.004987562540918589","0.004987562540918589"
"5668864","0.005323814228177071","0.005323814228177071","0.005323814228177071"
"5685248","0.0043518091551959515","0.0043518091551959515","0.0043518091551959515"
"5701632","0.004862197674810886","0.004862197674810886","0.004862197674810886"
"5718016","0.005613456480205059","0.005613456480205059","0.005613456480205059"
"5734400","0.005245345178991556","0.005245345178991556","0.005245345178991556"
"5750784","0.005301973316818476","0.005301973316818476","0.005301973316818476"
"5767168","0.004788041114807129","0.004788041114807129","0.004788041114807129"
"5783552","0.005595257505774498","0.005595257505774498","0.005595257505774498"
"5799936","0.005124236457049847","0.005124236457049847","0.005124236457049847"
"5816320","0.005745626054704189","0.005745626054704189","0.005745626054704189"
"5832704","0.005845814943313599","0.005845814943313599","0.005845814943313599"
"5849088","0.004305894486606121","0.004305894486606121","0.004305894486606121"
"5865472","0.005034777335822582","0.005034777335822582","0.005034777335822582"
"5881856","0.00479461345821619","0.00479461345821619","0.00479461345821619"
"5898240","0.005702938884496689","0.005702938884496689","0.005702938884496689"
"5914624","0.005713814869523048","0.005713814869523048","0.005713814869523048"
"5931008","0.005415637046098709","0.005415637046098709","0.005415637046098709"
"5947392","0.005325437989085913","0.005325437989085913","0.005325437989085913"
"5963776","0.005693430081009865","0.005693430081009865","0.005693430081009865"
"5980160","0.005003705620765686","0.005003705620765686","0.005003705620765686"
"5996544","0.005696479231119156","0.005696479231119156","0.005696479231119156"
"6012928","0.00588457565754652","0.00588457565754652","0.00588457565754652"
"6029312","0.006066467612981796","0.006066467612981796","0.006066467612981796"
"6045696","0.005331004504114389","0.005331004504114389","0.005331004504114389"
"6062080","0.004920711275190115","0.004920711275190115","0.004920711275190115"
"6078464","0.005292728543281555","0.005292728543281555","0.005292728543281555"
"6094848","0.005775487516075373","0.005775487516075373","0.005775487516075373"
"6111232","0.005587706342339516","0.005587706342339516","0.005587706342339516"
"6127616","0.005550894420593977","0.005550894420593977","0.005550894420593977"
"6144000","0.004851960111409426","0.004851960111409426","0.004851960111409426"
"6160384","0.004938753321766853","0.004938753321766853","0.004938753321766853"
"6176768","0.005537377204746008","0.005537377204746008","0.005537377204746008"
"6193152","0.005534991156309843","0.005534991156309843","0.005534991156309843"
"6209536","0.006265424191951752","0.006265424191951752","0.006265424191951752"
"6225920","0.0054000988602638245","0.0054000988602638245","0.0054000988602638245"
"6242304","0.005053122062236071","0.005053122062236071","0.005053122062236071"
"6258688","0.005706049036234617","0.005706049036234617","0.005706049036234617"
"6275072","0.005624785088002682","0.005624785088002682","0.005624785088002682"
"6291456","0.005920788738876581","0.005920788738876581","0.005920788738876581"
"6307840","0.0054018208757042885","0.0054018208757042885","0.0054018208757042885"
"6324224","0.0047790915705263615","0.0047790915705263615","0.0047790915705263615"
"6340608","0.005258804187178612","0.005258804187178612","0.005258804187178612"
"6356992","0.0062079038470983505","0.0062079038470983505","0.0062079038470983505"
"6373376","0.0054305559024214745","0.0054305559024214745","0.0054305559024214745"
"6389760","0.00545564666390419","0.00545564666390419","0.00545564666390419"
"6406144","0.005425190553069115","0.005425190553069115","0.005425190553069115"
"6422528","0.004693349823355675","0.004693349823355675","0.004693349823355675"
"6438912","0.0065289512276649475","0.0065289512276649475","0.0065289512276649475"
"6455296","0.005410097539424896","0.005410097539424896","0.005410097539424896"
"6471680","0.005858131218701601","0.005858131218701601","0.005858131218701601"
"6488064","0.005792548414319754","0.005792548414319754","0.005792548414319754"
"6504448","0.004935634322464466","0.004935634322464466","0.004935634322464466"
"6520832","0.0049002827145159245","0.0049002827145159245","0.0049002827145159245"
"6537216","0.005980524234473705","0.005980524234473705","0.005980524234473705"
"6553600","0.005728958174586296","0.005728958174586296","0.005728958174586296"
"6569984","0.005806849803775549","0.005806849803775549","0.005806849803775549"
"6586368","0.005626100115478039","0.005626100115478039","0.005626100115478039"
"6602752","0.004471530206501484","0.004471530206501484","0.004471530206501484"
"6619136","0.00565741490572691","0.00565741490572691","0.00565741490572691"
"6635520","0.005128356162458658","0.005128356162458658","0.005128356162458658"
"6651904","0.005732942838221788","0.005732942838221788","0.005732942838221788"
"6668288","0.005734196864068508","0.005734196864068508","0.005734196864068508"
"6684672","0.005588351748883724","0.005588351748883724","0.005588351748883724"
"6701056","0.004984213970601559","0.004984213970601559","0.004984213970601559"
"6717440","0.004856393206864595","0.004856393206864595","0.004856393206864595"
"6733824","0.006919160019606352","0.006919160019606352","0.006919160019606352"
