charts/time_per_it,returns/ret_ext,_step,losses/approx_kl,losses/old_approx_kl,charts/min_game_score,returns/values_ext,_runtime,charts/game_score_upper,rewards/num_envs_with_pos_rews,losses/clipfrac,losses/policy_loss,returns/advantages,charts/game_score_lower,charts/max_game_score,losses/entropy,charts/learning_rate,charts/iqm_lower,rewards/rewards_min,rewards/rewards_mean,charts/iqm_upper,rewards/rewards_max,charts/max_traj_len,charts/iqm,charts/min_traj_len,charts/SPS,charts/game_score,charts/iterations,_timestamp,losses/all_loss,charts/traj_len,losses/value_loss
6.307210922241211,1.358285665512085,212992,0.00168751017190516,0.0009348977473564446,0,1.2756752967834473,94,218.68359375,115,0.0792388916015625,-0.002694964874535799,0.08261044323444366,196.404296875,440,2.777000904083252,0.0001,-0.005885954868911145,0,0.02285236492753029,-0.002308004463832811,0.5751354098320007,1152,-0.004255496456470386,0,2473,207.5,13,1732338427,0.030914459377527237,637.375,0.12275886535644531
6.654172658920288,1.4375752210617065,229376,0.002421930432319641,0.003537014126777649,0,1.4294507503509521,101,231.330078125,120,0.0468597412109375,-0.001928967423737049,0.00812454055994749,208.4296875,440,2.756572961807251,0.0001,-0.0036916295888346205,0,0.022159360349178314,-0.00022407480543196485,0.5663946270942688,1042,-0.0019456803721793084,0,2472,219.6875,14,1732338434,0.032911814749240875,637.953125,0.1248130202293396
6.62086820602417,1.5183775424957275,245760,0.002469160594046116,0.0033637220039963722,0,1.447148323059082,108,258.125,116,0.07427978515625,-0.0021416079252958298,0.07122913002967834,229.294921875,830,2.735262155532837,0.0001,-0.0001346260453050054,0,0.026595471426844597,0.003058921143784691,0.5515698790550232,1042,0.0014284627313439309,0,2472,242.578125,15,1732338441,0.046608831733465195,645.8828125,0.15220612287521362
6.768899202346802,1.6065526008605957,262144,0.0018160040490329266,0.001852821558713913,0,1.5497450828552246,115,279.453125,122,0.067230224609375,0.00023716595023870468,0.05680754408240318,244.837890625,900,2.7359459400177,0.0001,0.001585847258655922,0,0.02637706696987152,0.004961122624965578,0.534192681312561,1042,0.0032400831896114424,0,2468,260.859375,16,1732338448,0.04818923398852348,651.921875,0.15062305331230164
6.272284269332886,1.6925069093704224,278528,0.001997746992856264,-0.0013012341223657131,0,1.700830101966858,121,285.162109375,120,0.0893402099609375,-0.0023868149146437645,-0.008323129266500473,252.8125,900,2.7261552810668945,0.0001,0.0025607255177611254,0,0.023735426366329193,0.00584428759837099,0.5192005634307861,1042,0.004281764953115261,0,2476,267.265625,17,1732338454,0.03900545462965965,651.453125,0.13730764389038086
6.622655868530273,1.7005054950714111,294912,0.0015884925378486514,0.0001997771323658526,0,1.715397596359253,127,285.7109375,110,0.041778564453125,-0.0005682227201759815,-0.01489205751568079,253.74609375,900,2.713301181793213,0.0001,0.002651306540674501,0,0.023032665252685547,0.005890144241220886,0.5106457471847534,890,0.004259119697386918,0,2475,268.59375,18,1732338460,0.04681771621108055,641.9296875,0.1490378975868225
6.449044704437256,1.5949331521987915,311296,0.0032894094474613667,0.002389532048255205,0,1.6904064416885376,134,298.361328125,111,0.0372161865234375,-0.001425664871931076,-0.09547334164381027,265.390625,900,2.695521116256714,0.0001,0.0044402817432136685,0,0.01842561922967434,0.007746489079551877,0.501470685005188,890,0.0059122233655560215,0,2478,279.84375,19,1732338467,0.0317239835858345,645.109375,0.1202097162604332
6.732097148895264,1.5829277038574219,327680,0.001959440764039755,0.0023265359923243523,0,1.5870893001556396,141,308.44921875,107,0.083282470703125,-0.0015834597870707512,-0.004161571152508259,277.029296875,900,2.688711166381836,0.0001,0.005866366722706125,0,0.0227653831243515,0.009309577856200813,0.4907737374305725,1058,0.00747474601081175,0,2476,291.71875,20,1732338474,0.03934308513998985,658.0625,0.13562731444835663
6.3679893016815186,1.6639232635498047,344064,0.0031097596511244774,0.003438438754528761,0,1.6245042085647583,147,308.685546875,114,0.0539093017578125,-0.001485966145992279,0.03941906616091728,279.841796875,900,2.672152042388916,0.0001,0.006296626581544659,0,0.02524735778570175,0.009784562095102827,0.47876471281051636,1058,0.007972941636835316,0,2480,293.046875,21,1732338480,0.0434025302529335,662.8046875,0.14322003722190857
6.6485490798950195,1.6920604705810547,360448,0.0016755149699747562,0.0019664927385747433,0,1.7212536334991455,154,302.8125,114,0.0753631591796875,-0.0011759279295802116,-0.029193131253123283,280.310546875,480,2.660205364227295,0.0001,0.006161321178567804,0,0.02287948876619339,0.00998893552805113,0.4691583812236786,1058,0.008063522659748691,0,2479,291.25,22,1732338487,0.03967196121811867,657.734375,0.13489988446235657
6.345902442932129,1.6403155326843262,376832,0.001964771654456854,0.0016331179067492485,0,1.711054801940918,160,305.392578125,108,0.0351104736328125,-0.0013911882415413857,-0.07073930650949478,283.357421875,480,2.626338243484497,0.0001,0.006591581037406338,0,0.019704386591911316,0.010329746626762705,0.4631803333759308,1091,0.008380556239945505,0,2483,293.59375,23,1732338493,0.03081204742193222,663.46875,0.11693323403596878
6.6480207443237305,1.5938897132873535,393216,0.0017909903544932604,0.003434013109654188,0,1.6695729494094849,167,307.03125,105,0.0479278564453125,-0.0006195483729243279,-0.07568333297967911,285.0,480,2.608046531677246,0.0001,0.006908614617603153,0,0.01916506327688694,0.0108035986028783,0.45772650837898254,1116,0.008652299308685631,0,2482,296.25,24,1732338500,0.0322892852127552,662.671875,0.11797859519720078
6.408216953277588,1.588667392730713,409600,0.0019459183095023036,0.0016555585898458958,0,1.6071833372116089,173,306.484375,103,0.0348968505859375,-0.0017554392106831074,-0.018515964969992638,284.37109375,480,2.596468925476074,0.0001,0.006794822207568225,0,0.02201591059565544,0.010577146045594862,0.45201587677001953,1116,0.008629654052957288,0,2485,295.46875,25,1732338506,0.03395228460431099,666.84375,0.12334482371807098
6.713985919952393,1.5252965688705444,425984,0.002077414421364665,0.0024170861579477787,0,1.5498290061950684,180,302.818359375,114,0.086700439453125,-0.0022297536488622427,-0.024532537907361984,281.55859375,440,2.5732240676879883,0.0001,0.00665951680459137,0,0.02147720754146576,0.010237467209669705,0.4448578953742981,1116,0.008425846751402193,0,2483,292.578125,26,1732338513,0.03961629420518875,656.0234375,0.1351565718650818
6.383882522583008,1.5201776027679443,442368,0.0009456661064177752,0.0007208543829619884,0,1.5737117528915405,186,300.158203125,105,0.0300445556640625,-0.0005787406116724014,-0.0535341314971447,280.623046875,440,2.5705978870391846,0.0001,0.006591581037406338,0,0.01985464058816433,0.009988369396657922,0.4384075701236725,1116,0.008244684705575442,0,2485,290.078125,27,1732338519,0.033141180872917175,652.1015625,0.11885179579257965
6.793946266174316,1.5540071725845337,458752,0.0012171317357569933,0.0006445178296416998,0,1.570404291152954,193,311.640625,109,0.014129638671875,-0.00030659139156341553,-0.016397153958678246,284.765625,940,2.529057025909424,0.0001,0.006976550384788185,0,0.021971775218844414,0.010555066921259727,0.4331956207752228,1052,0.008742880331599007,0,2482,297.421875,28,1732338526,0.03484164923429489,640.7890625,0.12087762355804443
6.50632643699646,1.531385898590088,475136,0.0015193331055343151,0.0011106416350230575,0,1.5466578006744385,200,310.712890625,106,0.0388336181640625,-0.0005501024425029755,-0.01527197752147913,282.181640625,940,2.543349266052246,0.0001,0.006614226293134682,0,0.021205412223935127,0.009830418737952722,0.42681753635406494,1098,0.008222039449847098,0,2483,295,29,1732338533,0.030805516988039017,632.5703125,0.11357822269201279
6.717334747314453,1.4386053085327148,491520,0.0021117692813277245,0.0019999369978904724,0,1.4752814769744873,206,308.44140625,101,0.0323486328125,-0.0032807476818561554,-0.03667609393596649,280.078125,940,2.5437910556793213,0.0001,0.006500433883099754,0,0.019214903935790062,0.009761916839374482,0.4208783507347107,1098,0.008040877404020347,0,2482,293.828125,30,1732338539,0.026025690138339996,622.8046875,0.10948869585990906
6.502264738082886,1.4506187438964844,507904,0.0015098628355190158,0.0007189338793978095,0,1.5797393321990967,213,313.75390625,85,0.0206298828125,-0.0011167507618665695,-0.12912049889564514,286.94921875,940,2.524631977081299,0.0001,0.007452100755083406,0,0.013567294925451279,0.010600357432716414,0.418618768453598,1098,0.00903726865606748,0,2483,298.75,31,1732338546,0.014088312163949013,626.296875,0.08090276271104813
6.8909525871276855,1.648568868637085,524288,0.0016680641565471888,0.0003936770372092724,0,1.7499346733093262,220,309.689453125,94,0.020233154296875,-0.0009331842884421349,-0.1013658195734024,282.888671875,940,2.4845638275146484,0.0001,0.007225648197799967,0,0.01901169866323471,0.010237467209669705,0.41366222500801086,1098,0.008833461354512384,0,2479,294.84375,32,1732338553,0.02281159907579422,616.546875,0.09718084335327148
7.060248851776123,1.5825213193893433,540672,0.0010459073819220066,0.0009976779110729694,0,1.708470344543457,227,291.72265625,93,0.0540771484375,-0.000354063231498003,-0.12594899535179138,274.134765625,440,2.4610962867736816,0.0001,0.006387773735851243,0,0.01775430142879486,0.009376947491992638,0.4091230034828186,1310,0.007905005869650284,0,2474,282.96875,33,1732338560,0.0547293946146965,616.9765625,0.15938884019851685
6.953151226043701,1.536376953125,557056,0.001837854739278555,-0.0005684875650331378,0,1.6331074237823486,234,294.84765625,88,0.0661163330078125,-0.0005446607246994972,-0.09673045575618744,277.341796875,440,2.4467406272888184,0.0001,0.007270938709256655,0,0.017365364357829094,0.010056305163842955,0.405290812253952,1310,0.008720235075870664,0,2470,285.9375,34,1732338567,0.037318937480449677,645.703125,0.12466200441122055
6.512450695037842,1.7204208374023438,573440,0.0010543165262788534,0.0008761275094002485,0,1.8276184797286987,240,296.09765625,98,0.02081298828125,-0.0014181220903992653,-0.10719764977693558,280.078125,420,2.470327854156494,0.0001,0.007451534623690197,0,0.020559770986437798,0.010260678596791256,0.4000609219074249,1310,0.008969332888882447,0,2471,287.96875,35,1732338573,0.023532293736934662,650.921875,0.09930738806724548
6.756513595581055,1.6210424900054932,589824,0.0014548450708389282,0.0027963602915406227,0,1.780470609664917,247,291.017578125,99,0.043853759765625,-0.0023413430899381638,-0.15942811965942383,275.15625,390,2.4534852504730225,0.0001,0.006749531696111537,0,0.01643727347254753,0.009535464282091044,0.3966248333454132,1310,0.00817674893839041,0,2470,283.4375,36,1732338580,0.029447542503476143,652.015625,0.11264747381210327
6.681627988815308,1.664963722229004,606208,0.001144580775871873,0.0008113405201584101,0,1.8621814250946045,254,290.00390625,100,0.029205322265625,-0.0003751525655388832,-0.19721779227256775,273.28125,390,2.4236390590667725,0.0001,0.005957513877012708,0,0.015316078439354897,0.008969332888882447,0.39517897367477417,1310,0.007429455499355062,0,2469,281.40625,37,1732338587,0.04608221724629402,655.71875,0.14138752222061157
6.972696542739868,1.7205004692077637,622592,0.0027417985256761312,0.0018652109429240227,0,1.880943775177002,261,293.36328125,99,0.043670654296875,0.0012766383588314056,-0.16044345498085022,275.541015625,390,2.382333278656006,0.0001,0.006682162060319713,0,0.01947885937988758,0.009649256692125971,0.3915848135948181,1032,0.008176748938390412,0,2466,284.296875,38,1732338594,0.04987475275993347,646.8359375,0.14484289288520813
6.475436210632324,1.6644713878631592,638976,0.0013624480925500393,0.000867733615450561,0,1.8582357168197632,267,290.001953125,102,0.013824462890625,-0.0004884842783212662,-0.19376428425312042,272.65625,430,2.381826400756836,0.0001,0.005980159132741053,0,0.01632513478398323,0.00883402748590559,0.3893318772315979,1065,0.0074068102436267175,0,2467,281.328125,39,1732338600,0.05936708673834801,644.15625,0.16734766960144043
6.791248321533203,1.866104006767273,655360,0.0018620442133396864,0.0016759790014475584,0,2.0590200424194336,274,290.158203125,100,0.02764892578125,0.00024844706058502197,-0.1929158866405487,271.404296875,430,2.4134159088134766,0.0001,0.005889578109827678,0,0.018833991140127182,0.008810816098784039,0.38765841722488403,1065,0.007338874476441686,0,2465,280.546875,40,1732338607,0.03709275647997856,648.0390625,0.12195693701505661
6.557283163070679,1.7591893672943115,671744,0.001087868819013238,0.0014855957124382257,0,1.9671292304992676,281,291.330078125,100,0.0124053955078125,-0.0014426261186599731,-0.20793989300727844,274.140625,430,2.400425672531128,0.0001,0.0062066116900244914,0,0.017862100154161453,0.009127849678980855,0.3850693106651306,1065,0.007520036522268438,0,2466,282.1875,41,1732338614,0.032322101294994354,643.59375,0.11553796380758286
6.82236123085022,1.7282297611236572,688128,0.0014598502311855555,0.0016569397412240505,0,1.931160569190979,288,291.408203125,96,0.0185699462890625,0.00011718180030584335,-0.20293071866035461,273.59375,430,2.380303382873535,0.0001,0.006206611690024492,0,0.016467060893774033,0.009014623400339134,0.38268980383872986,1065,0.007565327033725125,0,2464,282.109375,42,1732338621,0.040424756705760956,629.9609375,0.12822121381759644
6.532366752624512,1.6646214723587036,704512,0.002131642773747444,0.004108001943677664,0,1.8667521476745605,294,291.564453125,100,0.032928466796875,-0.001378650777041912,-0.20213067531585693,273.75,430,2.4166274070739746,0.0001,0.006250769938694764,0,0.01675930991768837,0.00928636646907926,0.3808384835720062,1065,0.007723843823823533,0,2465,283.046875,43,1732338627,0.02597908303141594,641.7265625,0.10304801166057587
6.788443565368652,1.557488203048706,720896,0.0008909004391171038,0.0007920473581179976,0,1.7214593887329102,301,295.08203125,100,0.0250701904296875,-0.00017843046225607395,-0.16397106647491455,275.544921875,510,2.4234986305236816,0.0001,0.0068174674632965684,0,0.017357200384140015,0.009717192459311004,0.3791738450527191,1061,0.008267329961303787,0,2464,285.15625,44,1732338634,0.035576559603214264,633.796875,0.11997995525598526
6.5824034214019775,1.5635244846343994,737280,0.0005921315168961883,0.00018572629778645933,0,1.7162156105041504,307,290.396484375,105,0.0177459716796875,-0.0006889821961522102,-0.15269112586975098,271.640625,510,2.453521490097046,0.0001,0.006024883512804532,0,0.018052460625767708,0.009014623400339134,0.37774139642715454,1025,0.007542681777996782,0,2464,280.9375,45,1732338640,0.017483573406934738,620.25,0.0854155421257019
6.785969495773315,1.5084460973739624,753664,0.001173098455183208,0.0015452168881893158,0,1.667090654373169,314,291.484375,96,0.0425567626953125,0.0005031973123550415,-0.15864461660385132,272.8125,510,2.46834659576416,0.0001,0.006204913295844867,0,0.016923513263463974,0.009037268656067477,0.3762209713459015,1025,0.007542681777996782,0,2463,281.640625,46,1732338647,0.015491576865315437,620.6640625,0.07934369146823883
6.460122108459473,1.3308992385864258,770048,0.0012253050226718187,-4.760618321597576e-05,0,1.4926824569702148,321,292.1875,92,0.0120086669921875,0.00027080532163381577,-0.1617833822965622,274.607421875,510,2.4976425170898438,0.0001,0.006614226293134681,0,0.014051225036382675,0.009241075957622573,0.37494343519210815,1025,0.007814424846736908,0,2465,283.90625,47,1732338654,0.019322194159030914,624.6796875,0.08805562555789948
6.850072622299194,1.3670185804367065,786432,0.0015539629384875298,0.0015032049268484116,0,1.4618654251098633,328,290.392578125,104,0.0656280517578125,-0.0008806637488305569,-0.09484677016735077,273.59375,430,2.5038185119628906,0.0001,0.005889578109827678,0,0.018029842525720596,0.008653431571472048,0.3729809820652008,886,0.007180357686343279,0,2463,281.875,48,1732338661,0.018344372510910034,616.2109375,0.08852644264698029
6.476521730422974,1.367794394493103,802816,0.0008153444505296648,1.9126076949760318e-05,0,1.478827714920044,334,288.359375,99,0.028533935546875,-8.444581180810928e-05,-0.1110333651304245,271.716796875,430,2.4679934978485107,0.0001,0.00552555562399455,0,0.01825742796063423,0.008290541348425337,0.3706687390804291,1021,0.006885969361874808,0,2464,279.921875,49,1732338667,0.01137712225317955,621.078125,0.07228300720453262
6.709105730056763,1.3190315961837769,819200,0.0008618556894361973,0.001395544270053506,0,1.4543297290802002,341,292.19140625,90,0.0137786865234375,-0.0006661619991064072,-0.13529807329177856,275.15625,420,2.4857664108276367,0.0001,0.006365128480122899,0,0.014641557820141315,0.008833461354512382,0.3696260154247284,1021,0.007520036522268438,0,2463,283.515625,50,1732338674,0.014058589935302734,626.1640625,0.07916483283042908
6.449026346206665,1.2067699432373047,835584,0.0010561684612184763,0.0014147525653243065,0,1.3059872388839722,347,293.828125,93,0.017974853515625,-0.0004088252317160368,-0.09921733289957047,277.107421875,420,2.496154308319092,0.0001,0.006704807316048058,0,0.015434922650456429,0.00899197814461079,0.368101567029953,1021,0.0077917795910085645,0,2465,285.46875,51,1732338680,0.004410421475768089,633.0546875,0.05956157669425011
6.8549628257751465,1.2377095222473145,851968,0.0016911572311073542,0.001429216586984694,0,1.320286512374878,354,288.203125,105,0.02752685546875,-0.0009964536875486374,-0.08257703483104706,269.84375,420,2.4622998237609863,0.0001,0.005708416064000926,0,0.016941756010055542,0.008335265728488818,0.36667600274086,1021,0.00706713140770156,0,2463,278.984375,52,1732338687,0.006491485983133316,635.0234375,0.06422187387943268
6.442507743835449,1.27671480178833,868352,0.0013200838584452868,0.0007874153088778257,0,1.3614823818206787,361,294.84375,108,0.0235137939453125,-3.90494242310524e-05,-0.08476751297712326,276.40625,440,2.4306132793426514,0.0001,0.006501000014492962,0,0.01827085018157959,0.009490173770634356,0.36550623178482056,1021,0.007995586892563659,0,2465,285.15625,53,1732338694,0.006594669073820114,631.125,0.06187970191240311
6.851652383804321,1.1299948692321777,884736,0.0009004167513921857,0.001610692124813795,0,1.174646258354187,367,293.595703125,112,0.0400848388671875,-0.00048413220793008804,-0.04465124383568764,274.60546875,440,2.4720664024353027,0.0001,0.006568935781677995,0,0.017845232039690018,0.009309011724807605,0.36455896496772766,1080,0.007927651125378628,0,2463,284.21875,54,1732338700,0.003613108769059181,628.1953125,0.05763581022620201
6.314720869064331,1.1139779090881348,901120,0.0011845354456454515,-0.0003353845386300236,0,1.1815494298934937,374,290.236328125,98,0.0215911865234375,-0.0010579442605376244,-0.0675714984536171,272.498046875,440,2.448227882385254,0.0001,0.005685770808272582,0,0.017029376700520515,0.008924042377425757,0.36376699805259705,1080,0.007293583964984999,0,2465,281.25,55,1732338707,-0.003946226090192795,624.7890625,0.04318799078464508
6.811589241027832,1.0191112756729126,917504,0.001569507410749793,0.0014320412883535028,0,1.0645616054534912,381,302.65625,104,0.0518035888671875,-0.0013602208346128464,-0.04545038565993309,273.42578125,920,2.443782329559326,0.0001,0.005685770808272582,0,0.01502600871026516,0.008743446462992214,0.363106369972229,1080,0.007248293453528311,0,2464,286.953125,56,1732338714,0.0004892963916063309,619.9453125,0.052574679255485535
6.415364503860474,1.087478518486023,933888,0.0015124035999178886,0.0012392199132591486,0,1.1473253965377808,387,311.8828125,95,0.027496337890625,-0.002574300393462181,-0.0598469153046608,285.154296875,920,2.4195969104766846,0.0001,0.007451534623690198,0,0.017559032887220383,0.010577146045594862,0.361870676279068,1080,0.009082559167524165,0,2465,297.265625,57,1732338720,-0.0024115759879350662,619.9609375,0.04871738702058792
6.770354986190796,0.9939435720443726,950272,0.0019303851295262575,0.001427466282621026,0,1.0361498594284058,394,305.865234375,103,0.04168701171875,-0.00091536995023489,-0.04220631718635559,277.8125,920,2.3884477615356445,0.0001,0.006931259873331496,0,0.015455007553100586,0.009490739902027564,0.3607048988342285,1080,0.008199394194118755,0,2465,290.234375,58,1732338727,-0.0012213848531246185,617.640625,0.047156922519207
7.070437431335449,0.9872927665710449,966656,0.0015559005551040173,0.0020087379962205887,0,0.9982621073722839,401,306.17578125,103,0.024505615234375,-0.0018664496019482613,-0.010969468392431736,280.779296875,920,2.407564163208008,0.0001,0.006818033594689777,0,0.01731124147772789,0.009988369396657922,0.35993319749832153,1051,0.008448492007130538,0,2462,292.1875,59,1732338734,-0.0007165446877479553,615.59375,0.050451092422008514
6.790943622589111,1.0114376544952393,983040,0.0013698767870664597,0.0015758953522890806,0,1.0412728786468506,408,309.224609375,100,0.0168609619140625,-0.0009463033638894558,-0.029835224151611328,283.587890625,920,2.383070468902588,0.0001,0.0076100514137886046,0,0.016650117933750153,0.010600357432716414,0.35894152522087097,1051,0.009150494934709198,0,2461,294.84375,60,1732338741,-0.004112742841243744,615.7890625,0.04132853075861931
6.465730667114258,0.8931068181991577,999424,0.0019414108246564865,0.0020339926704764366,0,0.9138333797454834,414,295.546875,101,0.045318603515625,-0.0020965682342648506,-0.020726550370454788,277.263671875,390,2.3973727226257324,0.0001,0.007497391266540093,0,0.015142674557864666,0.010577146045594862,0.358005166053772,1051,0.00899197814461079,0,2462,286.171875,61,1732338747,-0.0012671984732151031,607.546875,0.04960619658231735
6.832153558731079,0.9038938283920288,1015808,0.0021918127313256264,0.0024832156486809254,0,0.9182486534118652,421,289.0625,100,0.03875732421875,0.00023540528491139412,-0.014354844577610493,270.078125,400,2.3752057552337646,0.0001,0.006478354758764618,0,0.015453760512173176,0.009603400049276074,0.3576192259788513,988,0.00810881317120538,0,2461,279.921875,62,1732338754,-0.002461034804582596,611.8671875,0.04211123660206795
6.451210021972656,1.029621958732605,1032192,0.0014579941052943468,0.0025101774372160435,0,1.0602593421936035,428,287.109375,106,0.0211639404296875,-0.0013374630361795425,-0.030637415125966072,269.13671875,400,2.342180013656616,0.0001,0.005775785699792749,0,0.016802148893475533,0.009061046174582239,0.35705113410949707,988,0.007384164987898375,0,2462,277.890625,63,1732338761,-0.0017949286848306656,616.828125,0.04592866823077202
6.736302375793457,1.03060781955719,1048576,0.0012856069952249527,0.0014331932179629803,0,1.050949215888977,434,284.453125,112,0.03369140625,-0.0027060266584157944,-0.02034144476056099,265.9375,400,2.3451080322265625,0.0001,0.005391382483804112,0,0.018160970881581306,0.008449058138523745,0.3563465178012848,988,0.006818033594689777,0,2461,275.3125,64,1732338767,-0.001176677644252777,612.7109375,0.04996085911989212
6.537815809249878,0.9732264280319214,1064960,0.002046873327344656,0.0008824706310406327,0,0.973113477230072,441,284.69140625,110,0.048858642578125,-0.0008990829810500145,0.00011292286217212677,263.75,470,2.3550987243652344,0.0001,0.004802605834867171,0,0.01749906688928604,0.007859715358193596,0.3557130694389343,949,0.006229256945752836,0,2462,274.375,65,1732338774,-0.0018725916743278503,621.1015625,0.045154958963394165
6.737763404846191,0.9465494751930237,1081344,0.0011182230664417148,0.0008175380062311888,0,0.9222041368484497,448,289.76953125,113,0.0286102294921875,0.0006817309185862541,0.024345312267541885,269.216796875,470,2.3955514430999756,0.0001,0.005210220437977361,0,0.018893787637352943,0.008403201495673848,0.3549952208995819,949,0.0067274525717764015,0,2461,279.296875,66,1732338781,0.00034298934042453766,611.4375,0.047233548015356064
