"Step","RewardsMean","StarGunner-v5__ppo_rle_SwitchStep500 - rewards/rewards_mean__MIN","StarGunner-v5__ppo_rle_SwitchStep500 - rewards/rewards_mean__MAX"
"1015808","0.0029841524083167315","0.0029841524083167315","0.0029841524083167315"
"1032192","0.00319768232293427","0.00319768232293427","0.00319768232293427"
"1048576","0.0032591787166893482","0.0032591787166893482","0.0032591787166893482"
"1064960","0.0032078116200864315","0.0032078116200864315","0.0032078116200864315"
"1081344","0.0030645765364170074","0.0030645765364170074","0.0030645765364170074"
"1097728","0.0031657731160521507","0.0031657731160521507","0.0031657731160521507"
"1114112","0.0030994671396911144","0.0030994671396911144","0.0030994671396911144"
"1130496","0.0031450712122023106","0.0031450712122023106","0.0031450712122023106"
"1146880","0.0033565103076398373","0.0033565103076398373","0.0033565103076398373"
"1163264","0.0030516069382429123","0.0030516069382429123","0.0030516069382429123"
"1179648","0.0031343000009655952","0.0031343000009655952","0.0031343000009655952"
"1196032","0.0030722557567059994","0.0030722557567059994","0.0030722557567059994"
"1212416","0.003538832999765873","0.003538832999765873","0.003538832999765873"
"1228800","0.00314609007909894","0.00314609007909894","0.00314609007909894"
"1245184","0.0029565016739070415","0.0029565016739070415","0.0029565016739070415"
"1261568","0.003292212262749672","0.003292212262749672","0.003292212262749672"
"1277952","0.0031038764864206314","0.0031038764864206314","0.0031038764864206314"
"1294336","0.003240771358832717","0.003240771358832717","0.003240771358832717"
"1310720","0.0033232143614441156","0.0033232143614441156","0.0033232143614441156"
"1327104","0.003027495928108692","0.003027495928108692","0.003027495928108692"
"1343488","0.003537086769938469","0.003537086769938469","0.003537086769938469"
"1359872","0.0033829433377832174","0.0033829433377832174","0.0033829433377832174"
"1376256","0.0031243632547557354","0.0031243632547557354","0.0031243632547557354"
"1392640","0.0033817896619439125","0.0033817896619439125","0.0033817896619439125"
"1409024","0.0032135965302586555","0.0032135965302586555","0.0032135965302586555"
"1425408","0.0033986768685281277","0.0033986768685281277","0.0033986768685281277"
"1441792","0.0029162708669900894","0.0029162708669900894","0.0029162708669900894"
"1458176","0.003313782624900341","0.003313782624900341","0.003313782624900341"
"1474560","0.0034996317699551582","0.0034996317699551582","0.0034996317699551582"
"1490944","0.003108191303908825","0.003108191303908825","0.003108191303908825"
"1507328","0.0032419790513813496","0.0032419790513813496","0.0032419790513813496"
"1523712","0.0033756066113710403","0.0033756066113710403","0.0033756066113710403"
"1540096","0.003005282487720251","0.003005282487720251","0.003005282487720251"
"1556480","0.003209677990525961","0.003209677990525961","0.003209677990525961"
"1572864","0.0032397927716374397","0.0032397927716374397","0.0032397927716374397"
"1589248","0.003183237975463271","0.003183237975463271","0.003183237975463271"
"1605632","0.003351168939843774","0.003351168939843774","0.003351168939843774"
"1622016","0.0030877222307026386","0.0030877222307026386","0.0030877222307026386"
"1638400","0.0031878226436674595","0.0031878226436674595","0.0031878226436674595"
"1654784","0.0034424131736159325","0.0034424131736159325","0.0034424131736159325"
"1671168","0.003351921448484063","0.003351921448484063","0.003351921448484063"
"1687552","0.0032956376671791077","0.0032956376671791077","0.0032956376671791077"
"1703936","0.003718860913068056","0.003718860913068056","0.003718860913068056"
"1720320","0.0036252993158996105","0.0036252993158996105","0.0036252993158996105"
"1736704","0.003020185511559248","0.003020185511559248","0.003020185511559248"
"1753088","0.0034571534488350153","0.0034571534488350153","0.0034571534488350153"
"1769472","0.0030433684587478638","0.0030433684587478638","0.0030433684587478638"
"1785856","0.0035816042218357325","0.0035816042218357325","0.0035816042218357325"
"1802240","0.0031525231897830963","0.0031525231897830963","0.0031525231897830963"
"1818624","0.0033850306645035744","0.0033850306645035744","0.0033850306645035744"
"1835008","0.003194641787558794","0.003194641787558794","0.003194641787558794"
"1851392","0.0035107058938592672","0.0035107058938592672","0.0035107058938592672"
"1867776","0.003252444788813591","0.003252444788813591","0.003252444788813591"
"1884160","0.0028616245836019516","0.0028616245836019516","0.0028616245836019516"
"1900544","0.002943325787782669","0.002943325787782669","0.002943325787782669"
"1916928","0.0035128251183778048","0.0035128251183778048","0.0035128251183778048"
"1933312","0.003123672679066658","0.003123672679066658","0.003123672679066658"
"1949696","0.0034065123181790113","0.0034065123181790113","0.0034065123181790113"
"1966080","0.0032034125179052353","0.0032034125179052353","0.0032034125179052353"
"1982464","0.003419906133785844","0.003419906133785844","0.003419906133785844"
"1998848","0.0034516819287091494","0.0034516819287091494","0.0034516819287091494"
"2015232","0.0033155237324535847","0.0033155237324535847","0.0033155237324535847"
"2031616","0.0032468705903738737","0.0032468705903738737","0.0032468705903738737"
"2048000","0.0034454462584108114","0.0034454462584108114","0.0034454462584108114"
"2064384","0.0034097936004400253","0.0034097936004400253","0.0034097936004400253"
"2080768","0.003290286986157298","0.003290286986157298","0.003290286986157298"
"2097152","0.0038879767525941133","0.0038879767525941133","0.0038879767525941133"
"2113536","0.003417104948312044","0.003417104948312044","0.003417104948312044"
"2129920","0.0037625960540026426","0.0037625960540026426","0.0037625960540026426"
"2146304","0.003689789678901434","0.003689789678901434","0.003689789678901434"
"2162688","0.0033355304040014744","0.0033355304040014744","0.0033355304040014744"
"2179072","0.0037270677275955677","0.0037270677275955677","0.0037270677275955677"
"2195456","0.0034227631986141205","0.0034227631986141205","0.0034227631986141205"
"2211840","0.003862005425617099","0.003862005425617099","0.003862005425617099"
"2228224","0.0035581430420279503","0.0035581430420279503","0.0035581430420279503"
"2244608","0.0036995091941207647","0.0036995091941207647","0.0036995091941207647"
"2260992","0.003463124390691519","0.003463124390691519","0.003463124390691519"
"2277376","0.0037188143469393253","0.0037188143469393253","0.0037188143469393253"
"2293760","0.003450611140578985","0.003450611140578985","0.003450611140578985"
"2310144","0.0035424958914518356","0.0035424958914518356","0.0035424958914518356"
"2326528","0.0038941020611673594","0.0038941020611673594","0.0038941020611673594"
"2342912","0.003788164583966136","0.003788164583966136","0.003788164583966136"
"2359296","0.003374700900167227","0.003374700900167227","0.003374700900167227"
"2375680","0.003626597346737981","0.003626597346737981","0.003626597346737981"
"2392064","0.003457422601059079","0.003457422601059079","0.003457422601059079"
"2408448","0.0033541200682520866","0.0033541200682520866","0.0033541200682520866"
"2424832","0.003252391703426838","0.003252391703426838","0.003252391703426838"
"2441216","0.003842785023152828","0.003842785023152828","0.003842785023152828"
"2457600","0.0032273572869598866","0.0032273572869598866","0.0032273572869598866"
"2473984","0.0033516136463731527","0.0033516136463731527","0.0033516136463731527"
"2490368","0.003332088701426983","0.003332088701426983","0.003332088701426983"
"2506752","0.0036324907559901476","0.0036324907559901476","0.0036324907559901476"
"2523136","0.0038679069839417934","0.0038679069839417934","0.0038679069839417934"
"2539520","0.0036715653259307146","0.0036715653259307146","0.0036715653259307146"
"2555904","0.003762256121262908","0.003762256121262908","0.003762256121262908"
"2572288","0.0035652853548526764","0.0035652853548526764","0.0035652853548526764"
"2588672","0.0036551766097545624","0.0036551766097545624","0.0036551766097545624"
"2605056","0.003760776948183775","0.003760776948183775","0.003760776948183775"
"2621440","0.003738808911293745","0.003738808911293745","0.003738808911293745"
"2637824","0.0037167510017752647","0.0037167510017752647","0.0037167510017752647"
"2654208","0.0037421053275465965","0.0037421053275465965","0.0037421053275465965"
"2670592","0.0038927686400711536","0.0038927686400711536","0.0038927686400711536"
"2686976","0.003633394604548812","0.003633394604548812","0.003633394604548812"
"2703360","0.004096528515219688","0.004096528515219688","0.004096528515219688"
"2719744","0.0038208437617868185","0.0038208437617868185","0.0038208437617868185"
"2736128","0.0038429717533290386","0.0038429717533290386","0.0038429717533290386"
"2752512","0.0036778792273253202","0.0036778792273253202","0.0036778792273253202"
"2768896","0.0043828729540109634","0.0043828729540109634","0.0043828729540109634"
"2785280","0.003982677590101957","0.003982677590101957","0.003982677590101957"
"2801664","0.0037543626967817545","0.0037543626967817545","0.0037543626967817545"
"2818048","0.0038355253636837006","0.0038355253636837006","0.0038355253636837006"
"2834432","0.0038861341308802366","0.0038861341308802366","0.0038861341308802366"
"2850816","0.004135255701839924","0.004135255701839924","0.004135255701839924"
"2867200","0.0038480469956994057","0.0038480469956994057","0.0038480469956994057"
"2883584","0.004064772743731737","0.004064772743731737","0.004064772743731737"
"2899968","0.00429417472332716","0.00429417472332716","0.00429417472332716"
"2916352","0.0038265278562903404","0.0038265278562903404","0.0038265278562903404"
"2932736","0.0039951615035533905","0.0039951615035533905","0.0039951615035533905"
"2949120","0.0041025360114872456","0.0041025360114872456","0.0041025360114872456"
"2965504","0.004238013178110123","0.004238013178110123","0.004238013178110123"
"2981888","0.004177330061793327","0.004177330061793327","0.004177330061793327"
"2998272","0.00401239562779665","0.00401239562779665","0.00401239562779665"
"3014656","0.003908422775566578","0.003908422775566578","0.003908422775566578"
"3031040","0.004291575402021408","0.004291575402021408","0.004291575402021408"
"3047424","0.003922673873603344","0.003922673873603344","0.003922673873603344"
"3063808","0.003864060156047344","0.003864060156047344","0.003864060156047344"
"3080192","0.003981345798820257","0.003981345798820257","0.003981345798820257"
"3096576","0.00434472318738699","0.00434472318738699","0.00434472318738699"
"3112960","0.004140309523791075","0.004140309523791075","0.004140309523791075"
"3129344","0.004412118345499039","0.004412118345499039","0.004412118345499039"
"3145728","0.004021301865577698","0.004021301865577698","0.004021301865577698"
"3162112","0.0041055940091609955","0.0041055940091609955","0.0041055940091609955"
"3178496","0.0039897216483950615","0.0039897216483950615","0.0039897216483950615"
"3194880","0.003818848868831992","0.003818848868831992","0.003818848868831992"
"3211264","0.004172715358436108","0.004172715358436108","0.004172715358436108"
"3227648","0.003988522570580244","0.003988522570580244","0.003988522570580244"
"3244032","0.0037782443687319756","0.0037782443687319756","0.0037782443687319756"
"3260416","0.004226644989103079","0.004226644989103079","0.004226644989103079"
"3276800","0.004029807634651661","0.004029807634651661","0.004029807634651661"
"3293184","0.003890027990564704","0.003890027990564704","0.003890027990564704"
"3309568","0.0038480800576508045","0.0038480800576508045","0.0038480800576508045"
"3325952","0.004371954128146172","0.004371954128146172","0.004371954128146172"
"3342336","0.003902226220816374","0.003902226220816374","0.003902226220816374"
"3358720","0.003997764550149441","0.003997764550149441","0.003997764550149441"
"3375104","0.0038883439265191555","0.0038883439265191555","0.0038883439265191555"
"3391488","0.004038312006741762","0.004038312006741762","0.004038312006741762"
"3407872","0.0039566559717059135","0.0039566559717059135","0.0039566559717059135"
"3424256","0.003970804624259472","0.003970804624259472","0.003970804624259472"
"3440640","0.003823384875431657","0.003823384875431657","0.003823384875431657"
"3457024","0.0037716724909842014","0.0037716724909842014","0.0037716724909842014"
"3473408","0.003934534732252359","0.003934534732252359","0.003934534732252359"
"3489792","0.003683180082589388","0.003683180082589388","0.003683180082589388"
"3506176","0.004045253619551659","0.004045253619551659","0.004045253619551659"
"3522560","0.003741770051419735","0.003741770051419735","0.003741770051419735"
"3538944","0.004339259117841721","0.004339259117841721","0.004339259117841721"
"3555328","0.0037063034251332283","0.0037063034251332283","0.0037063034251332283"
"3571712","0.004063751548528671","0.004063751548528671","0.004063751548528671"
"3588096","0.0035015312023460865","0.0035015312023460865","0.0035015312023460865"
"3604480","0.0038715580012649298","0.0038715580012649298","0.0038715580012649298"
"3620864","0.00410902826115489","0.00410902826115489","0.00410902826115489"
"3637248","0.00408440176397562","0.00408440176397562","0.00408440176397562"
"3653632","0.003865443868562579","0.003865443868562579","0.003865443868562579"
"3670016","0.003776789177209139","0.003776789177209139","0.003776789177209139"
"3686400","0.003998052328824997","0.003998052328824997","0.003998052328824997"
"3702784","0.003934668842703104","0.003934668842703104","0.003934668842703104"
"3719168","0.003910208586603403","0.003910208586603403","0.003910208586603403"
"3735552","0.004026598762720823","0.004026598762720823","0.004026598762720823"
"3751936","0.003988631069660187","0.003988631069660187","0.003988631069660187"
"3768320","0.003989221062511206","0.003989221062511206","0.003989221062511206"
"3784704","0.00425591180101037","0.00425591180101037","0.00425591180101037"
"3801088","0.0037757467944175005","0.0037757467944175005","0.0037757467944175005"
"3817472","0.004066129215061665","0.004066129215061665","0.004066129215061665"
"3833856","0.004040878731757402","0.004040878731757402","0.004040878731757402"
"3850240","0.004228300880640745","0.004228300880640745","0.004228300880640745"
"3866624","0.004139482043683529","0.004139482043683529","0.004139482043683529"
"3883008","0.004014221951365471","0.004014221951365471","0.004014221951365471"
"3899392","0.004025396890938282","0.004025396890938282","0.004025396890938282"
"3915776","0.004073775373399258","0.004073775373399258","0.004073775373399258"
"3932160","0.004023328423500061","0.004023328423500061","0.004023328423500061"
"3948544","0.004352588206529617","0.004352588206529617","0.004352588206529617"
"3964928","0.004068735986948013","0.004068735986948013","0.004068735986948013"
"3981312","0.004200749099254608","0.004200749099254608","0.004200749099254608"
"3997696","0.004076694138348103","0.004076694138348103","0.004076694138348103"
"4014080","0.004146933555603027","0.004146933555603027","0.004146933555603027"
"4030464","0.0038192810025066137","0.0038192810025066137","0.0038192810025066137"
"4046848","0.003950245678424835","0.003950245678424835","0.003950245678424835"
"4063232","0.0041158851236104965","0.0041158851236104965","0.0041158851236104965"
"4079616","0.004102049395442009","0.004102049395442009","0.004102049395442009"
"4096000","0.0038866514805704355","0.0038866514805704355","0.0038866514805704355"
"4112384","0.0042051998898386955","0.0042051998898386955","0.0042051998898386955"
"4128768","0.0038720713928341866","0.0038720713928341866","0.0038720713928341866"
"4145152","0.004188045393675566","0.004188045393675566","0.004188045393675566"
"4161536","0.004232069477438927","0.004232069477438927","0.004232069477438927"
"4177920","0.0038787443190813065","0.0038787443190813065","0.0038787443190813065"
"4194304","0.004133203532546759","0.004133203532546759","0.004133203532546759"
"4210688","0.003864130238071084","0.003864130238071084","0.003864130238071084"
"4227072","0.004209697712212801","0.004209697712212801","0.004209697712212801"
"4243456","0.003918986767530441","0.003918986767530441","0.003918986767530441"
"4259840","0.004101509228348732","0.004101509228348732","0.004101509228348732"
"4276224","0.004076347220689058","0.004076347220689058","0.004076347220689058"
"4292608","0.003926217555999756","0.003926217555999756","0.003926217555999756"
"4308992","0.0041523403488099575","0.0041523403488099575","0.0041523403488099575"
"4325376","0.0038330350071191788","0.0038330350071191788","0.0038330350071191788"
"4341760","0.0036634572315961123","0.0036634572315961123","0.0036634572315961123"
"4358144","0.0038335472345352173","0.0038335472345352173","0.0038335472345352173"
"4374528","0.0035985270515084267","0.0035985270515084267","0.0035985270515084267"
"4390912","0.003959551453590393","0.003959551453590393","0.003959551453590393"
"4407296","0.0038597669918090105","0.0038597669918090105","0.0038597669918090105"
"4423680","0.003883413504809141","0.003883413504809141","0.003883413504809141"
"4440064","0.003884579287841916","0.003884579287841916","0.003884579287841916"
"4456448","0.004240118898451328","0.004240118898451328","0.004240118898451328"
"4472832","0.003940415568649769","0.003940415568649769","0.003940415568649769"
"4489216","0.004061905667185783","0.004061905667185783","0.004061905667185783"
"4505600","0.004137848038226366","0.004137848038226366","0.004137848038226366"
"4521984","0.00398228270933032","0.00398228270933032","0.00398228270933032"
"4538368","0.003958862274885178","0.003958862274885178","0.003958862274885178"
"4554752","0.003881192998960614","0.003881192998960614","0.003881192998960614"
"4571136","0.004205635283142328","0.004205635283142328","0.004205635283142328"
"4587520","0.003910472616553307","0.003910472616553307","0.003910472616553307"
"4603904","0.004178895615041256","0.004178895615041256","0.004178895615041256"
"4620288","0.003993460908532143","0.003993460908532143","0.003993460908532143"
"4636672","0.003884656820446253","0.003884656820446253","0.003884656820446253"
"4653056","0.0035096039064228535","0.0035096039064228535","0.0035096039064228535"
"4669440","0.004278179258108139","0.004278179258108139","0.004278179258108139"
"4685824","0.004201170057058334","0.004201170057058334","0.004201170057058334"
"4702208","0.0036689869593828917","0.0036689869593828917","0.0036689869593828917"
"4718592","0.003975398372858763","0.003975398372858763","0.003975398372858763"
"4734976","0.0038586982991546392","0.0038586982991546392","0.0038586982991546392"
"4751360","0.0040475912392139435","0.0040475912392139435","0.0040475912392139435"
"4767744","0.004360404796898365","0.004360404796898365","0.004360404796898365"
"4784128","0.0037514548748731613","0.0037514548748731613","0.0037514548748731613"
"4800512","0.0040941862389445305","0.0040941862389445305","0.0040941862389445305"
"4816896","0.003780955448746681","0.003780955448746681","0.003780955448746681"
"4833280","0.003894452005624771","0.003894452005624771","0.003894452005624771"
"4849664","0.003790769726037979","0.003790769726037979","0.003790769726037979"
"4866048","0.004017593339085579","0.004017593339085579","0.004017593339085579"
"4882432","0.0039039975963532925","0.0039039975963532925","0.0039039975963532925"
"4898816","0.004118733108043671","0.004118733108043671","0.004118733108043671"
"4915200","0.004158196039497852","0.004158196039497852","0.004158196039497852"
"4931584","0.0041460273787379265","0.0041460273787379265","0.0041460273787379265"
"4947968","0.003960957285016775","0.003960957285016775","0.003960957285016775"
"4964352","0.003999806009232998","0.003999806009232998","0.003999806009232998"
"4980736","0.004018365405499935","0.004018365405499935","0.004018365405499935"
"4997120","0.0038555553182959557","0.0038555553182959557","0.0038555553182959557"
"5013504","0.0036637410521507263","0.0036637410521507263","0.0036637410521507263"
"5029888","0.003754138946533203","0.003754138946533203","0.003754138946533203"
"5046272","0.003874453715980053","0.003874453715980053","0.003874453715980053"
"5062656","0.004113164730370045","0.004113164730370045","0.004113164730370045"
"5079040","0.004241101443767548","0.004241101443767548","0.004241101443767548"
"5095424","0.0039813462644815445","0.0039813462644815445","0.0039813462644815445"
"5111808","0.0042561376467347145","0.0042561376467347145","0.0042561376467347145"
"5128192","0.003977634012699127","0.003977634012699127","0.003977634012699127"
"5144576","0.003730566706508398","0.003730566706508398","0.003730566706508398"
"5160960","0.004052517469972372","0.004052517469972372","0.004052517469972372"
"5177344","0.004050400108098984","0.004050400108098984","0.004050400108098984"
"5193728","0.0038732998073101044","0.0038732998073101044","0.0038732998073101044"
"5210112","0.0040367236360907555","0.0040367236360907555","0.0040367236360907555"
"5226496","0.004044584929943085","0.004044584929943085","0.004044584929943085"
"5242880","0.004331343807280064","0.004331343807280064","0.004331343807280064"
"5259264","0.003990865312516689","0.003990865312516689","0.003990865312516689"
"5275648","0.0038253413513302803","0.0038253413513302803","0.0038253413513302803"
"5292032","0.0038999400567263365","0.0038999400567263365","0.0038999400567263365"
"5308416","0.003631491679698229","0.003631491679698229","0.003631491679698229"
"5324800","0.0036884008441120386","0.0036884008441120386","0.0036884008441120386"
"5341184","0.003859337419271469","0.003859337419271469","0.003859337419271469"
"5357568","0.0037459013983607292","0.0037459013983607292","0.0037459013983607292"
"5373952","0.003953871317207813","0.003953871317207813","0.003953871317207813"
"5390336","0.0040099769830703735","0.0040099769830703735","0.0040099769830703735"
"5406720","0.004196754656732082","0.004196754656732082","0.004196754656732082"
"5423104","0.003605122910812497","0.003605122910812497","0.003605122910812497"
"5439488","0.0039791446179151535","0.0039791446179151535","0.0039791446179151535"
"5455872","0.0038387132808566093","0.0038387132808566093","0.0038387132808566093"
"5472256","0.0039033815264701843","0.0039033815264701843","0.0039033815264701843"
"5488640","0.003986010327935219","0.003986010327935219","0.003986010327935219"
"5505024","0.004289994947612286","0.004289994947612286","0.004289994947612286"
"5521408","0.00413994025439024","0.00413994025439024","0.00413994025439024"
"5537792","0.003954037092626095","0.003954037092626095","0.003954037092626095"
"5554176","0.004034934099763632","0.004034934099763632","0.004034934099763632"
"5570560","0.0036310022696852684","0.0036310022696852684","0.0036310022696852684"
"5586944","0.003676633583381772","0.003676633583381772","0.003676633583381772"
"5603328","0.0038134646601974964","0.0038134646601974964","0.0038134646601974964"
"5619712","0.0038950955495238304","0.0038950955495238304","0.0038950955495238304"
"5636096","0.003677489934489131","0.003677489934489131","0.003677489934489131"
"5652480","0.003966939635574818","0.003966939635574818","0.003966939635574818"
"5668864","0.0038130939938127995","0.0038130939938127995","0.0038130939938127995"
"5685248","0.003759059589356184","0.003759059589356184","0.003759059589356184"
"5701632","0.003634106367826462","0.003634106367826462","0.003634106367826462"
"5718016","0.004020344465970993","0.004020344465970993","0.004020344465970993"
"5734400","0.004207871854305267","0.004207871854305267","0.004207871854305267"
"5750784","0.003921453841030598","0.003921453841030598","0.003921453841030598"
"5767168","0.004080669954419136","0.004080669954419136","0.004080669954419136"
"5783552","0.004026142880320549","0.004026142880320549","0.004026142880320549"
"5799936","0.0032912057358771563","0.0032912057358771563","0.0032912057358771563"
"5816320","0.0038225450552999973","0.0038225450552999973","0.0038225450552999973"
"5832704","0.003638127353042364","0.003638127353042364","0.003638127353042364"
"5849088","0.00362198892980814","0.00362198892980814","0.00362198892980814"
"5865472","0.0038430895656347275","0.0038430895656347275","0.0038430895656347275"
"5881856","0.003975433297455311","0.003975433297455311","0.003975433297455311"
"5898240","0.003923743963241577","0.003923743963241577","0.003923743963241577"
"5914624","0.0038459161296486855","0.0038459161296486855","0.0038459161296486855"
"5931008","0.003707568161189556","0.003707568161189556","0.003707568161189556"
"5947392","0.003726173657923937","0.003726173657923937","0.003726173657923937"
"5963776","0.0038403277285397053","0.0038403277285397053","0.0038403277285397053"
"5980160","0.00383268971927464","0.00383268971927464","0.00383268971927464"
"5996544","0.0039199055172502995","0.0039199055172502995","0.0039199055172502995"
"6012928","0.003765277797356248","0.003765277797356248","0.003765277797356248"
"6029312","0.0041183666326105595","0.0041183666326105595","0.0041183666326105595"
"6045696","0.003689064644277096","0.003689064644277096","0.003689064644277096"
"6062080","0.0038779957685619593","0.0038779957685619593","0.0038779957685619593"
"6078464","0.0038611874915659428","0.0038611874915659428","0.0038611874915659428"
"6094848","0.0037082014605402946","0.0037082014605402946","0.0037082014605402946"
"6111232","0.003853777889162302","0.003853777889162302","0.003853777889162302"
"6127616","0.003871403867378831","0.003871403867378831","0.003871403867378831"
"6144000","0.0038719188887625933","0.0038719188887625933","0.0038719188887625933"
"6160384","0.0037203053943812847","0.0037203053943812847","0.0037203053943812847"
"6176768","0.004007842391729355","0.004007842391729355","0.004007842391729355"
"6193152","0.003906711470335722","0.003906711470335722","0.003906711470335722"
"6209536","0.003764239139854908","0.003764239139854908","0.003764239139854908"
"6225920","0.003924108110368252","0.003924108110368252","0.003924108110368252"
"6242304","0.0037735544610768557","0.0037735544610768557","0.0037735544610768557"
"6258688","0.0038826579693704844","0.0038826579693704844","0.0038826579693704844"
"6275072","0.0037830655928701162","0.0037830655928701162","0.0037830655928701162"
"6291456","0.003949776757508516","0.003949776757508516","0.003949776757508516"
"6307840","0.003758915700018406","0.003758915700018406","0.003758915700018406"
"6324224","0.003676697611808777","0.003676697611808777","0.003676697611808777"
"6340608","0.003917263820767403","0.003917263820767403","0.003917263820767403"
"6356992","0.0035302438773214817","0.0035302438773214817","0.0035302438773214817"
"6373376","0.0036637275479733944","0.0036637275479733944","0.0036637275479733944"
"6389760","0.003813189221546054","0.003813189221546054","0.003813189221546054"
"6406144","0.0036832746118307114","0.0036832746118307114","0.0036832746118307114"
"6422528","0.0036276811733841896","0.0036276811733841896","0.0036276811733841896"
"6438912","0.003768624970689416","0.003768624970689416","0.003768624970689416"
"6455296","0.003484951099380851","0.003484951099380851","0.003484951099380851"
"6471680","0.0034876782447099686","0.0034876782447099686","0.0034876782447099686"
"6488064","0.0035557111259549856","0.0035557111259549856","0.0035557111259549856"
"6504448","0.0036886106245219707","0.0036886106245219707","0.0036886106245219707"
"6520832","0.0037073770072311163","0.0037073770072311163","0.0037073770072311163"
"6537216","0.003523747669532895","0.003523747669532895","0.003523747669532895"
"6553600","0.0036564399488270283","0.0036564399488270283","0.0036564399488270283"
"6569984","0.0038931299932301044","0.0038931299932301044","0.0038931299932301044"
"6586368","0.003733871504664421","0.003733871504664421","0.003733871504664421"
"6602752","0.0034947646781802177","0.0034947646781802177","0.0034947646781802177"
