"Step","RewardsMean","StarGunner-v5__ppo_rnd_envpool - rewards/rewards_mean__MIN","StarGunner-v5__ppo_rnd_envpool - rewards/rewards_mean__MAX"
"557056","0.003253803588449955","0.003253803588449955","0.003253803588449955"
"573440","0.002707467181608081","0.002707467181608081","0.002707467181608081"
"589824","0.002359297126531601","0.002359297126531601","0.002359297126531601"
"606208","0.00261887488886714","0.00261887488886714","0.00261887488886714"
"622592","0.0031389540527015924","0.0031389540527015924","0.0031389540527015924"
"638976","0.0029342786874622107","0.0029342786874622107","0.0029342786874622107"
"655360","0.0022057602182030678","0.0022057602182030678","0.0022057602182030678"
"671744","0.0020482249092310667","0.0020482249092310667","0.0020482249092310667"
"688128","0.0019700531847774982","0.0019700531847774982","0.0019700531847774982"
"704512","0.0023415833711624146","0.0023415833711624146","0.0023415833711624146"
"720896","0.002045015338808298","0.002045015338808298","0.002045015338808298"
"737280","0.002420468255877495","0.002420468255877495","0.002420468255877495"
"753664","0.0019783838652074337","0.0019783838652074337","0.0019783838652074337"
"770048","0.002022000728175044","0.002022000728175044","0.002022000728175044"
"786432","0.002027996350079775","0.002027996350079775","0.002027996350079775"
"802816","0.0020715254358947277","0.0020715254358947277","0.0020715254358947277"
"819200","0.002116454765200615","0.002116454765200615","0.002116454765200615"
"835584","0.002199058188125491","0.002199058188125491","0.002199058188125491"
"851968","0.002355255652219057","0.002355255652219057","0.002355255652219057"
"868352","0.0017519791144877672","0.0017519791144877672","0.0017519791144877672"
"884736","0.0023681814782321453","0.0023681814782321453","0.0023681814782321453"
"901120","0.002986010629683733","0.002986010629683733","0.002986010629683733"
"917504","0.0031783985905349255","0.0031783985905349255","0.0031783985905349255"
"933888","0.002717887982726097","0.002717887982726097","0.002717887982726097"
"950272","0.0026414082385599613","0.0026414082385599613","0.0026414082385599613"
"966656","0.002753303851932287","0.002753303851932287","0.002753303851932287"
"983040","0.0027866277378052473","0.0027866277378052473","0.0027866277378052473"
"999424","0.0035406784154474735","0.0035406784154474735","0.0035406784154474735"
"1015808","0.0028473881538957357","0.0028473881538957357","0.0028473881538957357"
"1032192","0.003027678467333317","0.003027678467333317","0.003027678467333317"
"1048576","0.0024913907982409","0.0024913907982409","0.0024913907982409"
"1064960","0.002185868564993143","0.002185868564993143","0.002185868564993143"
"1081344","0.002183276228606701","0.002183276228606701","0.002183276228606701"
"1097728","0.0020687466021627188","0.0020687466021627188","0.0020687466021627188"
"1114112","0.002443172037601471","0.002443172037601471","0.002443172037601471"
"1130496","0.0027413407806307077","0.0027413407806307077","0.0027413407806307077"
"1146880","0.0028523518703877926","0.0028523518703877926","0.0028523518703877926"
"1163264","0.002252301899716258","0.002252301899716258","0.002252301899716258"
"1179648","0.0019163570832461119","0.0019163570832461119","0.0019163570832461119"
"1196032","0.0025198375806212425","0.0025198375806212425","0.0025198375806212425"
"1212416","0.001845418126322329","0.001845418126322329","0.001845418126322329"
"1228800","0.002791124163195491","0.002791124163195491","0.002791124163195491"
"1245184","0.002227888908237219","0.002227888908237219","0.002227888908237219"
"1261568","0.0024582557380199432","0.0024582557380199432","0.0024582557380199432"
"1277952","0.0019327654736116529","0.0019327654736116529","0.0019327654736116529"
"1294336","0.00258176913484931","0.00258176913484931","0.00258176913484931"
"1310720","0.0029641021974384785","0.0029641021974384785","0.0029641021974384785"
"1327104","0.003002643119543791","0.003002643119543791","0.003002643119543791"
"1343488","0.0030020498670637608","0.0030020498670637608","0.0030020498670637608"
"1359872","0.00315115787088871","0.00315115787088871","0.00315115787088871"
"1376256","0.0027697798795998096","0.0027697798795998096","0.0027697798795998096"
"1392640","0.0032228808850049973","0.0032228808850049973","0.0032228808850049973"
"1409024","0.0035235171671956778","0.0035235171671956778","0.0035235171671956778"
"1425408","0.0038212076760828495","0.0038212076760828495","0.0038212076760828495"
"1441792","0.0037364272866398096","0.0037364272866398096","0.0037364272866398096"
"1458176","0.0037640791852027178","0.0037640791852027178","0.0037640791852027178"
"1474560","0.003188897157087922","0.003188897157087922","0.003188897157087922"
"1490944","0.003698950633406639","0.003698950633406639","0.003698950633406639"
"1507328","0.002679219236597419","0.002679219236597419","0.002679219236597419"
"1523712","0.0030768653377890587","0.0030768653377890587","0.0030768653377890587"
"1540096","0.002772716572508216","0.002772716572508216","0.002772716572508216"
"1556480","0.0033906842581927776","0.0033906842581927776","0.0033906842581927776"
"1572864","0.003452923847362399","0.003452923847362399","0.003452923847362399"
"1589248","0.003000951139256358","0.003000951139256358","0.003000951139256358"
"1605632","0.00331723946146667","0.00331723946146667","0.00331723946146667"
"1622016","0.0036651475820690393","0.0036651475820690393","0.0036651475820690393"
"1638400","0.0028905957005918026","0.0028905957005918026","0.0028905957005918026"
"1654784","0.0035259495489299297","0.0035259495489299297","0.0035259495489299297"
"1671168","0.0034769971389323473","0.0034769971389323473","0.0034769971389323473"
"1687552","0.0037149349227547646","0.0037149349227547646","0.0037149349227547646"
"1703936","0.0030602531041949987","0.0030602531041949987","0.0030602531041949987"
"1720320","0.002942236140370369","0.002942236140370369","0.002942236140370369"
"1736704","0.0027561308816075325","0.0027561308816075325","0.0027561308816075325"
"1753088","0.002784521784633398","0.002784521784633398","0.002784521784633398"
"1769472","0.0034109666012227535","0.0034109666012227535","0.0034109666012227535"
"1785856","0.002946295542642474","0.002946295542642474","0.002946295542642474"
"1802240","0.0029044589027762413","0.0029044589027762413","0.0029044589027762413"
"1818624","0.0037696852814406157","0.0037696852814406157","0.0037696852814406157"
"1835008","0.003133875783532858","0.003133875783532858","0.003133875783532858"
"1851392","0.001981882145628333","0.001981882145628333","0.001981882145628333"
"1867776","0.003090848447754979","0.003090848447754979","0.003090848447754979"
"1884160","0.00336366961710155","0.00336366961710155","0.00336366961710155"
"1900544","0.00415088701993227","0.00415088701993227","0.00415088701993227"
"1916928","0.0035853872541338205","0.0035853872541338205","0.0035853872541338205"
"1933312","0.003334169276058674","0.003334169276058674","0.003334169276058674"
"1949696","0.0032228888012468815","0.0032228888012468815","0.0032228888012468815"
"1966080","0.003796469885855913","0.003796469885855913","0.003796469885855913"
"1982464","0.003512338036671281","0.003512338036671281","0.003512338036671281"
"1998848","0.0035345868673175573","0.0035345868673175573","0.0035345868673175573"
"2015232","0.003387476783245802","0.003387476783245802","0.003387476783245802"
"2031616","0.003071949351578951","0.003071949351578951","0.003071949351578951"
"2048000","0.0035006157122552395","0.0035006157122552395","0.0035006157122552395"
"2064384","0.0036580320447683334","0.0036580320447683334","0.0036580320447683334"
"2080768","0.0032800508197396994","0.0032800508197396994","0.0032800508197396994"
"2097152","0.003769539762288332","0.003769539762288332","0.003769539762288332"
"2113536","0.0035568615421652794","0.0035568615421652794","0.0035568615421652794"
"2129920","0.003510143840685487","0.003510143840685487","0.003510143840685487"
"2146304","0.0035297523718327284","0.0035297523718327284","0.0035297523718327284"
"2162688","0.003909057006239891","0.003909057006239891","0.003909057006239891"
"2179072","0.0036633042618632317","0.0036633042618632317","0.0036633042618632317"
"2195456","0.003710275748744607","0.003710275748744607","0.003710275748744607"
"2211840","0.004014241974800825","0.004014241974800825","0.004014241974800825"
"2228224","0.0039604948833584785","0.0039604948833584785","0.0039604948833584785"
"2244608","0.0036183190532028675","0.0036183190532028675","0.0036183190532028675"
"2260992","0.0037569368723779917","0.0037569368723779917","0.0037569368723779917"
"2277376","0.003611133433878422","0.003611133433878422","0.003611133433878422"
"2293760","0.003372347913682461","0.003372347913682461","0.003372347913682461"
"2310144","0.003795075695961714","0.003795075695961714","0.003795075695961714"
"2326528","0.0039011817425489426","0.0039011817425489426","0.0039011817425489426"
"2342912","0.004530567210167646","0.004530567210167646","0.004530567210167646"
"2359296","0.003917367197573185","0.003917367197573185","0.003917367197573185"
"2375680","0.004779335577040911","0.004779335577040911","0.004779335577040911"
"2392064","0.004683014005422592","0.004683014005422592","0.004683014005422592"
"2408448","0.0047342064790427685","0.0047342064790427685","0.0047342064790427685"
"2424832","0.004748838022351265","0.004748838022351265","0.004748838022351265"
"2441216","0.004081279039382935","0.004081279039382935","0.004081279039382935"
"2457600","0.00418903399258852","0.00418903399258852","0.00418903399258852"
"2473984","0.004756093956530094","0.004756093956530094","0.004756093956530094"
"2490368","0.004363945219665766","0.004363945219665766","0.004363945219665766"
"2506752","0.004914953373372555","0.004914953373372555","0.004914953373372555"
"2523136","0.004804505966603756","0.004804505966603756","0.004804505966603756"
"2539520","0.00452799629420042","0.00452799629420042","0.00452799629420042"
"2555904","0.004310209304094315","0.004310209304094315","0.004310209304094315"
"2572288","0.004611610900610685","0.004611610900610685","0.004611610900610685"
"2588672","0.004022593609988689","0.004022593609988689","0.004022593609988689"
"2605056","0.004375040996819735","0.004375040996819735","0.004375040996819735"
"2621440","0.004065501969307661","0.004065501969307661","0.004065501969307661"
"2637824","0.0047486345283687115","0.0047486345283687115","0.0047486345283687115"
"2654208","0.0040537649765610695","0.0040537649765610695","0.0040537649765610695"
"2670592","0.003959442488849163","0.003959442488849163","0.003959442488849163"
"2686976","0.0038707549683749676","0.0038707549683749676","0.0038707549683749676"
"2703360","0.003934457898139954","0.003934457898139954","0.003934457898139954"
"2719744","0.004096880555152893","0.004096880555152893","0.004096880555152893"
"2736128","0.004132913425564766","0.004132913425564766","0.004132913425564766"
"2752512","0.004264052025973797","0.004264052025973797","0.004264052025973797"
"2768896","0.0036021703854203224","0.0036021703854203224","0.0036021703854203224"
"2785280","0.0041657243855297565","0.0041657243855297565","0.0041657243855297565"
"2801664","0.0036819602828472853","0.0036819602828472853","0.0036819602828472853"
"2818048","0.0038162602577358484","0.0038162602577358484","0.0038162602577358484"
"2834432","0.003809039480984211","0.003809039480984211","0.003809039480984211"
"2850816","0.003941121511161327","0.003941121511161327","0.003941121511161327"
"2867200","0.00407060980796814","0.00407060980796814","0.00407060980796814"
"2883584","0.003563510486856103","0.003563510486856103","0.003563510486856103"
"2899968","0.0034939113538712263","0.0034939113538712263","0.0034939113538712263"
"2916352","0.003448990173637867","0.003448990173637867","0.003448990173637867"
"2932736","0.003894566558301449","0.003894566558301449","0.003894566558301449"
"2949120","0.003604566678404808","0.003604566678404808","0.003604566678404808"
"2965504","0.003976989537477493","0.003976989537477493","0.003976989537477493"
"2981888","0.0036243435461074114","0.0036243435461074114","0.0036243435461074114"
"2998272","0.0037325548473745584","0.0037325548473745584","0.0037325548473745584"
"3014656","0.0034087859094142914","0.0034087859094142914","0.0034087859094142914"
"3031040","0.003711581928655505","0.003711581928655505","0.003711581928655505"
"3047424","0.0037546027451753616","0.0037546027451753616","0.0037546027451753616"
"3063808","0.004073352087289095","0.004073352087289095","0.004073352087289095"
"3080192","0.0034804209135472775","0.0034804209135472775","0.0034804209135472775"
"3096576","0.0033986885100603104","0.0033986885100603104","0.0033986885100603104"
"3112960","0.0035060648806393147","0.0035060648806393147","0.0035060648806393147"
"3129344","0.003364350413903594","0.003364350413903594","0.003364350413903594"
"3145728","0.003493143245577812","0.003493143245577812","0.003493143245577812"
"3162112","0.003928631544113159","0.003928631544113159","0.003928631544113159"
"3178496","0.0033567785285413265","0.0033567785285413265","0.0033567785285413265"
"3194880","0.0033617070876061916","0.0033617070876061916","0.0033617070876061916"
"3211264","0.003346463665366173","0.003346463665366173","0.003346463665366173"
"3227648","0.0033927755430340767","0.0033927755430340767","0.0033927755430340767"
"3244032","0.0034186644479632378","0.0034186644479632378","0.0034186644479632378"
"3260416","0.0033247824758291245","0.0033247824758291245","0.0033247824758291245"
"3276800","0.003312019631266594","0.003312019631266594","0.003312019631266594"
"3293184","0.003657215740531683","0.003657215740531683","0.003657215740531683"
"3309568","0.0034052934497594833","0.0034052934497594833","0.0034052934497594833"
"3325952","0.003352602943778038","0.003352602943778038","0.003352602943778038"
"3342336","0.003104792209342122","0.003104792209342122","0.003104792209342122"
"3358720","0.003408170770853758","0.003408170770853758","0.003408170770853758"
"3375104","0.0031047463417053223","0.0031047463417053223","0.0031047463417053223"
"3391488","0.0033874879591166973","0.0033874879591166973","0.0033874879591166973"
"3407872","0.0033194669522345066","0.0033194669522345066","0.0033194669522345066"
"3424256","0.0036768876016139984","0.0036768876016139984","0.0036768876016139984"
"3440640","0.0031060860492289066","0.0031060860492289066","0.0031060860492289066"
"3457024","0.0032121753320097923","0.0032121753320097923","0.0032121753320097923"
"3473408","0.0033757248893380165","0.0033757248893380165","0.0033757248893380165"
"3489792","0.0034996659960597754","0.0034996659960597754","0.0034996659960597754"
"3506176","0.0039650858379900455","0.0039650858379900455","0.0039650858379900455"
"3522560","0.003229748457670212","0.003229748457670212","0.003229748457670212"
"3538944","0.0036543342284858227","0.0036543342284858227","0.0036543342284858227"
"3555328","0.0036040390841662884","0.0036040390841662884","0.0036040390841662884"
"3571712","0.00376006867736578","0.00376006867736578","0.00376006867736578"
"3588096","0.0034841669257730246","0.0034841669257730246","0.0034841669257730246"
"3604480","0.003340293187648058","0.003340293187648058","0.003340293187648058"
"3620864","0.003774226875975728","0.003774226875975728","0.003774226875975728"
"3637248","0.003593224100768566","0.003593224100768566","0.003593224100768566"
"3653632","0.0035426183603703976","0.0035426183603703976","0.0035426183603703976"
"3670016","0.003216811455786228","0.003216811455786228","0.003216811455786228"
"3686400","0.003315350506454706","0.003315350506454706","0.003315350506454706"
"3702784","0.0035236007533967495","0.0035236007533967495","0.0035236007533967495"
"3719168","0.003511651186272502","0.003511651186272502","0.003511651186272502"
"3735552","0.0032284525223076344","0.0032284525223076344","0.0032284525223076344"
"3751936","0.0035069824662059546","0.0035069824662059546","0.0035069824662059546"
"3768320","0.0034057889133691788","0.0034057889133691788","0.0034057889133691788"
"3784704","0.0033409204334020615","0.0033409204334020615","0.0033409204334020615"
"3801088","0.0032595288939774036","0.0032595288939774036","0.0032595288939774036"
"3817472","0.0034284363500773907","0.0034284363500773907","0.0034284363500773907"
"3833856","0.003328931052237749","0.003328931052237749","0.003328931052237749"
"3850240","0.0032840478233993053","0.0032840478233993053","0.0032840478233993053"
"3866624","0.0032923733815550804","0.0032923733815550804","0.0032923733815550804"
"3883008","0.0033891182392835617","0.0033891182392835617","0.0033891182392835617"
"3899392","0.0033622258342802525","0.0033622258342802525","0.0033622258342802525"
"3915776","0.0033885808661580086","0.0033885808661580086","0.0033885808661580086"
"3932160","0.003502441802993417","0.003502441802993417","0.003502441802993417"
"3948544","0.0031090830452740192","0.0031090830452740192","0.0031090830452740192"
"3964928","0.0030146795324981213","0.0030146795324981213","0.0030146795324981213"
"3981312","0.0033206488005816936","0.0033206488005816936","0.0033206488005816936"
"3997696","0.0029493398033082485","0.0029493398033082485","0.0029493398033082485"
"4014080","0.003289912361651659","0.003289912361651659","0.003289912361651659"
"4030464","0.0030765943229198456","0.0030765943229198456","0.0030765943229198456"
"4046848","0.003605558769777417","0.003605558769777417","0.003605558769777417"
"4063232","0.0034601325169205666","0.0034601325169205666","0.0034601325169205666"
"4079616","0.0033150152303278446","0.0033150152303278446","0.0033150152303278446"
"4096000","0.0031368937343358994","0.0031368937343358994","0.0031368937343358994"
"4112384","0.0032505046110600233","0.0032505046110600233","0.0032505046110600233"
"4128768","0.003380722366273403","0.003380722366273403","0.003380722366273403"
"4145152","0.003033484797924757","0.003033484797924757","0.003033484797924757"
"4161536","0.0029772864654660225","0.0029772864654660225","0.0029772864654660225"
"4177920","0.003312299959361553","0.003312299959361553","0.003312299959361553"
"4194304","0.0031374008394777775","0.0031374008394777775","0.0031374008394777775"
"4210688","0.003250865964218974","0.003250865964218974","0.003250865964218974"
"4227072","0.0030430718325078487","0.0030430718325078487","0.0030430718325078487"
"4243456","0.003358914516866207","0.003358914516866207","0.003358914516866207"
"4259840","0.002983022714033723","0.002983022714033723","0.002983022714033723"
"4276224","0.003331952029839158","0.003331952029839158","0.003331952029839158"
"4292608","0.003310232888907194","0.003310232888907194","0.003310232888907194"
"4308992","0.003154267556965351","0.003154267556965351","0.003154267556965351"
"4325376","0.002882027067244053","0.002882027067244053","0.002882027067244053"
"4341760","0.003480559214949608","0.003480559214949608","0.003480559214949608"
"4358144","0.002874199068173766","0.002874199068173766","0.002874199068173766"
"4374528","0.0030542502645403147","0.0030542502645403147","0.0030542502645403147"
"4390912","0.00316738523542881","0.00316738523542881","0.00316738523542881"
"4407296","0.002980860648676753","0.002980860648676753","0.002980860648676753"
"4423680","0.0034101929049938917","0.0034101929049938917","0.0034101929049938917"
"4440064","0.0030740993097424507","0.0030740993097424507","0.0030740993097424507"
"4456448","0.0033197447191923857","0.0033197447191923857","0.0033197447191923857"
"4472832","0.0031007854267954826","0.0031007854267954826","0.0031007854267954826"
"4489216","0.003047850215807557","0.003047850215807557","0.003047850215807557"
"4505600","0.0030283615924417973","0.0030283615924417973","0.0030283615924417973"
"4521984","0.003058450762182474","0.003058450762182474","0.003058450762182474"
"4538368","0.002874355763196945","0.002874355763196945","0.002874355763196945"
"4554752","0.003202223451808095","0.003202223451808095","0.003202223451808095"
"4571136","0.0037269117310643196","0.0037269117310643196","0.0037269117310643196"
"4587520","0.0033109537325799465","0.0033109537325799465","0.0033109537325799465"
"4603904","0.003471230622380972","0.003471230622380972","0.003471230622380972"
"4620288","0.0032362330239266157","0.0032362330239266157","0.0032362330239266157"
"4636672","0.003215284086763859","0.003215284086763859","0.003215284086763859"
"4653056","0.003079930553212762","0.003079930553212762","0.003079930553212762"
"4669440","0.0034030196256935596","0.0034030196256935596","0.0034030196256935596"
"4685824","0.0034796460531651974","0.0034796460531651974","0.0034796460531651974"
"4702208","0.003245933447033167","0.003245933447033167","0.003245933447033167"
"4718592","0.0033552420791238546","0.0033552420791238546","0.0033552420791238546"
"4734976","0.00304161268286407","0.00304161268286407","0.00304161268286407"
"4751360","0.0034436420537531376","0.0034436420537531376","0.0034436420537531376"
"4767744","0.003098368411883712","0.003098368411883712","0.003098368411883712"
"4784128","0.003321476746350527","0.003321476746350527","0.003321476746350527"
"4800512","0.003139218781143427","0.003139218781143427","0.003139218781143427"
"4816896","0.003361256094649434","0.003361256094649434","0.003361256094649434"
"4833280","0.003292101202532649","0.003292101202532649","0.003292101202532649"
"4849664","0.0033523100428283215","0.0033523100428283215","0.0033523100428283215"
"4866048","0.0032512182369828224","0.0032512182369828224","0.0032512182369828224"
"4882432","0.003214908065274358","0.003214908065274358","0.003214908065274358"
"4898816","0.0032270250376313925","0.0032270250376313925","0.0032270250376313925"
"4915200","0.003655526554211974","0.003655526554211974","0.003655526554211974"
"4931584","0.003522231476381421","0.003522231476381421","0.003522231476381421"
"4947968","0.0035647228360176086","0.0035647228360176086","0.0035647228360176086"
"4964352","0.0036067503970116377","0.0036067503970116377","0.0036067503970116377"
"4980736","0.0035528410226106644","0.0035528410226106644","0.0035528410226106644"
"4997120","0.0036417203955352306","0.0036417203955352306","0.0036417203955352306"
"5013504","0.0031271157786250114","0.0031271157786250114","0.0031271157786250114"
"5029888","0.003739330917596817","0.003739330917596817","0.003739330917596817"
"5046272","0.0033845524303615093","0.0033845524303615093","0.0033845524303615093"
"5062656","0.003473123302683234","0.003473123302683234","0.003473123302683234"
"5079040","0.003325090743601322","0.003325090743601322","0.003325090743601322"
"5095424","0.003586266888305545","0.003586266888305545","0.003586266888305545"
"5111808","0.0031558140181005","0.0031558140181005","0.0031558140181005"
"5128192","0.003291443455964327","0.003291443455964327","0.003291443455964327"
"5144576","0.0035832026042044163","0.0035832026042044163","0.0035832026042044163"
"5160960","0.003358607180416584","0.003358607180416584","0.003358607180416584"
"5177344","0.00361776165664196","0.00361776165664196","0.00361776165664196"
"5193728","0.0032066204585134983","0.0032066204585134983","0.0032066204585134983"
"5210112","0.0035740789026021957","0.0035740789026021957","0.0035740789026021957"
"5226496","0.0038310266099870205","0.0038310266099870205","0.0038310266099870205"
"5242880","0.0032356122974306345","0.0032356122974306345","0.0032356122974306345"
"5259264","0.0033225773368030787","0.0033225773368030787","0.0033225773368030787"
"5275648","0.003193641547113657","0.003193641547113657","0.003193641547113657"
"5292032","0.0033272665459662676","0.0033272665459662676","0.0033272665459662676"
"5308416","0.003168315626680851","0.003168315626680851","0.003168315626680851"
"5324800","0.003378830850124359","0.003378830850124359","0.003378830850124359"
"5341184","0.00326655269600451","0.00326655269600451","0.00326655269600451"
"5357568","0.003047867212444544","0.003047867212444544","0.003047867212444544"
"5373952","0.003548738546669483","0.003548738546669483","0.003548738546669483"
"5390336","0.003391082864254713","0.003391082864254713","0.003391082864254713"
"5406720","0.0032644267193973064","0.0032644267193973064","0.0032644267193973064"
"5423104","0.0033363597467541695","0.0033363597467541695","0.0033363597467541695"
"5439488","0.0032104458659887314","0.0032104458659887314","0.0032104458659887314"
"5455872","0.0034344648011028767","0.0034344648011028767","0.0034344648011028767"
"5472256","0.003414960578083992","0.003414960578083992","0.003414960578083992"
"5488640","0.0033654961735010147","0.0033654961735010147","0.0033654961735010147"
"5505024","0.0032553505152463913","0.0032553505152463913","0.0032553505152463913"
"5521408","0.0031608256977051497","0.0031608256977051497","0.0031608256977051497"
"5537792","0.003293281886726618","0.003293281886726618","0.003293281886726618"
"5554176","0.00327443890273571","0.00327443890273571","0.00327443890273571"
"5570560","0.003391512203961611","0.003391512203961611","0.003391512203961611"
"5586944","0.0037183468230068684","0.0037183468230068684","0.0037183468230068684"
"5603328","0.0035627945326268673","0.0035627945326268673","0.0035627945326268673"
"5619712","0.0035577211529016495","0.0035577211529016495","0.0035577211529016495"
"5636096","0.003417485160753131","0.003417485160753131","0.003417485160753131"
"5652480","0.0033377772197127342","0.0033377772197127342","0.0033377772197127342"
"5668864","0.003079300746321678","0.003079300746321678","0.003079300746321678"
"5685248","0.0029710931703448296","0.0029710931703448296","0.0029710931703448296"
"5701632","0.0029830029234290123","0.0029830029234290123","0.0029830029234290123"
"5718016","0.0031294473446905613","0.0031294473446905613","0.0031294473446905613"
"5734400","0.0032905214466154575","0.0032905214466154575","0.0032905214466154575"
"5750784","0.0031538554467260838","0.0031538554467260838","0.0031538554467260838"
"5767168","0.0030473074875772","0.0030473074875772","0.0030473074875772"
"5783552","0.0029562097042798996","0.0029562097042798996","0.0029562097042798996"
"5799936","0.0026131910271942616","0.0026131910271942616","0.0026131910271942616"
"5816320","0.002968334127217531","0.002968334127217531","0.002968334127217531"
"5832704","0.003145115450024605","0.003145115450024605","0.003145115450024605"
"5849088","0.002891689073294401","0.002891689073294401","0.002891689073294401"
"5865472","0.0031722476705908775","0.0031722476705908775","0.0031722476705908775"
"5881856","0.0030377604998648167","0.0030377604998648167","0.0030377604998648167"
"5898240","0.0029627284966409206","0.0029627284966409206","0.0029627284966409206"
"5914624","0.0034948179963976145","0.0034948179963976145","0.0034948179963976145"
"5931008","0.0032119513489305973","0.0032119513489305973","0.0032119513489305973"
"5947392","0.0031512207351624966","0.0031512207351624966","0.0031512207351624966"
"5963776","0.0032088416628539562","0.0032088416628539562","0.0032088416628539562"
"5980160","0.0034288750030100346","0.0034288750030100346","0.0034288750030100346"
"5996544","0.003382501658052206","0.003382501658052206","0.003382501658052206"
"6012928","0.0033506075851619244","0.0033506075851619244","0.0033506075851619244"
"6029312","0.003628218313679099","0.003628218313679099","0.003628218313679099"
"6045696","0.0035807641688734293","0.0035807641688734293","0.0035807641688734293"
"6062080","0.0032976989168673754","0.0032976989168673754","0.0032976989168673754"
"6078464","0.003324121003970504","0.003324121003970504","0.003324121003970504"
"6094848","0.003218458266928792","0.003218458266928792","0.003218458266928792"
"6111232","0.003215742763131857","0.003215742763131857","0.003215742763131857"
"6127616","0.003638277528807521","0.003638277528807521","0.003638277528807521"
"6144000","0.004000562243163586","0.004000562243163586","0.004000562243163586"
"6160384","0.003877829061821103","0.003877829061821103","0.003877829061821103"
"6176768","0.003886418417096138","0.003886418417096138","0.003886418417096138"
"6193152","0.0035591707564890385","0.0035591707564890385","0.0035591707564890385"
"6209536","0.0037425761111080647","0.0037425761111080647","0.0037425761111080647"
"6225920","0.0032131164334714413","0.0032131164334714413","0.0032131164334714413"
"6242304","0.0037307278253138065","0.0037307278253138065","0.0037307278253138065"
"6258688","0.003594420850276947","0.003594420850276947","0.003594420850276947"
"6275072","0.003588760504499078","0.003588760504499078","0.003588760504499078"
"6291456","0.0035253146197646856","0.0035253146197646856","0.0035253146197646856"
"6307840","0.0033899149857461452","0.0033899149857461452","0.0033899149857461452"
"6324224","0.003428085707128048","0.003428085707128048","0.003428085707128048"
"6340608","0.0032793297432363033","0.0032793297432363033","0.0032793297432363033"
"6356992","0.0033036391250789165","0.0033036391250789165","0.0033036391250789165"
"6373376","0.0034139901399612427","0.0034139901399612427","0.0034139901399612427"
"6389760","0.0030374431516975164","0.0030374431516975164","0.0030374431516975164"
"6406144","0.0034491410478949547","0.0034491410478949547","0.0034491410478949547"
"6422528","0.003416708903387189","0.003416708903387189","0.003416708903387189"
"6438912","0.0031702029518783092","0.0031702029518783092","0.0031702029518783092"
"6455296","0.0036944649182260036","0.0036944649182260036","0.0036944649182260036"
"6471680","0.00356198544614017","0.00356198544614017","0.00356198544614017"
"6488064","0.003856239840388298","0.003856239840388298","0.003856239840388298"
"6504448","0.0037514441646635532","0.0037514441646635532","0.0037514441646635532"
"6520832","0.0031928569078445435","0.0031928569078445435","0.0031928569078445435"
"6537216","0.0030755423940718174","0.0030755423940718174","0.0030755423940718174"
"6553600","0.0033409360330551863","0.0033409360330551863","0.0033409360330551863"
"6569984","0.0033231195993721485","0.0033231195993721485","0.0033231195993721485"
"6586368","0.003122009802609682","0.003122009802609682","0.003122009802609682"
