"Step","RewardsMean","StarGunner-v5__ppo_noisy_net - rewards/rewards_mean__MIN","StarGunner-v5__ppo_noisy_net - rewards/rewards_mean__MAX"
"1212416","0.02057722955942154","0.02057722955942154","0.02057722955942154"
"1228800","0.02096552774310112","0.02096552774310112","0.02096552774310112"
"1245184","0.019715338945388794","0.019715338945388794","0.019715338945388794"
"1261568","0.02210085280239582","0.02210085280239582","0.02210085280239582"
"1277952","0.022705785930156708","0.022705785930156708","0.022705785930156708"
"1294336","0.02142050676047802","0.02142050676047802","0.02142050676047802"
"1310720","0.0200977623462677","0.0200977623462677","0.0200977623462677"
"1327104","0.021653689444065094","0.021653689444065094","0.021653689444065094"
"1343488","0.02289372868835926","0.02289372868835926","0.02289372868835926"
"1359872","0.020294468849897385","0.020294468849897385","0.020294468849897385"
"1376256","0.021808143705129623","0.021808143705129623","0.021808143705129623"
"1392640","0.020324118435382843","0.020324118435382843","0.020324118435382843"
"1409024","0.01841333881020546","0.01841333881020546","0.01841333881020546"
"1425408","0.021859025582671165","0.021859025582671165","0.021859025582671165"
"1441792","0.019392119720578194","0.019392119720578194","0.019392119720578194"
"1458176","0.02242416702210903","0.02242416702210903","0.02242416702210903"
"1474560","0.021081067621707916","0.021081067621707916","0.021081067621707916"
"1490944","0.020894624292850494","0.020894624292850494","0.020894624292850494"
"1507328","0.01878908835351467","0.01878908835351467","0.01878908835351467"
"1523712","0.01976628042757511","0.01976628042757511","0.01976628042757511"
"1540096","0.02045593410730362","0.02045593410730362","0.02045593410730362"
"1556480","0.02121809497475624","0.02121809497475624","0.02121809497475624"
"1572864","0.01920408383011818","0.01920408383011818","0.01920408383011818"
"1589248","0.019889671355485916","0.019889671355485916","0.019889671355485916"
"1605632","0.02184193767607212","0.02184193767607212","0.02184193767607212"
"1622016","0.020944569259881973","0.020944569259881973","0.020944569259881973"
"1638400","0.020409075543284416","0.020409075543284416","0.020409075543284416"
"1654784","0.021257847547531128","0.021257847547531128","0.021257847547531128"
"1671168","0.01893225871026516","0.01893225871026516","0.01893225871026516"
"1687552","0.020429030060768127","0.020429030060768127","0.020429030060768127"
"1703936","0.020906098186969757","0.020906098186969757","0.020906098186969757"
"1720320","0.018353387713432312","0.018353387713432312","0.018353387713432312"
"1736704","0.019850462675094604","0.019850462675094604","0.019850462675094604"
"1753088","0.021424084901809692","0.021424084901809692","0.021424084901809692"
"1769472","0.01825137436389923","0.01825137436389923","0.01825137436389923"
"1785856","0.019226521253585815","0.019226521253585815","0.019226521253585815"
"1802240","0.021058211103081703","0.021058211103081703","0.021058211103081703"
"1818624","0.016223473474383354","0.016223473474383354","0.016223473474383354"
"1835008","0.020663965493440628","0.020663965493440628","0.020663965493440628"
"1851392","0.019130490720272064","0.019130490720272064","0.019130490720272064"
"1867776","0.020531032234430313","0.020531032234430313","0.020531032234430313"
"1884160","0.021104227751493454","0.021104227751493454","0.021104227751493454"
"1900544","0.019397016614675522","0.019397016614675522","0.019397016614675522"
"1916928","0.02007688581943512","0.02007688581943512","0.02007688581943512"
"1933312","0.018726598471403122","0.018726598471403122","0.018726598471403122"
"1949696","0.021617453545331955","0.021617453545331955","0.021617453545331955"
"1966080","0.021929331123828888","0.021929331123828888","0.021929331123828888"
"1982464","0.019505510106682777","0.019505510106682777","0.019505510106682777"
"1998848","0.021936830133199692","0.021936830133199692","0.021936830133199692"
"2015232","0.019275255501270294","0.019275255501270294","0.019275255501270294"
"2031616","0.020302681252360344","0.020302681252360344","0.020302681252360344"
"2048000","0.01897989585995674","0.01897989585995674","0.01897989585995674"
"2064384","0.01957736536860466","0.01957736536860466","0.01957736536860466"
"2080768","0.02025609090924263","0.02025609090924263","0.02025609090924263"
"2097152","0.019539257511496544","0.019539257511496544","0.019539257511496544"
"2113536","0.020131289958953857","0.020131289958953857","0.020131289958953857"
"2129920","0.019519377499818802","0.019519377499818802","0.019519377499818802"
"2146304","0.02159159816801548","0.02159159816801548","0.02159159816801548"
"2162688","0.01957322657108307","0.01957322657108307","0.01957322657108307"
"2179072","0.021015897393226624","0.021015897393226624","0.021015897393226624"
"2195456","0.019695863127708435","0.019695863127708435","0.019695863127708435"
"2211840","0.021500790491700172","0.021500790491700172","0.021500790491700172"
"2228224","0.019139137119054794","0.019139137119054794","0.019139137119054794"
"2244608","0.019649900496006012","0.019649900496006012","0.019649900496006012"
"2260992","0.022560277953743935","0.022560277953743935","0.022560277953743935"
"2277376","0.020372524857521057","0.020372524857521057","0.020372524857521057"
"2293760","0.020695414394140244","0.020695414394140244","0.020695414394140244"
"2310144","0.020926617085933685","0.020926617085933685","0.020926617085933685"
"2326528","0.021506674587726593","0.021506674587726593","0.021506674587726593"
"2342912","0.02284761145710945","0.02284761145710945","0.02284761145710945"
"2359296","0.022540602833032608","0.022540602833032608","0.022540602833032608"
"2375680","0.022490855306386948","0.022490855306386948","0.022490855306386948"
"2392064","0.022281736135482788","0.022281736135482788","0.022281736135482788"
"2408448","0.02089175581932068","0.02089175581932068","0.02089175581932068"
"2424832","0.02299308031797409","0.02299308031797409","0.02299308031797409"
"2441216","0.021258316934108734","0.021258316934108734","0.021258316934108734"
"2457600","0.022421710193157196","0.022421710193157196","0.022421710193157196"
"2473984","0.021973833441734314","0.021973833441734314","0.021973833441734314"
"2490368","0.020684178918600082","0.020684178918600082","0.020684178918600082"
"2506752","0.022599894553422928","0.022599894553422928","0.022599894553422928"
"2523136","0.021807610988616943","0.021807610988616943","0.021807610988616943"
"2539520","0.02059835009276867","0.02059835009276867","0.02059835009276867"
"2555904","0.024110546335577965","0.024110546335577965","0.024110546335577965"
"2572288","0.022636786103248596","0.022636786103248596","0.022636786103248596"
"2588672","0.021605439484119415","0.021605439484119415","0.021605439484119415"
"2605056","0.02151026390492916","0.02151026390492916","0.02151026390492916"
"2621440","0.024657592177391052","0.024657592177391052","0.024657592177391052"
"2637824","0.022110726684331894","0.022110726684331894","0.022110726684331894"
"2654208","0.02466430887579918","0.02466430887579918","0.02466430887579918"
"2670592","0.021375369280576706","0.021375369280576706","0.021375369280576706"
"2686976","0.021682187914848328","0.021682187914848328","0.021682187914848328"
"2703360","0.021334340795874596","0.021334340795874596","0.021334340795874596"
"2719744","0.021735671907663345","0.021735671907663345","0.021735671907663345"
"2736128","0.022295348346233368","0.022295348346233368","0.022295348346233368"
"2752512","0.021366707980632782","0.021366707980632782","0.021366707980632782"
"2768896","0.02176402322947979","0.02176402322947979","0.02176402322947979"
"2785280","0.021423539146780968","0.021423539146780968","0.021423539146780968"
"2801664","0.021246813237667084","0.021246813237667084","0.021246813237667084"
"2818048","0.020155662670731544","0.020155662670731544","0.020155662670731544"
"2834432","0.020819731056690216","0.020819731056690216","0.020819731056690216"
"2850816","0.021227871999144554","0.021227871999144554","0.021227871999144554"
"2867200","0.022622274234890938","0.022622274234890938","0.022622274234890938"
"2883584","0.023017775267362595","0.023017775267362595","0.023017775267362595"
"2899968","0.02373213693499565","0.02373213693499565","0.02373213693499565"
"2916352","0.023777466267347336","0.023777466267347336","0.023777466267347336"
"2932736","0.0238199383020401","0.0238199383020401","0.0238199383020401"
"2949120","0.02157367393374443","0.02157367393374443","0.02157367393374443"
"2965504","0.019998736679553986","0.019998736679553986","0.019998736679553986"
"2981888","0.020982125774025917","0.020982125774025917","0.020982125774025917"
"2998272","0.02278449386358261","0.02278449386358261","0.02278449386358261"
"3014656","0.022843655198812485","0.022843655198812485","0.022843655198812485"
"3031040","0.023066852241754532","0.023066852241754532","0.023066852241754532"
"3047424","0.023857541382312775","0.023857541382312775","0.023857541382312775"
"3063808","0.022852212190628052","0.022852212190628052","0.022852212190628052"
"3080192","0.023314625024795532","0.023314625024795532","0.023314625024795532"
"3096576","0.023366102948784828","0.023366102948784828","0.023366102948784828"
"3112960","0.02367217093706131","0.02367217093706131","0.02367217093706131"
"3129344","0.025827381759881973","0.025827381759881973","0.025827381759881973"
"3145728","0.022286558523774147","0.022286558523774147","0.022286558523774147"
"3162112","0.022425182163715363","0.022425182163715363","0.022425182163715363"
"3178496","0.024178966879844666","0.024178966879844666","0.024178966879844666"
"3194880","0.02397211268544197","0.02397211268544197","0.02397211268544197"
"3211264","0.023697037249803543","0.023697037249803543","0.023697037249803543"
"3227648","0.024220403283834457","0.024220403283834457","0.024220403283834457"
"3244032","0.023949675261974335","0.023949675261974335","0.023949675261974335"
"3260416","0.021274685859680176","0.021274685859680176","0.021274685859680176"
"3276800","0.021750058978796005","0.021750058978796005","0.021750058978796005"
"3293184","0.02350328117609024","0.02350328117609024","0.02350328117609024"
"3309568","0.023727834224700928","0.023727834224700928","0.023727834224700928"
"3325952","0.025860179215669632","0.025860179215669632","0.025860179215669632"
"3342336","0.024139955639839172","0.024139955639839172","0.024139955639839172"
"3358720","0.02211027219891548","0.02211027219891548","0.02211027219891548"
"3375104","0.024490248411893845","0.024490248411893845","0.024490248411893845"
"3391488","0.025016184896230698","0.025016184896230698","0.025016184896230698"
"3407872","0.02306465432047844","0.02306465432047844","0.02306465432047844"
"3424256","0.025033708661794662","0.025033708661794662","0.025033708661794662"
"3440640","0.022143907845020294","0.022143907845020294","0.022143907845020294"
"3457024","0.02458968013525009","0.02458968013525009","0.02458968013525009"
"3473408","0.02464320883154869","0.02464320883154869","0.02464320883154869"
"3489792","0.02468026801943779","0.02468026801943779","0.02468026801943779"
"3506176","0.0260695219039917","0.0260695219039917","0.0260695219039917"
"3522560","0.02610122784972191","0.02610122784972191","0.02610122784972191"
"3538944","0.02479304000735283","0.02479304000735283","0.02479304000735283"
"3555328","0.02405337616801262","0.02405337616801262","0.02405337616801262"
"3571712","0.02434636652469635","0.02434636652469635","0.02434636652469635"
"3588096","0.025031648576259613","0.025031648576259613","0.025031648576259613"
"3604480","0.025389935821294785","0.025389935821294785","0.025389935821294785"
"3620864","0.023945342749357224","0.023945342749357224","0.023945342749357224"
"3637248","0.023372353985905647","0.023372353985905647","0.023372353985905647"
"3653632","0.02429063618183136","0.02429063618183136","0.02429063618183136"
"3670016","0.023019207641482353","0.023019207641482353","0.023019207641482353"
"3686400","0.025651726871728897","0.025651726871728897","0.025651726871728897"
"3702784","0.024609344080090523","0.024609344080090523","0.024609344080090523"
"3719168","0.02465636283159256","0.02465636283159256","0.02465636283159256"
"3735552","0.024087898433208466","0.024087898433208466","0.024087898433208466"
"3751936","0.026392243802547455","0.026392243802547455","0.026392243802547455"
"3768320","0.02681254781782627","0.02681254781782627","0.02681254781782627"
"3784704","0.025450317189097404","0.025450317189097404","0.025450317189097404"
"3801088","0.02372080646455288","0.02372080646455288","0.02372080646455288"
"3817472","0.026395929977297783","0.026395929977297783","0.026395929977297783"
"3833856","0.02489257976412773","0.02489257976412773","0.02489257976412773"
"3850240","0.024323854595422745","0.024323854595422745","0.024323854595422745"
"3866624","0.024533839896321297","0.024533839896321297","0.024533839896321297"
"3883008","0.022595498710870743","0.022595498710870743","0.022595498710870743"
"3899392","0.025502901524305344","0.025502901524305344","0.025502901524305344"
"3915776","0.023399479687213898","0.023399479687213898","0.023399479687213898"
"3932160","0.025457032024860382","0.025457032024860382","0.025457032024860382"
"3948544","0.02481689862906933","0.02481689862906933","0.02481689862906933"
"3964928","0.026551883667707443","0.026551883667707443","0.026551883667707443"
"3981312","0.024830473586916924","0.024830473586916924","0.024830473586916924"
"3997696","0.02373172715306282","0.02373172715306282","0.02373172715306282"
"4014080","0.026838889345526695","0.026838889345526695","0.026838889345526695"
"4030464","0.02413562312722206","0.02413562312722206","0.02413562312722206"
"4046848","0.02465212345123291","0.02465212345123291","0.02465212345123291"
"4063232","0.02409837581217289","0.02409837581217289","0.02409837581217289"
"4079616","0.024616483598947525","0.024616483598947525","0.024616483598947525"
"4096000","0.02596837282180786","0.02596837282180786","0.02596837282180786"
"4112384","0.025783559307456017","0.025783559307456017","0.025783559307456017"
"4128768","0.02567731961607933","0.02567731961607933","0.02567731961607933"
"4145152","0.026323173195123672","0.026323173195123672","0.026323173195123672"
"4161536","0.025688353925943375","0.025688353925943375","0.025688353925943375"
"4177920","0.02505284920334816","0.02505284920334816","0.02505284920334816"
"4194304","0.026682987809181213","0.026682987809181213","0.026682987809181213"
"4210688","0.02551545947790146","0.02551545947790146","0.02551545947790146"
"4227072","0.026090871542692184","0.026090871542692184","0.026090871542692184"
"4243456","0.02583444118499756","0.02583444118499756","0.02583444118499756"
"4259840","0.026625387370586395","0.026625387370586395","0.026625387370586395"
"4276224","0.026515141129493713","0.026515141129493713","0.026515141129493713"
"4292608","0.025656219571828842","0.025656219571828842","0.025656219571828842"
"4308992","0.02554522454738617","0.02554522454738617","0.02554522454738617"
"4325376","0.025080949068069458","0.025080949068069458","0.025080949068069458"
"4341760","0.02632101997733116","0.02632101997733116","0.02632101997733116"
"4358144","0.02569560334086418","0.02569560334086418","0.02569560334086418"
"4374528","0.02507106214761734","0.02507106214761734","0.02507106214761734"
"4390912","0.02460494078695774","0.02460494078695774","0.02460494078695774"
"4407296","0.024143652990460396","0.024143652990460396","0.024143652990460396"
"4423680","0.02249867096543312","0.02249867096543312","0.02249867096543312"
"4440064","0.025691790506243706","0.025691790506243706","0.025691790506243706"
"4456448","0.024926744401454926","0.024926744401454926","0.024926744401454926"
"4472832","0.027726097032427788","0.027726097032427788","0.027726097032427788"
"4489216","0.02339038997888565","0.02339038997888565","0.02339038997888565"
"4505600","0.0229299645870924","0.0229299645870924","0.0229299645870924"
"4521984","0.02624918520450592","0.02624918520450592","0.02624918520450592"
"4538368","0.025338351726531982","0.025338351726531982","0.025338351726531982"
"4554752","0.025531932711601257","0.025531932711601257","0.025531932711601257"
"4571136","0.02661089040338993","0.02661089040338993","0.02661089040338993"
"4587520","0.022448275238275528","0.022448275238275528","0.022448275238275528"
"4603904","0.02537459507584572","0.02537459507584572","0.02537459507584572"
"4620288","0.02586952969431877","0.02586952969431877","0.02586952969431877"
"4636672","0.024962522089481354","0.024962522089481354","0.024962522089481354"
"4653056","0.027070675045251846","0.027070675045251846","0.027070675045251846"
"4669440","0.02557815983891487","0.02557815983891487","0.02557815983891487"
"4685824","0.02607240155339241","0.02607240155339241","0.02607240155339241"
"4702208","0.025315530598163605","0.025315530598163605","0.025315530598163605"
"4718592","0.023610668256878853","0.023610668256878853","0.023610668256878853"
"4734976","0.023964114487171173","0.023964114487171173","0.023964114487171173"
"4751360","0.02336880750954151","0.02336880750954151","0.02336880750954151"
"4767744","0.023211810737848282","0.023211810737848282","0.023211810737848282"
"4784128","0.022693723440170288","0.022693723440170288","0.022693723440170288"
"4800512","0.022690394893288612","0.022690394893288612","0.022690394893288612"
"4816896","0.02378496713936329","0.02378496713936329","0.02378496713936329"
"4833280","0.02530699409544468","0.02530699409544468","0.02530699409544468"
"4849664","0.025145694613456726","0.025145694613456726","0.025145694613456726"
"4866048","0.025412756949663162","0.025412756949663162","0.025412756949663162"
"4882432","0.023505307734012604","0.023505307734012604","0.023505307734012604"
"4898816","0.025389837101101875","0.025389837101101875","0.025389837101101875"
"4915200","0.02573920041322708","0.02573920041322708","0.02573920041322708"
"4931584","0.026520878076553345","0.026520878076553345","0.026520878076553345"
"4947968","0.024100221693515778","0.024100221693515778","0.024100221693515778"
"4964352","0.024888234212994576","0.024888234212994576","0.024888234212994576"
"4980736","0.024871252477169037","0.024871252477169037","0.024871252477169037"
"4997120","0.02558482065796852","0.02558482065796852","0.02558482065796852"
"5013504","0.025274459272623062","0.025274459272623062","0.025274459272623062"
"5029888","0.026056142523884773","0.026056142523884773","0.026056142523884773"
"5046272","0.0239349864423275","0.0239349864423275","0.0239349864423275"
"5062656","0.025005020201206207","0.025005020201206207","0.025005020201206207"
"5079040","0.027229299768805504","0.027229299768805504","0.027229299768805504"
"5095424","0.02663097158074379","0.02663097158074379","0.02663097158074379"
"5111808","0.023724328726530075","0.023724328726530075","0.023724328726530075"
"5128192","0.02580723538994789","0.02580723538994789","0.02580723538994789"
"5144576","0.02542719431221485","0.02542719431221485","0.02542719431221485"
"5160960","0.02662547677755356","0.02662547677755356","0.02662547677755356"
"5177344","0.02652401477098465","0.02652401477098465","0.02652401477098465"
"5193728","0.02420080080628395","0.02420080080628395","0.02420080080628395"
"5210112","0.026562897488474846","0.026562897488474846","0.026562897488474846"
"5226496","0.026105821132659912","0.026105821132659912","0.026105821132659912"
"5242880","0.02622748538851738","0.02622748538851738","0.02622748538851738"
"5259264","0.026205584406852722","0.026205584406852722","0.026205584406852722"
"5275648","0.025611214339733124","0.025611214339733124","0.025611214339733124"
"5292032","0.026736542582511902","0.026736542582511902","0.026736542582511902"
"5308416","0.02492745779454708","0.02492745779454708","0.02492745779454708"
"5324800","0.023487873375415802","0.023487873375415802","0.023487873375415802"
"5341184","0.026052743196487427","0.026052743196487427","0.026052743196487427"
"5357568","0.02603783644735813","0.02603783644735813","0.02603783644735813"
"5373952","0.02452254295349121","0.02452254295349121","0.02452254295349121"
"5390336","0.027285143733024597","0.027285143733024597","0.027285143733024597"
"5406720","0.0251929871737957","0.0251929871737957","0.0251929871737957"
"5423104","0.026387371122837067","0.026387371122837067","0.026387371122837067"
"5439488","0.028434453532099724","0.028434453532099724","0.028434453532099724"
"5455872","0.025066692382097244","0.025066692382097244","0.025066692382097244"
"5472256","0.027247300371527672","0.027247300371527672","0.027247300371527672"
"5488640","0.023323271423578262","0.023323271423578262","0.023323271423578262"
"5505024","0.02622208371758461","0.02622208371758461","0.02622208371758461"
"5521408","0.02747860923409462","0.02747860923409462","0.02747860923409462"
"5537792","0.025330575183033943","0.025330575183033943","0.025330575183033943"
"5554176","0.025950726121664047","0.025950726121664047","0.025950726121664047"
"5570560","0.02402876690030098","0.02402876690030098","0.02402876690030098"
"5586944","0.026713252067565918","0.026713252067565918","0.026713252067565918"
"5603328","0.02570727840065956","0.02570727840065956","0.02570727840065956"
"5619712","0.023573562502861023","0.023573562502861023","0.023573562502861023"
"5636096","0.026256943121552467","0.026256943121552467","0.026256943121552467"
"5652480","0.02694535255432129","0.02694535255432129","0.02694535255432129"
"5668864","0.02650584653019905","0.02650584653019905","0.02650584653019905"
"5685248","0.02592700719833374","0.02592700719833374","0.02592700719833374"
"5701632","0.026194177567958832","0.026194177567958832","0.026194177567958832"
"5718016","0.026318103075027466","0.026318103075027466","0.026318103075027466"
"5734400","0.026372812688350677","0.026372812688350677","0.026372812688350677"
"5750784","0.02375303953886032","0.02375303953886032","0.02375303953886032"
"5767168","0.024033289402723312","0.024033289402723312","0.024033289402723312"
"5783552","0.0270489901304245","0.0270489901304245","0.0270489901304245"
"5799936","0.027171893045306206","0.027171893045306206","0.027171893045306206"
"5816320","0.0264514721930027","0.0264514721930027","0.0264514721930027"
"5832704","0.026428431272506714","0.026428431272506714","0.026428431272506714"
"5849088","0.023885589092969894","0.023885589092969894","0.023885589092969894"
"5865472","0.02570444904267788","0.02570444904267788","0.02570444904267788"
"5881856","0.025972694158554077","0.025972694158554077","0.025972694158554077"
"5898240","0.024559803307056427","0.024559803307056427","0.024559803307056427"
"5914624","0.02770085260272026","0.02770085260272026","0.02770085260272026"
"5931008","0.024387698620557785","0.024387698620557785","0.024387698620557785"
"5947392","0.025428377091884613","0.025428377091884613","0.025428377091884613"
"5963776","0.02597840689122677","0.02597840689122677","0.02597840689122677"
"5980160","0.0247795470058918","0.0247795470058918","0.0247795470058918"
"5996544","0.02798013761639595","0.02798013761639595","0.02798013761639595"
"6012928","0.02628430724143982","0.02628430724143982","0.02628430724143982"
"6029312","0.025917354971170425","0.025917354971170425","0.025917354971170425"
"6045696","0.02576635777950287","0.02576635777950287","0.02576635777950287"
"6062080","0.026586614549160004","0.026586614549160004","0.026586614549160004"
"6078464","0.024548908695578575","0.024548908695578575","0.024548908695578575"
"6094848","0.027599746361374855","0.027599746361374855","0.027599746361374855"
"6111232","0.025632372125983238","0.025632372125983238","0.025632372125983238"
"6127616","0.025136034935712814","0.025136034935712814","0.025136034935712814"
"6144000","0.026653733104467392","0.026653733104467392","0.026653733104467392"
"6160384","0.028225719928741455","0.028225719928741455","0.028225719928741455"
"6176768","0.027360865846276283","0.027360865846276283","0.027360865846276283"
"6193152","0.023868877440690994","0.023868877440690994","0.023868877440690994"
"6209536","0.025589175522327423","0.025589175522327423","0.025589175522327423"
"6225920","0.025097914040088654","0.025097914040088654","0.025097914040088654"
"6242304","0.022044509649276733","0.022044509649276733","0.022044509649276733"
"6258688","0.02502237632870674","0.02502237632870674","0.02502237632870674"
"6275072","0.02460307627916336","0.02460307627916336","0.02460307627916336"
"6291456","0.025216935202479362","0.025216935202479362","0.025216935202479362"
"6307840","0.02493109554052353","0.02493109554052353","0.02493109554052353"
"6324224","0.026237813755869865","0.026237813755869865","0.026237813755869865"
"6340608","0.027673006057739258","0.027673006057739258","0.027673006057739258"
"6356992","0.024824827909469604","0.024824827909469604","0.024824827909469604"
"6373376","0.024817219004034996","0.024817219004034996","0.024817219004034996"
"6389760","0.02515215054154396","0.02515215054154396","0.02515215054154396"
"6406144","0.026868723332881927","0.026868723332881927","0.026868723332881927"
"6422528","0.026095986366271973","0.026095986366271973","0.026095986366271973"
"6438912","0.024294668808579445","0.024294668808579445","0.024294668808579445"
"6455296","0.02608255110681057","0.02608255110681057","0.02608255110681057"
"6471680","0.02524392679333687","0.02524392679333687","0.02524392679333687"
"6488064","0.02571786940097809","0.02571786940097809","0.02571786940097809"
"6504448","0.027834061533212662","0.027834061533212662","0.027834061533212662"
"6520832","0.02760707214474678","0.02760707214474678","0.02760707214474678"
"6537216","0.025598302483558655","0.025598302483558655","0.025598302483558655"
"6553600","0.02675793319940567","0.02675793319940567","0.02675793319940567"
"6569984","0.02742808684706688","0.02742808684706688","0.02742808684706688"
"6586368","0.027134234085679054","0.027134234085679054","0.027134234085679054"
"6602752","0.02800402231514454","0.02800402231514454","0.02800402231514454"
"6619136","0.02886652760207653","0.02886652760207653","0.02886652760207653"
"6635520","0.02583415061235428","0.02583415061235428","0.02583415061235428"
"6651904","0.02739567682147026","0.02739567682147026","0.02739567682147026"
"6668288","0.02709977701306343","0.02709977701306343","0.02709977701306343"
"6684672","0.028040004894137383","0.028040004894137383","0.028040004894137383"
"6701056","0.026653077453374863","0.026653077453374863","0.026653077453374863"
"6717440","0.02670116350054741","0.02670116350054741","0.02670116350054741"
"6733824","0.026342004537582397","0.026342004537582397","0.026342004537582397"
"6750208","0.025849997997283936","0.025849997997283936","0.025849997997283936"
"6766592","0.02672719582915306","0.02672719582915306","0.02672719582915306"
"6782976","0.027055682614445686","0.027055682614445686","0.027055682614445686"
"6799360","0.02839607559144497","0.02839607559144497","0.02839607559144497"
"6815744","0.02579037845134735","0.02579037845134735","0.02579037845134735"
"6832128","0.028356321156024933","0.028356321156024933","0.028356321156024933"
"6848512","0.02786095440387726","0.02786095440387726","0.02786095440387726"
"6864896","0.027161190286278725","0.027161190286278725","0.027161190286278725"
"6881280","0.02768351510167122","0.02768351510167122","0.02768351510167122"
"6897664","0.02712162211537361","0.02712162211537361","0.02712162211537361"
