vmf/direction_dim_14_hist,vmf/direction_dim_0_hist,vmf/mean_direction,vmf/direction_dim_6_hist,losses/int_value_loss,vmf/direction_dim_13_hist,charts/max_traj_len,returns/int_advantages,vmf/direction_dim_12_hist,charts/episode_return,vmf/direction_dim_11_hist,vmf/direction_dim_1_hist,charts/game_score,rewards/raw_game_rewards_min,_timestamp,rewards/rewards_mean,charts/SPS,charts/learning_rate,rewards/num_envs_with_pos_rews,charts/vmf_kappa,charts/traj_len,rewards/intrinsic_rewards_mean,rewards/raw_game_rewards_mean,charts/min_traj_len,charts/iterations,vmf/direction_dim_5_hist,returns/values_int,returns/advantages,charts/time_per_it,rewards/raw_game_rewards_max,returns/ext_advantages,losses/entropy,losses/ext_value_loss,_step,charts/returns_hist,vmf/direction_dim_3_hist,rewards/rewards_max,losses/approx_kl,vmf/direction_dim_15_hist,charts/min_game_score,losses/policy_loss,rewards/rewards_min,charts/success_rate,rewards/rewards_for_plot,vmf/direction_dim_9_hist,vmf/direction_dim_10_hist,losses/old_approx_kl,rewards/intrinsic_rewards_max,rewards/intrinsic_rewards_min,charts/e1_mu_angle,vmf/direction_dim_2_hist,losses/all_loss,_runtime,charts/max_game_score,losses/clipfrac,vmf/direction_dim_4_hist,vmf/direction_dim_7_hist,vmf/direction_dim_8_hist,returns/values_ext,returns/ret_ext,returns/ret_int
,,,,,,,,,530.0,,,,,1733530484.8933053,,,,,23.54731410741806,,,,,,,,,,,,,,4889856.0,,,,,,,,,1.0,,,,,,,,,,5812.604887468,,,,,,,,
,,,,,,,,,770.0,,,,,1733530534.9912415,,,,,23.54731410741806,,,,,,,,,,,,,,4931712.0,,,,,,,,,1.0,,,,,,,,,,5857.787165253,,,,,,,,
,,,,,,,,,740.0,,,,,1733530594.9808934,,,,,23.49177360534668,,,,,,,,,,,,,,4983552.0,,,,,,,,,1.0,,,,,,,,,,5916.951588542,,,,,,,,
,,,,,,,,,1240.0,,,,,1733530651.4901655,,,,,23.49177360534668,,,,,,,,,,,,,,5033600.0,,,,,,,,,1.0,,,,,,,,,,5973.233927584,,,,,,,,
,,,,,,,,,830.0,,,,,1733530808.231576,,,,,23.056741654872894,,,,,,,,,,,,,,5168256.0,,,,,,,,,1.0,,,,,,,,,,6130.447937056,,,,,,,,
,,,,,,,,,1110.0,,,,,1733530899.2480595,,,,,22.923580706119537,,,,,,,,,,,,,,5246464.0,,,,,,,,,1.0,,,,,,,,,,6221.532366324,,,,,,,,
,,,,,,,,,710.0,,,,,1733530920.9622562,,,,,22.923580706119537,,,,,,,,,,,,,,5267328.0,,,,,,,,,1.0,,,,,,,,,,6242.925584936,,,,,,,,
,,,,,,,,,760.0,,,,,1733531172.5187433,,,,,22.995235919952393,,,,,,,,,,,,,,5485312.0,,,,,,,,,1.0,,,,,,,,,,6495.354947102,,,,,,,,
,,,,,,,,,1180.0,,,,,1733531188.8142626,,,,,22.995235919952393,,,,,,,,,,,,,,5499264.0,,,,,,,,,1.0,,,,,,,,,,6510.568423243,,,,,,,,
,,,,0.00957706943154335,,1500.0,0.01763860508799553,,,,,1024.0625,0.0,1733531271.622334,0.004176991526037455,848.0,0.0003,120.0,,924.40625,-0.0005450479220598936,0.0826416015625,0.0,340.0,,-0.15835300087928772,0.0008268633391708136,18.591688632965088,1.0,0.000650477537419647,2.240380048751831,0.004974988289177418,5570560.0,,,0.05054344981908798,0.0025955834425985813,,0.0,-0.008468061685562134,0.0,,0.0826416015625,,,0.0035551427863538265,0.04185809567570686,-0.03742310404777527,105.85011893820723,,-0.023595834150910378,6593.4862603,2330.0,0.11358642578125,,,,0.6266684532165527,0.6273189783096313,-0.1407143920660019
,,,,,,,,,810.0,,,,,1733531295.4247444,,,,,22.641683220863342,,,,,,,,,,,,,,5591552.0,,,,,,,,,1.0,,,,,,,,,,6617.60894784,,,,,,,,
,,,,,,,,,670.0,,,,,1733531301.6680403,,,,,22.641683220863342,,,,,,,,,,,,,,5598592.0,,,,,,,,,1.0,,,,,,,,,,6623.77078315,,,,,,,,
,,,,,,,,,1200.0,,,,,1733531353.3634546,,,,,22.54384160041809,,,,,,,,,,,,,,5641088.0,,,,,,,,,1.0,,,,,,,,,,6677.033150496,,,,,,,,
,,,,,,,,,1700.0,,,,,1733531409.3778043,,,,,22.54384160041809,,,,,,,,,,,,,,5690880.0,,,,,,,,,1.0,,,,,,,,,,6731.55099237,,,,,,,,
,,,,,,,,,780.0,,,,,1733531491.8035984,,,,,22.54384160041809,,,,,,,,,,,,,,5762304.0,,,,,,,,,1.0,,,,,,,,,,6814.455721571,,,,,,,,
,,,,,,,,,1160.0,,,,,1733531566.1731772,,,,,22.442992329597473,,,,,,,,,,,,,,5826432.0,,,,,,,,,1.0,,,,,,,,,,6888.263161709,,,,,,,,
,,,,,,,,,760.0,,,,,1733532046.6929913,,,,,22.233235090970993,,,,,,,,,,,,,,6245632.0,,,,,,,,,1.0,,,,,,,,,,7370.845610112,,,,,,,,
,,,,,,,,,1280.0,,,,,1733532447.0607567,,,,,22.23825305700302,,,,,,,,,,,,,,6595968.0,,,,,,,,,1.0,,,,,,,,,,7771.128541241,,,,,,,,
,,,,,,,,,1300.0,,,,,1733532639.4593375,,,,,22.323703318834305,,,,,,,,,,,,,,6766336.0,,,,,,,,,1.0,,,,,,,,,,7961.213823156,,,,,,,,
,,,,,,,,,2740.0,,,,,1733532656.9595194,,,,,22.253567576408386,,,,,,,,,,,,,,6781824.0,,,,,,,,,1.0,,,,,,,,,,7981.427940087,,,,,,,,
,,,,,,,,,1180.0,,,,,1733532703.041911,,,,,22.238170355558395,,,,,,,,,,,,,,6821376.0,,,,,,,,,1.0,,,,,,,,,,8024.781853663,,,,,,,,
,,,,,,,,,1310.0,,,,,1733532866.6151,,,,,22.02815741300583,,,,,,,,,,,,,,6964736.0,,,,,,,,,1.0,,,,,,,,,,8188.351147638,,,,,,,,
,,,,,,,,,1250.0,,,,,1733532991.5535362,,,,,22.117140144109726,,,,,,,,,,,,,,7075584.0,,,,,,,,,1.0,,,,,,,,,,8313.851859775,,,,,,,,
,,,,,,,,,1250.0,,,,,1733533012.8039894,,,,,22.117140144109726,,,,,,,,,,,,,,7094016.0,,,,,,,,,1.0,,,,,,,,,,8336.724878616,,,,,,,,
,,,,,,,,,630.0,,,,,1733533247.1522913,,,,,21.90854921936989,,,,,,,,,,,,,,7299072.0,,,,,,,,,1.0,,,,,,,,,,8568.894674421,,,,,,,,
,,,,,,,,,2200.0,,,,,1733533659.950553,,,,,21.906525045633316,,,,,,,,,,,,,,7660416.0,,,,,,,,,1.0,,,,,,,,,,8982.902904008,,,,,,,,
,,,,,,,,,1270.0,,,,,1733533758.2913947,,,,,21.947292387485504,,,,,,,,,,,,,,7746432.0,,,,,,,,,1.0,,,,,,,,,,9080.14961784,,,,,,,,
,,,,,,,,,640.0,,,,,1733533772.0209417,,,,,21.947292387485504,,,,,,,,,,,,,,7757696.0,,,,,,,,,1.0,,,,,,,,,,9093.980949702,,,,,,,,
,,,,,,,,,580.0,,,,,1733533824.859582,,,,,21.93120986223221,,,,,,,,,,,,,,7804672.0,,,,,,,,,1.0,,,,,,,,,,9150.025489522,,,,,,,,
,,,,,,,,,1240.0,,,,,1733533837.9978359,,,,,21.93120986223221,,,,,,,,,,,,,,7815424.0,,,,,,,,,1.0,,,,,,,,,,9160.179842891,,,,,,,,
,,,,,,,,,1330.0,,,,,1733533987.6819081,,,,,21.938723623752594,,,,,,,,,,,,,,7946880.0,,,,,,,,,1.0,,,,,,,,,,9310.964498996,,,,,,,,
,,,,,,,,,1220.0,,,,,1733534177.1336656,,,,,22.018721848726273,,,,,,,,,,,,,,8112896.0,,,,,,,,,1.0,,,,,,,,,,9499.56109197,,,,,,,,
,,,,,,,,,1630.0,,,,,1733534234.8269467,,,,,22.018721848726273,,,,,,,,,,,,,,8163456.0,,,,,,,,,1.0,,,,,,,,,,9558.042406825,,,,,,,,
,,,,,,,,,1190.0,,,,,1733534306.2249036,,,,,22.018721848726273,,,,,,,,,,,,,,8227456.0,,,,,,,,,1.0,,,,,,,,,,9628.610048345,,,,,,,,
,,,,,,,,,2310.0,,,,,1733534631.750851,,,,,22.140245586633682,,,,,,,,,,,,,,8514304.0,,,,,,,,,1.0,,,,,,,,,,9954.322065578,,,,,,,,
,,,,,,,,,1210.0,,,,,1733534708.9517345,,,,,22.140245586633682,,,,,,,,,,,,,,8583424.0,,,,,,,,,1.0,,,,,,,,,,10031.354261832,,,,,,,,
,,,,,,,,,1820.0,,,,,1733534844.1294067,,,,,22.1343956887722,,,,,,,,,,,,,,8700800.0,,,,,,,,,1.0,,,,,,,,,,10166.743807229,,,,,,,,
,,,,,,,,,800.0,,,,,1733534853.7431884,,,,,22.257872968912125,,,,,,,,,,,,,,8709888.0,,,,,,,,,1.0,,,,,,,,,,10176.620072011,,,,,,,,
,,,,,,,,,540.0,,,,,1733534911.3044972,,,,,22.257872968912125,,,,,,,,,,,,,,8761472.0,,,,,,,,,1.0,,,,,,,,,,10235.012990278,,,,,,,,
,,,,,,,,,1270.0,,,,,1733534915.1801977,,,,,22.257872968912125,,,,,,,,,,,,,,8764160.0,,,,,,,,,1.0,,,,,,,,,,10237.622410175,,,,,,,,
,,,,,,,,,1220.0,,,,,1733534987.7051344,,,,,22.269925475120544,,,,,,,,,,,,,,8828544.0,,,,,,,,,1.0,,,,,,,,,,10310.056962919,,,,,,,,
,,,,,,,,,1760.0,,,,,1733535012.293555,,,,,22.269925475120544,,,,,,,,,,,,,,8848768.0,,,,,,,,,1.0,,,,,,,,,,10334.6988383,,,,,,,,
,,,,,,,,,1360.0,,,,,1733535101.2815757,,,,,22.463449090719223,,,,,,,,,,,,,,8928000.0,,,,,,,,,1.0,,,,,,,,,,10423.021730607,,,,,,,,
,,,,,,,,,800.0,,,,,1733535272.912504,,,,,22.463449090719223,,,,,,,,,,,,,,9077632.0,,,,,,,,,1.0,,,,,,,,,,10595.119502517,,,,,,,,
,,,,,,,,,1730.0,,,,,1733535300.0645165,,,,,22.463449090719223,,,,,,,,,,,,,,9102592.0,,,,,,,,,1.0,,,,,,,,,,10622.030055631,,,,,,,,
,,,,,,,,,1200.0,,,,,1733535602.1519468,,,,,22.499282509088516,,,,,,,,,,,,,,9366528.0,,,,,,,,,1.0,,,,,,,,,,10926.909656629,,,,,,,,
,,,,,,,,,1220.0,,,,,1733535663.425187,,,,,22.66699969768524,,,,,,,,,,,,,,9419520.0,,,,,,,,,1.0,,,,,,,,,,10988.096086822,,,,,,,,
,,,,,,,,,750.0,,,,,1733535680.3491037,,,,,22.66699969768524,,,,,,,,,,,,,,9433984.0,,,,,,,,,1.0,,,,,,,,,,11002.760159159,,,,,,,,
,,,,,,,,,760.0,,,,,1733535800.4225285,,,,,22.66699969768524,,,,,,,,,,,,,,9536896.0,,,,,,,,,1.0,,,,,,,,,,11125.003303361,,,,,,,,
,,,,,,,,,1260.0,,,,,1733536217.9458802,,,,,22.812547087669373,,,,,,,,,,,,,,9897088.0,,,,,,,,,1.0,,,,,,,,,,11540.42194048,,,,,,,,
,,,,,,,,,740.0,,,,,1733536336.8064282,,,,,22.810400426387787,,,,,,,,,,,,,,10001280.0,,,,,,,,,1.0,,,,,,,,,,11659.155068502,,,,,,,,
,,,,,,,,,1330.0,,,,,1733536754.8723028,,,,,22.913014590740204,,,,,,,,,,,,,,10365824.0,,,,,,,,,1.0,,,,,,,,,,12077.064490479,,,,,,,,
,,,,,,,,,1330.0,,,,,1733537024.749709,,,,,22.71603226661682,,,,,,,,,,,,,,10600704.0,,,,,,,,,1.0,,,,,,,,,,12346.496930244,,,,,,,,
,,,,,,,,,1320.0,,,,,1733537077.1245875,,,,,22.743077874183655,,,,,,,,,,,,,,10648448.0,,,,,,,,,1.0,,,,,,,,,,12398.865993691,,,,,,,,
,,,,,,,,,660.0,,,,,1733537199.7719347,,,,,22.794363498687744,,,,,,,,,,,,,,10754176.0,,,,,,,,,1.0,,,,,,,,,,12523.142745405,,,,,,,,
,,,,,,,,,1250.0,,,,,1733537475.6004038,,,,,22.671618461608887,,,,,,,,,,,,,,10994816.0,,,,,,,,,1.0,,,,,,,,,,12797.797509773,,,,,,,,
,,,,,,,,,2230.0,,,,,1733537543.246766,,,,,22.671618461608887,,,,,,,,,,,,,,11055104.0,,,,,,,,,1.0,,,,,,,,,,12865.804619246,,,,,,,,
,,,,,,,,,1850.0,,,,,1733537629.0741286,,,,,22.58495807647705,,,,,,,,,,,,,,11128192.0,,,,,,,,,1.0,,,,,,,,,,12952.804987632,,,,,,,,
,,,,,,,,,1340.0,,,,,1733537725.6522315,,,,,22.58675515651703,,,,,,,,,,,,,,11213824.0,,,,,,,,,1.0,,,,,,,,,,13048.503212322,,,,,,,,
,,,,,,,,,1280.0,,,,,1733537799.2451794,,,,,22.58675515651703,,,,,,,,,,,,,,11278464.0,,,,,,,,,1.0,,,,,,,,,,13120.987677254,,,,,,,,
,,,,,,,,,860.0,,,,,1733537858.4213436,,,,,22.58675515651703,,,,,,,,,,,,,,11329536.0,,,,,,,,,1.0,,,,,,,,,,13180.170936113,,,,,,,,
,,,,0.005808105692267418,,1442.0,-0.006933283992111683,,,,,1316.328125,0.0,1733537943.0364034,0.004644889384508133,861.0,0.0003,124.0,,880.953125,0.002357533434405923,0.09765625,0.0,696.0,,0.12333734333515167,0.0022520520724356174,18.823040008544922,1.0,0.0023213846143335104,2.282167911529541,0.0030464986339211464,11403264.0,,,0.047563668340444565,0.003310370957478881,,0.0,-0.00951242446899414,0.0,,0.09765625,,,0.005536696873605251,0.04137448966503143,-0.04085641726851463,94.50754276898157,,-0.02790680155158043,13265.826093608,2860.0,0.1356658935546875,,,,0.5905710458755493,0.5928924083709717,0.11640404909849167
,,,,,,,,,820.0,,,,,1733537972.903024,,,,,22.625292241573334,,,,,,,,,,,,,,11430784.0,,,,,,,,,1.0,,,,,,,,,,13295.063849161,,,,,,,,
,,,,,,,,,1300.0,,,,,1733537990.39937,,,,,22.576540410518646,,,,,,,,,,,,,,11445248.0,,,,,,,,,1.0,,,,,,,,,,13312.251184072,,,,,,,,
,,,,,,,,,1390.0,,,,,1733538033.1051576,,,,,22.576540410518646,,,,,,,,,,,,,,11484160.0,,,,,,,,,1.0,,,,,,,,,,13355.053844955,,,,,,,,
,,,,,,,,,1180.0,,,,,1733538038.6888514,,,,,22.576540410518646,,,,,,,,,,,,,,11487744.0,,,,,,,,,1.0,,,,,,,,,,13360.446237549,,,,,,,,
,,,,,,,,,1320.0,,,,,1733538177.3473132,,,,,22.51265376806259,,,,,,,,,,,,,,11610368.0,,,,,,,,,1.0,,,,,,,,,,13499.969832546,,,,,,,,
,,,,,,,,,910.0,,,,,1733538217.1114838,,,,,22.43801772594452,,,,,,,,,,,,,,11645184.0,,,,,,,,,1.0,,,,,,,,,,13539.526804388,,,,,,,,
,,,,,,,,,1290.0,,,,,1733538523.9583495,,,,,22.25609913468361,,,,,,,,,,,,,,11916288.0,,,,,,,,,1.0,,,,,,,,,,13846.241233037,,,,,,,,
,,,,,,,,,870.0,,,,,1733538527.2976668,,,,,22.25609913468361,,,,,,,,,,,,,,11920128.0,,,,,,,,,1.0,,,,,,,,,,13850.570377208,,,,,,,,
,,,,,,,,,1330.0,,,,,1733538528.9528108,,,,,22.25609913468361,,,,,,,,,,,,,,11922048.0,,,,,,,,,1.0,,,,,,,,,,13852.843878387,,,,,,,,
,,,,,,,,,1280.0,,,,,1733538654.6470857,,,,,22.28129580616951,,,,,,,,,,,,,,12031488.0,,,,,,,,,1.0,,,,,,,,,,13977.364483804,,,,,,,,
,,,,,,,,,1290.0,,,,,1733538672.5302105,,,,,22.28129580616951,,,,,,,,,,,,,,12046976.0,,,,,,,,,1.0,,,,,,,,,,13995.07759454,,,,,,,,
,,,,,,,,,2860.0,,,,,1733538737.4636772,,,,,22.383737415075302,,,,,,,,,,,,,,12106112.0,,,,,,,,,1.0,,,,,,,,,,14062.433805829,,,,,,,,
,,,,,,,,,790.0,,,,,1733538809.3196805,,,,,22.405072152614594,,,,,,,,,,,,,,12169472.0,,,,,,,,,1.0,,,,,,,,,,14132.60180251,,,,,,,,
,,,,,,,,,2810.0,,,,,1733538907.9053233,,,,,22.419859170913696,,,,,,,,,,,,,,12256640.0,,,,,,,,,1.0,,,,,,,,,,14230.27249595,,,,,,,,
,,,,,,,,,2910.0,,,,,1733539227.8582528,,,,,22.6796954870224,,,,,,,,,,,,,,12540928.0,,,,,,,,,1.0,,,,,,,,,,14550.010385182,,,,,,,,
,,,,,,,,,1290.0,,,,,1733539377.1830256,,,,,22.823594212532043,,,,,,,,,,,,,,12674816.0,,,,,,,,,1.0,,,,,,,,,,14698.991194031,,,,,,,,
,,,,,,,,,750.0,,,,,1733539606.9851997,,,,,22.94613629579544,,,,,,,,,,,,,,12878464.0,,,,,,,,,1.0,,,,,,,,,,14928.978823362,,,,,,,,
,,,,,,,,,1430.0,,,,,1733539740.6468375,,,,,23.000610172748566,,,,,,,,,,,,,,12998016.0,,,,,,,,,1.0,,,,,,,,,,15063.689514782,,,,,,,,
,,,,,,,,,1960.0,,,,,1733539903.1321642,,,,,23.125926554203033,,,,,,,,,,,,,,13143424.0,,,,,,,,,1.0,,,,,,,,,,15225.64095558,,,,,,,,
,,,,,,,,,830.0,,,,,1733540019.358717,,,,,23.373104631900787,,,,,,,,,,,,,,13246336.0,,,,,,,,,1.0,,,,,,,,,,15341.660470676,,,,,,,,
,,,,,,,,,2410.0,,,,,1733540186.333404,,,,,23.373104631900787,,,,,,,,,,,,,,13394944.0,,,,,,,,,1.0,,,,,,,,,,15508.40799593,,,,,,,,
,,,,,,,,,850.0,,,,,1733540188.9960861,,,,,23.373104631900787,,,,,,,,,,,,,,13398016.0,,,,,,,,,1.0,,,,,,,,,,15512.139227442,,,,,,,,
,,,,,,,,,2440.0,,,,,1733540258.2080164,,,,,23.373104631900787,,,,,,,,,,,,,,13458048.0,,,,,,,,,1.0,,,,,,,,,,15581.598615268,,,,,,,,
,,,,,,,,,1400.0,,,,,1733540447.1850646,,,,,23.373104631900787,,,,,,,,,,,,,,13628416.0,,,,,,,,,1.0,,,,,,,,,,15769.033973543,,,,,,,,
,,,,,,,,,780.0,,,,,1733540474.897124,,,,,23.373104631900787,,,,,,,,,,,,,,13652736.0,,,,,,,,,1.0,,,,,,,,,,15797.40835144,,,,,,,,
,,,,,,,,,1390.0,,,,,1733540486.6585882,,,,,23.373104631900787,,,,,,,,,,,,,,13663872.0,,,,,,,,,1.0,,,,,,,,,,15810.476566893,,,,,,,,
,,,,,,,,,1400.0,,,,,1733540596.5648892,,,,,23.373104631900787,,,,,,,,,,,,,,13761792.0,,,,,,,,,1.0,,,,,,,,,,15918.739009463,,,,,,,,
,,,,,,,,,1380.0,,,,,1733540660.8127708,,,,,23.373104631900787,,,,,,,,,,,,,,13819136.0,,,,,,,,,1.0,,,,,,,,,,15984.262823459,,,,,,,,
,,,,,,,,,1380.0,,,,,1733540797.5395112,,,,,23.373104631900787,,,,,,,,,,,,,,13940992.0,,,,,,,,,1.0,,,,,,,,,,16123.487310915,,,,,,,,
,,,,,,,,,890.0,,,,,1733540878.213478,,,,,23.29326331615448,,,,,,,,,,,,,,14010880.0,,,,,,,,,1.0,,,,,,,,,,16200.166931423,,,,,,,,
,,,,,,,,,3010.0,,,,,1733540967.114722,,,,,23.398980796337128,,,,,,,,,,,,,,14090368.0,,,,,,,,,1.0,,,,,,,,,,16293.651484095,,,,,,,,
,,,,0.008127219043672085,,1574.0,-0.015211728401482105,,,,,1661.875,0.0,1733541003.974448,0.004437790252268314,866.0,0.0003,119.0,,959.265625,-0.0062541598454117775,0.09423828125,0.0,862.0,,-0.45617663860321045,-0.0020391943398863077,18.2356173992157,1.0,-0.0018870772328227758,2.2616653442382812,0.0049956003203988075,14123008.0,,,0.04709115996956825,0.006337069906294346,,0.0,-0.0033393902704119682,0.0,,0.09423828125,,,0.00865881983190775,0.03772072121500969,-0.04226743057370186,95.27020281797459,,-0.019394632428884506,16326.245701637,3510.0,0.1767120361328125,,,,0.6402534246444702,0.6383663415908813,-0.4713883697986603
,,,,,,,,,1920.0,,,,,1733541108.4817162,,,,,23.398980796337128,,,,,,,,,,,,,,14216704.0,,,,,,,,,1.0,,,,,,,,,,16430.438515169,,,,,,,,
,,,,,,,,,2330.0,,,,,1733541145.4301474,,,,,23.398980796337128,,,,,,,,,,,,,,14250496.0,,,,,,,,,1.0,,,,,,,,,,16468.461824719,,,,,,,,
,,,,,,,,,1510.0,,,,,1733541174.7542229,,,,,23.453248143196106,,,,,,,,,,,,,,14275200.0,,,,,,,,,1.0,,,,,,,,,,16496.836874866,,,,,,,,
,,,,,,,,,1440.0,,,,,1733541313.420551,,,,,23.608926236629486,,,,,,,,,,,,,,14399616.0,,,,,,,,,1.0,,,,,,,,,,16635.558921362,,,,,,,,
,,,,,,,,,1820.0,,,,,1733541633.8987875,,,,,23.350450694561005,,,,,,,,,,,,,,14683904.0,,,,,,,,,1.0,,,,,,,,,,16958.54086579,,,,,,,,
,,,,,,,,,2000.0,,,,,1733541821.6479294,,,,,23.483629524707794,,,,,,,,,,,,,,14851968.0,,,,,,,,,1.0,,,,,,,,,,17143.617700658,,,,,,,,
,,,,,,,,,1450.0,,,,,1733541894.546901,,,,,23.513458371162415,,,,,,,,,,,,,,14915584.0,,,,,,,,,1.0,,,,,,,,,,17216.626441781,,,,,,,,
,,,,,,,,,1410.0,,,,,1733542086.9884088,,,,,23.43354642391205,,,,,,,,,,,,,,15087104.0,,,,,,,,,1.0,,,,,,,,,,17408.816954431,,,,,,,,
,,,,,,,,,1450.0,,,,,1733542125.6058726,,,,,23.382308185100555,,,,,,,,,,,,,,15121280.0,,,,,,,,,1.0,,,,,,,,,,17447.563237227,,,,,,,,
,,,,,,,,,1390.0,,,,,1733542143.9083278,,,,,23.382308185100555,,,,,,,,,,,,,,15137664.0,,,,,,,,,1.0,,,,,,,,,,17465.879324139,,,,,,,,
,,,,,,,,,2980.0,,,,,1733542187.7504137,,,,,23.35686832666397,,,,,,,,,,,,,,15175552.0,,,,,,,,,1.0,,,,,,,,,,17509.601324483,,,,,,,,
,,,,,,,,,1400.0,,,,,1733542353.1341903,,,,,23.28583538532257,,,,,,,,,,,,,,15320960.0,,,,,,,,,1.0,,,,,,,,,,17676.227426711,,,,,,,,
,,,,,,,,,3360.0,,,,,1733542377.7896547,,,,,23.28583538532257,,,,,,,,,,,,,,15341952.0,,,,,,,,,1.0,,,,,,,,,,17699.86347583,,,,,,,,
,,,,,,,,,1970.0,,,,,1733542487.058099,,,,,23.227511644363403,,,,,,,,,,,,,,15439872.0,,,,,,,,,1.0,,,,,,,,,,17809.232433496,,,,,,,,
,,,,,,,,,1430.0,,,,,1733542490.409375,,,,,23.227511644363403,,,,,,,,,,,,,,15443712.0,,,,,,,,,1.0,,,,,,,,,,17813.246954239,,,,,,,,
,,,,,,,,,1360.0,,,,,1733542512.5736217,,,,,23.227511644363403,,,,,,,,,,,,,,15462272.0,,,,,,,,,1.0,,,,,,,,,,17835.620504433,,,,,,,,
,,,,,,,,,960.0,,,,,1733542688.4189742,,,,,23.38146150112152,,,,,,,,,,,,,,15617920.0,,,,,,,,,1.0,,,,,,,,,,18010.935488455,,,,,,,,
,,,,,,,,,1010.0,,,,,1733542714.9664602,,,,,23.38146150112152,,,,,,,,,,,,,,15641344.0,,,,,,,,,1.0,,,,,,,,,,18037.496717301,,,,,,,,
,,,,,,,,,2470.0,,,,,1733543109.058571,,,,,23.362670838832855,,,,,,,,,,,,,,15990272.0,,,,,,,,,1.0,,,,,,,,,,18431.029091917,,,,,,,,
,,,,,,,,,2830.0,,,,,1733543124.9794528,,,,,23.362670838832855,,,,,,,,,,,,,,16003840.0,,,,,,,,,1.0,,,,,,,,,,18451.33425685,,,,,,,,
,,,,,,,,,1980.0,,,,,1733543229.5085084,,,,,23.362670838832855,,,,,,,,,,,,,,16095488.0,,,,,,,,,1.0,,,,,,,,,,18552.128428708,,,,,,,,
,,,,,,,,,2440.0,,,,,1733543419.6853034,,,,,23.242271840572357,,,,,,,,,,,,,,16265472.0,,,,,,,,,1.0,,,,,,,,,,18741.925405767,,,,,,,,
,,,,,,,,,1890.0,,,,,1733543524.223103,,,,,23.242271840572357,,,,,,,,,,,,,,16356992.0,,,,,,,,,1.0,,,,,,,,,,18846.018774673,,,,,,,,
,,,,,,,,,1430.0,,,,,1733543676.8261375,,,,,23.242271840572357,,,,,,,,,,,,,,16492544.0,,,,,,,,,1.0,,,,,,,,,,18999.717357415,,,,,,,,
,,,,,,,,,1380.0,,,,,1733543817.1661878,,,,,23.181441128253937,,,,,,,,,,,,,,16613504.0,,,,,,,,,1.0,,,,,,,,,,19139.696285664,,,,,,,,
,,,,,,,,,1210.0,,,,,1733543821.3199062,,,,,23.181441128253937,,,,,,,,,,,,,,16617088.0,,,,,,,,,1.0,,,,,,,,,,19144.750584247,,,,,,,,
,,,,,,,,,1960.0,,,,,1733543897.994584,,,,,23.202183544635773,,,,,,,,,,,,,,16684416.0,,,,,,,,,1.0,,,,,,,,,,19220.647755135,,,,,,,,
,,,,,,,,,1870.0,,,,,1733543907.4998014,,,,,23.202183544635773,,,,,,,,,,,,,,16694528.0,,,,,,,,,1.0,,,,,,,,,,19229.470122739,,,,,,,,
,,,,,,,,,2010.0,,,,,1733543959.292222,,,,,23.202183544635773,,,,,,,,,,,,,,16738944.0,,,,,,,,,1.0,,,,,,,,,,19281.266017463,,,,,,,,
,,,,,,,,,1920.0,,,,,1733543989.9653256,,,,,23.202183544635773,,,,,,,,,,,,,,16765824.0,,,,,,,,,1.0,,,,,,,,,,19311.821338235,,,,,,,,
,,,,0.006791388615965843,,1416.0,0.011261070147156715,,,,,1746.71875,0.0,1733544040.599484,0.004437780939042568,869.0,0.0003,124.0,,940.7265625,-0.002044449793174863,0.09320068359375,0.0,1026.0,,-0.20547622442245483,-0.001055744243785739,18.23849630355835,1.0,-0.0011683548800647259,2.316047430038452,0.001832506968639791,16809984.0,,,0.047615326941013336,0.00461015198379755,,0.0,-0.011228750459849834,0.0,,0.09320068359375,,,0.005985509604215622,0.036895837634801865,-0.04270286485552788,94.22128935328598,,-0.03007727675139904,19362.431609171,3010.0,0.15325927734375,,,,0.622277021408081,0.6211086511611938,-0.19421514868736267
,,,,,,,,,2020.0,,,,,1733544054.7952564,,,,,23.202183544635773,,,,,,,,,,,,,,16823552.0,,,,,,,,,1.0,,,,,,,,,,19378.138369789,,,,,,,,
,,,,,,,,,1370.0,,,,,1733544110.828726,,,,,23.202183544635773,,,,,,,,,,,,,,16872576.0,,,,,,,,,1.0,,,,,,,,,,19432.903653994,,,,,,,,
,,,,,,,,,2390.0,,,,,1733544173.2739673,,,,,23.213427364826202,,,,,,,,,,,,,,16926848.0,,,,,,,,,1.0,,,,,,,,,,19496.654108904,,,,,,,,
,,,,,,,,,1490.0,,,,,1733544229.4221177,,,,,23.213427364826202,,,,,,,,,,,,,,16975744.0,,,,,,,,,1.0,,,,,,,,,,19553.722669765,,,,,,,,
,,,,,,,,,1850.0,,,,,1733544322.461356,,,,,23.193528056144714,,,,,,,,,,,,,,17058048.0,,,,,,,,,1.0,,,,,,,,,,19644.544262387,,,,,,,,
,,,,,,,,,1940.0,,,,,1733544434.8835304,,,,,23.193528056144714,,,,,,,,,,,,,,17159168.0,,,,,,,,,1.0,,,,,,,,,,19756.621027989,,,,,,,,
,,,,,,,,,1490.0,,,,,1733544459.4058664,,,,,23.193528056144714,,,,,,,,,,,,,,17180160.0,,,,,,,,,1.0,,,,,,,,,,19781.593820449,,,,,,,,
