returns/ext_advantages,rewards/num_envs_with_pos_rews,rewards/intrinsic_rewards_mean,charts/iterations,losses/ext_value_loss,_timestamp,charts/episode_return,losses/old_approx_kl,charts/max_game_score,losses/all_loss,_step,_runtime,losses/policy_loss,rewards/rewards_max,charts/returns_hist,charts/learning_rate,losses/int_value_loss,charts/min_traj_len,charts/game_score,losses/clipfrac,charts/time_per_it,returns/ret_ext,charts/min_game_score,returns/values_ext,rewards/rewards_min,charts/max_traj_len,rewards/intrinsic_rewards_max,returns/values_int,returns/ret_int,charts/traj_len,returns/int_advantages,losses/entropy,rewards/intrinsic_rewards_min,losses/approx_kl,rewards/rewards_mean,returns/advantages,charts/SPS
,,,,,1733248483.0,33300.0,,,,35622784.0,25695,,,,,,,,,,,,,,,,,,,,,,,,,
0.011779606342315674,127.0,0.0009425091557204723,2203.0,0.011645966209471226,1733248825.0,,0.006304766982793808,57100.0,-0.03117556869983673,36093952.0,26037,-0.02391444891691208,0.09181106090545654,,0.0003,0.013170643709599972,0.0,45089.0625,0.1680145263671875,11.760331153869629,1.2908331155776978,0.0,1.2790535688400269,0.0,7090.0,0.05999729782342911,0.06201333552598953,0.06092473119497299,4670.0,-0.0010886030504480004,1.9669424295425415,-0.06349289417266846,0.010223843157291412,0.00384413986466825,0.011768719181418419,1387.0
,,,,,1733248835.0,51800.0,,,,36107904.0,26047,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733248858.0,37600.0,,,,36139520.0,26070,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733248951.0,48200.0,,,,36266624.0,26163,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00390648003667593,126.0,-0.0002983218873851001,2218.0,0.01698271557688713,1733249006.0,,-0.0016306414036080241,55800.0,-0.027705244719982147,36339712.0,26218,-0.024024689570069313,0.09199519455432892,,0.0003,0.015248293057084084,0.0,46537.5,0.1568756103515625,12.18416953086853,1.3319820165634155,0.0,1.3358886241912842,0.0,6489.0,0.06216317042708397,-0.029572810977697372,-0.03157193213701248,4823.3671875,-0.0019991272129118443,1.9796061515808105,-0.06442058086395264,0.00965467281639576,0.003644096665084362,-0.003926471807062626,1387.0
,,,,,1733249050.0,51400.0,,,,36403200.0,26262,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733249061.0,49400.0,,,,36418304.0,26273,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733249086.0,52500.0,,,,36451712.0,26298,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0029994784854352474,125.0,-0.00029396003810688853,2235.0,0.014126994647085667,1733249210.0,,0.00027421367121860385,60900.0,-0.030533066019415855,36618240.0,26422,-0.023737585172057152,0.09217523783445358,,0.0003,0.012050088495016098,0.0,47282.03125,0.1688079833984375,12.188937664031982,1.3452476263046265,0.0,1.3482470512390137,0.0,6489.0,0.0639297142624855,-0.033053286373615265,-0.03201286867260933,4936.3515625,0.001040418865159154,1.9884021282196045,-0.058415696024894714,0.008307645097374916,0.0034374429378658533,-0.002989075379446149,1387.0
,,,,,1733249275.0,51800.0,,,,36708864.0,26487,,,,,,,,,,,,,,,,,,,,,,,,,
0.006113707087934017,125.0,-0.00122962542809546,2248.0,0.01105997059494257,1733249364.0,,0.0005341815412975848,60900.0,-0.030992617830634117,36831232.0,26576,-0.02324725314974785,0.0922936275601387,,0.0003,0.013901438564062119,0.0,47285.9375,0.142669677734375,12.24436640739441,1.466568112373352,0.0,1.4604544639587402,0.0,6620.0,0.05986214056611061,-0.09432319551706314,-0.09163400530815125,4917.65625,0.002689177170395851,2.02260684967041,-0.05937841534614563,0.007520955055952072,0.00371788302436471,0.0061405980959534645,1387.0
,,,,,1733249375.0,51600.0,,,,36847232.0,26587,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733249477.0,52900.0,,,,36981632.0,26689,,,,,,,,,,,,,,,,,,,,,,,,,
0.0019700087141245604,127.0,-0.0008011701283976436,2277.0,0.01488893199712038,1733249714.0,,-0.0021450906060636044,56300.0,-0.028830982744693756,37306368.0,26926,-0.023244403302669525,0.09259232133626938,,0.0003,0.013492133468389511,0.0,44009.375,0.1627655029296875,11.903413534164429,1.4122706651687622,0.0,1.4103007316589355,0.0,6529.0,0.06646168977022171,-0.0715680867433548,-0.08183985948562622,4441.3203125,-0.010271759703755379,1.9777109622955322,-0.057536039501428604,0.00769401527941227,0.00395031925290823,0.0018672915175557137,1386.0
,,,,,1733250125.0,45500.0,,,,37868672.0,27337,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733250146.0,51100.0,,,,37897984.0,27358,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733250353.0,51800.0,,,,38186112.0,27565,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733250360.0,35200.0,,,,38195456.0,27572,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733250525.0,51400.0,,,,38424320.0,27737,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733250726.0,47900.0,,,,38703744.0,27938,,,,,,,,,,,,,,,,,,,,,,,,,
-0.009452296420931816,127.0,0.0008016551146283746,2372.0,0.019315343350172043,1733250842.0,,0.0031630948651582003,55600.0,-0.02822408452630043,38862848.0,28054,-0.024624083191156387,0.09345658868551254,,0.0003,0.01362687163054943,0.0,42750.78125,0.161590576171875,12.221367597579956,1.3434096574783325,0.0,1.352862000465393,0.0,6105.0,0.06051115691661835,0.07353470474481583,0.07128363847732544,4264.25,-0.002251072321087122,2.007111072540283,-0.05846748128533363,0.008329227566719055,0.0037875473499298096,-0.009474807418882847,1386.0
,,,,,1733250975.0,38300.0,,,,39048064.0,28187,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733251011.0,53300.0,,,,39097728.0,28223,,,,,,,,,,,,,,,,,,,,,,,,,
-0.005545342341065407,126.0,-0.002153127221390605,2416.0,0.016736196354031563,1733251363.0,,0.0005623986944556236,54800.0,-0.03082990273833275,39583744.0,28575,-0.026140019297599792,0.09399787336587906,,0.0003,0.014793961308896542,0.0,40236.71875,0.1531524658203125,12.329806566238403,1.3445937633514404,0.0,1.3501391410827637,0.0,6153.0,0.05626746639609337,-0.16002115607261658,-0.16122838854789734,4154.1171875,-0.0012072152458131313,2.0454962253570557,-0.06018700823187828,0.0063984086737036705,0.00382095854729414,-0.005557412747293711,1386.0
,,,,,1733251378.0,44300.0,,,,39607808.0,28590,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733251528.0,53300.0,,,,39813248.0,28740,,,,,,,,,,,,,,,,,,,,,,,,,
0.0023805606178939342,127.0,-0.000660038786008954,2437.0,0.013836032710969448,1733251611.0,,-0.001965832896530628,56500.0,-0.03310995548963547,39927808.0,28823,-0.025073621422052383,0.09421929717063904,,0.0003,0.010285436175763607,0.0,42053.90625,0.159515380859375,11.921427726745605,1.3524655103683472,0.0,1.3500850200653076,0.0,6317.0,0.060852035880088806,-0.028915176168084145,-0.025050675496459007,4359.390625,0.0038645053282380104,2.009706974029541,-0.05921147018671036,0.007014015689492226,0.003772452473640442,0.0024192053824663162,1386.0
,,,,,1733251626.0,44700.0,,,,39949184.0,28838,,,,,,,,,,,,,,,,,,,,,,,,,
