charts/time_per_it,returns/ret_ext,_step,losses/approx_kl,losses/old_approx_kl,charts/min_game_score,returns/values_ext,_runtime,rewards/num_envs_with_pos_rews,losses/clipfrac,losses/policy_loss,returns/advantages,charts/max_game_score,losses/entropy,charts/learning_rate,rewards/rewards_min,rewards/rewards_mean,rewards/rewards_max,charts/max_traj_len,charts/min_traj_len,charts/SPS,charts/game_score,charts/iterations,_timestamp,losses/all_loss,charts/traj_len,losses/value_loss
17.72081184387207,0.38625484704971313,278528,0.0016775529365986586,0.0022712349891662598,0,0.1556227207183838,335,114,0.00921630859375,-0.002137117087841034,0.23063211143016815,790,2.846747398376465,0.0001,0,0.01899324357509613,0.6337786316871643,1089,0,907,212.734375,17,1733301020,0.041157517582178116,679.328125,0.0865892693400383
17.982779026031494,0.4784446656703949,294912,0.0008177752606570721,0.001105540432035923,0,0.2644268870353699,353,116,0.01849365234375,-0.0001630093902349472,0.21401779353618622,790,2.8434159755706787,0.0001,0,0.01879439875483513,0.6322944760322571,1089,0,907,210.859375,18,1733301038,0.03931098431348801,663.984375,0.0789479911327362
17.533868074417114,0.4969668686389923,311296,0.0011317117605358362,0.0008791130385361612,0,0.30794480443000793,371,105,0.011077880859375,-0.002049746923148632,0.18902206420898438,790,2.8346052169799805,0.0001,0,0.017830852419137955,0.6296135783195496,1286,0,908,217.1875,19,1733301056,0.0406276173889637,660.171875,0.08535473048686981
17.462320566177368,0.5137383937835693,327680,0.0006866989424452186,0.00048810901353135705,0,0.3000307083129883,388,113,0.0272216796875,-0.0006890767253935337,0.21370767056941986,790,2.8397622108459473,0.0001,0,0.019565878435969353,0.6273333430290222,1286,0,910,213.203125,20,1733301073,0.04009811207652092,658.046875,0.08157438039779663
20.495872497558594,0.5355895161628723,344064,0.0009875341784209013,0.0017413005698472261,0,0.2838189899921417,409,118,0.0476837158203125,-0.0019485813099890947,0.2517705261707306,790,2.83660888671875,0.0001,0,0.02207082509994507,0.6234627962112427,1286,0,904,211.640625,21,1733301094,0.04620823264122009,656.84375,0.09631362557411194
17.727343559265137,0.47274553775787354,360448,0.000748925085645169,0.0006971737602725625,0,0.24101299047470093,426,123,0.0580902099609375,-0.001753753749653697,0.2317325621843338,790,2.8190977573394775,0.0001,0,0.02047049254179001,0.6210899353027344,1286,0,905,214.84375,22,1733301111,0.042660683393478394,671.0859375,0.08882887661457062
17.756298780441284,0.667903482913971,376832,0.001061015878804028,0.0006577992462553084,0,0.474338173866272,444,116,0.0396575927734375,-0.0005614478141069412,0.19356533885002136,790,2.813791275024414,0.0001,0,0.02032775804400444,0.6202048659324646,1286,0,906,215.078125,23,1733301129,0.04417821764945984,665.765625,0.08947932720184326
18.095930337905884,0.5488331317901611,393216,0.0012965539935976267,0.0020879749208688736,0,0.3554721474647522,462,112,0.047119140625,-0.0007290029898285866,0.19336099922657013,740,2.814952850341797,0.0001,0,0.01865391433238983,0.6199305057525635,1031,0,905,213.4375,24,1733301147,0.03813768923282623,662.0703125,0.07773338258266449
17.796665906906128,0.5877097845077515,409600,0.0007218868704512715,0.0010141092352569103,0,0.34774085879325867,480,123,0.063507080078125,-0.0006783502176403999,0.2399688959121704,740,2.8055381774902344,0.0001,0,0.02210656926035881,0.6180785298347473,1031,0,906,211.25,25,1733301165,0.048886027187108994,662.6796875,0.09912875294685364
17.79765224456787,0.5740725994110107,425984,0.0008970716153271496,0.0008695650030858815,0,0.3321760594844818,498,118,0.0657501220703125,-0.0015404284931719303,0.2418965995311737,930,2.776583194732666,0.0001,0,0.021710015833377838,0.6153926253318787,1031,0,907,225.15625,26,1733301183,0.049596987664699554,668.09375,0.1022748351097107
18.526244163513184,0.6635977625846863,442368,0.0007829377427697182,0.0007498679333366454,0,0.46499258279800415,516,115,0.056365966796875,-0.0004736771807074547,0.19860517978668213,930,2.7705087661743164,0.0001,0,0.021197166293859482,0.611433744430542,981,0,906,226.640625,27,1733301201,0.04947027191519737,657.2265625,0.0998879000544548
17.52758526802063,0.7778098583221436,458752,0.001090685254894197,0.001756642246618867,0,0.5953361392021179,534,121,0.052978515625,-0.0010918043553829193,0.18247368931770325,930,2.7613086700439453,0.0001,0,0.02187996730208397,0.6096621751785278,981,0,907,225.390625,28,1733301219,0.0462033785879612,656.15625,0.09459036588668823
17.63460922241211,0.7866961359977722,475136,0.0013011780101805925,0.00025321729481220245,0,0.5885649919509888,551,124,0.099884033203125,-0.0009460896253585815,0.19813117384910583,930,2.74174165725708,0.0001,0,0.02227461338043213,0.6072334051132202,981,0,907,229.21875,29,1733301236,0.046262554824352264,656.2734375,0.09441728889942169
19.114957094192505,0.7997235059738159,491520,0.0011104519944638014,0.0017663185717538,0,0.6726767420768738,571,116,0.093475341796875,-0.002528267679736018,0.12704674899578094,930,2.7478880882263184,0.0001,0,0.01969044655561447,0.6052687764167786,981,0,906,234.53125,30,1733301256,0.04519014433026314,651.3203125,0.09543682634830475
17.5510151386261,0.7606362104415894,507904,0.0008882640395313501,0.001312824315391481,0,0.5706831812858582,588,118,0.10986328125,-0.0010165018029510975,0.18995307385921478,730,2.720460891723633,0.0001,0,0.02211415395140648,0.6038637757301331,952,0,906,225.546875,31,1733301273,0.049734000116586685,639.9140625,0.10150100290775299
17.61138653755188,0.9928975105285645,524288,0.0027103880420327187,0.0018482910236343741,0,0.9028207063674927,606,115,0.0667266845703125,-0.002435550093650818,0.0900767594575882,730,2.6972641944885254,0.0001,0,0.02037273347377777,0.6003360748291016,952,0,907,224.453125,32,1733301291,0.043678753077983856,630.375,0.09222860634326935
18.867537260055542,0.9943875670433044,540672,0.001794629031792283,0.0027885749004781246,0,0.8439489603042603,625,117,0.0370635986328125,-0.0023699048906564713,0.150438591837883,730,2.6803712844848633,0.0001,0,0.022482547909021378,0.5979773998260498,938,0,906,228.046875,33,1733301310,0.04995463788509369,634.9375,0.10464908182621002
17.425711393356323,0.8894101977348328,557056,0.0009256163612008095,0.0011461901012808084,0,0.7117393016815186,642,122,0.0460662841796875,-0.00245510321110487,0.17767086625099182,420,2.6817173957824707,0.0001,0,0.023663261905312538,0.5937196016311646,938,0,907,223.4375,34,1733301327,0.05809822306036949,627.5703125,0.12110665440559387
17.484487295150757,1.0151424407958984,573440,0.001452773343771696,0.0006898790597915649,0,0.8770499229431152,660,119,0.043914794921875,-0.0011221086606383324,0.1380925178527832,420,2.6303279399871826,0.0001,0,0.023110367357730865,0.5897822976112366,938,0,908,222.03125,35,1733301345,0.052767250686883926,621.9609375,0.10777872055768967
18.4899320602417,1.1216059923171997,589824,0.0011035754578188062,0.0019281931454315782,0,0.9658102989196777,678,120,0.0687255859375,-0.0022211011964827776,0.15579570829868317,920,2.616687297821045,0.0001,0,0.025520918890833855,0.5823603272438049,1123,0,907,229.6875,36,1733301363,0.06565970927476883,622.078125,0.13576161861419678
17.474502563476562,1.2020835876464844,606208,0.0014885807177051902,0.00258098216727376,0,1.0726608037948608,695,124,0.096893310546875,-0.002164761070162058,0.1294228434562683,920,2.6212515830993652,0.0001,0,0.02504391223192215,0.5762913227081299,1123,0,908,231.71875,37,1733301380,0.055540259927511215,623.5390625,0.11541004478931427
17.576208114624023,1.2234416007995605,622592,0.0029693141113966703,0.003929555881768465,0,1.1412279605865479,713,121,0.1638641357421875,-0.0011318344622850418,0.08221355825662613,920,2.568648338317871,0.0001,0,0.02275782823562622,0.5710018873214722,1123,0,908,237.5,38,1733301398,0.05412207543849945,617.9140625,0.11050782352685928
18.731040954589844,1.4790704250335693,638976,0.0025421124882996082,0.002984562423080206,0,1.4358614683151245,732,116,0.051971435546875,-0.004198952578008175,0.043208926916122437,920,2.551677703857422,0.0001,0,0.02310721017420292,0.5675989985466003,1163,0,908,239.53125,39,1733301417,0.05828166753053665,615.03125,0.1249612420797348
18.27094531059265,1.4177531003952026,655360,0.0027669519186019897,0.002849356736987829,0,1.324925422668457,750,115,0.0704345703125,-0.001677065622061491,0.09282780438661575,920,2.4791808128356934,0.0001,0,0.025333207100629807,0.5601339340209961,1163,0,907,249.453125,40,1733301435,0.06585779041051865,616.28125,0.13506971299648285
17.598111629486084,1.9400651454925537,671744,0.0036418787203729153,0.0020735873840749264,0,1.9059429168701172,768,122,0.0852203369140625,-0.0015596856828778982,0.03412223234772682,490,2.4856014251708984,0.0001,0,0.028625700622797012,0.5524187088012695,1163,0,908,253.59375,41,1733301453,0.07758966833353043,613.9609375,0.15829870104789734
17.25037455558777,1.6236382722854614,688128,0.0020090187899768353,0.003105407115072012,0,1.6235944032669067,785,111,0.103240966796875,-0.0022492650896310806,4.380056634545326e-05,490,2.4601941108703613,0.0001,0,0.023798301815986633,0.5438094735145569,1163,0,909,262.03125,42,1733301470,0.06710385531187057,623.3203125,0.138706237077713
18.643956661224365,1.7938519716262817,704512,0.002715344773605466,0.002993233734741807,0,1.8191630840301514,804,116,0.0925140380859375,-0.0011655688285827637,-0.02531113103032112,490,2.4802744388580322,0.0001,0,0.02400406263768673,0.5380062460899353,1163,0,908,268.28125,43,1733301489,0.07276396453380585,627.140625,0.14785906672477722
17.53603196144104,1.8753541707992554,720896,0.0015360008692368865,0.0021073033567517996,0,1.9591693878173828,821,118,0.092742919921875,-0.002614244818687439,-0.08381519466638565,490,2.476284980773926,0.0001,0,0.022097036242485046,0.5347678661346436,1021,0,909,275.46875,44,1733301506,0.06726235896348953,637.328125,0.13975320756435394
17.408297538757324,1.7963016033172607,737280,0.0017531405901536345,4.296889528632164e-07,0,1.8247122764587402,839,112,0.05889892578125,-0.0012103612534701824,-0.028410654515028,490,2.486577033996582,0.0001,0,0.023469047620892525,0.5296375751495361,1021,0,909,284.296875,45,1733301524,0.0668225958943367,647.0390625,0.13606591522693634
18.84475803375244,1.6426918506622314,753664,0.0016748704947531223,0.0015666965628042817,0,1.6445486545562744,857,113,0.0510406494140625,-0.0022444655187427998,-0.0018567638471722603,440,2.4102587699890137,0.0001,0,0.02411634474992752,0.5240347385406494,1021,0,908,287.5,46,1733301542,0.06549277156591415,648.9609375,0.13547447323799133
17.448619842529297,1.8150267601013184,770048,0.003370915073901415,0.003585806582123041,0,1.8621668815612793,875,116,0.0711669921875,-0.0013319645076990128,-0.04714009910821915,430,2.4576361179351807,0.0001,0,0.023302733898162842,0.5180352330207825,1110,0,909,289.453125,47,1733301560,0.06720525771379471,662.453125,0.13707444071769714
17.513265132904053,1.7920749187469482,786432,0.002117200754582882,0.001622949494048953,0,1.8001946210861206,892,116,0.058746337890625,-0.00042011821642518044,-0.008119789883494377,430,2.397019863128662,0.0001,0,0.02595045603811741,0.5104109048843384,1110,0,910,291.71875,48,1733301577,0.07051417976617813,668.0703125,0.14186859130859375
18.000568866729736,1.5431227684020996,802816,0.0016025668010115623,0.0006872780504636467,0,1.6011404991149902,910,103,0.056793212890625,-0.003047775011509657,-0.058017656207084656,490,2.4846386909484863,0.0001,0,0.018675582483410835,0.5057532787322998,1116,0,910,290.78125,49,1733301595,0.04683989658951759,670.0703125,0.09977534413337708
17.68343448638916,1.4985789060592651,819200,0.002189562888815999,0.0021185169462114573,0,1.5272815227508545,928,105,0.0452423095703125,-0.001336805522441864,-0.028702594339847565,490,2.5214388370513916,0.0001,0,0.019183192402124405,0.5020725727081299,1273,0,910,293.125,50,1733301613,0.04687381535768509,684.40625,0.0964212417602539
17.424119234085083,1.5590497255325317,835584,0.0013550108997151256,0.0014057520311325788,0,1.60213041305542,945,107,0.04547119140625,-0.0015601390041410923,-0.0430806428194046,490,2.4537384510040283,0.0001,0,0.02101699635386467,0.49617069959640503,1273,0,910,297.03125,51,1733301630,0.04944002255797386,695.7265625,0.10200032591819763
17.403310298919678,1.5901516675949097,851968,0.0013996153138577938,0.0015501199522987008,0,1.6343483924865723,963,105,0.0701904296875,-0.0017041796818375587,-0.04419670253992081,490,2.456970691680908,0.0001,0,0.02104112319648266,0.49177998304367065,1273,0,911,297.578125,52,1733301648,0.0480034202337265,701.7265625,0.09941519796848297
18.601024866104126,1.6455225944519043,868352,0.0019322977168485522,0.0017928634770214558,0,1.7228667736053467,981,117,0.03082275390625,-0.0014903531409800053,-0.07734418660402298,490,2.4815773963928223,0.0001,0,0.020969413220882416,0.48732325434684753,1273,0,910,298.28125,53,1733301666,0.04725763946771622,686.703125,0.09749598801136017
17.386630296707153,1.772537112236023,884736,0.0033473828807473183,0.0033549065701663494,0,1.8816118240356445,999,110,0.0377349853515625,-0.0014906651340425014,-0.10907474160194397,470,2.4951868057250977,0.0001,0,0.019927918910980225,0.482986718416214,1273,0,911,298.359375,54,1733301684,0.0544428713619709,704.578125,0.11186707019805908
17.223001718521118,1.6569383144378662,901120,0.0009162661153823137,0.001265328610315919,0,1.7366855144500732,1016,110,0.04327392578125,-0.0011475486680865288,-0.07974717766046524,470,2.4515929222106934,0.0001,0,0.02059789188206196,0.4793691337108612,1273,0,912,295.703125,55,1733301701,0.04453934729099274,710.046875,0.09137379378080368
18.70548129081726,1.2728550434112549,917504,0.0017938290257006884,0.0013625643914565444,0,1.2362263202667236,1035,114,0.043121337890625,-0.001003440236672759,0.03662874177098274,470,2.4632339477539062,0.0001,0,0.02145485021173954,0.47566476464271545,1262,0,911,294.609375,56,1733301720,0.031043682247400284,699.875,0.06409424543380737
19.41016173362732,1.351015567779541,933888,0.0015728047583252192,0.001680613961070776,0,1.379717230796814,1054,107,0.0225982666015625,-0.0009987985249608755,-0.028701718896627426,470,2.5564827919006348,0.0001,0,0.018033329397439957,0.47197777032852173,1262,0,910,293.828125,57,1733301739,0.03409690782427788,707.9296875,0.0701914131641388
17.49121618270874,1.6234105825424194,950272,0.0010749176144599915,-1.267442712560296e-05,0,1.7459588050842285,1072,114,0.03558349609375,-0.0013187984004616737,-0.12254828214645386,430,2.4738388061523438,0.0001,0,0.018289126455783844,0.469669371843338,1262,0,910,293.75,58,1733301757,0.04855818301439285,711.671875,0.0997539609670639
18.453834295272827,1.584892749786377,966656,0.0005480499239638448,-0.00038704092730768025,0,1.6405415534973145,1090,110,0.032928466796875,-0.0006666295230388641,-0.05564887821674347,430,2.439521312713623,0.0001,0,0.02084634266793728,0.46659353375434875,1262,0,910,292.578125,59,1733301775,0.047460686415433884,707.703125,0.0962546318769455
17.463703393936157,1.739822506904602,983040,0.0019589271396398544,0.003280800301581621,0,1.8676741123199463,1108,108,0.0237579345703125,-0.0011339928023517132,-0.1278516948223114,430,2.3751602172851562,0.0001,0,0.01959870383143425,0.4633551836013794,1262,0,910,296.796875,60,1733301793,0.04776336997747421,712.703125,0.09779472649097443
17.537869930267334,1.5800933837890625,999424,0.0014519060496240854,0.0010519959032535553,0,1.6404491662979126,1125,113,0.03302001953125,-0.0033087125048041344,-0.060355789959430695,490,2.313546657562256,0.0001,0,0.0217724721878767,0.46028411388397217,1147,0,911,302.890625,61,1733301810,0.045268502086400986,725,0.09715443104505539
18.81392002105713,2.034853935241699,1015808,0.0009537776350043714,8.346393587999046e-05,0,2.223897695541382,1144,116,0.011688232421875,-0.0010087378323078156,-0.18904376029968262,510,2.3308393955230713,0.0001,0,0.020713547244668007,0.45799019932746887,1147,0,910,302.890625,62,1733301829,0.059221070259809494,724.265625,0.12045961618423462
17.578354120254517,1.704484224319458,1032192,0.0005745063535869122,0.0006011105724610388,0,1.826461672782898,1162,109,0.017974853515625,-0.001062776893377304,-0.12197745591402054,510,2.241820812225342,0.0001,0,0.01914379745721817,0.4558895230293274,1147,0,910,302.5,63,1733301847,0.0514228530228138,720.1640625,0.1049712598323822
17.403725147247314,1.4623684883117676,1048576,0.0010495788883417845,0.0017235919367522001,0,1.4966801404953003,1179,114,0.028472900390625,-0.0013809516094624996,-0.03431166708469391,510,2.264596462249756,0.0001,0,0.02102499268949032,0.45385172963142395,1265,0,911,311.25,64,1733301864,0.03477419167757034,727.4765625,0.07231028378009796
18.566547393798828,2.0005569458007812,1064960,0.00320825120434165,0.005331555847078562,0,2.195603132247925,1198,109,0.0648040771484375,0.0021468205377459526,-0.19504624605178833,570,2.1698875427246094,0.0001,0,0.020865991711616516,0.4510137140750885,1265,0,910,311.875,65,1733301883,0.06980892270803452,707.0859375,0.13532420992851257
17.480350017547607,1.226383924484253,1081344,0.0018082705792039633,0.0008802583906799555,0,1.1949830055236816,1215,111,0.0196075439453125,-0.0017101969569921494,0.03140108287334442,570,2.237534761428833,0.0001,0,0.021826375275850296,0.4481244385242462,1265,0,911,313.203125,66,1733301900,0.03528759628534317,692.09375,0.07399558275938034
17.52578830718994,1.5261738300323486,1097728,0.0007002740167081356,0.0013905535452067852,0,1.5505404472351074,1233,116,0.027313232421875,-0.0010762996971607208,-0.024366727098822594,570,2.297907829284668,0.0001,0,0.022231828421354294,0.44528886675834656,1265,0,911,316.875,67,1733301918,0.04666862636804581,685.921875,0.09548985213041306
18.24855136871338,1.6217975616455078,1114112,0.001469526207074523,0.0013840614119544625,0,1.7253767251968384,1251,113,0.021820068359375,-0.001740765292197466,-0.10357916355133057,570,2.330545663833618,0.0001,0,0.020137988030910492,0.4428735673427582,1265,0,911,318.046875,68,1733301936,0.038061391562223434,680.3515625,0.07960431277751923
17.38799214363098,1.655024766921997,1130496,0.0014076931402087212,0.000436546717537567,0,1.7711849212646484,1268,113,0.014495849609375,-0.0012951022945344448,-0.11616025120019913,570,2.248375177383423,0.0001,0,0.019162211567163467,0.44094619154930115,1063,0,911,307.734375,69,1733301953,0.0430653914809227,659.234375,0.08872098475694656
17.462380409240723,1.7351186275482178,1146880,0.00209595775231719,0.0021670404821634293,0,1.8346984386444092,1286,118,0.0517120361328125,-0.002047085203230381,-0.09957969188690186,480,2.1966147422790527,0.0001,0,0.02269895188510418,0.4385608732700348,1063,0,912,307.03125,70,1733301971,0.04733577370643616,661.25,0.09876571595668793
17.51845669746399,1.6658178567886353,1163264,0.0010676347883418202,0.00139707385096699,0,1.740124225616455,1303,120,0.0147552490234375,-0.002019939012825489,-0.07430637627840042,480,2.2150111198425293,0.0001,0,0.023691168054938316,0.4351525604724884,1063,0,912,304.140625,71,1733301988,0.03971092030405998,662.625,0.0834617167711258
18.01985192298889,1.5369179248809814,1179648,0.0016501817153766751,0.0016385200433433056,0,1.622920036315918,1321,115,0.0182647705078125,0.0009837639518082142,-0.08600226044654846,530,2.16017484664917,0.0001,0,0.019116943702101707,0.43381163477897644,1063,0,912,304.0625,72,1733302006,0.04511518403887749,656.109375,0.08826284110546112
17.328505516052246,1.8365607261657715,1196032,0.0017767756944522262,0.0023449710570275784,0,1.9950807094573975,1338,112,0.0200653076171875,-4.3944455683231354e-05,-0.15852007269859314,530,2.1577444076538086,0.0001,0,0.02023467794060707,0.43280020356178284,1063,0,912,307.34375,73,1733302023,0.05527131259441376,642.546875,0.11063051223754883
17.34126353263855,1.629730224609375,1212416,0.0024147701915353537,0.0014218903379514813,0,1.6968133449554443,1356,117,0.0312042236328125,-0.0014301231130957603,-0.06708304584026337,530,2.2186403274536133,0.0001,0,0.02404358610510826,0.4305247664451599,1011,0,913,313.90625,74,1733302041,0.04726915806531906,646.15625,0.09739856421947479
20.342227935791016,1.5255370140075684,1228800,0.0015494402032345533,0.0016291000647470355,0,1.5895363092422485,1376,120,0.053466796875,-0.0014321599155664444,-0.06399928033351898,530,2.263232707977295,0.0001,0,0.021527323871850967,0.4285585284233093,1011,0,911,317.1875,75,1733302061,0.037049874663352966,626.1796875,0.07696406543254852
17.721290826797485,1.1193671226501465,1245184,0.0022430119570344687,0.0013210650067776442,0,1.0721416473388672,1394,119,0.046478271484375,-0.0006004255264997482,0.04722552001476288,490,2.349761486053467,0.0001,0,0.02152172103524208,0.42689087986946106,1011,0,911,312.1875,76,1733302079,0.030365360900759697,616.171875,0.06193157285451889
17.602158069610596,1.3658301830291748,1261568,0.0015436493558809161,0.0009240134386345744,0,1.4186673164367676,1412,117,0.024139404296875,-0.0018910444341599941,-0.05283726006746292,490,2.300258159637451,0.0001,0,0.019158946350216866,0.4259161353111267,1123,0,911,312.1875,77,1733302097,0.028926877304911613,621.5078125,0.06163584440946579
18.500465393066406,1.5598649978637695,1277952,0.0017037135548889637,0.0037588842678815126,0,1.6309382915496826,1430,116,0.0331268310546875,-0.0026301550678908825,-0.0710732638835907,490,2.2563014030456543,0.0001,0,0.02218942902982235,0.42470982670783997,1123,0,911,308.515625,78,1733302115,0.03199898451566696,608.859375,0.06925828009843826
17.71782159805298,1.2848389148712158,1294336,0.002369237830862403,0.0020253679249435663,0,1.2864998579025269,1448,118,0.0262908935546875,-0.00115493917837739,-0.0016609849408268929,480,2.210970878601074,0.0001,0,0.022254254668951035,0.4229857623577118,1123,0,911,310.15625,79,1733302133,0.035641103982925415,615.03125,0.07359208911657333
18.148934841156006,1.2086395025253296,1310720,0.0016030424740165472,0.0022136426996439695,0,1.1972496509552002,1466,117,0.0325927734375,-0.0010022777132689953,0.011389870196580887,480,2.3034536838531494,0.0001,0,0.020770452916622162,0.42168912291526794,1123,0,911,306.640625,80,1733302151,0.02967051789164543,613.1875,0.06134559214115143
18.65277624130249,1.406137228012085,1327104,0.0023245331831276417,0.0017671766690909863,0,1.4431469440460205,1485,114,0.0466766357421875,-0.0005337097682058811,-0.03700973838567734,480,2.1853349208831787,0.0001,0,0.022238684818148613,0.41976797580718994,1123,0,911,311.875,81,1733302170,0.036278460174798965,618.515625,0.07362434267997742
17.58608388900757,1.5260593891143799,1343488,0.0015180340269580483,0.0031671752221882343,0,1.6181252002716064,1502,114,0.027618408203125,-0.0003988826647400856,-0.09206591546535492,480,2.244263172149658,0.0001,0,0.020644504576921463,0.4180958867073059,998,0,911,315.703125,82,1733302187,0.03987638279795647,627.7109375,0.08055052906274796
17.58449959754944,1.3826117515563965,1359872,0.0016499386401847005,0.0020864340476691723,0,1.4062533378601074,1520,113,0.034332275390625,-0.0017036143690347672,-0.023641644045710564,920,2.243584394454956,0.0001,0,0.02146776020526886,0.4162459075450897,1159,0,911,323.671875,83,1733302205,0.031660035252571106,639.2421875,0.06672730296850204
18.96391534805298,1.3047962188720703,1376256,0.0013715802924707532,0.00220764079131186,0,1.3382704257965088,1539,116,0.0363311767578125,-0.00144184660166502,-0.033474382013082504,920,2.110497236251831,0.0001,0,0.021176563575863838,0.41452425718307495,1267,0,911,318.046875,84,1733302224,0.033839430660009384,631.6484375,0.07056255638599396
