"Step","TrajLen","StarGunner-v5__ppo_rle_SwitchStep500 - charts/traj_len__MIN","StarGunner-v5__ppo_rle_SwitchStep500 - charts/traj_len__MAX"
"9355264","1866.609375","1866.609375","1866.609375"
"9371648","1828.5390625","1828.5390625","1828.5390625"
"9388032","1871.3671875","1871.3671875","1871.3671875"
"9404416","1838.3203125","1838.3203125","1838.3203125"
"9420800","1817.65625","1817.65625","1817.65625"
"9437184","1801.1328125","1801.1328125","1801.1328125"
"9453568","1798.390625","1798.390625","1798.390625"
"9469952","1780.109375","1780.109375","1780.109375"
"9486336","1782.3359375","1782.3359375","1782.3359375"
"9502720","1745.75","1745.75","1745.75"
"9519104","1754.9453125","1754.9453125","1754.9453125"
"9535488","1750.8046875","1750.8046875","1750.8046875"
"9551872","1739.09375","1739.09375","1739.09375"
"9568256","1742.28125","1742.28125","1742.28125"
"9584640","1780.1484375","1780.1484375","1780.1484375"
"9601024","1755.2421875","1755.2421875","1755.2421875"
"9617408","1760.2265625","1760.2265625","1760.2265625"
"9633792","1759.4296875","1759.4296875","1759.4296875"
"9650176","1763.109375","1763.109375","1763.109375"
"9666560","1754.1015625","1754.1015625","1754.1015625"
"9682944","1740.140625","1740.140625","1740.140625"
"9699328","1734.84375","1734.84375","1734.84375"
"9715712","1748.4375","1748.4375","1748.4375"
"9732096","1726.375","1726.375","1726.375"
"9748480","1747.8046875","1747.8046875","1747.8046875"
"9764864","1724.1171875","1724.1171875","1724.1171875"
"9781248","1773.109375","1773.109375","1773.109375"
"9797632","1765.3203125","1765.3203125","1765.3203125"
"9814016","1745.7734375","1745.7734375","1745.7734375"
"9830400","1763.5859375","1763.5859375","1763.5859375"
"9846784","1770.7109375","1770.7109375","1770.7109375"
"9863168","1751.109375","1751.109375","1751.109375"
"9879552","1803.28125","1803.28125","1803.28125"
"9895936","1806.7734375","1806.7734375","1806.7734375"
"9912320","1828.078125","1828.078125","1828.078125"
"9928704","1835.5078125","1835.5078125","1835.5078125"
"9945088","1871.34375","1871.34375","1871.34375"
"9961472","1859.8984375","1859.8984375","1859.8984375"
"9977856","1883.78125","1883.78125","1883.78125"
"9994240","1879.7109375","1879.7109375","1879.7109375"
"10010624","1890.5859375","1890.5859375","1890.5859375"
"10027008","1897.4296875","1897.4296875","1897.4296875"
"10043392","1898.40625","1898.40625","1898.40625"
"10059776","1941.7734375","1941.7734375","1941.7734375"
"10076160","1952.875","1952.875","1952.875"
"10092544","1976.1796875","1976.1796875","1976.1796875"
"10108928","1960.203125","1960.203125","1960.203125"
"10125312","1933.8359375","1933.8359375","1933.8359375"
"10141696","1915.3046875","1915.3046875","1915.3046875"
"10158080","1924.2734375","1924.2734375","1924.2734375"
"10174464","1877.0390625","1877.0390625","1877.0390625"
"10190848","1853.3515625","1853.3515625","1853.3515625"
"10207232","1850.078125","1850.078125","1850.078125"
"10223616","1854.8203125","1854.8203125","1854.8203125"
"10240000","1843.4921875","1843.4921875","1843.4921875"
"10256384","1856.7734375","1856.7734375","1856.7734375"
"10272768","1845.0703125","1845.0703125","1845.0703125"
"10289152","1825.0546875","1825.0546875","1825.0546875"
"10305536","1811.9921875","1811.9921875","1811.9921875"
"10321920","1813.9296875","1813.9296875","1813.9296875"
"10338304","1780.84375","1780.84375","1780.84375"
"10354688","1783.8046875","1783.8046875","1783.8046875"
"10371072","1810.3515625","1810.3515625","1810.3515625"
"10387456","1834.9140625","1834.9140625","1834.9140625"
"10403840","1840.703125","1840.703125","1840.703125"
"10420224","1877.015625","1877.015625","1877.015625"
"10436608","1875.5703125","1875.5703125","1875.5703125"
"10452992","1871.8203125","1871.8203125","1871.8203125"
"10469376","1872.578125","1872.578125","1872.578125"
"10485760","1862.515625","1862.515625","1862.515625"
"10502144","1833.96875","1833.96875","1833.96875"
"10518528","1830.6328125","1830.6328125","1830.6328125"
"10534912","1857.984375","1857.984375","1857.984375"
"10551296","1822.609375","1822.609375","1822.609375"
"10567680","1814.296875","1814.296875","1814.296875"
"10584064","1824.734375","1824.734375","1824.734375"
"10600448","1860.140625","1860.140625","1860.140625"
"10616832","1863.546875","1863.546875","1863.546875"
"10633216","1863.1484375","1863.1484375","1863.1484375"
"10649600","1887.8046875","1887.8046875","1887.8046875"
"10665984","1883.65625","1883.65625","1883.65625"
"10682368","1859.2109375","1859.2109375","1859.2109375"
"10698752","1900.15625","1900.15625","1900.15625"
"10715136","1914.3984375","1914.3984375","1914.3984375"
"10731520","1941.609375","1941.609375","1941.609375"
"10747904","1956.5234375","1956.5234375","1956.5234375"
"10764288","1979.7890625","1979.7890625","1979.7890625"
"10780672","1974.2421875","1974.2421875","1974.2421875"
"10797056","1966.671875","1966.671875","1966.671875"
"10813440","2020.46875","2020.46875","2020.46875"
"10829824","2040.359375","2040.359375","2040.359375"
"10846208","2026.5546875","2026.5546875","2026.5546875"
"10862592","2017.5703125","2017.5703125","2017.5703125"
"10878976","2024.6953125","2024.6953125","2024.6953125"
"10895360","2009.2109375","2009.2109375","2009.2109375"
"10911744","2022.703125","2022.703125","2022.703125"
"10928128","2052.5703125","2052.5703125","2052.5703125"
"10944512","2027.203125","2027.203125","2027.203125"
"10960896","2021.6640625","2021.6640625","2021.6640625"
"10977280","2013.859375","2013.859375","2013.859375"
"10993664","2003.546875","2003.546875","2003.546875"
"11010048","1996.7109375","1996.7109375","1996.7109375"
"11026432","2026.21875","2026.21875","2026.21875"
"11042816","1996.7578125","1996.7578125","1996.7578125"
"11059200","2027.0234375","2027.0234375","2027.0234375"
"11075584","1998.4140625","1998.4140625","1998.4140625"
"11091968","2011.6953125","2011.6953125","2011.6953125"
"11108352","1994.046875","1994.046875","1994.046875"
"11124736","1985.921875","1985.921875","1985.921875"
"11141120","1996.0390625","1996.0390625","1996.0390625"
"11157504","1986.546875","1986.546875","1986.546875"
"11173888","1962.65625","1962.65625","1962.65625"
"11190272","1936.8125","1936.8125","1936.8125"
"11206656","1968.2734375","1968.2734375","1968.2734375"
"11223040","1972.3828125","1972.3828125","1972.3828125"
"11239424","1992.3828125","1992.3828125","1992.3828125"
"11255808","1960.9765625","1960.9765625","1960.9765625"
"11272192","2013.109375","2013.109375","2013.109375"
"11288576","2037.0703125","2037.0703125","2037.0703125"
"11304960","2021.6796875","2021.6796875","2021.6796875"
"11321344","2092.71875","2092.71875","2092.71875"
"11337728","2083.8984375","2083.8984375","2083.8984375"
"11354112","2063.1484375","2063.1484375","2063.1484375"
"11370496","2109.1640625","2109.1640625","2109.1640625"
"11386880","2160.109375","2160.109375","2160.109375"
"11403264","2178.6640625","2178.6640625","2178.6640625"
"11419648","2154.2578125","2154.2578125","2154.2578125"
"11436032","2162.03125","2162.03125","2162.03125"
"11452416","2176.328125","2176.328125","2176.328125"
"11468800","2227.40625","2227.40625","2227.40625"
"11485184","2231.4765625","2231.4765625","2231.4765625"
"11501568","2257.640625","2257.640625","2257.640625"
"11517952","2312.9296875","2312.9296875","2312.9296875"
"11534336","2326.171875","2326.171875","2326.171875"
"11550720","2310.90625","2310.90625","2310.90625"
"11567104","2287.265625","2287.265625","2287.265625"
"11583488","2284.671875","2284.671875","2284.671875"
"11599872","2305.71875","2305.71875","2305.71875"
"11616256","2301.4609375","2301.4609375","2301.4609375"
"11632640","2300.2734375","2300.2734375","2300.2734375"
"11649024","2300.8984375","2300.8984375","2300.8984375"
"11665408","2240.8828125","2240.8828125","2240.8828125"
"11681792","2234","2234","2234"
"11698176","2260.9375","2260.9375","2260.9375"
"11714560","2214.9765625","2214.9765625","2214.9765625"
"11730944","2191.6328125","2191.6328125","2191.6328125"
"11747328","2175.2734375","2175.2734375","2175.2734375"
"11763712","2146.6953125","2146.6953125","2146.6953125"
"11780096","2143.0625","2143.0625","2143.0625"
"11796480","2148.8828125","2148.8828125","2148.8828125"
"11812864","2163.390625","2163.390625","2163.390625"
"11829248","2149.1328125","2149.1328125","2149.1328125"
"11845632","2167.203125","2167.203125","2167.203125"
"11862016","2134.9375","2134.9375","2134.9375"
"11878400","2122.484375","2122.484375","2122.484375"
"11894784","2106.6484375","2106.6484375","2106.6484375"
"11911168","2121.7265625","2121.7265625","2121.7265625"
"11927552","2130.15625","2130.15625","2130.15625"
"11943936","2109.953125","2109.953125","2109.953125"
"11960320","2107.1328125","2107.1328125","2107.1328125"
"11976704","2102.09375","2102.09375","2102.09375"
"11993088","2089.3515625","2089.3515625","2089.3515625"
"12009472","2093.359375","2093.359375","2093.359375"
"12025856","2090.3125","2090.3125","2090.3125"
"12042240","2134.96875","2134.96875","2134.96875"
"12058624","2106.2578125","2106.2578125","2106.2578125"
"12075008","2082.7890625","2082.7890625","2082.7890625"
"12091392","2117.09375","2117.09375","2117.09375"
"12107776","2109.765625","2109.765625","2109.765625"
"12124160","2088.8125","2088.8125","2088.8125"
"12140544","2070.3515625","2070.3515625","2070.3515625"
"12156928","2062.609375","2062.609375","2062.609375"
"12173312","2057.484375","2057.484375","2057.484375"
"12189696","2057.34375","2057.34375","2057.34375"
"12206080","2088.3203125","2088.3203125","2088.3203125"
"12222464","2119.234375","2119.234375","2119.234375"
"12238848","2126.7578125","2126.7578125","2126.7578125"
"12255232","2136.359375","2136.359375","2136.359375"
"12271616","2144.5703125","2144.5703125","2144.5703125"
"12288000","2181.8828125","2181.8828125","2181.8828125"
"12304384","2181.1796875","2181.1796875","2181.1796875"
"12320768","2182.1875","2182.1875","2182.1875"
"12337152","2189.515625","2189.515625","2189.515625"
"12353536","2202.9921875","2202.9921875","2202.9921875"
"12369920","2187.8359375","2187.8359375","2187.8359375"
"12386304","2208.734375","2208.734375","2208.734375"
"12402688","2208.3046875","2208.3046875","2208.3046875"
"12419072","2243.828125","2243.828125","2243.828125"
"12435456","2230.7421875","2230.7421875","2230.7421875"
"12451840","2269.1796875","2269.1796875","2269.1796875"
"12468224","2277.46875","2277.46875","2277.46875"
"12484608","2255.40625","2255.40625","2255.40625"
"12500992","2252.234375","2252.234375","2252.234375"
"12517376","2294.2109375","2294.2109375","2294.2109375"
"12533760","2293.1328125","2293.1328125","2293.1328125"
"12550144","2296.25","2296.25","2296.25"
"12566528","2280.515625","2280.515625","2280.515625"
"12582912","2296.453125","2296.453125","2296.453125"
"12599296","2295.953125","2295.953125","2295.953125"
"12615680","2312.6640625","2312.6640625","2312.6640625"
"12632064","2283.0078125","2283.0078125","2283.0078125"
"12648448","2270.046875","2270.046875","2270.046875"
"12664832","2247.359375","2247.359375","2247.359375"
"12681216","2264.5859375","2264.5859375","2264.5859375"
"12697600","2275.0390625","2275.0390625","2275.0390625"
"12713984","2319.34375","2319.34375","2319.34375"
"12730368","2330.25","2330.25","2330.25"
"12746752","2330.6796875","2330.6796875","2330.6796875"
"12763136","2377.2265625","2377.2265625","2377.2265625"
"12779520","2402.2109375","2402.2109375","2402.2109375"
"12795904","2367.75","2367.75","2367.75"
"12812288","2351.1015625","2351.1015625","2351.1015625"
"12828672","2363.703125","2363.703125","2363.703125"
"12845056","2347.5078125","2347.5078125","2347.5078125"
"12861440","2354.53125","2354.53125","2354.53125"
"12877824","2345.03125","2345.03125","2345.03125"
"12894208","2317.3359375","2317.3359375","2317.3359375"
"12910592","2329.359375","2329.359375","2329.359375"
"12926976","2342.859375","2342.859375","2342.859375"
"12943360","2341","2341","2341"
"12959744","2350.8046875","2350.8046875","2350.8046875"
"12976128","2320.3984375","2320.3984375","2320.3984375"
"12992512","2321.0078125","2321.0078125","2321.0078125"
"13008896","2282.1484375","2282.1484375","2282.1484375"
"13025280","2270.046875","2270.046875","2270.046875"
"13041664","2274.4921875","2274.4921875","2274.4921875"
"13058048","2242.5078125","2242.5078125","2242.5078125"
"13074432","2189.1015625","2189.1015625","2189.1015625"
"13090816","2208.890625","2208.890625","2208.890625"
"13107200","2234.640625","2234.640625","2234.640625"
"13123584","2254.7734375","2254.7734375","2254.7734375"
"13139968","2253.109375","2253.109375","2253.109375"
"13156352","2262.9765625","2262.9765625","2262.9765625"
"13172736","2291.3828125","2291.3828125","2291.3828125"
"13189120","2294.453125","2294.453125","2294.453125"
"13205504","2283.8359375","2283.8359375","2283.8359375"
"13221888","2321.4140625","2321.4140625","2321.4140625"
"13238272","2357.6640625","2357.6640625","2357.6640625"
"13254656","2350.71875","2350.71875","2350.71875"
"13271040","2351.359375","2351.359375","2351.359375"
"13287424","2389.09375","2389.09375","2389.09375"
"13303808","2419.1875","2419.1875","2419.1875"
"13320192","2431.265625","2431.265625","2431.265625"
"13336576","2427.8515625","2427.8515625","2427.8515625"
"13352960","2407.2578125","2407.2578125","2407.2578125"
"13369344","2439.9609375","2439.9609375","2439.9609375"
"13385728","2463.6484375","2463.6484375","2463.6484375"
"13402112","2416.0703125","2416.0703125","2416.0703125"
"13418496","2376.5625","2376.5625","2376.5625"
"13434880","2397.8671875","2397.8671875","2397.8671875"
"13451264","2384.4296875","2384.4296875","2384.4296875"
"13467648","2404.4296875","2404.4296875","2404.4296875"
"13484032","2375.671875","2375.671875","2375.671875"
"13500416","2366.3125","2366.3125","2366.3125"
"13516800","2418.1640625","2418.1640625","2418.1640625"
"13533184","2433.734375","2433.734375","2433.734375"
"13549568","2382.46875","2382.46875","2382.46875"
"13565952","2410.34375","2410.34375","2410.34375"
"13582336","2413.7421875","2413.7421875","2413.7421875"
"13598720","2401.765625","2401.765625","2401.765625"
"13615104","2363.484375","2363.484375","2363.484375"
"13631488","2349.6328125","2349.6328125","2349.6328125"
"13647872","2359.3125","2359.3125","2359.3125"
"13664256","2367.9609375","2367.9609375","2367.9609375"
"13680640","2416.8515625","2416.8515625","2416.8515625"
"13697024","2415.34375","2415.34375","2415.34375"
"13713408","2427.46875","2427.46875","2427.46875"
"13729792","2408.5859375","2408.5859375","2408.5859375"
"13746176","2430.3671875","2430.3671875","2430.3671875"
"13762560","2394.125","2394.125","2394.125"
"13778944","2421.8125","2421.8125","2421.8125"
"13795328","2432.0859375","2432.0859375","2432.0859375"
"13811712","2429.1484375","2429.1484375","2429.1484375"
"13828096","2380.9140625","2380.9140625","2380.9140625"
"13844480","2370.71875","2370.71875","2370.71875"
"13860864","2350.7109375","2350.7109375","2350.7109375"
"13877248","2326.484375","2326.484375","2326.484375"
"13893632","2305.484375","2305.484375","2305.484375"
"13910016","2298.59375","2298.59375","2298.59375"
"13926400","2340.1640625","2340.1640625","2340.1640625"
"13942784","2322.9296875","2322.9296875","2322.9296875"
"13959168","2344.7734375","2344.7734375","2344.7734375"
"13975552","2320.1875","2320.1875","2320.1875"
"13991936","2273.25","2273.25","2273.25"
"14008320","2307.765625","2307.765625","2307.765625"
"14024704","2293.7421875","2293.7421875","2293.7421875"
"14041088","2294.3671875","2294.3671875","2294.3671875"
"14057472","2328.6640625","2328.6640625","2328.6640625"
"14073856","2328.703125","2328.703125","2328.703125"
"14090240","2274.078125","2274.078125","2274.078125"
"14106624","2290.4375","2290.4375","2290.4375"
"14123008","2293.0234375","2293.0234375","2293.0234375"
"14139392","2324.140625","2324.140625","2324.140625"
"14155776","2342.6796875","2342.6796875","2342.6796875"
"14172160","2360.7578125","2360.7578125","2360.7578125"
"14188544","2330.5703125","2330.5703125","2330.5703125"
"14204928","2374.03125","2374.03125","2374.03125"
"14221312","2367.40625","2367.40625","2367.40625"
"14237696","2381.6796875","2381.6796875","2381.6796875"
"14254080","2405.9375","2405.9375","2405.9375"
"14270464","2432.3125","2432.3125","2432.3125"
"14286848","2440.453125","2440.453125","2440.453125"
"14303232","2426.2734375","2426.2734375","2426.2734375"
"14319616","2429.125","2429.125","2429.125"
"14336000","2429.734375","2429.734375","2429.734375"
"14352384","2448.6328125","2448.6328125","2448.6328125"
"14368768","2435.03125","2435.03125","2435.03125"
"14385152","2381.0078125","2381.0078125","2381.0078125"
"14401536","2369.953125","2369.953125","2369.953125"
"14417920","2369.9296875","2369.9296875","2369.9296875"
"14434304","2391.6328125","2391.6328125","2391.6328125"
"14450688","2367.7578125","2367.7578125","2367.7578125"
"14467072","2400.3359375","2400.3359375","2400.3359375"
"14483456","2421.28125","2421.28125","2421.28125"
"14499840","2459.046875","2459.046875","2459.046875"
"14516224","2441.2734375","2441.2734375","2441.2734375"
"14532608","2436.7890625","2436.7890625","2436.7890625"
"14548992","2449.1484375","2449.1484375","2449.1484375"
"14565376","2470.1328125","2470.1328125","2470.1328125"
"14581760","2447.640625","2447.640625","2447.640625"
"14598144","2467.53125","2467.53125","2467.53125"
"14614528","2482.96875","2482.96875","2482.96875"
"14630912","2483.90625","2483.90625","2483.90625"
"14647296","2491.4296875","2491.4296875","2491.4296875"
"14663680","2507.7890625","2507.7890625","2507.7890625"
"14680064","2514.640625","2514.640625","2514.640625"
"14696448","2527.84375","2527.84375","2527.84375"
"14712832","2558.7109375","2558.7109375","2558.7109375"
"14729216","2574.2890625","2574.2890625","2574.2890625"
"14745600","2607.015625","2607.015625","2607.015625"
"14761984","2706.6796875","2706.6796875","2706.6796875"
"14778368","2740.921875","2740.921875","2740.921875"
"14794752","2743.015625","2743.015625","2743.015625"
"14811136","2720.5546875","2720.5546875","2720.5546875"
"14827520","2681.9921875","2681.9921875","2681.9921875"
"14843904","2701.78125","2701.78125","2701.78125"
"14860288","2684.8359375","2684.8359375","2684.8359375"
"14876672","2742.5703125","2742.5703125","2742.5703125"
"14893056","2715.3671875","2715.3671875","2715.3671875"
"14909440","2717.7109375","2717.7109375","2717.7109375"
"14925824","2702.4609375","2702.4609375","2702.4609375"
"14942208","2722.203125","2722.203125","2722.203125"
"14958592","2681.875","2681.875","2681.875"
"14974976","2675.0625","2675.0625","2675.0625"
"14991360","2672.0546875","2672.0546875","2672.0546875"
"15007744","2677.359375","2677.359375","2677.359375"
"15024128","2656.296875","2656.296875","2656.296875"
"15040512","2633.359375","2633.359375","2633.359375"
"15056896","2647.5078125","2647.5078125","2647.5078125"
"15073280","2671.4765625","2671.4765625","2671.4765625"
"15089664","2631.1796875","2631.1796875","2631.1796875"
"15106048","2644.6484375","2644.6484375","2644.6484375"
"15122432","2653.875","2653.875","2653.875"
"15138816","2648.84375","2648.84375","2648.84375"
"15155200","2688.03125","2688.03125","2688.03125"
"15171584","2704.75","2704.75","2704.75"
"15187968","2695.3671875","2695.3671875","2695.3671875"
"15204352","2648.9296875","2648.9296875","2648.9296875"
"15220736","2651.0703125","2651.0703125","2651.0703125"
"15237120","2666.8671875","2666.8671875","2666.8671875"
"15253504","2632.8125","2632.8125","2632.8125"
"15269888","2639.2890625","2639.2890625","2639.2890625"
"15286272","2628.625","2628.625","2628.625"
"15302656","2632.5703125","2632.5703125","2632.5703125"
"15319040","2613.109375","2613.109375","2613.109375"
"15335424","2594.4375","2594.4375","2594.4375"
"15351808","2575.5625","2575.5625","2575.5625"
"15368192","2611.9453125","2611.9453125","2611.9453125"
"15384576","2622.7734375","2622.7734375","2622.7734375"
"15400960","2624.125","2624.125","2624.125"
"15417344","2611.296875","2611.296875","2611.296875"
"15433728","2612.25","2612.25","2612.25"
"15450112","2569.0546875","2569.0546875","2569.0546875"
"15466496","2578.0703125","2578.0703125","2578.0703125"
"15482880","2562.921875","2562.921875","2562.921875"
"15499264","2521.765625","2521.765625","2521.765625"
"15515648","2514.265625","2514.265625","2514.265625"
"15532032","2519.3359375","2519.3359375","2519.3359375"
"15548416","2548.1640625","2548.1640625","2548.1640625"
"15564800","2529.4765625","2529.4765625","2529.4765625"
"15581184","2562.390625","2562.390625","2562.390625"
"15597568","2539.90625","2539.90625","2539.90625"
"15613952","2553.5625","2553.5625","2553.5625"
"15630336","2557.890625","2557.890625","2557.890625"
"15646720","2563.6328125","2563.6328125","2563.6328125"
"15663104","2633.078125","2633.078125","2633.078125"
"15679488","2668.046875","2668.046875","2668.046875"
"15695872","2679.3828125","2679.3828125","2679.3828125"
"15712256","2662.3515625","2662.3515625","2662.3515625"
"15728640","2661.9453125","2661.9453125","2661.9453125"
"15745024","2668.4765625","2668.4765625","2668.4765625"
"15761408","2676.34375","2676.34375","2676.34375"
"15777792","2678.1171875","2678.1171875","2678.1171875"
"15794176","2675.453125","2675.453125","2675.453125"
"15810560","2648.1015625","2648.1015625","2648.1015625"
"15826944","2624.5078125","2624.5078125","2624.5078125"
"15843328","2640.609375","2640.609375","2640.609375"
"15859712","2659.6484375","2659.6484375","2659.6484375"
"15876096","2657.0625","2657.0625","2657.0625"
"15892480","2631.59375","2631.59375","2631.59375"
"15908864","2645.09375","2645.09375","2645.09375"
"15925248","2627.0078125","2627.0078125","2627.0078125"
"15941632","2647.2265625","2647.2265625","2647.2265625"
"15958016","2657.28125","2657.28125","2657.28125"
"15974400","2668.03125","2668.03125","2668.03125"
"15990784","2666","2666","2666"
"16007168","2664.421875","2664.421875","2664.421875"
"16023552","2669.6796875","2669.6796875","2669.6796875"
"16039936","2639.8125","2639.8125","2639.8125"
"16056320","2610.765625","2610.765625","2610.765625"
"16072704","2629.5390625","2629.5390625","2629.5390625"
"16089088","2632.1171875","2632.1171875","2632.1171875"
"16105472","2656.9609375","2656.9609375","2656.9609375"
"16121856","2632.1640625","2632.1640625","2632.1640625"
"16138240","2641.96875","2641.96875","2641.96875"
"16154624","2644.1796875","2644.1796875","2644.1796875"
"16171008","2613.3515625","2613.3515625","2613.3515625"
"16187392","2633.9140625","2633.9140625","2633.9140625"
"16203776","2683.1640625","2683.1640625","2683.1640625"
"16220160","2697.9375","2697.9375","2697.9375"
"16236544","2715","2715","2715"
"16252928","2692.46875","2692.46875","2692.46875"
"16269312","2689.640625","2689.640625","2689.640625"
"16285696","2694.640625","2694.640625","2694.640625"
"16302080","2693.890625","2693.890625","2693.890625"
"16318464","2690.609375","2690.609375","2690.609375"
"16334848","2676.515625","2676.515625","2676.515625"
"16351232","2717.8203125","2717.8203125","2717.8203125"
"16367616","2703.0703125","2703.0703125","2703.0703125"
"16384000","2708.9375","2708.9375","2708.9375"
"16400384","2714.7578125","2714.7578125","2714.7578125"
"16416768","2689.8359375","2689.8359375","2689.8359375"
"16433152","2710.7734375","2710.7734375","2710.7734375"
"16449536","2704.40625","2704.40625","2704.40625"
"16465920","2699.8125","2699.8125","2699.8125"
"16482304","2758.5625","2758.5625","2758.5625"
"16498688","2790.7265625","2790.7265625","2790.7265625"
"16515072","2799.421875","2799.421875","2799.421875"
"16531456","2800.6796875","2800.6796875","2800.6796875"
"16547840","2763.28125","2763.28125","2763.28125"
"16564224","2740.984375","2740.984375","2740.984375"
"16580608","2727.4375","2727.4375","2727.4375"
"16596992","2766.6796875","2766.6796875","2766.6796875"
"16613376","2763.3125","2763.3125","2763.3125"
"16629760","2783.578125","2783.578125","2783.578125"
"16646144","2789.0546875","2789.0546875","2789.0546875"
"16662528","2809.25","2809.25","2809.25"
"16678912","2789.203125","2789.203125","2789.203125"
"16695296","2834.1015625","2834.1015625","2834.1015625"
"16711680","2772.3046875","2772.3046875","2772.3046875"
"16728064","2749.5625","2749.5625","2749.5625"
"16744448","2733.3828125","2733.3828125","2733.3828125"
"16760832","2732.484375","2732.484375","2732.484375"
"16777216","2726.375","2726.375","2726.375"
"16793600","2719.1640625","2719.1640625","2719.1640625"
"16809984","2703.5234375","2703.5234375","2703.5234375"
"16826368","2651.875","2651.875","2651.875"
"16842752","2633.3125","2633.3125","2633.3125"
"16859136","2641.3984375","2641.3984375","2641.3984375"
"16875520","2647.25","2647.25","2647.25"
"16891904","2661","2661","2661"
"16908288","2656.2578125","2656.2578125","2656.2578125"
"16924672","2654.1015625","2654.1015625","2654.1015625"
"16941056","2627.640625","2627.640625","2627.640625"
"16957440","2618.9453125","2618.9453125","2618.9453125"
"16973824","2648.5625","2648.5625","2648.5625"
"16990208","2682.0546875","2682.0546875","2682.0546875"
"17006592","2696.1328125","2696.1328125","2696.1328125"
"17022976","2686.171875","2686.171875","2686.171875"
"17039360","2702.0390625","2702.0390625","2702.0390625"
"17055744","2678.1796875","2678.1796875","2678.1796875"
"17072128","2688.078125","2688.078125","2688.078125"
"17088512","2719.34375","2719.34375","2719.34375"
"17104896","2778.7109375","2778.7109375","2778.7109375"
"17121280","2791.0234375","2791.0234375","2791.0234375"
"17137664","2775.890625","2775.890625","2775.890625"
"17154048","2740.8828125","2740.8828125","2740.8828125"
"17170432","2709.578125","2709.578125","2709.578125"
"17186816","2709.578125","2709.578125","2709.578125"
"17203200","2746.796875","2746.796875","2746.796875"
"17219584","2782.7734375","2782.7734375","2782.7734375"
"17235968","2794.9609375","2794.9609375","2794.9609375"
"17252352","2793.375","2793.375","2793.375"
"17268736","2847.0078125","2847.0078125","2847.0078125"
"17285120","2845.5859375","2845.5859375","2845.5859375"
"17301504","2855.8515625","2855.8515625","2855.8515625"
"17317888","2865.2890625","2865.2890625","2865.2890625"
"17334272","2919.9375","2919.9375","2919.9375"
"17350656","2929.453125","2929.453125","2929.453125"
"17367040","2964.34375","2964.34375","2964.34375"
"17383424","2972.15625","2972.15625","2972.15625"
"17399808","2974.109375","2974.109375","2974.109375"
"17416192","2969.78125","2969.78125","2969.78125"
"17432576","2936.546875","2936.546875","2936.546875"
"17448960","2978.484375","2978.484375","2978.484375"
"17465344","2948.8046875","2948.8046875","2948.8046875"
"17481728","2995.6796875","2995.6796875","2995.6796875"
"17498112","3019.0390625","3019.0390625","3019.0390625"
"17514496","3001.4296875","3001.4296875","3001.4296875"
"17530880","3013.515625","3013.515625","3013.515625"
"17547264","3053.7578125","3053.7578125","3053.7578125"
"17563648","3068.0625","3068.0625","3068.0625"
"17580032","3100.2734375","3100.2734375","3100.2734375"
"17596416","3166.265625","3166.265625","3166.265625"
"17612800","3180.015625","3180.015625","3180.015625"
"17629184","3251.296875","3251.296875","3251.296875"
"17645568","3258.4140625","3258.4140625","3258.4140625"
"17661952","3262.1875","3262.1875","3262.1875"
"17678336","3264.3515625","3264.3515625","3264.3515625"
"17694720","3244.328125","3244.328125","3244.328125"
"17711104","3251.1953125","3251.1953125","3251.1953125"
"17727488","3214.78125","3214.78125","3214.78125"
"17743872","3073.3125","3073.3125","3073.3125"
"17760256","3056.9921875","3056.9921875","3056.9921875"
"17776640","3015.140625","3015.140625","3015.140625"
"17793024","3072.5625","3072.5625","3072.5625"
"17809408","3086.5859375","3086.5859375","3086.5859375"
"17825792","3132.09375","3132.09375","3132.09375"
"17842176","3106.484375","3106.484375","3106.484375"
"17858560","3077.1640625","3077.1640625","3077.1640625"
"17874944","3093.0546875","3093.0546875","3093.0546875"
"17891328","3072.5625","3072.5625","3072.5625"
"17907712","3082.28125","3082.28125","3082.28125"
"17924096","3074.5703125","3074.5703125","3074.5703125"
"17940480","3039.4765625","3039.4765625","3039.4765625"
"17956864","2995.1640625","2995.1640625","2995.1640625"
"17973248","2979.421875","2979.421875","2979.421875"
"17989632","2962.828125","2962.828125","2962.828125"
"18006016","2908.53125","2908.53125","2908.53125"
"18022400","2913.46875","2913.46875","2913.46875"
"18038784","2879.71875","2879.71875","2879.71875"
"18055168","2841.75","2841.75","2841.75"
"18071552","2824.40625","2824.40625","2824.40625"
"18087936","2845.640625","2845.640625","2845.640625"
"18104320","2870.4296875","2870.4296875","2870.4296875"
"18120704","2938.984375","2938.984375","2938.984375"
"18137088","2976.9765625","2976.9765625","2976.9765625"
"18153472","2994.3984375","2994.3984375","2994.3984375"
"18169856","2989.0859375","2989.0859375","2989.0859375"
"18186240","2989.2265625","2989.2265625","2989.2265625"
"18202624","2988.078125","2988.078125","2988.078125"
"18219008","2945.8984375","2945.8984375","2945.8984375"
"18235392","2923.6640625","2923.6640625","2923.6640625"
"18251776","2952.59375","2952.59375","2952.59375"
"18268160","2960.2890625","2960.2890625","2960.2890625"
"18284544","2962.5625","2962.5625","2962.5625"
"18300928","2946.484375","2946.484375","2946.484375"
"18317312","2932.0234375","2932.0234375","2932.0234375"
"18333696","2949.1875","2949.1875","2949.1875"
