charts/iqm_lower,_runtime,charts/min_traj_len,charts/time_per_it,charts/learning_rate,charts/min_game_score,charts/iqm_upper,losses/value_loss,rewards/rewards_min,losses/entropy,_timestamp,charts/game_score,returns/ret_ext,rewards/num_envs_with_pos_rews,losses/old_approx_kl,losses/approx_kl,charts/SPS,charts/iqm,rewards/rewards_mean,losses/clipfrac,losses/policy_loss,_step,rewards/rewards_max,returns/values_ext,charts/game_score_lower,charts/max_game_score,charts/max_traj_len,charts/traj_len,returns/advantages,charts/game_score_upper,charts/iterations,losses/all_loss
0.007451534623690198,387,0,6.415364503860474,0.0001,0,0.010577146045594862,0.04871738702058792,0,2.4195969104766846,1732338720.0,297.265625,1.087478518486023,95,0.0012392199132591486,0.0015124035999178886,2465,0.009082559167524165,0.017559032887220383,0.027496337890625,-0.002574300393462181,933888.0,0.361870676279068,1.1473253965377808,285.154296875,920,1080,619.9609375,-0.0598469153046608,311.8828125,57,-0.0024115759879350662
0.006931259873331496,394,0,6.770354986190796,0.0001,0,0.009490739902027564,0.047156922519207,0,2.3884477615356445,1732338727.0,290.234375,0.9939435720443726,103,0.001427466282621026,0.0019303851295262575,2465,0.008199394194118755,0.015455007553100586,0.04168701171875,-0.00091536995023489,950272.0,0.3607048988342285,1.0361498594284058,277.8125,920,1080,617.640625,-0.04220631718635559,305.865234375,58,-0.0012213848531246185
0.007949730249713764,467,0,6.542180299758911,0.0001,0,0.01096211539297671,0.03768102824687958,0,2.3474197387695312,1732338800.0,298.984375,0.8490395545959473,101,0.0016366202617064118,0.0019917809404432774,2462,0.009376947491992636,0.015695996582508087,0.0213775634765625,-0.0009140539914369583,1130496.0,0.3527616262435913,0.8560585379600525,289.140625,470,949,603.21875,-0.007018988020718098,309.533203125,69,-0.005547735840082169
0.0060696078928680125,501,0,6.900666236877441,0.0001,0,0.009263721213350916,0.03323894366621971,0,2.4114365577697754,1732338834.0,289.296875,0.8148024678230286,97,-0.0004569913726300001,0.0008417171193286777,2460,0.007655908056638501,0.015277262777090073,0.0211639404296875,-8.234521374106407e-05,1212416.0,0.3490971624851227,0.811855673789978,276.09375,930,1116,610.125,0.0029467549175024033,304.375,74,-0.007577238604426384
0.005979026869954637,561,0,6.495135545730591,0.0001,0,0.008924042377425757,0.03281431645154953,0,2.4283885955810547,1732338894.0,282.96875,0.860986590385437,101,-0.00021279396605677903,0.002183928620070219,2460,0.007429455499355062,0.015832100063562393,0.0381317138671875,-0.00016756262630224228,1359872.0,0.34493765234947205,0.8725956678390503,274.138671875,450,1005,605.0859375,-0.01160904485732317,292.033203125,83,-0.008044291287660599
0.006387773735851243,575,0,7.030127286911011,0.0001,0,0.008946687633154104,0.03572329506278038,0,2.3289237022399902,1732338908.0,283.515625,0.9646865129470825,111,0.0023565865121781826,0.002103196457028389,2457,0.00758797228945347,0.01745046116411686,0.0249786376953125,8.090119808912277e-05,1392640.0,0.34405335783958435,0.9694895148277283,276.171875,430,1005,600.21875,-0.004803002811968327,291.25,85,-0.005346687510609627
0.006930693741938288,595,0,6.881043910980225,0.0001,0,0.009445449390570876,0.02902090549468994,0,2.378261089324951,1732338928.0,286.796875,0.8875827193260193,104,0.0007430261466652155,0.0011999260168522596,2456,0.008131458426933722,0.015925472602248192,0.033050537109375,-0.001052627805620432,1441792.0,0.34286853671073914,0.9000394940376282,277.49609375,440,1349,604.015625,-0.012456757947802544,295.939453125,88,-0.010324785485863686
0.006568935781677994,642,0,6.502066373825073,0.0001,0,0.009263721213350918,0.03424016386270523,0,2.4651780128479004,1732338975.0,293.359375,0.8779895901679993,112,0.00021130387904122472,0.00121124682482332,2456,0.007882360613921939,0.017145194113254547,0.02398681640625,-0.0010606590658426285,1556480.0,0.34049317240715027,0.8451433777809143,281.244140625,940,994,587.4921875,0.03284621611237526,307.7421875,95,-0.008592355996370316
0.006093385411382772,655,0,6.4361958503723145,0.0001,0,0.00892404237742576,0.035528697073459625,0,2.489956855773926,1732338988.0,291.015625,0.8447332978248596,107,0.001722219050861895,0.0009036261471919715,2457,0.007338874476441687,0.015330418013036251,0.015594482421875,-0.0008312128484249115,1589248.0,0.3403435945510864,0.8314722776412964,278.04296875,940,984,569.65625,0.013261007145047188,306.09375,97,-0.007966432720422745
0.006704807316048058,662,0,6.8075172901153564,0.0001,0,0.009785128226496033,0.03588845580816269,0,2.4754104614257812,1732338995.0,305.78125,0.9345608353614807,112,0.0022031418047845364,0.0014307743404060602,2456,0.008154103682662067,0.01719382032752037,0.0339508056640625,-0.001674300990998745,1605632.0,0.34022167325019836,0.9311520457267761,287.185546875,940,1084,583.9140625,0.0034087973181158304,326.10546875,98,-0.00848417729139328
0.007044486151973216,668,0,6.554492473602295,0.0001,0,0.01021482195394136,0.03759152442216873,0,2.441563844680786,1732339001.0,308.828125,0.9382604956626892,104,0.0006779939867556095,0.0010866172378882766,2457,0.008425846751402193,0.01705171912908554,0.0243682861328125,-0.0027209706604480743,1622016.0,0.33987271785736084,0.9405356645584106,289.283203125,940,1084,584.25,-0.0022751963697373867,329.376953125,99,-0.008340846747159958
0.008878185734575864,689,0,6.880764007568359,0.0001,0,0.011822635110653776,0.04406289756298065,0,2.3915953636169434,1732339022.0,315.78125,1.0346393585205078,114,0.0038207205943763256,0.001499728998169303,2456,0.010282757721126393,0.018180131912231445,0.0520172119140625,-0.0018169879913330078,1671168.0,0.339638888835907,1.0411086082458496,298.671875,1120,1532,614.6171875,-0.006469401530921459,337.421875,102,-0.0037014931440353394
0.008788170843055696,715,0,6.806006193161011,0.0001,0,0.011574103429035202,0.04146620258688927,0,2.4010443687438965,1732339048.0,302.96875,0.9503793716430664,114,0.002185399644076824,0.0021457558032125235,2456,0.010146886186756328,0.01859244331717491,0.050018310546875,-0.0031420085579156876,1736704.0,0.33921894431114197,0.9267095327377319,293.125,530,1312,584.3125,0.023669838905334473,312.501953125,106,-0.006419351324439049
0.008923476246032552,735,0,6.40976881980896,0.0001,0,0.011959072776417048,0.0404449999332428,0,2.3476901054382324,1732339068.0,305.234375,0.9669355154037476,108,0.002855537924915552,0.001810439396649599,2457,0.010486565022681488,0.017401395365595818,0.033905029296875,-0.0016942508518695831,1785856.0,0.3386038839817047,0.9804322719573975,292.029296875,920,936,587.3359375,-0.013496685773134232,319.845703125,109,-0.004948651418089867
0.008152971419875648,769,0,6.811590194702148,0.0001,0,0.011482956274728617,0.04048392176628113,0,2.321619749069214,1732339102.0,296.328125,0.9454953074455261,109,0.0007325495826080441,0.000982476631179452,2456,0.00969398107218945,0.01722525805234909,0.0296173095703125,-0.0009931707754731178,1867776.0,0.33798637986183167,0.9530368447303772,286.640625,440,860,576.0625,-0.007541528902947903,306.640625,114,-0.003967408090829849
0.008763827193147727,789,0,6.496320724487305,0.0001,0,0.012254027232278726,0.03968740999698639,0,2.3030264377593994,1732339122.0,312.578125,0.9286513924598694,105,0.0022824478801339865,0.0017590881325304508,2456,0.010395983999768111,0.015331442467868328,0.0354461669921875,-0.0019584172405302525,1916928.0,0.33762145042419434,0.9492888450622559,296.015625,1040,940,588.8203125,-0.020637545734643936,331.02734375,117,-0.005144976079463959
0.00980720735083117,862,0,6.732300043106079,0.0001,0,0.013910527688807081,0.05955343693494797,0,2.273484230041504,1732339195.0,351.5625,1.0259654521942139,107,0.0024669228587299585,0.0023677251301705837,2456,0.011822635110653776,0.01896352879703045,0.097625732421875,0.0012497399002313614,2097152.0,0.33444398641586304,1.027599811553955,318.587890625,1960,905,576.09375,-0.001634218730032444,391.275390625,128,0.008291617035865784
0.013996013529181582,882,0,6.4744813442230225,0.0001,0,0.018095937078798245,0.046004459261894226,0,2.296003818511963,1732339215.0,380.15625,1.0062733888626099,109,0.002794072963297367,0.0029721446335315704,2457,0.015944071653212363,0.021029852330684662,0.0406494140625,0.001811968395486474,2146304.0,0.33322349190711975,0.9737042188644409,350.390625,1410,905,589.1328125,0.03256919980049133,414.78125,131,0.00185416080057621
0.01429096798504326,922,0,6.561020135879517,0.0001,0,0.01791420890157828,0.04883097857236862,0,2.2628703117370605,1732339255.0,355.390625,0.9556012153625488,112,0.0029691727831959724,0.0026262979954481125,2457,0.01619316946622415,0.01797325536608696,0.0408782958984375,-0.0008022983092814684,2244608.0,0.331241637468338,0.9596536159515381,336.55859375,960,884,596.8984375,-0.004052446689456701,377.11328125,137,0.0009844880551099777
0.013973934404846445,929,0,7.14982008934021,0.0001,0,0.017302786996912997,0.057522378861904144,0,2.2773196697235107,1732339262.0,352.421875,1.005162000656128,110,0.0019603592809289694,0.002405185252428055,2456,0.015785554863113956,0.019911276176571846,0.04974365234375,0.0018752142786979675,2260992.0,0.33085834980010986,0.990211009979248,334.451171875,960,857,584.203125,0.014951116405427456,372.97265625,138,0.007863206788897514
0.013882787250539862,942,0,6.8128955364227295,0.0001,0,0.01707690057102277,0.04047306627035141,0,2.2698264122009277,1732339275.0,375.390625,0.8663406372070312,100,0.0009077934664674103,0.0010701208375394344,2456,0.015400585515732111,0.017508013173937798,0.0193634033203125,-0.0017723366618156433,2293760.0,0.3304738402366638,0.8637406229972839,345.697265625,1980,856,597.6015625,0.0026000672951340675,413.833984375,140,-0.004234066233038902
0.013860708126204727,969,0,6.843918323516846,0.0001,0,0.017166915462542932,0.038887277245521545,0,2.2143537998199463,1732339302.0,380.78125,0.9078906774520874,108,0.0009606677340343595,0.0014005890116095543,2457,0.015377940260003766,0.01805850863456726,0.0919342041015625,-0.0009781140834093094,2359296.0,0.3291107714176178,0.9144411683082581,349.84375,1980,956,603.9375,-0.006550506688654423,421.173828125,144,-0.003678012639284134
0.015513245662980622,1061,0,6.727172136306763,0.0001,0,0.01870735898346353,0.04476974159479141,0,2.3097262382507324,1732339394.0,388.28125,0.9292968511581421,110,0.0013242543209344149,0.0009018346900120378,2458,0.01696310816098784,0.01876121200621128,0.1696319580078125,-0.0025743963196873665,2588672.0,0.3259636163711548,0.9133366346359253,357.724609375,1900,922,619.3125,0.0159602053463459,421.431640625,158,-0.003286786377429962
0.01700839867244453,1068,0,6.516315460205078,0.0001,0,0.020452175937332426,0.0425005778670311,0,2.29188871383667,1732339401.0,412.421875,0.9067867994308472,112,0.0051822783425450325,0.0032513472251594067,2459,0.018570921317700256,0.0185074545443058,0.1276702880859375,-0.00036578159779310226,2605056.0,0.32569941878318787,0.9067680835723877,377.966796875,1900,959,616.9375,1.8682796508073807e-05,452.900390625,159,-0.0020343810319900513
0.01816217445180365,1115,0,6.870499610900879,0.0001,0,0.02110718995927477,0.03903241455554962,0,2.2485177516937256,1732339448.0,382.96875,1.0587518215179443,112,0.0024017090909183025,0.001931328559294343,2458,0.01954466731401905,0.019701071083545685,0.055938720703125,-0.004162454046308994,2719744.0,0.32310548424720764,1.082056999206543,365.0,1000,1139,590.84375,-0.023305321112275124,406.333984375,166,-0.0071314238011837006
0.018774162487862144,1128,0,6.809359788894653,0.0001,0,0.021877694785431674,0.042556032538414,0,2.254915952682495,1732339461.0,400.234375,0.9843512773513794,116,0.0012352430494502187,0.0010677729733288288,2458,0.02033725126451108,0.01968378759920597,0.1043548583984375,-0.002168279606848955,2752512.0,0.32249918580055237,0.9780926704406738,373.828125,1520,1139,599.3515625,0.006258648354560137,429.9453125,168,-0.003439422696828842
0.018072725691676693,1135,0,6.501955509185791,0.0001,0,0.021515370693778173,0.03962277993559837,0,2.2607593536376953,1732339468.0,393.75,0.9459706544876099,109,0.002723054029047489,0.0023233979009091854,2458,0.019861700894215857,0.019740018993616104,0.081939697265625,-0.0015031490474939346,2768896.0,0.3221319615840912,0.9442845582962036,369.6875,1520,1139,590.5234375,0.0016861949115991592,422.818359375,169,-0.004299351945519447
0.018004789924491657,1141,0,6.895894527435303,0.0001,0,0.021356287772286552,0.04571518301963806,0,2.2887818813323975,1732339474.0,394.0625,0.8883660435676575,113,0.0011650247033685446,0.0015634980518370867,2458,0.019589957825475734,0.01894884929060936,0.027923583984375,-0.0034623639658093452,2785280.0,0.3217180669307709,0.8619244694709778,369.216796875,1520,986,584.421875,0.026441555470228195,422.03515625,170,-0.0034925900399684906
0.018230676350381888,1148,0,6.627950191497803,0.0001,0,0.021809759018246645,0.042700622230768204,0,2.162478446960449,1732339481.0,399.453125,1.1503705978393555,114,0.0022249233443289995,0.0014755316078662872,2458,0.02002021768431427,0.023689864203333855,0.0574188232421875,-0.0020169494673609734,2801664.0,0.3213036060333252,1.1396515369415283,373.119140625,1520,986,594.6640625,0.010719048790633678,431.880859375,171,-0.002291424199938774
0.017619254445716603,1161,0,6.506643056869507,0.0001,0,0.021424223539471585,0.04909471049904823,0,2.289762020111084,1732339494.0,382.96875,1.0063906908035278,119,0.0008804711396805942,0.0021965685300529003,2458,0.0195220220582907,0.018723178654909134,0.1275177001953125,0.00026834476739168167,2834432.0,0.32054394483566284,1.0290827751159668,363.671875,1070,986,588.875,-0.02269219420850277,405.55859375,173,0.0019180793315172195
0.018276532993231787,1175,0,6.57690691947937,0.0001,0,0.021695966608211714,0.055830083787441254,0,2.3115336894989014,1732339508.0,378.828125,0.9560534954071045,115,0.002779698930680752,0.003457115264609456,2457,0.019997572428585922,0.020675256848335266,0.0734710693359375,0.0008242479525506496,2867200.0,0.3198709785938263,0.9306658506393433,361.873046875,1010,889,575.625,0.02538757026195526,400.015625,175,0.00562395341694355
0.018275966861838574,1182,0,6.749257326126099,0.0001,0,0.0217412571196684,0.04264623299241066,0,2.2495064735412598,1732339515.0,388.59375,0.92862868309021,115,0.0025887787342071533,0.0015857742400839925,2457,0.020020217684314265,0.021816018968820572,0.05621337890625,-0.0033145728521049023,2883584.0,0.3194223940372467,0.8765114545822144,364.21875,1980,889,575.453125,0.0521172396838665,419.861328125,176,-0.004486521705985069
0.01820859722604675,1268,0,6.620569467544556,0.0001,0,0.021107756090667982,0.04307349771261215,0,2.316956043243408,1732339601.0,379.140625,0.9003523588180542,110,0.0007605331484228373,0.0009677370544523001,2457,0.019657893592660763,0.01766938902437687,0.11761474609375,-0.0022279536351561546,3096576.0,0.31604287028312683,0.9127084016799927,360.388671875,990,1055,606.203125,-0.012356020510196686,399.767578125,189,-0.00386076420545578
0.015784988731720746,1289,0,7.147015333175659,0.0001,0,0.018774728619255353,0.03799324482679367,0,2.3545327186584473,1732339622.0,369.921875,0.7910544276237488,111,0.002952093258500099,0.003925355151295662,2456,0.01718956071827128,0.018694235011935234,0.10772705078125,0.001075721811503172,3145728.0,0.31543391942977905,0.7514853477478027,348.591796875,990,1055,609,0.03956904634833336,395.236328125,192,-0.0034729819744825363
0.015242068725633703,1295,0,6.475160837173462,0.0001,0,0.018119148465919794,0.0358298160135746,0,2.284578800201416,1732339628.0,376.875,0.884073793888092,116,0.0036362875252962112,0.0037860528100281954,2457,0.01662342932506268,0.018743028864264488,0.0962371826171875,0.0008382983505725861,3162112.0,0.3152831494808197,0.8606371283531189,349.595703125,1770,994,611.1484375,0.02343667857348919,410.869140625,193,-0.004092581570148468
0.018252755474717025,1315,0,6.809795141220093,0.0001,0,0.022692357860258843,0.04412354528903961,0,2.3471646308898926,1732339648.0,435.625,0.9131202101707458,108,0.0014456177596002817,0.0023967197630554438,2456,0.020473122798881145,0.01903117634356022,0.0999298095703125,-0.0008786707185208797,3211264.0,0.3149563670158386,0.8901395797729492,390.466796875,2000,938,622.1796875,0.02298067696392536,492.19140625,196,-0.002288544550538063
0.026881164038609254,1382,0,6.776726484298706,0.0001,0,0.03786581146103567,0.05051068216562271,0,2.178837776184082,1732339715.0,542.265625,1.1555759906768799,112,0.0023315506987273693,0.001390660647302866,2457,0.029531225090218702,0.021111005917191505,0.0648651123046875,-0.004893563222140074,3375104.0,0.3127330243587494,1.1655595302581787,493.818359375,1890,1077,680.4296875,-0.009983574971556664,592.353515625,206,-0.00142659991979599
0.03335770717691561,1442,0,6.4497973918914795,0.0001,0,0.04461636219365498,0.042350903153419495,0,2.2743167877197266,1732339775.0,603.203125,0.9873995780944824,115,0.0015086992643773556,0.0014587647747248411,2457,0.036234220785808485,0.017596881836652756,0.11297607421875,-0.00394561979919672,3522560.0,0.3110111355781555,0.9734268188476562,542.3125,2440,1017,720.015625,0.013972822576761246,668.912109375,215,-0.005513336509466171
0.03317654513108886,1448,0,6.7666521072387695,0.0001,0,0.040334710466818365,0.05030762776732445,0,2.207538366317749,1732339781.0,593.046875,1.1307653188705444,118,0.0028126081451773643,0.002159766387194395,2457,0.03539634632385977,0.021101118996739388,0.1871795654296875,-0.00040672579780220985,3538944.0,0.310899943113327,1.1060453653335571,537.103515625,2440,1017,721.328125,0.024719906970858574,660.00390625,216,0.0026717055588960648
0.034603762373367736,1482,0,6.404983043670654,0.0001,0,0.04044850287685329,0.04317089915275574,0,2.1836512088775635,1732339815.0,609.0625,1.1426098346710205,116,0.00337663060054183,0.004387569613754749,2457,0.03668712590037537,0.019367996603250504,0.313262939453125,0.000803614966571331,3620864.0,0.3095856010913849,1.1427046060562134,541.015625,3930,1096,719.4609375,-9.471550583839417e-05,687.353515625,221,0.0005525536835193634
0.034988165589356364,1495,0,6.40097451210022,0.0001,0,0.04398172890186814,0.047131456434726715,0,2.231297492980957,1732339828.0,622.96875,1.0580711364746094,111,0.0019481705967336893,0.0013283216394484043,2457,0.03750235510659575,0.016708774492144585,0.1032867431640625,-0.005492620635777712,3653632.0,0.30932945013046265,1.0802617073059082,553.41796875,3930,1096,716.265625,-0.022190701216459274,711.958984375,223,-0.0042398665100336075
0.0354642820910448,1521,0,6.584925651550293,0.0001,0,0.04597394527456919,0.05361310392618179,0,2.188157558441162,1732339854.0,599.21875,1.1170082092285156,120,0.006728205364197493,0.007399401627480984,2458,0.03834022956854447,0.02186257392168045,0.308624267578125,0.009504489600658417,3719168.0,0.3085240423679352,1.081447958946228,555.34375,2020,1118,735.75,0.03556022047996521,648.0703125,227,0.014429466798901558
0.036165718887230254,1534,0,6.425586700439453,0.0001,0,0.04726302645690518,0.05444476380944252,0,2.1966934204101562,1732339867.0,611.09375,1.1230676174163818,118,0.0005495516816154122,0.0009187363320961595,2458,0.03892900621748141,0.021224964410066605,0.07940673828125,-0.0029801465570926666,3751936.0,0.3080157935619354,1.0788488388061523,559.529296875,2020,1118,734.9609375,0.044218823313713074,666.171875,229,0.002275301143527031
0.03535105581240308,1554,0,6.819066762924194,0.0001,0,0.041103516898795635,0.05359840393066406,0,2.2083747386932373,1732339887.0,577.109375,1.17860746383667,123,0.0026997621171176434,0.0022571817971765995,2458,0.037842033942520906,0.022031443193554878,0.119354248046875,-0.0034130937419831753,3801088.0,0.3069414794445038,1.1368703842163086,530.0625,2020,1103,703.6953125,0.041737087070941925,627.50390625,232,0.0013023614883422852
0.03709417437209235,1568,0,6.768573999404907,0.0001,0,0.04819148194176728,0.05007968470454216,0,2.192155361175537,1732339901.0,628.4375,1.1124364137649536,113,0.002713241148740053,0.002852181438356638,2458,0.040491528862737144,0.02012605406343937,0.17645263671875,-0.0018952051177620888,3833856.0,0.30645471811294556,1.1032682657241821,568.74609375,3950,1015,693.109375,0.009168082848191261,715.171875,234,0.0012230854481458664
0.03621100939868694,1601,0,6.509382247924805,0.0001,0,0.04164643690488268,0.053610432893037796,0,2.1421422958374023,1732339934.0,559.21875,1.21116042137146,125,0.0025197635404765606,0.0021806745789945126,2459,0.039064877751851475,0.023320576176047325,0.0959930419921875,-0.004608670715242624,3915776.0,0.30493560433387756,1.1713402271270752,516.634765625,2300,1146,675.3671875,0.039820220321416855,607.28125,239,0.0007751230150461197
0.03725269116219076,1627,0,6.431774616241455,0.0001,0,0.04379830233046855,0.0540749728679657,0,2.1002631187438965,1732339960.0,555.390625,1.3590655326843262,119,0.0033585280179977417,0.0027152416296303272,2459,0.040400947839823766,0.0238796379417181,0.0871124267578125,-0.0011049006134271622,3981312.0,0.3035252094268799,1.3509390354156494,521.63671875,1450,1075,679.015625,0.008126374334096909,593.296875,243,0.004929954186081886
0.03679978604762388,1647,0,6.664880990982056,0.0001,0,0.043458623494543394,0.06037333607673645,0,2.146897554397583,1732339980.0,559.53125,1.2737517356872559,119,0.0073721567168831825,0.00501400837674737,2459,0.04019714053826867,0.022548537701368332,0.291473388671875,0.005869503132998943,4030464.0,0.3025677502155304,1.2491679191589355,522.92578125,1450,1025,680.3828125,0.024583891034126282,596.87890625,246,0.01458719652146101
0.04160058026203278,1687,0,6.64570951461792,0.0001,0,0.047897659748692006,0.05954187363386154,0,2.149857759475708,1732340020.0,602.421875,1.2759709358215332,118,0.0013626615982502699,0.0014606520999222994,2459,0.044295931825098916,0.021785913035273552,0.17645263671875,-0.0006691310554742813,4128768.0,0.30070799589157104,1.2689440250396729,563.044921875,1990,1244,700.4765625,0.007026880048215389,644.623046875,252,0.0076032280921936035
0.04334369882172205,1740,0,6.660709857940674,0.0001,0,0.04848587026623575,0.06033019348978996,0,2.017961025238037,1732340073.0,600.9375,1.4182387590408325,122,0.002384109189733863,0.0019323229789733887,2460,0.046016971260453045,0.024247536435723305,0.1064910888671875,-0.002673402428627014,4259840.0,0.29802823066711426,1.4364820718765259,561.875,2300,1169,706.0859375,-0.018243301659822464,649.767578125,260,0.00731208361685276
0.04434009007376918,1773,0,6.503999948501587,0.0001,0,0.05165677219959709,0.06278811395168304,0,2.0548555850982666,1732340106.0,645.3125,1.2933813333511353,120,0.001692118588835001,0.0016001921612769365,2460,0.04708129827968521,0.022748053073883057,0.0672760009765625,-0.00253730034455657,4341760.0,0.29626715183258057,1.2730122804641724,590.6171875,2530,1037,678.6640625,0.020369017496705055,701.181640625,265,0.008308200165629387
0.04318574816301685,1786,0,6.599358558654785,0.0001,0,0.0489834997608661,0.056796468794345856,0,2.051576852798462,1732340119.0,634.53125,1.3135648965835571,121,0.002859535627067089,0.0024671966675668955,2460,0.04572258293598457,0.023186951875686646,0.084869384765625,-0.005030760541558266,4374528.0,0.2954082489013672,1.3160600662231445,578.33203125,2530,1139,681.6484375,-0.0024953195825219154,698.6171875,267,0.0028517059981822968
0.04529175694575283,1799,0,6.5197954177856445,0.0001,0,0.053467826526471404,0.06382807344198227,0,2.0431456565856934,1732340132.0,682.734375,1.4014248847961426,120,0.0032111932523548603,0.004070482216775417,2460,0.04830414208901578,0.022406797856092453,0.1599884033203125,0.0006689261645078659,4407296.0,0.29486986994743347,1.4160926342010498,621.861328125,2530,1139,697.359375,-0.01466788537800312,751.103515625,269,0.012151507660746574
0.04660518177799678,1852,0,6.374604940414429,0.0001,0,0.05396658828388817,0.06160503253340721,0,2.012545347213745,1732340185.0,675.859375,1.398833990097046,120,0.0014854681212455034,0.00197824789211154,2461,0.04977608371135814,0.024211589246988297,0.105743408203125,-0.0020029013976454735,4538368.0,0.2925388514995575,1.4045982360839844,618.6484375,2140,1051,689.515625,-0.005764160770922899,740.86328125,277,0.00867416150867939
0.04642345360077682,1859,0,6.659020900726318,0.0001,0,0.053558973680777985,0.05971471220254898,0,2.0693960189819336,1732340192.0,656.09375,1.3645437955856323,118,0.002885752823203802,0.0018835191149264574,2461,0.04964021217698807,0.023235905915498734,0.0641937255859375,-0.0025856327265501022,4554752.0,0.2921696603298187,1.3378479480743408,604.294921875,2140,1051,682.59375,0.02669578418135643,713.791015625,278,0.006577763706445694
