"Step","TrajLen","Alien-v5__atarienvpool_bootstrCI - charts/traj_len__MIN","Alien-v5__atarienvpool_bootstrCI - charts/traj_len__MAX"
"10125312","685.3984375","685.3984375","685.3984375"
"10141696","698.8359375","698.8359375","698.8359375"
"10158080","693.3828125","693.3828125","693.3828125"
"10174464","698.6171875","698.6171875","698.6171875"
"10190848","698.0546875","698.0546875","698.0546875"
"10207232","703.4375","703.4375","703.4375"
"10223616","711.046875","711.046875","711.046875"
"10240000","710.4453125","710.4453125","710.4453125"
"10256384","715.0546875","715.0546875","715.0546875"
"10272768","715.9140625","715.9140625","715.9140625"
"10289152","715.640625","715.640625","715.640625"
"10305536","697.734375","697.734375","697.734375"
"10321920","698.375","698.375","698.375"
"10338304","695.7421875","695.7421875","695.7421875"
"10354688","697.359375","697.359375","697.359375"
"10371072","702.8203125","702.8203125","702.8203125"
"10387456","712.3125","712.3125","712.3125"
"10403840","721.515625","721.515625","721.515625"
"10420224","727.5234375","727.5234375","727.5234375"
"10436608","732.3515625","732.3515625","732.3515625"
"10452992","731.1796875","731.1796875","731.1796875"
"10469376","720.8203125","720.8203125","720.8203125"
"10485760","718.7265625","718.7265625","718.7265625"
"10502144","722.078125","722.078125","722.078125"
"10518528","727.671875","727.671875","727.671875"
"10534912","730.6328125","730.6328125","730.6328125"
"10551296","747.4609375","747.4609375","747.4609375"
"10567680","748.2578125","748.2578125","748.2578125"
"10584064","759.75","759.75","759.75"
"10600448","762.53125","762.53125","762.53125"
"10616832","744.796875","744.796875","744.796875"
"10633216","755.6953125","755.6953125","755.6953125"
"10649600","745.5703125","745.5703125","745.5703125"
"10665984","736.078125","736.078125","736.078125"
"10682368","733.2578125","733.2578125","733.2578125"
"10698752","734.3828125","734.3828125","734.3828125"
"10715136","732.7421875","732.7421875","732.7421875"
"10731520","723.71875","723.71875","723.71875"
"10747904","743.5546875","743.5546875","743.5546875"
"10764288","764.7265625","764.7265625","764.7265625"
"10780672","778.609375","778.609375","778.609375"
"10797056","774.96875","774.96875","774.96875"
"10813440","779.328125","779.328125","779.328125"
"10829824","776.7890625","776.7890625","776.7890625"
"10846208","772.46875","772.46875","772.46875"
"10862592","751.1796875","751.1796875","751.1796875"
"10878976","749.171875","749.171875","749.171875"
"10895360","757.0546875","757.0546875","757.0546875"
"10911744","770.109375","770.109375","770.109375"
"10928128","776.296875","776.296875","776.296875"
"10944512","781.2265625","781.2265625","781.2265625"
"10960896","794.90625","794.90625","794.90625"
"10977280","795.4375","795.4375","795.4375"
"10993664","784.015625","784.015625","784.015625"
"11010048","789.8828125","789.8828125","789.8828125"
"11026432","795.3828125","795.3828125","795.3828125"
"11042816","792.359375","792.359375","792.359375"
"11059200","794.515625","794.515625","794.515625"
"11075584","790.3984375","790.3984375","790.3984375"
"11091968","794.1796875","794.1796875","794.1796875"
"11108352","791.5859375","791.5859375","791.5859375"
"11124736","769.1640625","769.1640625","769.1640625"
"11141120","763.5","763.5","763.5"
"11157504","752.125","752.125","752.125"
"11173888","741.1796875","741.1796875","741.1796875"
"11190272","730.90625","730.90625","730.90625"
"11206656","735.5546875","735.5546875","735.5546875"
"11223040","743.28125","743.28125","743.28125"
"11239424","758.75","758.75","758.75"
"11255808","770.6640625","770.6640625","770.6640625"
"11272192","774.0703125","774.0703125","774.0703125"
"11288576","775.1328125","775.1328125","775.1328125"
"11304960","771.5390625","771.5390625","771.5390625"
"11321344","772.765625","772.765625","772.765625"
"11337728","773.53125","773.53125","773.53125"
"11354112","758.0625","758.0625","758.0625"
"11370496","758.9921875","758.9921875","758.9921875"
"11386880","766.5234375","766.5234375","766.5234375"
"11403264","767.5546875","767.5546875","767.5546875"
"11419648","767.2109375","767.2109375","767.2109375"
"11436032","765.1796875","765.1796875","765.1796875"
"11452416","763.40625","763.40625","763.40625"
"11468800","769.9296875","769.9296875","769.9296875"
"11485184","772.1640625","772.1640625","772.1640625"
"11501568","765.1328125","765.1328125","765.1328125"
"11517952","765.609375","765.609375","765.609375"
"11534336","763.0703125","763.0703125","763.0703125"
"11550720","761.9609375","761.9609375","761.9609375"
"11567104","764.203125","764.203125","764.203125"
"11583488","762.1640625","762.1640625","762.1640625"
"11599872","769.6796875","769.6796875","769.6796875"
"11616256","770.5703125","770.5703125","770.5703125"
"11632640","772.078125","772.078125","772.078125"
"11649024","790.6953125","790.6953125","790.6953125"
"11665408","794.0625","794.0625","794.0625"
"11681792","790.9140625","790.9140625","790.9140625"
"11698176","784.7109375","784.7109375","784.7109375"
"11714560","775.5390625","775.5390625","775.5390625"
"11730944","770.3203125","770.3203125","770.3203125"
"11747328","773.6171875","773.6171875","773.6171875"
"11763712","771.328125","771.328125","771.328125"
"11780096","775.96875","775.96875","775.96875"
"11796480","782.7734375","782.7734375","782.7734375"
"11812864","797.703125","797.703125","797.703125"
"11829248","791.109375","791.109375","791.109375"
"11845632","785.5546875","785.5546875","785.5546875"
"11862016","779.4609375","779.4609375","779.4609375"
"11878400","778.265625","778.265625","778.265625"
"11894784","785.59375","785.59375","785.59375"
"11911168","778.3984375","778.3984375","778.3984375"
"11927552","787.6015625","787.6015625","787.6015625"
"11943936","788.2890625","788.2890625","788.2890625"
"11960320","790.9609375","790.9609375","790.9609375"
"11976704","793.1171875","793.1171875","793.1171875"
"11993088","783.40625","783.40625","783.40625"
"12009472","777.2578125","777.2578125","777.2578125"
"12025856","773.984375","773.984375","773.984375"
"12042240","764.421875","764.421875","764.421875"
"12058624","762.2421875","762.2421875","762.2421875"
"12075008","760.8671875","760.8671875","760.8671875"
"12091392","765.3671875","765.3671875","765.3671875"
"12107776","773.5859375","773.5859375","773.5859375"
"12124160","781.6484375","781.6484375","781.6484375"
"12140544","784.2109375","784.2109375","784.2109375"
"12156928","786.96875","786.96875","786.96875"
"12173312","780.0625","780.0625","780.0625"
"12189696","777.421875","777.421875","777.421875"
"12206080","766.0625","766.0625","766.0625"
"12222464","754.8828125","754.8828125","754.8828125"
"12238848","762.1015625","762.1015625","762.1015625"
"12255232","764.328125","764.328125","764.328125"
"12271616","773.3671875","773.3671875","773.3671875"
"12288000","772.3671875","772.3671875","772.3671875"
"12304384","771.8203125","771.8203125","771.8203125"
"12320768","767.1796875","767.1796875","767.1796875"
"12337152","765.875","765.875","765.875"
"12353536","761.921875","761.921875","761.921875"
"12369920","754.1796875","754.1796875","754.1796875"
"12386304","746.4140625","746.4140625","746.4140625"
"12402688","753.4453125","753.4453125","753.4453125"
"12419072","760.734375","760.734375","760.734375"
"12435456","754.6796875","754.6796875","754.6796875"
"12451840","763.9140625","763.9140625","763.9140625"
"12468224","760","760","760"
"12484608","763.5703125","763.5703125","763.5703125"
"12500992","765.3828125","765.3828125","765.3828125"
"12517376","769.296875","769.296875","769.296875"
"12533760","777.9921875","777.9921875","777.9921875"
"12550144","774.2109375","774.2109375","774.2109375"
"12566528","786.8515625","786.8515625","786.8515625"
"12582912","791.890625","791.890625","791.890625"
"12599296","788.0078125","788.0078125","788.0078125"
"12615680","780.96875","780.96875","780.96875"
"12632064","772.2578125","772.2578125","772.2578125"
"12648448","767","767","767"
"12664832","758.1484375","758.1484375","758.1484375"
"12681216","755.5234375","755.5234375","755.5234375"
"12697600","759.9375","759.9375","759.9375"
"12713984","760","760","760"
"12730368","761.9296875","761.9296875","761.9296875"
"12746752","765.4921875","765.4921875","765.4921875"
"12763136","776.09375","776.09375","776.09375"
"12779520","765.609375","765.609375","765.609375"
"12795904","762.1328125","762.1328125","762.1328125"
"12812288","767.40625","767.40625","767.40625"
"12828672","776.140625","776.140625","776.140625"
"12845056","779.6953125","779.6953125","779.6953125"
"12861440","779.46875","779.46875","779.46875"
"12877824","791.171875","791.171875","791.171875"
"12894208","807.9140625","807.9140625","807.9140625"
"12910592","817.625","817.625","817.625"
"12926976","812.8359375","812.8359375","812.8359375"
"12943360","812.1328125","812.1328125","812.1328125"
"12959744","810.78125","810.78125","810.78125"
"12976128","795.1640625","795.1640625","795.1640625"
"12992512","787.5546875","787.5546875","787.5546875"
"13008896","773.625","773.625","773.625"
"13025280","778.84375","778.84375","778.84375"
"13041664","783.75","783.75","783.75"
"13058048","789.375","789.375","789.375"
"13074432","793.7109375","793.7109375","793.7109375"
"13090816","803.8515625","803.8515625","803.8515625"
"13107200","817.390625","817.390625","817.390625"
"13123584","832.2421875","832.2421875","832.2421875"
"13139968","833.640625","833.640625","833.640625"
"13156352","837.78125","837.78125","837.78125"
"13172736","853.34375","853.34375","853.34375"
"13189120","854.59375","854.59375","854.59375"
"13205504","854.7578125","854.7578125","854.7578125"
"13221888","859.4375","859.4375","859.4375"
"13238272","857.78125","857.78125","857.78125"
"13254656","853.3984375","853.3984375","853.3984375"
"13271040","834.6796875","834.6796875","834.6796875"
"13287424","823.3671875","823.3671875","823.3671875"
"13303808","809.0078125","809.0078125","809.0078125"
"13320192","796.984375","796.984375","796.984375"
"13336576","780.03125","780.03125","780.03125"
"13352960","779.0078125","779.0078125","779.0078125"
"13369344","782.9296875","782.9296875","782.9296875"
"13385728","790.5625","790.5625","790.5625"
"13402112","798.8671875","798.8671875","798.8671875"
"13418496","805.8203125","805.8203125","805.8203125"
"13434880","808.8359375","808.8359375","808.8359375"
"13451264","805.78125","805.78125","805.78125"
"13467648","811.796875","811.796875","811.796875"
"13484032","820.015625","820.015625","820.015625"
"13500416","815.984375","815.984375","815.984375"
"13516800","816.5078125","816.5078125","816.5078125"
"13533184","816.109375","816.109375","816.109375"
"13549568","827.3203125","827.3203125","827.3203125"
"13565952","833.0234375","833.0234375","833.0234375"
"13582336","837.7578125","837.7578125","837.7578125"
"13598720","833.96875","833.96875","833.96875"
"13615104","834.75","834.75","834.75"
"13631488","835.34375","835.34375","835.34375"
"13647872","825.453125","825.453125","825.453125"
"13664256","819.28125","819.28125","819.28125"
"13680640","796.6796875","796.6796875","796.6796875"
"13697024","803.7734375","803.7734375","803.7734375"
"13713408","809.0546875","809.0546875","809.0546875"
"13729792","810.1328125","810.1328125","810.1328125"
"13746176","811.6640625","811.6640625","811.6640625"
"13762560","829.40625","829.40625","829.40625"
"13778944","842.5078125","842.5078125","842.5078125"
"13795328","852.1875","852.1875","852.1875"
"13811712","854.578125","854.578125","854.578125"
"13828096","858.6171875","858.6171875","858.6171875"
"13844480","858.734375","858.734375","858.734375"
"13860864","858.1171875","858.1171875","858.1171875"
"13877248","846.078125","846.078125","846.078125"
"13893632","850.5546875","850.5546875","850.5546875"
"13910016","845.984375","845.984375","845.984375"
"13926400","845.875","845.875","845.875"
"13942784","846.6953125","846.6953125","846.6953125"
"13959168","839.359375","839.359375","839.359375"
"13975552","848.078125","848.078125","848.078125"
"13991936","851.703125","851.703125","851.703125"
"14008320","850.9375","850.9375","850.9375"
"14024704","847.0078125","847.0078125","847.0078125"
"14041088","851.5234375","851.5234375","851.5234375"
"14057472","863.0859375","863.0859375","863.0859375"
"14073856","862.609375","862.609375","862.609375"
"14090240","854.7421875","854.7421875","854.7421875"
"14106624","847.6875","847.6875","847.6875"
"14123008","849.0390625","849.0390625","849.0390625"
"14139392","844.734375","844.734375","844.734375"
"14155776","852.125","852.125","852.125"
"14172160","839.9765625","839.9765625","839.9765625"
"14188544","848.015625","848.015625","848.015625"
"14204928","863.0625","863.0625","863.0625"
"14221312","871.90625","871.90625","871.90625"
"14237696","874.9296875","874.9296875","874.9296875"
"14254080","870.265625","870.265625","870.265625"
"14270464","869.6171875","869.6171875","869.6171875"
"14286848","870.4921875","870.4921875","870.4921875"
"14303232","872.9296875","872.9296875","872.9296875"
"14319616","869.4453125","869.4453125","869.4453125"
"14336000","872.3515625","872.3515625","872.3515625"
"14352384","876.328125","876.328125","876.328125"
"14368768","876.625","876.625","876.625"
"14385152","887.375","887.375","887.375"
"14401536","879.7421875","879.7421875","879.7421875"
"14417920","874.0546875","874.0546875","874.0546875"
"14434304","869.3359375","869.3359375","869.3359375"
"14450688","863.2890625","863.2890625","863.2890625"
"14467072","867.796875","867.796875","867.796875"
"14483456","861.96875","861.96875","861.96875"
"14499840","855.75","855.75","855.75"
"14516224","855.5546875","855.5546875","855.5546875"
"14532608","854.125","854.125","854.125"
"14548992","852.4765625","852.4765625","852.4765625"
"14565376","855.5703125","855.5703125","855.5703125"
"14581760","841.65625","841.65625","841.65625"
"14598144","839.6875","839.6875","839.6875"
"14614528","845.8984375","845.8984375","845.8984375"
"14630912","839.5390625","839.5390625","839.5390625"
"14647296","833.9296875","833.9296875","833.9296875"
"14663680","818.46875","818.46875","818.46875"
"14680064","807.7578125","807.7578125","807.7578125"
"14696448","805.53125","805.53125","805.53125"
"14712832","802.1328125","802.1328125","802.1328125"
"14729216","790.0234375","790.0234375","790.0234375"
"14745600","783.453125","783.453125","783.453125"
"14761984","768.90625","768.90625","768.90625"
"14778368","785.6953125","785.6953125","785.6953125"
"14794752","776.3984375","776.3984375","776.3984375"
"14811136","762.7578125","762.7578125","762.7578125"
"14827520","766.8828125","766.8828125","766.8828125"
"14843904","759.40625","759.40625","759.40625"
"14860288","748.1953125","748.1953125","748.1953125"
"14876672","760.4140625","760.4140625","760.4140625"
"14893056","755.46875","755.46875","755.46875"
"14909440","774.328125","774.328125","774.328125"
"14925824","761.359375","761.359375","761.359375"
"14942208","767.765625","767.765625","767.765625"
"14958592","779.6953125","779.6953125","779.6953125"
"14974976","779.1328125","779.1328125","779.1328125"
"14991360","780.921875","780.921875","780.921875"
"15007744","782.4609375","782.4609375","782.4609375"
"15024128","790.546875","790.546875","790.546875"
"15040512","791.6015625","791.6015625","791.6015625"
"15056896","797.515625","797.515625","797.515625"
"15073280","801.8515625","801.8515625","801.8515625"
"15089664","801.6171875","801.6171875","801.6171875"
"15106048","794.71875","794.71875","794.71875"
"15122432","793.765625","793.765625","793.765625"
"15138816","794.078125","794.078125","794.078125"
"15155200","795.390625","795.390625","795.390625"
"15171584","794.9453125","794.9453125","794.9453125"
"15187968","790.9140625","790.9140625","790.9140625"
"15204352","791.0703125","791.0703125","791.0703125"
"15220736","789.078125","789.078125","789.078125"
"15237120","795.078125","795.078125","795.078125"
"15253504","807.40625","807.40625","807.40625"
"15269888","805.8359375","805.8359375","805.8359375"
"15286272","803.78125","803.78125","803.78125"
"15302656","804.53125","804.53125","804.53125"
"15319040","821.59375","821.59375","821.59375"
"15335424","813.7265625","813.7265625","813.7265625"
"15351808","804.109375","804.109375","804.109375"
"15368192","784.46875","784.46875","784.46875"
"15384576","801.390625","801.390625","801.390625"
"15400960","799.328125","799.328125","799.328125"
"15417344","795.0703125","795.0703125","795.0703125"
"15433728","792.2890625","792.2890625","792.2890625"
"15450112","797.6015625","797.6015625","797.6015625"
"15466496","794.5625","794.5625","794.5625"
"15482880","787.2109375","787.2109375","787.2109375"
"15499264","774.40625","774.40625","774.40625"
"15515648","777.453125","777.453125","777.453125"
"15532032","779.4140625","779.4140625","779.4140625"
"15548416","789.265625","789.265625","789.265625"
"15564800","804.1328125","804.1328125","804.1328125"
"15581184","798.625","798.625","798.625"
"15597568","810.4765625","810.4765625","810.4765625"
"15613952","808.4453125","808.4453125","808.4453125"
"15630336","806.828125","806.828125","806.828125"
"15646720","800.984375","800.984375","800.984375"
"15663104","791.4375","791.4375","791.4375"
"15679488","797.625","797.625","797.625"
"15695872","798.8671875","798.8671875","798.8671875"
"15712256","807.7421875","807.7421875","807.7421875"
"15728640","792.5078125","792.5078125","792.5078125"
"15745024","795.109375","795.109375","795.109375"
"15761408","784.578125","784.578125","784.578125"
"15777792","783.4140625","783.4140625","783.4140625"
"15794176","791.078125","791.078125","791.078125"
"15810560","794.140625","794.140625","794.140625"
"15826944","784.7421875","784.7421875","784.7421875"
"15843328","797.1640625","797.1640625","797.1640625"
"15859712","805.546875","805.546875","805.546875"
"15876096","806.7265625","806.7265625","806.7265625"
"15892480","784.328125","784.328125","784.328125"
"15908864","778.3125","778.3125","778.3125"
"15925248","783.203125","783.203125","783.203125"
"15941632","782.546875","782.546875","782.546875"
"15958016","783.859375","783.859375","783.859375"
"15974400","786.5546875","786.5546875","786.5546875"
"15990784","815.7578125","815.7578125","815.7578125"
"16007168","819.84375","819.84375","819.84375"
"16023552","826.890625","826.890625","826.890625"
"16039936","830.78125","830.78125","830.78125"
"16056320","819.109375","819.109375","819.109375"
"16072704","808.4765625","808.4765625","808.4765625"
"16089088","785.7109375","785.7109375","785.7109375"
"16105472","770.8984375","770.8984375","770.8984375"
"16121856","779.25","779.25","779.25"
"16138240","774.1484375","774.1484375","774.1484375"
"16154624","769.703125","769.703125","769.703125"
"16171008","765.109375","765.109375","765.109375"
"16187392","776.453125","776.453125","776.453125"
"16203776","783.828125","783.828125","783.828125"
"16220160","786.4921875","786.4921875","786.4921875"
"16236544","779.609375","779.609375","779.609375"
"16252928","774.71875","774.71875","774.71875"
"16269312","768.953125","768.953125","768.953125"
"16285696","763.015625","763.015625","763.015625"
"16302080","752.03125","752.03125","752.03125"
"16318464","747.171875","747.171875","747.171875"
"16334848","755.1328125","755.1328125","755.1328125"
"16351232","758.125","758.125","758.125"
"16367616","771.1796875","771.1796875","771.1796875"
"16384000","778.375","778.375","778.375"
"16400384","775.09375","775.09375","775.09375"
"16416768","788.3203125","788.3203125","788.3203125"
"16433152","788.0078125","788.0078125","788.0078125"
"16449536","782.3515625","782.3515625","782.3515625"
"16465920","775.6484375","775.6484375","775.6484375"
"16482304","774.3203125","774.3203125","774.3203125"
"16498688","784.6171875","784.6171875","784.6171875"
"16515072","776.34375","776.34375","776.34375"
"16531456","784.0859375","784.0859375","784.0859375"
"16547840","789.6640625","789.6640625","789.6640625"
"16564224","792.890625","792.890625","792.890625"
"16580608","798.4921875","798.4921875","798.4921875"
"16596992","794.34375","794.34375","794.34375"
"16613376","807.5","807.5","807.5"
"16629760","803.3203125","803.3203125","803.3203125"
"16646144","801.1328125","801.1328125","801.1328125"
"16662528","805.15625","805.15625","805.15625"
"16678912","803.484375","803.484375","803.484375"
"16695296","806.421875","806.421875","806.421875"
"16711680","809.4453125","809.4453125","809.4453125"
"16728064","818.96875","818.96875","818.96875"
"16744448","825.7578125","825.7578125","825.7578125"
"16760832","830.7265625","830.7265625","830.7265625"
"16777216","826.296875","826.296875","826.296875"
"16793600","827.1875","827.1875","827.1875"
"16809984","825.921875","825.921875","825.921875"
"16826368","822.7265625","822.7265625","822.7265625"
"16842752","813.3515625","813.3515625","813.3515625"
"16859136","814.6640625","814.6640625","814.6640625"
"16875520","810.34375","810.34375","810.34375"
"16891904","810.3125","810.3125","810.3125"
"16908288","805.7421875","805.7421875","805.7421875"
"16924672","796.1640625","796.1640625","796.1640625"
"16941056","792.3828125","792.3828125","792.3828125"
"16957440","791.9609375","791.9609375","791.9609375"
"16973824","790.9296875","790.9296875","790.9296875"
"16990208","785.3125","785.3125","785.3125"
"17006592","789.125","789.125","789.125"
"17022976","797.875","797.875","797.875"
"17039360","795.390625","795.390625","795.390625"
"17055744","790.1796875","790.1796875","790.1796875"
"17072128","787.84375","787.84375","787.84375"
"17088512","796.890625","796.890625","796.890625"
"17104896","793.7109375","793.7109375","793.7109375"
"17121280","784.8125","784.8125","784.8125"
"17137664","796.125","796.125","796.125"
"17154048","790.4375","790.4375","790.4375"
"17170432","794.6328125","794.6328125","794.6328125"
"17186816","800.0078125","800.0078125","800.0078125"
"17203200","805.46875","805.46875","805.46875"
"17219584","804.1484375","804.1484375","804.1484375"
"17235968","801.0390625","801.0390625","801.0390625"
"17252352","792.609375","792.609375","792.609375"
"17268736","793.828125","793.828125","793.828125"
"17285120","796.9375","796.9375","796.9375"
"17301504","802.140625","802.140625","802.140625"
"17317888","802.875","802.875","802.875"
"17334272","803.7890625","803.7890625","803.7890625"
"17350656","802.5546875","802.5546875","802.5546875"
"17367040","804.1328125","804.1328125","804.1328125"
"17383424","803.25","803.25","803.25"
"17399808","803.765625","803.765625","803.765625"
"17416192","805.984375","805.984375","805.984375"
"17432576","808.5546875","808.5546875","808.5546875"
"17448960","802.5546875","802.5546875","802.5546875"
"17465344","796.40625","796.40625","796.40625"
"17481728","801.390625","801.390625","801.390625"
"17498112","795.1640625","795.1640625","795.1640625"
"17514496","805.09375","805.09375","805.09375"
"17530880","802.7734375","802.7734375","802.7734375"
"17547264","816.53125","816.53125","816.53125"
"17563648","818.71875","818.71875","818.71875"
"17580032","795.984375","795.984375","795.984375"
"17596416","796.2265625","796.2265625","796.2265625"
"17612800","794.9296875","794.9296875","794.9296875"
"17629184","787.21875","787.21875","787.21875"
"17645568","790.15625","790.15625","790.15625"
"17661952","782.28125","782.28125","782.28125"
"17678336","797.96875","797.96875","797.96875"
"17694720","804.6640625","804.6640625","804.6640625"
"17711104","797.9609375","797.9609375","797.9609375"
"17727488","797.171875","797.171875","797.171875"
"17743872","794.65625","794.65625","794.65625"
"17760256","793.6875","793.6875","793.6875"
"17776640","787.2421875","787.2421875","787.2421875"
"17793024","778.7421875","778.7421875","778.7421875"
"17809408","787.9453125","787.9453125","787.9453125"
"17825792","795.578125","795.578125","795.578125"
"17842176","785.796875","785.796875","785.796875"
"17858560","797.0078125","797.0078125","797.0078125"
"17874944","804.4296875","804.4296875","804.4296875"
"17891328","811.4140625","811.4140625","811.4140625"
"17907712","817.5","817.5","817.5"
"17924096","816.953125","816.953125","816.953125"
"17940480","831.75","831.75","831.75"
"17956864","814.375","814.375","814.375"
"17973248","801.8125","801.8125","801.8125"
"17989632","789.5546875","789.5546875","789.5546875"
"18006016","793.921875","793.921875","793.921875"
"18022400","792.421875","792.421875","792.421875"
"18038784","800.5078125","800.5078125","800.5078125"
"18055168","802.4453125","802.4453125","802.4453125"
"18071552","814.8515625","814.8515625","814.8515625"
"18087936","820.28125","820.28125","820.28125"
"18104320","813.7890625","813.7890625","813.7890625"
"18120704","800.9375","800.9375","800.9375"
"18137088","805.4453125","805.4453125","805.4453125"
"18153472","804.8671875","804.8671875","804.8671875"
"18169856","791.2578125","791.2578125","791.2578125"
"18186240","793.8046875","793.8046875","793.8046875"
"18202624","814.6953125","814.6953125","814.6953125"
"18219008","818.390625","818.390625","818.390625"
"18235392","823.6796875","823.6796875","823.6796875"
"18251776","822.6640625","822.6640625","822.6640625"
"18268160","827","827","827"
"18284544","836.6171875","836.6171875","836.6171875"
"18300928","825.53125","825.53125","825.53125"
"18317312","819.28125","819.28125","819.28125"
"18333696","824.3203125","824.3203125","824.3203125"
"18350080","810.4375","810.4375","810.4375"
"18366464","807.6640625","807.6640625","807.6640625"
"18382848","810.5078125","810.5078125","810.5078125"
"18399232","811.140625","811.140625","811.140625"
"18415616","814.7890625","814.7890625","814.7890625"
"18432000","802.0703125","802.0703125","802.0703125"
"18448384","805.375","805.375","805.375"
"18464768","801.9296875","801.9296875","801.9296875"
"18481152","793.796875","793.796875","793.796875"
"18497536","784.1484375","784.1484375","784.1484375"
"18513920","789.7421875","789.7421875","789.7421875"
"18530304","794.4140625","794.4140625","794.4140625"
"18546688","791.078125","791.078125","791.078125"
"18563072","791.03125","791.03125","791.03125"
"18579456","792.859375","792.859375","792.859375"
"18595840","795.5234375","795.5234375","795.5234375"
"18612224","795.15625","795.15625","795.15625"
"18628608","774.6875","774.6875","774.6875"
"18644992","781.53125","781.53125","781.53125"
"18661376","797.2578125","797.2578125","797.2578125"
"18677760","793.0546875","793.0546875","793.0546875"
"18694144","805.3203125","805.3203125","805.3203125"
"18710528","799.5234375","799.5234375","799.5234375"
"18726912","797.640625","797.640625","797.640625"
"18743296","799.796875","799.796875","799.796875"
"18759680","787.375","787.375","787.375"
"18776064","783.8359375","783.8359375","783.8359375"
"18792448","776.46875","776.46875","776.46875"
"18808832","779.3984375","779.3984375","779.3984375"
"18825216","790.078125","790.078125","790.078125"
"18841600","800.1484375","800.1484375","800.1484375"
"18857984","796.8984375","796.8984375","796.8984375"
"18874368","793.03125","793.03125","793.03125"
"18890752","809.2421875","809.2421875","809.2421875"
"18907136","803.8671875","803.8671875","803.8671875"
"18923520","811.53125","811.53125","811.53125"
"18939904","806.8125","806.8125","806.8125"
"18956288","806.7890625","806.7890625","806.7890625"
"18972672","809.015625","809.015625","809.015625"
"18989056","815.953125","815.953125","815.953125"
"19005440","808.3203125","808.3203125","808.3203125"
"19021824","806.375","806.375","806.375"
"19038208","801.109375","801.109375","801.109375"
"19054592","809.15625","809.15625","809.15625"
"19070976","820.1796875","820.1796875","820.1796875"
"19087360","816.046875","816.046875","816.046875"
"19103744","815.0625","815.0625","815.0625"
"19120128","810.390625","810.390625","810.390625"
"19136512","800.15625","800.15625","800.15625"
"19152896","807.6796875","807.6796875","807.6796875"
"19169280","805.7421875","805.7421875","805.7421875"
"19185664","802.3125","802.3125","802.3125"
"19202048","794.78125","794.78125","794.78125"
"19218432","799.3359375","799.3359375","799.3359375"
"19234816","800.484375","800.484375","800.484375"
"19251200","797.0390625","797.0390625","797.0390625"
"19267584","806.3359375","806.3359375","806.3359375"
"19283968","803.5234375","803.5234375","803.5234375"
"19300352","809.28125","809.28125","809.28125"
"19316736","817.890625","817.890625","817.890625"
"19333120","826.296875","826.296875","826.296875"
"19349504","826.6640625","826.6640625","826.6640625"
"19365888","827.671875","827.671875","827.671875"
"19382272","826.9375","826.9375","826.9375"
"19398656","829.2109375","829.2109375","829.2109375"
"19415040","827.3515625","827.3515625","827.3515625"
"19431424","817.5546875","817.5546875","817.5546875"
"19447808","805.1796875","805.1796875","805.1796875"
"19464192","808.25","808.25","808.25"
"19480576","804.0390625","804.0390625","804.0390625"
"19496960","802.0859375","802.0859375","802.0859375"
"19513344","808.0390625","808.0390625","808.0390625"
"19529728","821.171875","821.171875","821.171875"
"19546112","823.9140625","823.9140625","823.9140625"
"19562496","834.375","834.375","834.375"
"19578880","833.0390625","833.0390625","833.0390625"
"19595264","824.3359375","824.3359375","824.3359375"
"19611648","814.390625","814.390625","814.390625"
"19628032","807.609375","807.609375","807.609375"
"19644416","817.296875","817.296875","817.296875"
"19660800","810.9921875","810.9921875","810.9921875"
"19677184","811.9140625","811.9140625","811.9140625"
"19693568","810.6875","810.6875","810.6875"
"19709952","818.25","818.25","818.25"
"19726336","828.796875","828.796875","828.796875"
"19742720","820.1328125","820.1328125","820.1328125"
"19759104","811.453125","811.453125","811.453125"
"19775488","818.9140625","818.9140625","818.9140625"
"19791872","824.8515625","824.8515625","824.8515625"
"19808256","818.7109375","818.7109375","818.7109375"
"19824640","825.171875","825.171875","825.171875"
"19841024","810.6484375","810.6484375","810.6484375"
"19857408","828.109375","828.109375","828.109375"
"19873792","821.78125","821.78125","821.78125"
"19890176","813.6484375","813.6484375","813.6484375"
"19906560","822.765625","822.765625","822.765625"
"19922944","821.5","821.5","821.5"
"19939328","822.2578125","822.2578125","822.2578125"
"19955712","810.515625","810.515625","810.515625"
"19972096","809.421875","809.421875","809.421875"
"19988480","813.7578125","813.7578125","813.7578125"
"20004864","798.78125","798.78125","798.78125"
"20021248","797.15625","797.15625","797.15625"
"20037632","796.953125","796.953125","796.953125"
"20054016","806.3125","806.3125","806.3125"
"20070400","812.2734375","812.2734375","812.2734375"
"20086784","805.1796875","805.1796875","805.1796875"
"20103168","810.828125","810.828125","810.828125"
"20119552","807.1875","807.1875","807.1875"
"20135936","818.421875","818.421875","818.421875"
"20152320","820.5625","820.5625","820.5625"
"20168704","811","811","811"
"20185088","813.796875","813.796875","813.796875"
"20201472","812.3203125","812.3203125","812.3203125"
"20217856","811.8984375","811.8984375","811.8984375"
"20234240","802.953125","802.953125","802.953125"
"20250624","821.125","821.125","821.125"
"20267008","810.40625","810.40625","810.40625"
"20283392","817.1953125","817.1953125","817.1953125"
"20299776","817.3828125","817.3828125","817.3828125"
"20316160","807.6015625","807.6015625","807.6015625"
"20332544","811.6484375","811.6484375","811.6484375"
"20348928","784.765625","784.765625","784.765625"
"20365312","793.515625","793.515625","793.515625"
