"Step","TrajLen","Alien-v5__ppo_rnd_envpool - charts/traj_len__MIN","Alien-v5__ppo_rnd_envpool - charts/traj_len__MAX"
"10027008","720.2109375","720.2109375","720.2109375"
"10043392","726.609375","726.609375","726.609375"
"10059776","721.1171875","721.1171875","721.1171875"
"10076160","720.2734375","720.2734375","720.2734375"
"10092544","728.921875","728.921875","728.921875"
"10108928","744.0234375","744.0234375","744.0234375"
"10125312","743","743","743"
"10141696","749.4921875","749.4921875","749.4921875"
"10158080","749.9140625","749.9140625","749.9140625"
"10174464","742.7890625","742.7890625","742.7890625"
"10190848","737.8671875","737.8671875","737.8671875"
"10207232","728.4921875","728.4921875","728.4921875"
"10223616","733.0078125","733.0078125","733.0078125"
"10240000","724.7734375","724.7734375","724.7734375"
"10256384","742.9375","742.9375","742.9375"
"10272768","749.625","749.625","749.625"
"10289152","752.0234375","752.0234375","752.0234375"
"10305536","759.8125","759.8125","759.8125"
"10321920","753.78125","753.78125","753.78125"
"10338304","747.8828125","747.8828125","747.8828125"
"10354688","748.8359375","748.8359375","748.8359375"
"10371072","762.4140625","762.4140625","762.4140625"
"10387456","761.1953125","761.1953125","761.1953125"
"10403840","743.9765625","743.9765625","743.9765625"
"10420224","755.375","755.375","755.375"
"10436608","760.3359375","760.3359375","760.3359375"
"10452992","734.2265625","734.2265625","734.2265625"
"10469376","724.4921875","724.4921875","724.4921875"
"10485760","721.609375","721.609375","721.609375"
"10502144","728.5625","728.5625","728.5625"
"10518528","715.1171875","715.1171875","715.1171875"
"10534912","712.5390625","712.5390625","712.5390625"
"10551296","719.28125","719.28125","719.28125"
"10567680","724.2421875","724.2421875","724.2421875"
"10584064","718.921875","718.921875","718.921875"
"10600448","707.828125","707.828125","707.828125"
"10616832","718.2109375","718.2109375","718.2109375"
"10633216","719.6640625","719.6640625","719.6640625"
"10649600","717.8671875","717.8671875","717.8671875"
"10665984","717.546875","717.546875","717.546875"
"10682368","721.4375","721.4375","721.4375"
"10698752","728.09375","728.09375","728.09375"
"10715136","743.4140625","743.4140625","743.4140625"
"10731520","739.9140625","739.9140625","739.9140625"
"10747904","750.2578125","750.2578125","750.2578125"
"10764288","751.4921875","751.4921875","751.4921875"
"10780672","757.765625","757.765625","757.765625"
"10797056","749.7734375","749.7734375","749.7734375"
"10813440","743.578125","743.578125","743.578125"
"10829824","755.8515625","755.8515625","755.8515625"
"10846208","762.8125","762.8125","762.8125"
"10862592","751.21875","751.21875","751.21875"
"10878976","747.2734375","747.2734375","747.2734375"
"10895360","753.078125","753.078125","753.078125"
"10911744","751.734375","751.734375","751.734375"
"10928128","742.5625","742.5625","742.5625"
"10944512","735.703125","735.703125","735.703125"
"10960896","736.078125","736.078125","736.078125"
"10977280","729.8828125","729.8828125","729.8828125"
"10993664","725.3359375","725.3359375","725.3359375"
"11010048","728.6171875","728.6171875","728.6171875"
"11026432","737.2265625","737.2265625","737.2265625"
"11042816","735.71875","735.71875","735.71875"
"11059200","750.9609375","750.9609375","750.9609375"
"11075584","751.3828125","751.3828125","751.3828125"
"11091968","742.7421875","742.7421875","742.7421875"
"11108352","743.1640625","743.1640625","743.1640625"
"11124736","733.2578125","733.2578125","733.2578125"
"11141120","741.359375","741.359375","741.359375"
"11157504","731.8515625","731.8515625","731.8515625"
"11173888","735.1875","735.1875","735.1875"
"11190272","735.078125","735.078125","735.078125"
"11206656","728.390625","728.390625","728.390625"
"11223040","732.1328125","732.1328125","732.1328125"
"11239424","739.1484375","739.1484375","739.1484375"
"11255808","751.9375","751.9375","751.9375"
"11272192","743.1328125","743.1328125","743.1328125"
"11288576","745.171875","745.171875","745.171875"
"11304960","759.6015625","759.6015625","759.6015625"
"11321344","748.484375","748.484375","748.484375"
"11337728","742.09375","742.09375","742.09375"
"11354112","735.984375","735.984375","735.984375"
"11370496","741.0625","741.0625","741.0625"
"11386880","748.1796875","748.1796875","748.1796875"
"11403264","733.875","733.875","733.875"
"11419648","735.0859375","735.0859375","735.0859375"
"11436032","729.125","729.125","729.125"
"11452416","734.8984375","734.8984375","734.8984375"
"11468800","736.8984375","736.8984375","736.8984375"
"11485184","749.4609375","749.4609375","749.4609375"
"11501568","755.671875","755.671875","755.671875"
"11517952","761.953125","761.953125","761.953125"
"11534336","766.6328125","766.6328125","766.6328125"
"11550720","772.1875","772.1875","772.1875"
"11567104","777.3203125","777.3203125","777.3203125"
"11583488","765.9609375","765.9609375","765.9609375"
"11599872","778.859375","778.859375","778.859375"
"11616256","777.484375","777.484375","777.484375"
"11632640","777.8515625","777.8515625","777.8515625"
"11649024","769.796875","769.796875","769.796875"
"11665408","756.6796875","756.6796875","756.6796875"
"11681792","765.5859375","765.5859375","765.5859375"
"11698176","760.2578125","760.2578125","760.2578125"
"11714560","757.7421875","757.7421875","757.7421875"
"11730944","757.5859375","757.5859375","757.5859375"
"11747328","746.4375","746.4375","746.4375"
"11763712","758.5","758.5","758.5"
"11780096","765.703125","765.703125","765.703125"
"11796480","752.7578125","752.7578125","752.7578125"
"11812864","749.875","749.875","749.875"
"11829248","750.7265625","750.7265625","750.7265625"
"11845632","757.734375","757.734375","757.734375"
"11862016","752.3203125","752.3203125","752.3203125"
"11878400","756.78125","756.78125","756.78125"
"11894784","769.234375","769.234375","769.234375"
"11911168","756.078125","756.078125","756.078125"
"11927552","753.6484375","753.6484375","753.6484375"
"11943936","768.125","768.125","768.125"
"11960320","762.3203125","762.3203125","762.3203125"
"11976704","756.0625","756.0625","756.0625"
"11993088","762.28125","762.28125","762.28125"
"12009472","768.5546875","768.5546875","768.5546875"
"12025856","768.1953125","768.1953125","768.1953125"
"12042240","759.9140625","759.9140625","759.9140625"
"12058624","756.4296875","756.4296875","756.4296875"
"12075008","743.5390625","743.5390625","743.5390625"
"12091392","744.6875","744.6875","744.6875"
"12107776","750.7265625","750.7265625","750.7265625"
"12124160","757.71875","757.71875","757.71875"
"12140544","748.3671875","748.3671875","748.3671875"
"12156928","762.3046875","762.3046875","762.3046875"
"12173312","761.828125","761.828125","761.828125"
"12189696","764.796875","764.796875","764.796875"
"12206080","765.265625","765.265625","765.265625"
"12222464","765.6484375","765.6484375","765.6484375"
"12238848","769.015625","769.015625","769.015625"
"12255232","759.9296875","759.9296875","759.9296875"
"12271616","752.4375","752.4375","752.4375"
"12288000","762.0234375","762.0234375","762.0234375"
"12304384","766.6171875","766.6171875","766.6171875"
"12320768","759.0078125","759.0078125","759.0078125"
"12337152","757.2890625","757.2890625","757.2890625"
"12353536","750.9921875","750.9921875","750.9921875"
"12369920","757.046875","757.046875","757.046875"
"12386304","762.1875","762.1875","762.1875"
"12402688","744.96875","744.96875","744.96875"
"12419072","743.7421875","743.7421875","743.7421875"
"12435456","748.6953125","748.6953125","748.6953125"
"12451840","747.453125","747.453125","747.453125"
"12468224","750.25","750.25","750.25"
"12484608","738.96875","738.96875","738.96875"
"12500992","753.0859375","753.0859375","753.0859375"
"12517376","750.65625","750.65625","750.65625"
"12533760","759.75","759.75","759.75"
"12550144","749.28125","749.28125","749.28125"
"12566528","742.03125","742.03125","742.03125"
"12582912","757.9140625","757.9140625","757.9140625"
"12599296","753.734375","753.734375","753.734375"
"12615680","747.5546875","747.5546875","747.5546875"
"12632064","767.9921875","767.9921875","767.9921875"
"12648448","765.46875","765.46875","765.46875"
"12664832","767.53125","767.53125","767.53125"
"12681216","746.2734375","746.2734375","746.2734375"
"12697600","742.7421875","742.7421875","742.7421875"
"12713984","737.78125","737.78125","737.78125"
"12730368","733.21875","733.21875","733.21875"
"12746752","734.3984375","734.3984375","734.3984375"
"12763136","742.828125","742.828125","742.828125"
"12779520","748.078125","748.078125","748.078125"
"12795904","738.5625","738.5625","738.5625"
"12812288","738.984375","738.984375","738.984375"
"12828672","740.421875","740.421875","740.421875"
"12845056","738.9921875","738.9921875","738.9921875"
"12861440","730.9375","730.9375","730.9375"
"12877824","727.8046875","727.8046875","727.8046875"
"12894208","737.921875","737.921875","737.921875"
"12910592","736.6796875","736.6796875","736.6796875"
"12926976","735.421875","735.421875","735.421875"
"12943360","729.2265625","729.2265625","729.2265625"
"12959744","726.2578125","726.2578125","726.2578125"
"12976128","732.53125","732.53125","732.53125"
"12992512","721.046875","721.046875","721.046875"
"13008896","725.046875","725.046875","725.046875"
"13025280","726.8671875","726.8671875","726.8671875"
"13041664","730.6640625","730.6640625","730.6640625"
"13058048","742.53125","742.53125","742.53125"
"13074432","753.359375","753.359375","753.359375"
"13090816","760.34375","760.34375","760.34375"
"13107200","765.796875","765.796875","765.796875"
"13123584","783.359375","783.359375","783.359375"
"13139968","777.0390625","777.0390625","777.0390625"
"13156352","768.703125","768.703125","768.703125"
"13172736","774.6796875","774.6796875","774.6796875"
"13189120","766.28125","766.28125","766.28125"
"13205504","775.8359375","775.8359375","775.8359375"
"13221888","765.0859375","765.0859375","765.0859375"
"13238272","773.59375","773.59375","773.59375"
"13254656","778.21875","778.21875","778.21875"
"13271040","781.4765625","781.4765625","781.4765625"
"13287424","790.3671875","790.3671875","790.3671875"
"13303808","782.5","782.5","782.5"
"13320192","780.1171875","780.1171875","780.1171875"
"13336576","780.109375","780.109375","780.109375"
"13352960","779.46875","779.46875","779.46875"
"13369344","775.5703125","775.5703125","775.5703125"
"13385728","768.2109375","768.2109375","768.2109375"
"13402112","774.078125","774.078125","774.078125"
"13418496","774.1328125","774.1328125","774.1328125"
"13434880","783.3203125","783.3203125","783.3203125"
"13451264","780.5390625","780.5390625","780.5390625"
"13467648","768.1015625","768.1015625","768.1015625"
"13484032","770.4140625","770.4140625","770.4140625"
"13500416","764.359375","764.359375","764.359375"
"13516800","768.7421875","768.7421875","768.7421875"
"13533184","764.3203125","764.3203125","764.3203125"
"13549568","780.9375","780.9375","780.9375"
"13565952","791.7109375","791.7109375","791.7109375"
"13582336","787","787","787"
"13598720","794.5625","794.5625","794.5625"
"13615104","802.734375","802.734375","802.734375"
"13631488","789.640625","789.640625","789.640625"
"13647872","782.1484375","782.1484375","782.1484375"
"13664256","793.0859375","793.0859375","793.0859375"
"13680640","796.1875","796.1875","796.1875"
"13697024","793.0390625","793.0390625","793.0390625"
"13713408","791.84375","791.84375","791.84375"
"13729792","787.9375","787.9375","787.9375"
"13746176","784.4453125","784.4453125","784.4453125"
"13762560","789.4375","789.4375","789.4375"
"13778944","789.359375","789.359375","789.359375"
"13795328","797.125","797.125","797.125"
"13811712","788.5","788.5","788.5"
"13828096","795.609375","795.609375","795.609375"
"13844480","809.296875","809.296875","809.296875"
"13860864","813.453125","813.453125","813.453125"
"13877248","811.4296875","811.4296875","811.4296875"
"13893632","811.3046875","811.3046875","811.3046875"
"13910016","825.6875","825.6875","825.6875"
"13926400","829.1953125","829.1953125","829.1953125"
"13942784","804.4921875","804.4921875","804.4921875"
"13959168","791.8046875","791.8046875","791.8046875"
"13975552","780.9609375","780.9609375","780.9609375"
"13991936","786.3125","786.3125","786.3125"
"14008320","768.5078125","768.5078125","768.5078125"
"14024704","778.2109375","778.2109375","778.2109375"
"14041088","789.046875","789.046875","789.046875"
"14057472","773.8046875","773.8046875","773.8046875"
"14073856","780.2734375","780.2734375","780.2734375"
"14090240","774.625","774.625","774.625"
"14106624","770.8359375","770.8359375","770.8359375"
"14123008","765.328125","765.328125","765.328125"
"14139392","765.1640625","765.1640625","765.1640625"
"14155776","775.9765625","775.9765625","775.9765625"
"14172160","785.2734375","785.2734375","785.2734375"
"14188544","787.3203125","787.3203125","787.3203125"
"14204928","794.96875","794.96875","794.96875"
"14221312","795.046875","795.046875","795.046875"
"14237696","796.4375","796.4375","796.4375"
"14254080","808.984375","808.984375","808.984375"
"14270464","803.2578125","803.2578125","803.2578125"
"14286848","808.234375","808.234375","808.234375"
"14303232","801.5546875","801.5546875","801.5546875"
"14319616","800.8671875","800.8671875","800.8671875"
"14336000","819.3125","819.3125","819.3125"
"14352384","817.1640625","817.1640625","817.1640625"
"14368768","826.984375","826.984375","826.984375"
"14385152","842.125","842.125","842.125"
"14401536","845.984375","845.984375","845.984375"
"14417920","841.4921875","841.4921875","841.4921875"
"14434304","847.265625","847.265625","847.265625"
"14450688","836.703125","836.703125","836.703125"
"14467072","826.6796875","826.6796875","826.6796875"
"14483456","818.7734375","818.7734375","818.7734375"
"14499840","809.546875","809.546875","809.546875"
"14516224","812.6484375","812.6484375","812.6484375"
"14532608","796.625","796.625","796.625"
"14548992","795.8046875","795.8046875","795.8046875"
"14565376","798.7890625","798.7890625","798.7890625"
"14581760","806.25","806.25","806.25"
"14598144","804.53125","804.53125","804.53125"
"14614528","801.609375","801.609375","801.609375"
"14630912","803.6953125","803.6953125","803.6953125"
"14647296","805.53125","805.53125","805.53125"
"14663680","829.5390625","829.5390625","829.5390625"
"14680064","819.65625","819.65625","819.65625"
"14696448","811.1484375","811.1484375","811.1484375"
"14712832","811.7890625","811.7890625","811.7890625"
"14729216","799.7890625","799.7890625","799.7890625"
"14745600","793.5078125","793.5078125","793.5078125"
"14761984","801.8828125","801.8828125","801.8828125"
"14778368","795.109375","795.109375","795.109375"
"14794752","794.7734375","794.7734375","794.7734375"
"14811136","800.3515625","800.3515625","800.3515625"
"14827520","823.5625","823.5625","823.5625"
"14843904","819.1015625","819.1015625","819.1015625"
"14860288","814.8828125","814.8828125","814.8828125"
"14876672","802.8828125","802.8828125","802.8828125"
"14893056","801.375","801.375","801.375"
"14909440","795.890625","795.890625","795.890625"
"14925824","792.375","792.375","792.375"
"14942208","793.703125","793.703125","793.703125"
"14958592","793.4140625","793.4140625","793.4140625"
"14974976","809.390625","809.390625","809.390625"
"14991360","794.6953125","794.6953125","794.6953125"
"15007744","800.8359375","800.8359375","800.8359375"
"15024128","798.0390625","798.0390625","798.0390625"
"15040512","798.71875","798.71875","798.71875"
"15056896","800.4453125","800.4453125","800.4453125"
"15073280","805.203125","805.203125","805.203125"
"15089664","803.578125","803.578125","803.578125"
"15106048","809.03125","809.03125","809.03125"
"15122432","821.0625","821.0625","821.0625"
"15138816","825.9765625","825.9765625","825.9765625"
"15155200","831.3984375","831.3984375","831.3984375"
"15171584","835.4609375","835.4609375","835.4609375"
"15187968","833.2734375","833.2734375","833.2734375"
"15204352","828.59375","828.59375","828.59375"
"15220736","826.46875","826.46875","826.46875"
"15237120","817.484375","817.484375","817.484375"
"15253504","811.359375","811.359375","811.359375"
"15269888","807.5625","807.5625","807.5625"
"15286272","807.2890625","807.2890625","807.2890625"
"15302656","818.5546875","818.5546875","818.5546875"
"15319040","802.21875","802.21875","802.21875"
"15335424","809.828125","809.828125","809.828125"
"15351808","806.5234375","806.5234375","806.5234375"
"15368192","805.546875","805.546875","805.546875"
"15384576","815.1796875","815.1796875","815.1796875"
"15400960","799.0234375","799.0234375","799.0234375"
"15417344","797.59375","797.59375","797.59375"
"15433728","792.6953125","792.6953125","792.6953125"
"15450112","799.4453125","799.4453125","799.4453125"
"15466496","796.359375","796.359375","796.359375"
"15482880","796.859375","796.859375","796.859375"
"15499264","800.765625","800.765625","800.765625"
"15515648","808.109375","808.109375","808.109375"
"15532032","811.6640625","811.6640625","811.6640625"
"15548416","820.1875","820.1875","820.1875"
"15564800","830.7421875","830.7421875","830.7421875"
"15581184","828.890625","828.890625","828.890625"
"15597568","824.3359375","824.3359375","824.3359375"
"15613952","832.0234375","832.0234375","832.0234375"
"15630336","837.3125","837.3125","837.3125"
"15646720","823.5390625","823.5390625","823.5390625"
"15663104","815.8046875","815.8046875","815.8046875"
"15679488","816.0859375","816.0859375","816.0859375"
"15695872","812.578125","812.578125","812.578125"
"15712256","801.8359375","801.8359375","801.8359375"
"15728640","791.4375","791.4375","791.4375"
"15745024","794.8046875","794.8046875","794.8046875"
"15761408","795.4609375","795.4609375","795.4609375"
"15777792","798.7578125","798.7578125","798.7578125"
"15794176","788.890625","788.890625","788.890625"
"15810560","786.3828125","786.3828125","786.3828125"
"15826944","793.8046875","793.8046875","793.8046875"
"15843328","805.6328125","805.6328125","805.6328125"
"15859712","803.1796875","803.1796875","803.1796875"
"15876096","797.25","797.25","797.25"
"15892480","811.3828125","811.3828125","811.3828125"
"15908864","814.234375","814.234375","814.234375"
"15925248","815.4296875","815.4296875","815.4296875"
"15941632","818.453125","818.453125","818.453125"
"15958016","811.28125","811.28125","811.28125"
"15974400","825.796875","825.796875","825.796875"
"15990784","822.890625","822.890625","822.890625"
"16007168","818.9296875","818.9296875","818.9296875"
"16023552","826.171875","826.171875","826.171875"
"16039936","826.9140625","826.9140625","826.9140625"
"16056320","827.5","827.5","827.5"
"16072704","823.546875","823.546875","823.546875"
"16089088","822.78125","822.78125","822.78125"
"16105472","844.4140625","844.4140625","844.4140625"
"16121856","853.609375","853.609375","853.609375"
"16138240","838.484375","838.484375","838.484375"
"16154624","836.0234375","836.0234375","836.0234375"
"16171008","836.8359375","836.8359375","836.8359375"
"16187392","835.859375","835.859375","835.859375"
"16203776","826.3125","826.3125","826.3125"
"16220160","816.09375","816.09375","816.09375"
"16236544","816.0625","816.0625","816.0625"
"16252928","817.90625","817.90625","817.90625"
"16269312","809.546875","809.546875","809.546875"
"16285696","816.6640625","816.6640625","816.6640625"
"16302080","828.734375","828.734375","828.734375"
"16318464","831.4921875","831.4921875","831.4921875"
"16334848","831.6328125","831.6328125","831.6328125"
"16351232","829.9609375","829.9609375","829.9609375"
"16367616","844.2578125","844.2578125","844.2578125"
"16384000","842.8359375","842.8359375","842.8359375"
"16400384","826.7578125","826.7578125","826.7578125"
"16416768","820.75","820.75","820.75"
"16433152","819","819","819"
"16449536","815.015625","815.015625","815.015625"
"16465920","814.046875","814.046875","814.046875"
"16482304","807.765625","807.765625","807.765625"
"16498688","822.078125","822.078125","822.078125"
"16515072","833.78125","833.78125","833.78125"
"16531456","830.625","830.625","830.625"
"16547840","830.3203125","830.3203125","830.3203125"
"16564224","844.6171875","844.6171875","844.6171875"
"16580608","857.375","857.375","857.375"
"16596992","858.03125","858.03125","858.03125"
"16613376","859.859375","859.859375","859.859375"
"16629760","861.4765625","861.4765625","861.4765625"
"16646144","871.515625","871.515625","871.515625"
"16662528","892.625","892.625","892.625"
"16678912","886.890625","886.890625","886.890625"
"16695296","887.7734375","887.7734375","887.7734375"
"16711680","898.2109375","898.2109375","898.2109375"
"16728064","893.9140625","893.9140625","893.9140625"
"16744448","886.5390625","886.5390625","886.5390625"
"16760832","880.4140625","880.4140625","880.4140625"
"16777216","877.4453125","877.4453125","877.4453125"
"16793600","881.703125","881.703125","881.703125"
"16809984","867.0078125","867.0078125","867.0078125"
"16826368","859.203125","859.203125","859.203125"
"16842752","853.5234375","853.5234375","853.5234375"
"16859136","862.875","862.875","862.875"
"16875520","863.7109375","863.7109375","863.7109375"
"16891904","858.328125","858.328125","858.328125"
"16908288","877","877","877"
"16924672","886.5546875","886.5546875","886.5546875"
"16941056","898.421875","898.421875","898.421875"
"16957440","901.3125","901.3125","901.3125"
"16973824","890.4765625","890.4765625","890.4765625"
"16990208","894.0859375","894.0859375","894.0859375"
"17006592","882.2421875","882.2421875","882.2421875"
"17022976","870.03125","870.03125","870.03125"
"17039360","861.703125","861.703125","861.703125"
"17055744","857.1171875","857.1171875","857.1171875"
"17072128","862.296875","862.296875","862.296875"
"17088512","854.953125","854.953125","854.953125"
"17104896","853.3828125","853.3828125","853.3828125"
"17121280","846.234375","846.234375","846.234375"
"17137664","851.828125","851.828125","851.828125"
"17154048","843.546875","843.546875","843.546875"
"17170432","834.484375","834.484375","834.484375"
"17186816","824.703125","824.703125","824.703125"
"17203200","821.8203125","821.8203125","821.8203125"
"17219584","814.359375","814.359375","814.359375"
"17235968","803.875","803.875","803.875"
"17252352","813.9140625","813.9140625","813.9140625"
"17268736","822.625","822.625","822.625"
"17285120","820.7578125","820.7578125","820.7578125"
"17301504","824.2109375","824.2109375","824.2109375"
"17317888","832","832","832"
"17334272","845.3203125","845.3203125","845.3203125"
"17350656","858.09375","858.09375","858.09375"
"17367040","845.25","845.25","845.25"
"17383424","858.1015625","858.1015625","858.1015625"
"17399808","846.703125","846.703125","846.703125"
"17416192","851.1796875","851.1796875","851.1796875"
"17432576","830.3828125","830.3828125","830.3828125"
"17448960","831.6171875","831.6171875","831.6171875"
"17465344","828.640625","828.640625","828.640625"
"17481728","812.8125","812.8125","812.8125"
"17498112","820.71875","820.71875","820.71875"
"17514496","809.5859375","809.5859375","809.5859375"
"17530880","821.078125","821.078125","821.078125"
"17547264","814.8203125","814.8203125","814.8203125"
"17563648","811.4296875","811.4296875","811.4296875"
"17580032","805.5390625","805.5390625","805.5390625"
"17596416","801.796875","801.796875","801.796875"
"17612800","804.1484375","804.1484375","804.1484375"
"17629184","798.15625","798.15625","798.15625"
"17645568","802.375","802.375","802.375"
"17661952","807.9921875","807.9921875","807.9921875"
"17678336","807.2421875","807.2421875","807.2421875"
"17694720","810.15625","810.15625","810.15625"
"17711104","822.78125","822.78125","822.78125"
"17727488","820.9140625","820.9140625","820.9140625"
"17743872","822.84375","822.84375","822.84375"
"17760256","826.2734375","826.2734375","826.2734375"
"17776640","829.296875","829.296875","829.296875"
"17793024","835.09375","835.09375","835.09375"
"17809408","828.7890625","828.7890625","828.7890625"
"17825792","829.8125","829.8125","829.8125"
"17842176","831.4765625","831.4765625","831.4765625"
"17858560","820.625","820.625","820.625"
"17874944","827.9609375","827.9609375","827.9609375"
"17891328","814.265625","814.265625","814.265625"
"17907712","817.4140625","817.4140625","817.4140625"
"17924096","819.0625","819.0625","819.0625"
"17940480","822.96875","822.96875","822.96875"
"17956864","837.078125","837.078125","837.078125"
"17973248","848.2109375","848.2109375","848.2109375"
"17989632","850.0390625","850.0390625","850.0390625"
"18006016","849.375","849.375","849.375"
"18022400","847.53125","847.53125","847.53125"
"18038784","837.984375","837.984375","837.984375"
"18055168","833.078125","833.078125","833.078125"
"18071552","823.3984375","823.3984375","823.3984375"
"18087936","819.6484375","819.6484375","819.6484375"
"18104320","818.328125","818.328125","818.328125"
"18120704","800.1640625","800.1640625","800.1640625"
"18137088","799.84375","799.84375","799.84375"
"18153472","784.59375","784.59375","784.59375"
"18169856","785.9765625","785.9765625","785.9765625"
"18186240","792.46875","792.46875","792.46875"
"18202624","782.8984375","782.8984375","782.8984375"
"18219008","787.1796875","787.1796875","787.1796875"
"18235392","791.625","791.625","791.625"
"18251776","798.9609375","798.9609375","798.9609375"
"18268160","796.625","796.625","796.625"
"18284544","788.953125","788.953125","788.953125"
"18300928","787.9765625","787.9765625","787.9765625"
"18317312","779.8125","779.8125","779.8125"
"18333696","787.3671875","787.3671875","787.3671875"
"18350080","780.1484375","780.1484375","780.1484375"
"18366464","785.8671875","785.8671875","785.8671875"
"18382848","785.1953125","785.1953125","785.1953125"
"18399232","784.3046875","784.3046875","784.3046875"
"18415616","796.796875","796.796875","796.796875"
"18432000","806.984375","806.984375","806.984375"
"18448384","799.859375","799.859375","799.859375"
"18464768","809.875","809.875","809.875"
"18481152","811.078125","811.078125","811.078125"
"18497536","830.8671875","830.8671875","830.8671875"
"18513920","839.2734375","839.2734375","839.2734375"
"18530304","827.015625","827.015625","827.015625"
"18546688","832.28125","832.28125","832.28125"
"18563072","832.2890625","832.2890625","832.2890625"
"18579456","818.921875","818.921875","818.921875"
"18595840","808.5859375","808.5859375","808.5859375"
"18612224","810.1875","810.1875","810.1875"
"18628608","811.9140625","811.9140625","811.9140625"
"18644992","814.984375","814.984375","814.984375"
"18661376","811.1171875","811.1171875","811.1171875"
"18677760","814.453125","814.453125","814.453125"
"18694144","827.90625","827.90625","827.90625"
"18710528","824.34375","824.34375","824.34375"
"18726912","821.265625","821.265625","821.265625"
"18743296","812.6171875","812.6171875","812.6171875"
"18759680","805.296875","805.296875","805.296875"
"18776064","803.328125","803.328125","803.328125"
"18792448","781.203125","781.203125","781.203125"
"18808832","788.8671875","788.8671875","788.8671875"
"18825216","783.921875","783.921875","783.921875"
"18841600","785.6640625","785.6640625","785.6640625"
"18857984","783.9375","783.9375","783.9375"
"18874368","784.8359375","784.8359375","784.8359375"
"18890752","785.6953125","785.6953125","785.6953125"
"18907136","783.03125","783.03125","783.03125"
"18923520","792.0390625","792.0390625","792.0390625"
"18939904","787.6484375","787.6484375","787.6484375"
"18956288","807.4375","807.4375","807.4375"
"18972672","805.0859375","805.0859375","805.0859375"
"18989056","803.5546875","803.5546875","803.5546875"
"19005440","802.5625","802.5625","802.5625"
"19021824","795.2109375","795.2109375","795.2109375"
"19038208","784.125","784.125","784.125"
"19054592","773.8125","773.8125","773.8125"
"19070976","773.625","773.625","773.625"
"19087360","778.703125","778.703125","778.703125"
"19103744","771.578125","771.578125","771.578125"
"19120128","776.1953125","776.1953125","776.1953125"
"19136512","775.515625","775.515625","775.515625"
"19152896","772.3984375","772.3984375","772.3984375"
"19169280","768.25","768.25","768.25"
"19185664","772.359375","772.359375","772.359375"
"19202048","767.6328125","767.6328125","767.6328125"
"19218432","762.5","762.5","762.5"
"19234816","761.671875","761.671875","761.671875"
"19251200","754.09375","754.09375","754.09375"
"19267584","757.84375","757.84375","757.84375"
"19283968","749.6484375","749.6484375","749.6484375"
"19300352","747.671875","747.671875","747.671875"
"19316736","741.953125","741.953125","741.953125"
"19333120","752.53125","752.53125","752.53125"
"19349504","762.734375","762.734375","762.734375"
"19365888","742.3359375","742.3359375","742.3359375"
"19382272","740.484375","740.484375","740.484375"
"19398656","749.6796875","749.6796875","749.6796875"
"19415040","737.5546875","737.5546875","737.5546875"
"19431424","729.828125","729.828125","729.828125"
"19447808","736.5546875","736.5546875","736.5546875"
"19464192","744.796875","744.796875","744.796875"
"19480576","745.9765625","745.9765625","745.9765625"
"19496960","739","739","739"
"19513344","749.4765625","749.4765625","749.4765625"
"19529728","755.2890625","755.2890625","755.2890625"
"19546112","750.453125","750.453125","750.453125"
"19562496","750.640625","750.640625","750.640625"
"19578880","763.671875","763.671875","763.671875"
"19595264","756.109375","756.109375","756.109375"
"19611648","757.6796875","757.6796875","757.6796875"
"19628032","745.046875","745.046875","745.046875"
"19644416","738.8046875","738.8046875","738.8046875"
"19660800","738.6796875","738.6796875","738.6796875"
"19677184","733.046875","733.046875","733.046875"
"19693568","735.5546875","735.5546875","735.5546875"
"19709952","735.5","735.5","735.5"
"19726336","742.7890625","742.7890625","742.7890625"
"19742720","747.90625","747.90625","747.90625"
"19759104","741.640625","741.640625","741.640625"
"19775488","737.8671875","737.8671875","737.8671875"
"19791872","738.265625","738.265625","738.265625"
"19808256","744.0859375","744.0859375","744.0859375"
"19824640","743.3984375","743.3984375","743.3984375"
"19841024","749.4453125","749.4453125","749.4453125"
"19857408","744.6015625","744.6015625","744.6015625"
"19873792","760.9609375","760.9609375","760.9609375"
"19890176","765.4140625","765.4140625","765.4140625"
"19906560","759.2421875","759.2421875","759.2421875"
"19922944","741.8515625","741.8515625","741.8515625"
"19939328","741.5078125","741.5078125","741.5078125"
"19955712","736.765625","736.765625","736.765625"
"19972096","725.5859375","725.5859375","725.5859375"
"19988480","731.40625","731.40625","731.40625"
"20004864","742.0859375","742.0859375","742.0859375"
"20021248","740.8515625","740.8515625","740.8515625"
"20037632","738.046875","738.046875","738.046875"
"20054016","745.9921875","745.9921875","745.9921875"
"20070400","760.3828125","760.3828125","760.3828125"
"20086784","747.3984375","747.3984375","747.3984375"
"20103168","747.484375","747.484375","747.484375"
"20119552","753.203125","753.203125","753.203125"
"20135936","760.0859375","760.0859375","760.0859375"
"20152320","735.8046875","735.8046875","735.8046875"
"20168704","728.6640625","728.6640625","728.6640625"
"20185088","718.2890625","718.2890625","718.2890625"
"20201472","712.25","712.25","712.25"
"20217856","706.46875","706.46875","706.46875"
"20234240","715.3359375","715.3359375","715.3359375"
"20250624","725.703125","725.703125","725.703125"
"20267008","734.359375","734.359375","734.359375"
"20283392","736.625","736.625","736.625"
