"Step","TrajLen","Alien-v5__bootstrapRLE - charts/traj_len__MIN","Alien-v5__bootstrapRLE - charts/traj_len__MAX"
"10043392","831.890625","831.890625","831.890625"
"10059776","835.2109375","835.2109375","835.2109375"
"10076160","837.0546875","837.0546875","837.0546875"
"10092544","828.2578125","828.2578125","828.2578125"
"10108928","819.4375","819.4375","819.4375"
"10125312","821.9921875","821.9921875","821.9921875"
"10141696","814.484375","814.484375","814.484375"
"10158080","824.0859375","824.0859375","824.0859375"
"10174464","814.1484375","814.1484375","814.1484375"
"10190848","810.75","810.75","810.75"
"10207232","821.2578125","821.2578125","821.2578125"
"10223616","816.921875","816.921875","816.921875"
"10240000","825.4921875","825.4921875","825.4921875"
"10256384","824.4921875","824.4921875","824.4921875"
"10272768","821.046875","821.046875","821.046875"
"10289152","826.2734375","826.2734375","826.2734375"
"10305536","824.7265625","824.7265625","824.7265625"
"10321920","815.953125","815.953125","815.953125"
"10338304","819.6171875","819.6171875","819.6171875"
"10354688","813.8984375","813.8984375","813.8984375"
"10371072","819.8671875","819.8671875","819.8671875"
"10387456","812.8359375","812.8359375","812.8359375"
"10403840","814.21875","814.21875","814.21875"
"10420224","818.8515625","818.8515625","818.8515625"
"10436608","819.5","819.5","819.5"
"10452992","829.9765625","829.9765625","829.9765625"
"10469376","827.390625","827.390625","827.390625"
"10485760","828.859375","828.859375","828.859375"
"10502144","831.65625","831.65625","831.65625"
"10518528","826.953125","826.953125","826.953125"
"10534912","825.640625","825.640625","825.640625"
"10551296","832.65625","832.65625","832.65625"
"10567680","834.046875","834.046875","834.046875"
"10584064","837.5234375","837.5234375","837.5234375"
"10600448","827.5546875","827.5546875","827.5546875"
"10616832","822.875","822.875","822.875"
"10633216","810.5859375","810.5859375","810.5859375"
"10649600","812.3046875","812.3046875","812.3046875"
"10665984","796.6796875","796.6796875","796.6796875"
"10682368","787.7578125","787.7578125","787.7578125"
"10698752","782.25","782.25","782.25"
"10715136","791.484375","791.484375","791.484375"
"10731520","799.953125","799.953125","799.953125"
"10747904","805.0703125","805.0703125","805.0703125"
"10764288","804.203125","804.203125","804.203125"
"10780672","817.84375","817.84375","817.84375"
"10797056","828.65625","828.65625","828.65625"
"10813440","823","823","823"
"10829824","835.2734375","835.2734375","835.2734375"
"10846208","822.25","822.25","822.25"
"10862592","834.53125","834.53125","834.53125"
"10878976","821.8203125","821.8203125","821.8203125"
"10895360","822.75","822.75","822.75"
"10911744","820.84375","820.84375","820.84375"
"10928128","816.21875","816.21875","816.21875"
"10944512","816.3515625","816.3515625","816.3515625"
"10960896","826.015625","826.015625","826.015625"
"10977280","831.84375","831.84375","831.84375"
"10993664","837.875","837.875","837.875"
"11010048","837.7265625","837.7265625","837.7265625"
"11026432","839.625","839.625","839.625"
"11042816","834.2734375","834.2734375","834.2734375"
"11059200","832.3671875","832.3671875","832.3671875"
"11075584","821.0390625","821.0390625","821.0390625"
"11091968","817.9296875","817.9296875","817.9296875"
"11108352","825.3125","825.3125","825.3125"
"11124736","833.15625","833.15625","833.15625"
"11141120","845.0859375","845.0859375","845.0859375"
"11157504","844.109375","844.109375","844.109375"
"11173888","842.3046875","842.3046875","842.3046875"
"11190272","834.265625","834.265625","834.265625"
"11206656","841.15625","841.15625","841.15625"
"11223040","834.2890625","834.2890625","834.2890625"
"11239424","829.3359375","829.3359375","829.3359375"
"11255808","821.7265625","821.7265625","821.7265625"
"11272192","837.7578125","837.7578125","837.7578125"
"11288576","833.1875","833.1875","833.1875"
"11304960","836.7265625","836.7265625","836.7265625"
"11321344","837.671875","837.671875","837.671875"
"11337728","836.171875","836.171875","836.171875"
"11354112","831.859375","831.859375","831.859375"
"11370496","818.1328125","818.1328125","818.1328125"
"11386880","820.828125","820.828125","820.828125"
"11403264","827.7890625","827.7890625","827.7890625"
"11419648","824.3359375","824.3359375","824.3359375"
"11436032","821.796875","821.796875","821.796875"
"11452416","833.125","833.125","833.125"
"11468800","839.4765625","839.4765625","839.4765625"
"11485184","856.96875","856.96875","856.96875"
"11501568","853.4765625","853.4765625","853.4765625"
"11517952","865.1171875","865.1171875","865.1171875"
"11534336","864.3125","864.3125","864.3125"
"11550720","866.8203125","866.8203125","866.8203125"
"11567104","870.0078125","870.0078125","870.0078125"
"11583488","861.7421875","861.7421875","861.7421875"
"11599872","847.8203125","847.8203125","847.8203125"
"11616256","837.46875","837.46875","837.46875"
"11632640","832.7421875","832.7421875","832.7421875"
"11649024","830.578125","830.578125","830.578125"
"11665408","833.0234375","833.0234375","833.0234375"
"11681792","823.59375","823.59375","823.59375"
"11698176","820.6484375","820.6484375","820.6484375"
"11714560","829.8828125","829.8828125","829.8828125"
"11730944","830.421875","830.421875","830.421875"
"11747328","829.7734375","829.7734375","829.7734375"
"11763712","831.6875","831.6875","831.6875"
"11780096","835.2890625","835.2890625","835.2890625"
"11796480","848.984375","848.984375","848.984375"
"11812864","850.625","850.625","850.625"
"11829248","850.71875","850.71875","850.71875"
"11845632","841.7109375","841.7109375","841.7109375"
"11862016","844.7734375","844.7734375","844.7734375"
"11878400","838.671875","838.671875","838.671875"
"11894784","840.953125","840.953125","840.953125"
"11911168","834.765625","834.765625","834.765625"
"11927552","842.7109375","842.7109375","842.7109375"
"11943936","847.890625","847.890625","847.890625"
"11960320","856.640625","856.640625","856.640625"
"11976704","854.328125","854.328125","854.328125"
"11993088","853.75","853.75","853.75"
"12009472","848.3046875","848.3046875","848.3046875"
"12025856","850.1328125","850.1328125","850.1328125"
"12042240","840.796875","840.796875","840.796875"
"12058624","827.8125","827.8125","827.8125"
"12075008","824.328125","824.328125","824.328125"
"12091392","832.78125","832.78125","832.78125"
"12107776","837.5859375","837.5859375","837.5859375"
"12124160","835.3828125","835.3828125","835.3828125"
"12140544","831.875","831.875","831.875"
"12156928","837.53125","837.53125","837.53125"
"12173312","829.890625","829.890625","829.890625"
"12189696","825.234375","825.234375","825.234375"
"12206080","821","821","821"
"12222464","805.546875","805.546875","805.546875"
"12238848","810.4140625","810.4140625","810.4140625"
"12255232","813.15625","813.15625","813.15625"
"12271616","815.7734375","815.7734375","815.7734375"
"12288000","812.890625","812.890625","812.890625"
"12304384","822.28125","822.28125","822.28125"
"12320768","836.859375","836.859375","836.859375"
"12337152","844.65625","844.65625","844.65625"
"12353536","845.671875","845.671875","845.671875"
"12369920","834.453125","834.453125","834.453125"
"12386304","836.28125","836.28125","836.28125"
"12402688","835.890625","835.890625","835.890625"
"12419072","824.09375","824.09375","824.09375"
"12435456","817.9140625","817.9140625","817.9140625"
"12451840","825.4765625","825.4765625","825.4765625"
"12468224","830.3984375","830.3984375","830.3984375"
"12484608","822.0078125","822.0078125","822.0078125"
"12500992","831.703125","831.703125","831.703125"
"12517376","832.5390625","832.5390625","832.5390625"
"12533760","842.4296875","842.4296875","842.4296875"
"12550144","864.84375","864.84375","864.84375"
"12566528","865.8046875","865.8046875","865.8046875"
"12582912","871.96875","871.96875","871.96875"
"12599296","876.9453125","876.9453125","876.9453125"
"12615680","873.7421875","873.7421875","873.7421875"
"12632064","871.75","871.75","871.75"
"12648448","866.359375","866.359375","866.359375"
"12664832","840.6328125","840.6328125","840.6328125"
"12681216","837.34375","837.34375","837.34375"
"12697600","836.5859375","836.5859375","836.5859375"
"12713984","845.203125","845.203125","845.203125"
"12730368","845.78125","845.78125","845.78125"
"12746752","836.359375","836.359375","836.359375"
"12763136","839.796875","839.796875","839.796875"
"12779520","845.6015625","845.6015625","845.6015625"
"12795904","842.15625","842.15625","842.15625"
"12812288","833.3203125","833.3203125","833.3203125"
"12828672","834.828125","834.828125","834.828125"
"12845056","834.296875","834.296875","834.296875"
"12861440","836.734375","836.734375","836.734375"
"12877824","837.984375","837.984375","837.984375"
"12894208","841.9453125","841.9453125","841.9453125"
"12910592","849.6640625","849.6640625","849.6640625"
"12926976","848.2421875","848.2421875","848.2421875"
"12943360","851.78125","851.78125","851.78125"
"12959744","868.15625","868.15625","868.15625"
"12976128","860.21875","860.21875","860.21875"
"12992512","857.8828125","857.8828125","857.8828125"
"13008896","854.640625","854.640625","854.640625"
"13025280","851.78125","851.78125","851.78125"
"13041664","872.2109375","872.2109375","872.2109375"
"13058048","861.8203125","861.8203125","861.8203125"
"13074432","853.4921875","853.4921875","853.4921875"
"13090816","869.84375","869.84375","869.84375"
"13107200","869","869","869"
"13123584","875.78125","875.78125","875.78125"
"13139968","874.4296875","874.4296875","874.4296875"
"13156352","865.734375","865.734375","865.734375"
"13172736","867.15625","867.15625","867.15625"
"13189120","862.703125","862.703125","862.703125"
"13205504","861.171875","861.171875","861.171875"
"13221888","862.078125","862.078125","862.078125"
"13238272","866.2109375","866.2109375","866.2109375"
"13254656","871.21875","871.21875","871.21875"
"13271040","869.8828125","869.8828125","869.8828125"
"13287424","864.5625","864.5625","864.5625"
"13303808","865.3828125","865.3828125","865.3828125"
"13320192","866.234375","866.234375","866.234375"
"13336576","855.9140625","855.9140625","855.9140625"
"13352960","849.8671875","849.8671875","849.8671875"
"13369344","850.21875","850.21875","850.21875"
"13385728","855.6015625","855.6015625","855.6015625"
"13402112","863.5234375","863.5234375","863.5234375"
"13418496","865.828125","865.828125","865.828125"
"13434880","877.7265625","877.7265625","877.7265625"
"13451264","881.6015625","881.6015625","881.6015625"
"13467648","887.0390625","887.0390625","887.0390625"
"13484032","886.9921875","886.9921875","886.9921875"
"13500416","887.640625","887.640625","887.640625"
"13516800","892.625","892.625","892.625"
"13533184","896.9921875","896.9921875","896.9921875"
"13549568","892.0703125","892.0703125","892.0703125"
"13565952","889.8828125","889.8828125","889.8828125"
"13582336","886.0234375","886.0234375","886.0234375"
"13598720","893.9375","893.9375","893.9375"
"13615104","893.8046875","893.8046875","893.8046875"
"13631488","884.96875","884.96875","884.96875"
"13647872","878.9453125","878.9453125","878.9453125"
"13664256","879.6484375","879.6484375","879.6484375"
"13680640","883.7421875","883.7421875","883.7421875"
"13697024","888.765625","888.765625","888.765625"
"13713408","884.8125","884.8125","884.8125"
"13729792","880.328125","880.328125","880.328125"
"13746176","886.65625","886.65625","886.65625"
"13762560","883.703125","883.703125","883.703125"
"13778944","877.875","877.875","877.875"
"13795328","879.59375","879.59375","879.59375"
"13811712","868.75","868.75","868.75"
"13828096","862.484375","862.484375","862.484375"
"13844480","853.6328125","853.6328125","853.6328125"
"13860864","852.859375","852.859375","852.859375"
"13877248","867.2109375","867.2109375","867.2109375"
"13893632","867.4296875","867.4296875","867.4296875"
"13910016","868.3828125","868.3828125","868.3828125"
"13926400","881.234375","881.234375","881.234375"
"13942784","875.828125","875.828125","875.828125"
"13959168","879.984375","879.984375","879.984375"
"13975552","871.2109375","871.2109375","871.2109375"
"13991936","861.578125","861.578125","861.578125"
"14008320","862.1640625","862.1640625","862.1640625"
"14024704","872.734375","872.734375","872.734375"
"14041088","864.28125","864.28125","864.28125"
"14057472","869.625","869.625","869.625"
"14073856","860.703125","860.703125","860.703125"
"14090240","874.546875","874.546875","874.546875"
"14106624","870.8515625","870.8515625","870.8515625"
"14123008","869.5390625","869.5390625","869.5390625"
"14139392","864.515625","864.515625","864.515625"
"14155776","877.46875","877.46875","877.46875"
"14172160","882.5703125","882.5703125","882.5703125"
"14188544","898.171875","898.171875","898.171875"
"14204928","890.3359375","890.3359375","890.3359375"
"14221312","897.59375","897.59375","897.59375"
"14237696","903.390625","903.390625","903.390625"
"14254080","908.765625","908.765625","908.765625"
"14270464","896.71875","896.71875","896.71875"
"14286848","904.9609375","904.9609375","904.9609375"
"14303232","897.6484375","897.6484375","897.6484375"
"14319616","907.25","907.25","907.25"
"14336000","909.234375","909.234375","909.234375"
"14352384","916.421875","916.421875","916.421875"
"14368768","914.65625","914.65625","914.65625"
"14385152","918.375","918.375","918.375"
"14401536","910.296875","910.296875","910.296875"
"14417920","917.03125","917.03125","917.03125"
"14434304","919.578125","919.578125","919.578125"
"14450688","925.21875","925.21875","925.21875"
"14467072","924.359375","924.359375","924.359375"
"14483456","918.4296875","918.4296875","918.4296875"
"14499840","928.1953125","928.1953125","928.1953125"
"14516224","919.6953125","919.6953125","919.6953125"
"14532608","920.765625","920.765625","920.765625"
"14548992","923.2421875","923.2421875","923.2421875"
"14565376","915.09375","915.09375","915.09375"
"14581760","907.9921875","907.9921875","907.9921875"
"14598144","906.15625","906.15625","906.15625"
"14614528","893.640625","893.640625","893.640625"
"14630912","896.2109375","896.2109375","896.2109375"
"14647296","889.421875","889.421875","889.421875"
"14663680","888.328125","888.328125","888.328125"
"14680064","887.078125","887.078125","887.078125"
"14696448","886.5390625","886.5390625","886.5390625"
"14712832","882.578125","882.578125","882.578125"
"14729216","893.5546875","893.5546875","893.5546875"
"14745600","899.28125","899.28125","899.28125"
"14761984","898.203125","898.203125","898.203125"
"14778368","887.21875","887.21875","887.21875"
"14794752","886.2265625","886.2265625","886.2265625"
"14811136","891.9765625","891.9765625","891.9765625"
"14827520","891.859375","891.859375","891.859375"
"14843904","883.828125","883.828125","883.828125"
"14860288","880.9375","880.9375","880.9375"
"14876672","880.3515625","880.3515625","880.3515625"
"14893056","889.1171875","889.1171875","889.1171875"
"14909440","887.9921875","887.9921875","887.9921875"
"14925824","883.125","883.125","883.125"
"14942208","891.875","891.875","891.875"
"14958592","895.3125","895.3125","895.3125"
"14974976","896.921875","896.921875","896.921875"
"14991360","907.359375","907.359375","907.359375"
"15007744","909.78125","909.78125","909.78125"
"15024128","909","909","909"
"15040512","903.984375","903.984375","903.984375"
"15056896","899.03125","899.03125","899.03125"
"15073280","910.28125","910.28125","910.28125"
"15089664","904.546875","904.546875","904.546875"
"15106048","900.5546875","900.5546875","900.5546875"
"15122432","895.28125","895.28125","895.28125"
"15138816","902.0390625","902.0390625","902.0390625"
"15155200","915.5546875","915.5546875","915.5546875"
"15171584","922.921875","922.921875","922.921875"
"15187968","915.5546875","915.5546875","915.5546875"
"15204352","921.6796875","921.6796875","921.6796875"
"15220736","917.9140625","917.9140625","917.9140625"
"15237120","929.765625","929.765625","929.765625"
"15253504","930.2578125","930.2578125","930.2578125"
"15269888","915.9453125","915.9453125","915.9453125"
"15286272","912.0546875","912.0546875","912.0546875"
"15302656","904.484375","904.484375","904.484375"
"15319040","903.765625","903.765625","903.765625"
"15335424","901.78125","901.78125","901.78125"
"15351808","898.984375","898.984375","898.984375"
"15368192","896.234375","896.234375","896.234375"
"15384576","898.1484375","898.1484375","898.1484375"
"15400960","894.6015625","894.6015625","894.6015625"
"15417344","905.8515625","905.8515625","905.8515625"
"15433728","899.46875","899.46875","899.46875"
"15450112","898.5859375","898.5859375","898.5859375"
"15466496","895.96875","895.96875","895.96875"
"15482880","900.2734375","900.2734375","900.2734375"
"15499264","902.6015625","902.6015625","902.6015625"
"15515648","910.65625","910.65625","910.65625"
"15532032","915.5390625","915.5390625","915.5390625"
"15548416","926.2421875","926.2421875","926.2421875"
"15564800","927.9453125","927.9453125","927.9453125"
"15581184","943.140625","943.140625","943.140625"
"15597568","934.40625","934.40625","934.40625"
"15613952","929.0625","929.0625","929.0625"
"15630336","931.015625","931.015625","931.015625"
"15646720","934.1953125","934.1953125","934.1953125"
"15663104","921.390625","921.390625","921.390625"
"15679488","918.59375","918.59375","918.59375"
"15695872","911.6328125","911.6328125","911.6328125"
"15712256","908.5546875","908.5546875","908.5546875"
"15728640","911.96875","911.96875","911.96875"
"15745024","919.546875","919.546875","919.546875"
"15761408","912.6171875","912.6171875","912.6171875"
"15777792","913.6796875","913.6796875","913.6796875"
"15794176","906.1328125","906.1328125","906.1328125"
"15810560","898.234375","898.234375","898.234375"
"15826944","900.3046875","900.3046875","900.3046875"
"15843328","899.5078125","899.5078125","899.5078125"
"15859712","896.0078125","896.0078125","896.0078125"
"15876096","900.9140625","900.9140625","900.9140625"
"15892480","905.3046875","905.3046875","905.3046875"
"15908864","905.546875","905.546875","905.546875"
"15925248","917.7734375","917.7734375","917.7734375"
"15941632","912.6171875","912.6171875","912.6171875"
"15958016","911.0546875","911.0546875","911.0546875"
"15974400","902.765625","902.765625","902.765625"
"15990784","895.453125","895.453125","895.453125"
"16007168","908.2890625","908.2890625","908.2890625"
"16023552","914.7578125","914.7578125","914.7578125"
"16039936","910.9140625","910.9140625","910.9140625"
"16056320","915.7265625","915.7265625","915.7265625"
"16072704","906.78125","906.78125","906.78125"
"16089088","911.4765625","911.4765625","911.4765625"
"16105472","913.984375","913.984375","913.984375"
"16121856","905.6875","905.6875","905.6875"
"16138240","889.9765625","889.9765625","889.9765625"
"16154624","897.875","897.875","897.875"
"16171008","887.7421875","887.7421875","887.7421875"
"16187392","896.171875","896.171875","896.171875"
"16203776","895.7109375","895.7109375","895.7109375"
"16220160","888.8671875","888.8671875","888.8671875"
"16236544","893.109375","893.109375","893.109375"
"16252928","892.875","892.875","892.875"
"16269312","901.390625","901.390625","901.390625"
"16285696","902.0625","902.0625","902.0625"
"16302080","915.421875","915.421875","915.421875"
"16318464","916.1875","916.1875","916.1875"
"16334848","920.84375","920.84375","920.84375"
"16351232","919.8984375","919.8984375","919.8984375"
"16367616","923.609375","923.609375","923.609375"
"16384000","923.375","923.375","923.375"
"16400384","922.6875","922.6875","922.6875"
"16416768","913.6015625","913.6015625","913.6015625"
"16433152","904.7734375","904.7734375","904.7734375"
"16449536","912.2109375","912.2109375","912.2109375"
"16465920","902.53125","902.53125","902.53125"
"16482304","915.609375","915.609375","915.609375"
"16498688","916.09375","916.09375","916.09375"
"16515072","919.765625","919.765625","919.765625"
"16531456","918.2421875","918.2421875","918.2421875"
"16547840","915.328125","915.328125","915.328125"
"16564224","911.8828125","911.8828125","911.8828125"
"16580608","910.2890625","910.2890625","910.2890625"
"16596992","901.84375","901.84375","901.84375"
"16613376","904.6875","904.6875","904.6875"
"16629760","909.5234375","909.5234375","909.5234375"
"16646144","912.1953125","912.1953125","912.1953125"
"16662528","919.2578125","919.2578125","919.2578125"
"16678912","923.8671875","923.8671875","923.8671875"
"16695296","926.09375","926.09375","926.09375"
"16711680","933.1953125","933.1953125","933.1953125"
"16728064","927.0234375","927.0234375","927.0234375"
"16744448","925.8359375","925.8359375","925.8359375"
"16760832","921.953125","921.953125","921.953125"
"16777216","931.109375","931.109375","931.109375"
"16793600","924.140625","924.140625","924.140625"
"16809984","920.7734375","920.7734375","920.7734375"
"16826368","925.6328125","925.6328125","925.6328125"
"16842752","921.03125","921.03125","921.03125"
"16859136","915.0078125","915.0078125","915.0078125"
"16875520","920.8984375","920.8984375","920.8984375"
"16891904","909.484375","909.484375","909.484375"
"16908288","907.2265625","907.2265625","907.2265625"
"16924672","898.9375","898.9375","898.9375"
"16941056","895.875","895.875","895.875"
"16957440","898.0234375","898.0234375","898.0234375"
"16973824","896.6953125","896.6953125","896.6953125"
"16990208","910.84375","910.84375","910.84375"
"17006592","918.3984375","918.3984375","918.3984375"
"17022976","920.9609375","920.9609375","920.9609375"
"17039360","929.765625","929.765625","929.765625"
"17055744","927.296875","927.296875","927.296875"
"17072128","923.8125","923.8125","923.8125"
"17088512","929.015625","929.015625","929.015625"
"17104896","923.71875","923.71875","923.71875"
"17121280","927.734375","927.734375","927.734375"
"17137664","934.5078125","934.5078125","934.5078125"
"17154048","944.328125","944.328125","944.328125"
"17170432","946","946","946"
"17186816","945.6484375","945.6484375","945.6484375"
"17203200","948.3828125","948.3828125","948.3828125"
"17219584","952.390625","952.390625","952.390625"
"17235968","940.359375","940.359375","940.359375"
"17252352","933.0625","933.0625","933.0625"
"17268736","918.2890625","918.2890625","918.2890625"
"17285120","919.1171875","919.1171875","919.1171875"
"17301504","924.1328125","924.1328125","924.1328125"
"17317888","927.625","927.625","927.625"
"17334272","927.5390625","927.5390625","927.5390625"
"17350656","933.5390625","933.5390625","933.5390625"
"17367040","933.234375","933.234375","933.234375"
"17383424","937.1328125","937.1328125","937.1328125"
"17399808","933.3359375","933.3359375","933.3359375"
"17416192","929.2578125","929.2578125","929.2578125"
"17432576","929.28125","929.28125","929.28125"
"17448960","923.6953125","923.6953125","923.6953125"
"17465344","918.75","918.75","918.75"
"17481728","924.484375","924.484375","924.484375"
"17498112","923.71875","923.71875","923.71875"
"17514496","932.171875","932.171875","932.171875"
"17530880","923.09375","923.09375","923.09375"
"17547264","919.890625","919.890625","919.890625"
"17563648","915.015625","915.015625","915.015625"
"17580032","913.3671875","913.3671875","913.3671875"
"17596416","895.8828125","895.8828125","895.8828125"
"17612800","889.8203125","889.8203125","889.8203125"
"17629184","882.140625","882.140625","882.140625"
"17645568","881.25","881.25","881.25"
"17661952","882.75","882.75","882.75"
"17678336","895.0546875","895.0546875","895.0546875"
"17694720","895.8828125","895.8828125","895.8828125"
"17711104","890.8359375","890.8359375","890.8359375"
"17727488","900.4609375","900.4609375","900.4609375"
"17743872","899.453125","899.453125","899.453125"
"17760256","904.0234375","904.0234375","904.0234375"
"17776640","907.1875","907.1875","907.1875"
"17793024","902.71875","902.71875","902.71875"
"17809408","908.8671875","908.8671875","908.8671875"
"17825792","916.453125","916.453125","916.453125"
"17842176","918.4765625","918.4765625","918.4765625"
"17858560","917.625","917.625","917.625"
"17874944","918.8359375","918.8359375","918.8359375"
"17891328","925.8671875","925.8671875","925.8671875"
"17907712","926.5859375","926.5859375","926.5859375"
"17924096","932.953125","932.953125","932.953125"
"17940480","935.046875","935.046875","935.046875"
"17956864","935.9765625","935.9765625","935.9765625"
"17973248","943.3828125","943.3828125","943.3828125"
"17989632","946.7265625","946.7265625","946.7265625"
"18006016","943.7578125","943.7578125","943.7578125"
"18022400","944.7890625","944.7890625","944.7890625"
"18038784","936.6015625","936.6015625","936.6015625"
"18055168","929.3515625","929.3515625","929.3515625"
"18071552","920.34375","920.34375","920.34375"
"18087936","914.4296875","914.4296875","914.4296875"
"18104320","917.5546875","917.5546875","917.5546875"
"18120704","918.6171875","918.6171875","918.6171875"
"18137088","921.890625","921.890625","921.890625"
"18153472","924.59375","924.59375","924.59375"
"18169856","940.125","940.125","940.125"
"18186240","946.84375","946.84375","946.84375"
"18202624","945.0234375","945.0234375","945.0234375"
"18219008","941.9296875","941.9296875","941.9296875"
"18235392","931.5234375","931.5234375","931.5234375"
"18251776","934.9765625","934.9765625","934.9765625"
"18268160","935.15625","935.15625","935.15625"
"18284544","922.3515625","922.3515625","922.3515625"
"18300928","917.265625","917.265625","917.265625"
"18317312","927.171875","927.171875","927.171875"
"18333696","930.3203125","930.3203125","930.3203125"
"18350080","930.9296875","930.9296875","930.9296875"
"18366464","928.5546875","928.5546875","928.5546875"
"18382848","927.140625","927.140625","927.140625"
"18399232","938.5546875","938.5546875","938.5546875"
"18415616","934.25","934.25","934.25"
"18432000","918.9375","918.9375","918.9375"
"18448384","912.5546875","912.5546875","912.5546875"
"18464768","915.8828125","915.8828125","915.8828125"
"18481152","914.6328125","914.6328125","914.6328125"
"18497536","912.15625","912.15625","912.15625"
"18513920","907","907","907"
"18530304","912.984375","912.984375","912.984375"
"18546688","917.640625","917.640625","917.640625"
"18563072","935.8125","935.8125","935.8125"
"18579456","930.34375","930.34375","930.34375"
"18595840","933.4921875","933.4921875","933.4921875"
"18612224","938.21875","938.21875","938.21875"
"18628608","938.046875","938.046875","938.046875"
"18644992","939.703125","939.703125","939.703125"
"18661376","940.28125","940.28125","940.28125"
"18677760","944.15625","944.15625","944.15625"
"18694144","936.3203125","936.3203125","936.3203125"
"18710528","946.6640625","946.6640625","946.6640625"
"18726912","943.2890625","943.2890625","943.2890625"
"18743296","951.828125","951.828125","951.828125"
"18759680","947.6875","947.6875","947.6875"
"18776064","942.2265625","942.2265625","942.2265625"
"18792448","939.75","939.75","939.75"
"18808832","932.21875","932.21875","932.21875"
"18825216","924.3359375","924.3359375","924.3359375"
"18841600","927.453125","927.453125","927.453125"
"18857984","935.796875","935.796875","935.796875"
"18874368","932.875","932.875","932.875"
"18890752","946.6015625","946.6015625","946.6015625"
"18907136","948.96875","948.96875","948.96875"
"18923520","969.2734375","969.2734375","969.2734375"
"18939904","975.09375","975.09375","975.09375"
"18956288","960.7421875","960.7421875","960.7421875"
"18972672","958.3984375","958.3984375","958.3984375"
"18989056","959.6796875","959.6796875","959.6796875"
"19005440","944.5859375","944.5859375","944.5859375"
"19021824","948.765625","948.765625","948.765625"
"19038208","950.03125","950.03125","950.03125"
"19054592","941.96875","941.96875","941.96875"
"19070976","943.90625","943.90625","943.90625"
"19087360","941.578125","941.578125","941.578125"
"19103744","925.1796875","925.1796875","925.1796875"
"19120128","933.0625","933.0625","933.0625"
"19136512","927.7421875","927.7421875","927.7421875"
"19152896","919.6796875","919.6796875","919.6796875"
"19169280","926.28125","926.28125","926.28125"
"19185664","927.3828125","927.3828125","927.3828125"
"19202048","936.7421875","936.7421875","936.7421875"
"19218432","945.03125","945.03125","945.03125"
"19234816","953.15625","953.15625","953.15625"
"19251200","952.9765625","952.9765625","952.9765625"
"19267584","960.375","960.375","960.375"
"19283968","953.8984375","953.8984375","953.8984375"
"19300352","942.3671875","942.3671875","942.3671875"
"19316736","949.8984375","949.8984375","949.8984375"
"19333120","943.5","943.5","943.5"
"19349504","947.4609375","947.4609375","947.4609375"
"19365888","946.2265625","946.2265625","946.2265625"
"19382272","940.515625","940.515625","940.515625"
"19398656","943.2578125","943.2578125","943.2578125"
"19415040","946.328125","946.328125","946.328125"
"19431424","947.78125","947.78125","947.78125"
"19447808","953.125","953.125","953.125"
"19464192","959.734375","959.734375","959.734375"
"19480576","960.8125","960.8125","960.8125"
"19496960","955.890625","955.890625","955.890625"
"19513344","956.2265625","956.2265625","956.2265625"
"19529728","960.421875","960.421875","960.421875"
"19546112","960.5390625","960.5390625","960.5390625"
"19562496","953.890625","953.890625","953.890625"
"19578880","946.0703125","946.0703125","946.0703125"
"19595264","937.75","937.75","937.75"
"19611648","939.5859375","939.5859375","939.5859375"
"19628032","946.84375","946.84375","946.84375"
"19644416","949.203125","949.203125","949.203125"
"19660800","946.453125","946.453125","946.453125"
"19677184","944.0625","944.0625","944.0625"
"19693568","943.5078125","943.5078125","943.5078125"
"19709952","949.2265625","949.2265625","949.2265625"
"19726336","947.859375","947.859375","947.859375"
"19742720","953.25","953.25","953.25"
"19759104","949.7109375","949.7109375","949.7109375"
"19775488","953.421875","953.421875","953.421875"
"19791872","956.125","956.125","956.125"
"19808256","958.2890625","958.2890625","958.2890625"
"19824640","951.375","951.375","951.375"
"19841024","952.3046875","952.3046875","952.3046875"
"19857408","948.453125","948.453125","948.453125"
"19873792","937.2421875","937.2421875","937.2421875"
"19890176","934.734375","934.734375","934.734375"
"19906560","938.2578125","938.2578125","938.2578125"
"19922944","941.140625","941.140625","941.140625"
"19939328","941.1015625","941.1015625","941.1015625"
"19955712","942.1953125","942.1953125","942.1953125"
"19972096","939.234375","939.234375","939.234375"
"19988480","951.0703125","951.0703125","951.0703125"
"20004864","949.1640625","949.1640625","949.1640625"
"20021248","943.359375","943.359375","943.359375"
"20037632","944.1484375","944.1484375","944.1484375"
"20054016","946.7734375","946.7734375","946.7734375"
"20070400","939.5625","939.5625","939.5625"
"20086784","939.1015625","939.1015625","939.1015625"
"20103168","934.28125","934.28125","934.28125"
"20119552","939.3046875","939.3046875","939.3046875"
"20135936","936.609375","936.609375","936.609375"
"20152320","931.109375","931.109375","931.109375"
"20168704","937.359375","937.359375","937.359375"
"20185088","939.0078125","939.0078125","939.0078125"
"20201472","935.7265625","935.7265625","935.7265625"
"20217856","933.109375","933.109375","933.109375"
"20234240","932.1328125","932.1328125","932.1328125"
"20250624","934.5234375","934.5234375","934.5234375"
"20267008","936.1796875","936.1796875","936.1796875"
"20283392","926.265625","926.265625","926.265625"
"20299776","920.5","920.5","920.5"
"20316160","918.5625","918.5625","918.5625"
"20332544","916.2734375","916.2734375","916.2734375"
"20348928","925.5234375","925.5234375","925.5234375"
