"Step","Score","Alien-v5__bootstrapRLE - charts/game_score__MIN","Alien-v5__bootstrapRLE - charts/game_score__MAX"
"10452992","1327.890625","1327.890625","1327.890625"
"10469376","1353.75","1353.75","1353.75"
"10485760","1358.359375","1358.359375","1358.359375"
"10502144","1338.28125","1338.28125","1338.28125"
"10518528","1292.96875","1292.96875","1292.96875"
"10534912","1292.34375","1292.34375","1292.34375"
"10551296","1290.3125","1290.3125","1290.3125"
"10567680","1280.234375","1280.234375","1280.234375"
"10584064","1261.015625","1261.015625","1261.015625"
"10600448","1266.640625","1266.640625","1266.640625"
"10616832","1281.40625","1281.40625","1281.40625"
"10633216","1255.546875","1255.546875","1255.546875"
"10649600","1223.125","1223.125","1223.125"
"10665984","1207.03125","1207.03125","1207.03125"
"10682368","1197.34375","1197.34375","1197.34375"
"10698752","1180.703125","1180.703125","1180.703125"
"10715136","1173.515625","1173.515625","1173.515625"
"10731520","1173.4375","1173.4375","1173.4375"
"10747904","1225.9375","1225.9375","1225.9375"
"10764288","1225.546875","1225.546875","1225.546875"
"10780672","1234.296875","1234.296875","1234.296875"
"10797056","1244.53125","1244.53125","1244.53125"
"10813440","1287.421875","1287.421875","1287.421875"
"10829824","1320.46875","1320.46875","1320.46875"
"10846208","1322.96875","1322.96875","1322.96875"
"10862592","1332.1875","1332.1875","1332.1875"
"10878976","1323.4375","1323.4375","1323.4375"
"10895360","1309.765625","1309.765625","1309.765625"
"10911744","1270.234375","1270.234375","1270.234375"
"10928128","1260","1260","1260"
"10944512","1243.28125","1243.28125","1243.28125"
"10960896","1255.78125","1255.78125","1255.78125"
"10977280","1252.03125","1252.03125","1252.03125"
"10993664","1246.328125","1246.328125","1246.328125"
"11010048","1234.609375","1234.609375","1234.609375"
"11026432","1254.140625","1254.140625","1254.140625"
"11042816","1265.078125","1265.078125","1265.078125"
"11059200","1245.234375","1245.234375","1245.234375"
"11075584","1272.65625","1272.65625","1272.65625"
"11091968","1309.6875","1309.6875","1309.6875"
"11108352","1324.296875","1324.296875","1324.296875"
"11124736","1344.140625","1344.140625","1344.140625"
"11141120","1330.46875","1330.46875","1330.46875"
"11157504","1322.8125","1322.8125","1322.8125"
"11173888","1346.5625","1346.5625","1346.5625"
"11190272","1333.90625","1333.90625","1333.90625"
"11206656","1352.1875","1352.1875","1352.1875"
"11223040","1372.578125","1372.578125","1372.578125"
"11239424","1384.609375","1384.609375","1384.609375"
"11255808","1412.96875","1412.96875","1412.96875"
"11272192","1411.796875","1411.796875","1411.796875"
"11288576","1386.25","1386.25","1386.25"
"11304960","1376.875","1376.875","1376.875"
"11321344","1370.9375","1370.9375","1370.9375"
"11337728","1386.171875","1386.171875","1386.171875"
"11354112","1377.734375","1377.734375","1377.734375"
"11370496","1378.59375","1378.59375","1378.59375"
"11386880","1418.046875","1418.046875","1418.046875"
"11403264","1409.765625","1409.765625","1409.765625"
"11419648","1370","1370","1370"
"11436032","1355.078125","1355.078125","1355.078125"
"11452416","1359.375","1359.375","1359.375"
"11468800","1333.28125","1333.28125","1333.28125"
"11485184","1330.78125","1330.78125","1330.78125"
"11501568","1310.234375","1310.234375","1310.234375"
"11517952","1301.5625","1301.5625","1301.5625"
"11534336","1350.078125","1350.078125","1350.078125"
"11550720","1357.578125","1357.578125","1357.578125"
"11567104","1336.875","1336.875","1336.875"
"11583488","1318.515625","1318.515625","1318.515625"
"11599872","1322.1875","1322.1875","1322.1875"
"11616256","1366.71875","1366.71875","1366.71875"
"11632640","1359.6875","1359.6875","1359.6875"
"11649024","1329.765625","1329.765625","1329.765625"
"11665408","1335","1335","1335"
"11681792","1363.90625","1363.90625","1363.90625"
"11698176","1405.078125","1405.078125","1405.078125"
"11714560","1395.859375","1395.859375","1395.859375"
"11730944","1384.0625","1384.0625","1384.0625"
"11747328","1376.5625","1376.5625","1376.5625"
"11763712","1406.171875","1406.171875","1406.171875"
"11780096","1416.953125","1416.953125","1416.953125"
"11796480","1407.421875","1407.421875","1407.421875"
"11812864","1375.859375","1375.859375","1375.859375"
"11829248","1404.921875","1404.921875","1404.921875"
"11845632","1396.953125","1396.953125","1396.953125"
"11862016","1391.640625","1391.640625","1391.640625"
"11878400","1362.109375","1362.109375","1362.109375"
"11894784","1362.265625","1362.265625","1362.265625"
"11911168","1361.875","1361.875","1361.875"
"11927552","1376.875","1376.875","1376.875"
"11943936","1338.359375","1338.359375","1338.359375"
"11960320","1356.015625","1356.015625","1356.015625"
"11976704","1343.515625","1343.515625","1343.515625"
"11993088","1341.640625","1341.640625","1341.640625"
"12009472","1355.546875","1355.546875","1355.546875"
"12025856","1340.390625","1340.390625","1340.390625"
"12042240","1340.78125","1340.78125","1340.78125"
"12058624","1367.8125","1367.8125","1367.8125"
"12075008","1369.609375","1369.609375","1369.609375"
"12091392","1385.234375","1385.234375","1385.234375"
"12107776","1393.125","1393.125","1393.125"
"12124160","1363.90625","1363.90625","1363.90625"
"12140544","1353.203125","1353.203125","1353.203125"
"12156928","1341.640625","1341.640625","1341.640625"
"12173312","1316.640625","1316.640625","1316.640625"
"12189696","1317.5","1317.5","1317.5"
"12206080","1310","1310","1310"
"12222464","1341.25","1341.25","1341.25"
"12238848","1359.21875","1359.21875","1359.21875"
"12255232","1375.78125","1375.78125","1375.78125"
"12271616","1400.625","1400.625","1400.625"
"12288000","1436.5625","1436.5625","1436.5625"
"12304384","1421.953125","1421.953125","1421.953125"
"12320768","1395.9375","1395.9375","1395.9375"
"12337152","1402.8125","1402.8125","1402.8125"
"12353536","1392.265625","1392.265625","1392.265625"
"12369920","1404.84375","1404.84375","1404.84375"
"12386304","1367.1875","1367.1875","1367.1875"
"12402688","1335.46875","1335.46875","1335.46875"
"12419072","1363.125","1363.125","1363.125"
"12435456","1376.40625","1376.40625","1376.40625"
"12451840","1391.875","1391.875","1391.875"
"12468224","1402.8125","1402.8125","1402.8125"
"12484608","1389.375","1389.375","1389.375"
"12500992","1404.375","1404.375","1404.375"
"12517376","1431.484375","1431.484375","1431.484375"
"12533760","1421.328125","1421.328125","1421.328125"
"12550144","1407.65625","1407.65625","1407.65625"
"12566528","1399.921875","1399.921875","1399.921875"
"12582912","1429.21875","1429.21875","1429.21875"
"12599296","1421.5625","1421.5625","1421.5625"
"12615680","1440.078125","1440.078125","1440.078125"
"12632064","1431.40625","1431.40625","1431.40625"
"12648448","1428.984375","1428.984375","1428.984375"
"12664832","1433.4375","1433.4375","1433.4375"
"12681216","1416.640625","1416.640625","1416.640625"
"12697600","1410","1410","1410"
"12713984","1389.140625","1389.140625","1389.140625"
"12730368","1377.265625","1377.265625","1377.265625"
"12746752","1382.96875","1382.96875","1382.96875"
"12763136","1378.125","1378.125","1378.125"
"12779520","1404.609375","1404.609375","1404.609375"
"12795904","1407.03125","1407.03125","1407.03125"
"12812288","1455.078125","1455.078125","1455.078125"
"12828672","1466.640625","1466.640625","1466.640625"
"12845056","1463.046875","1463.046875","1463.046875"
"12861440","1437.578125","1437.578125","1437.578125"
"12877824","1446.640625","1446.640625","1446.640625"
"12894208","1424.21875","1424.21875","1424.21875"
"12910592","1402.8125","1402.8125","1402.8125"
"12926976","1351.71875","1351.71875","1351.71875"
"12943360","1357.65625","1357.65625","1357.65625"
"12959744","1345.3125","1345.3125","1345.3125"
"12976128","1346.640625","1346.640625","1346.640625"
"12992512","1335.859375","1335.859375","1335.859375"
"13008896","1312.65625","1312.65625","1312.65625"
"13025280","1307.96875","1307.96875","1307.96875"
"13041664","1323.28125","1323.28125","1323.28125"
"13058048","1311.796875","1311.796875","1311.796875"
"13074432","1328.515625","1328.515625","1328.515625"
"13090816","1336.875","1336.875","1336.875"
"13107200","1361.09375","1361.09375","1361.09375"
"13123584","1352.578125","1352.578125","1352.578125"
"13139968","1375.46875","1375.46875","1375.46875"
"13156352","1436.015625","1436.015625","1436.015625"
"13172736","1440.78125","1440.78125","1440.78125"
"13189120","1400.78125","1400.78125","1400.78125"
"13205504","1418.046875","1418.046875","1418.046875"
"13221888","1436.09375","1436.09375","1436.09375"
"13238272","1444.609375","1444.609375","1444.609375"
"13254656","1427.8125","1427.8125","1427.8125"
"13271040","1373.203125","1373.203125","1373.203125"
"13287424","1367.65625","1367.65625","1367.65625"
"13303808","1378.90625","1378.90625","1378.90625"
"13320192","1391.015625","1391.015625","1391.015625"
"13336576","1386.875","1386.875","1386.875"
"13352960","1394.453125","1394.453125","1394.453125"
"13369344","1428.4375","1428.4375","1428.4375"
"13385728","1415.546875","1415.546875","1415.546875"
"13402112","1416.796875","1416.796875","1416.796875"
"13418496","1421.484375","1421.484375","1421.484375"
"13434880","1418.125","1418.125","1418.125"
"13451264","1440.546875","1440.546875","1440.546875"
"13467648","1427.1875","1427.1875","1427.1875"
"13484032","1425.078125","1425.078125","1425.078125"
"13500416","1428.828125","1428.828125","1428.828125"
"13516800","1444.21875","1444.21875","1444.21875"
"13533184","1418.046875","1418.046875","1418.046875"
"13549568","1414.0625","1414.0625","1414.0625"
"13565952","1395.078125","1395.078125","1395.078125"
"13582336","1382.34375","1382.34375","1382.34375"
"13598720","1362.65625","1362.65625","1362.65625"
"13615104","1384.375","1384.375","1384.375"
"13631488","1375.078125","1375.078125","1375.078125"
"13647872","1400.703125","1400.703125","1400.703125"
"13664256","1423.046875","1423.046875","1423.046875"
"13680640","1425.15625","1425.15625","1425.15625"
"13697024","1436.09375","1436.09375","1436.09375"
"13713408","1431.484375","1431.484375","1431.484375"
"13729792","1414.453125","1414.453125","1414.453125"
"13746176","1387.5","1387.5","1387.5"
"13762560","1396.40625","1396.40625","1396.40625"
"13778944","1411.953125","1411.953125","1411.953125"
"13795328","1418.59375","1418.59375","1418.59375"
"13811712","1401.71875","1401.71875","1401.71875"
"13828096","1403.046875","1403.046875","1403.046875"
"13844480","1430.625","1430.625","1430.625"
"13860864","1442.8125","1442.8125","1442.8125"
"13877248","1434.140625","1434.140625","1434.140625"
"13893632","1388.28125","1388.28125","1388.28125"
"13910016","1400.625","1400.625","1400.625"
"13926400","1406.171875","1406.171875","1406.171875"
"13942784","1374.921875","1374.921875","1374.921875"
"13959168","1428.828125","1428.828125","1428.828125"
"13975552","1432.578125","1432.578125","1432.578125"
"13991936","1429.84375","1429.84375","1429.84375"
"14008320","1436.484375","1436.484375","1436.484375"
"14024704","1453.59375","1453.59375","1453.59375"
"14041088","1465.546875","1465.546875","1465.546875"
"14057472","1423.203125","1423.203125","1423.203125"
"14073856","1428.4375","1428.4375","1428.4375"
"14090240","1418.90625","1418.90625","1418.90625"
"14106624","1403.90625","1403.90625","1403.90625"
"14123008","1423.90625","1423.90625","1423.90625"
"14139392","1457.109375","1457.109375","1457.109375"
"14155776","1438.203125","1438.203125","1438.203125"
"14172160","1430.3125","1430.3125","1430.3125"
"14188544","1456.71875","1456.71875","1456.71875"
"14204928","1469.6875","1469.6875","1469.6875"
"14221312","1455.390625","1455.390625","1455.390625"
"14237696","1459.375","1459.375","1459.375"
"14254080","1427.578125","1427.578125","1427.578125"
"14270464","1412.1875","1412.1875","1412.1875"
"14286848","1426.015625","1426.015625","1426.015625"
"14303232","1430.390625","1430.390625","1430.390625"
"14319616","1399.140625","1399.140625","1399.140625"
"14336000","1405.9375","1405.9375","1405.9375"
"14352384","1429.296875","1429.296875","1429.296875"
"14368768","1421.09375","1421.09375","1421.09375"
"14385152","1463.75","1463.75","1463.75"
"14401536","1468.515625","1468.515625","1468.515625"
"14417920","1490.3125","1490.3125","1490.3125"
"14434304","1498.828125","1498.828125","1498.828125"
"14450688","1515.078125","1515.078125","1515.078125"
"14467072","1489.921875","1489.921875","1489.921875"
"14483456","1457.03125","1457.03125","1457.03125"
"14499840","1453.90625","1453.90625","1453.90625"
"14516224","1423.4375","1423.4375","1423.4375"
"14532608","1407.5","1407.5","1407.5"
"14548992","1394.296875","1394.296875","1394.296875"
"14565376","1411.25","1411.25","1411.25"
"14581760","1446.484375","1446.484375","1446.484375"
"14598144","1449.84375","1449.84375","1449.84375"
"14614528","1459.609375","1459.609375","1459.609375"
"14630912","1463.515625","1463.515625","1463.515625"
"14647296","1449.140625","1449.140625","1449.140625"
"14663680","1491.328125","1491.328125","1491.328125"
"14680064","1449.21875","1449.21875","1449.21875"
"14696448","1425","1425","1425"
"14712832","1438.75","1438.75","1438.75"
"14729216","1432.65625","1432.65625","1432.65625"
"14745600","1440.546875","1440.546875","1440.546875"
"14761984","1448.828125","1448.828125","1448.828125"
"14778368","1430.859375","1430.859375","1430.859375"
"14794752","1447.578125","1447.578125","1447.578125"
"14811136","1433.671875","1433.671875","1433.671875"
"14827520","1444.6875","1444.6875","1444.6875"
"14843904","1412.03125","1412.03125","1412.03125"
"14860288","1422.96875","1422.96875","1422.96875"
"14876672","1425.15625","1425.15625","1425.15625"
"14893056","1437.96875","1437.96875","1437.96875"
"14909440","1451.71875","1451.71875","1451.71875"
"14925824","1451.875","1451.875","1451.875"
"14942208","1445.234375","1445.234375","1445.234375"
"14958592","1456.875","1456.875","1456.875"
"14974976","1443.59375","1443.59375","1443.59375"
"14991360","1451.09375","1451.09375","1451.09375"
"15007744","1453.359375","1453.359375","1453.359375"
"15024128","1485","1485","1485"
"15040512","1526.71875","1526.71875","1526.71875"
"15056896","1511.09375","1511.09375","1511.09375"
"15073280","1537.8125","1537.8125","1537.8125"
"15089664","1540.859375","1540.859375","1540.859375"
"15106048","1508.59375","1508.59375","1508.59375"
"15122432","1507.265625","1507.265625","1507.265625"
"15138816","1494.921875","1494.921875","1494.921875"
"15155200","1487.421875","1487.421875","1487.421875"
"15171584","1474.609375","1474.609375","1474.609375"
"15187968","1481.40625","1481.40625","1481.40625"
"15204352","1486.5625","1486.5625","1486.5625"
"15220736","1521.171875","1521.171875","1521.171875"
"15237120","1552.421875","1552.421875","1552.421875"
"15253504","1552.5","1552.5","1552.5"
"15269888","1578.046875","1578.046875","1578.046875"
"15286272","1563.59375","1563.59375","1563.59375"
"15302656","1562.1875","1562.1875","1562.1875"
"15319040","1582.578125","1582.578125","1582.578125"
"15335424","1582.96875","1582.96875","1582.96875"
"15351808","1576.953125","1576.953125","1576.953125"
"15368192","1562.03125","1562.03125","1562.03125"
"15384576","1539.765625","1539.765625","1539.765625"
"15400960","1518.203125","1518.203125","1518.203125"
"15417344","1566.40625","1566.40625","1566.40625"
"15433728","1515.15625","1515.15625","1515.15625"
"15450112","1477.34375","1477.34375","1477.34375"
"15466496","1488.359375","1488.359375","1488.359375"
"15482880","1481.328125","1481.328125","1481.328125"
"15499264","1458.28125","1458.28125","1458.28125"
"15515648","1523.28125","1523.28125","1523.28125"
"15532032","1482.34375","1482.34375","1482.34375"
"15548416","1507.96875","1507.96875","1507.96875"
"15564800","1544.609375","1544.609375","1544.609375"
"15581184","1562.734375","1562.734375","1562.734375"
"15597568","1577.578125","1577.578125","1577.578125"
"15613952","1603.59375","1603.59375","1603.59375"
"15630336","1558.4375","1558.4375","1558.4375"
"15646720","1552.03125","1552.03125","1552.03125"
"15663104","1535.859375","1535.859375","1535.859375"
"15679488","1528.046875","1528.046875","1528.046875"
"15695872","1510.703125","1510.703125","1510.703125"
"15712256","1484.375","1484.375","1484.375"
"15728640","1474.53125","1474.53125","1474.53125"
"15745024","1513.4375","1513.4375","1513.4375"
"15761408","1515.78125","1515.78125","1515.78125"
"15777792","1518.203125","1518.203125","1518.203125"
"15794176","1495.3125","1495.3125","1495.3125"
"15810560","1493.90625","1493.90625","1493.90625"
"15826944","1497.734375","1497.734375","1497.734375"
"15843328","1512.8125","1512.8125","1512.8125"
"15859712","1485.625","1485.625","1485.625"
"15876096","1512.734375","1512.734375","1512.734375"
"15892480","1507.96875","1507.96875","1507.96875"
"15908864","1547.578125","1547.578125","1547.578125"
"15925248","1588.4375","1588.4375","1588.4375"
"15941632","1582.5","1582.5","1582.5"
"15958016","1568.4375","1568.4375","1568.4375"
"15974400","1545.078125","1545.078125","1545.078125"
"15990784","1530.625","1530.625","1530.625"
"16007168","1513.984375","1513.984375","1513.984375"
"16023552","1500.546875","1500.546875","1500.546875"
"16039936","1473.125","1473.125","1473.125"
"16056320","1448.046875","1448.046875","1448.046875"
"16072704","1432.578125","1432.578125","1432.578125"
"16089088","1459.6875","1459.6875","1459.6875"
"16105472","1458.046875","1458.046875","1458.046875"
"16121856","1477.96875","1477.96875","1477.96875"
"16138240","1499.453125","1499.453125","1499.453125"
"16154624","1486.640625","1486.640625","1486.640625"
"16171008","1487.65625","1487.65625","1487.65625"
"16187392","1526.015625","1526.015625","1526.015625"
"16203776","1521.09375","1521.09375","1521.09375"
"16220160","1555.9375","1555.9375","1555.9375"
"16236544","1574.21875","1574.21875","1574.21875"
"16252928","1563.28125","1563.28125","1563.28125"
"16269312","1597.1875","1597.1875","1597.1875"
"16285696","1631.640625","1631.640625","1631.640625"
"16302080","1625.625","1625.625","1625.625"
"16318464","1611.328125","1611.328125","1611.328125"
"16334848","1618.90625","1618.90625","1618.90625"
"16351232","1602.96875","1602.96875","1602.96875"
"16367616","1590.625","1590.625","1590.625"
"16384000","1556.5625","1556.5625","1556.5625"
"16400384","1542.109375","1542.109375","1542.109375"
"16416768","1538.125","1538.125","1538.125"
"16433152","1523.046875","1523.046875","1523.046875"
"16449536","1565.3125","1565.3125","1565.3125"
"16465920","1531.25","1531.25","1531.25"
"16482304","1540.9375","1540.9375","1540.9375"
"16498688","1555.390625","1555.390625","1555.390625"
"16515072","1564.453125","1564.453125","1564.453125"
"16531456","1561.328125","1561.328125","1561.328125"
"16547840","1560.546875","1560.546875","1560.546875"
"16564224","1542.890625","1542.890625","1542.890625"
"16580608","1540.46875","1540.46875","1540.46875"
"16596992","1587.34375","1587.34375","1587.34375"
"16613376","1574.84375","1574.84375","1574.84375"
"16629760","1560.703125","1560.703125","1560.703125"
"16646144","1594.140625","1594.140625","1594.140625"
"16662528","1623.4375","1623.4375","1623.4375"
"16678912","1632.34375","1632.34375","1632.34375"
"16695296","1664.140625","1664.140625","1664.140625"
"16711680","1677.34375","1677.34375","1677.34375"
"16728064","1699.921875","1699.921875","1699.921875"
"16744448","1712.8125","1712.8125","1712.8125"
"16760832","1739.53125","1739.53125","1739.53125"
"16777216","1721.09375","1721.09375","1721.09375"
"16793600","1691.953125","1691.953125","1691.953125"
"16809984","1672.578125","1672.578125","1672.578125"
"16826368","1625.9375","1625.9375","1625.9375"
"16842752","1562.8125","1562.8125","1562.8125"
"16859136","1587.578125","1587.578125","1587.578125"
"16875520","1587.734375","1587.734375","1587.734375"
"16891904","1578.28125","1578.28125","1578.28125"
"16908288","1545","1545","1545"
"16924672","1548.359375","1548.359375","1548.359375"
"16941056","1540.9375","1540.9375","1540.9375"
"16957440","1586.171875","1586.171875","1586.171875"
"16973824","1541.171875","1541.171875","1541.171875"
"16990208","1525.390625","1525.390625","1525.390625"
"17006592","1514.53125","1514.53125","1514.53125"
"17022976","1537.1875","1537.1875","1537.1875"
"17039360","1556.875","1556.875","1556.875"
"17055744","1532.65625","1532.65625","1532.65625"
"17072128","1525.703125","1525.703125","1525.703125"
"17088512","1550.546875","1550.546875","1550.546875"
"17104896","1532.03125","1532.03125","1532.03125"
"17121280","1508.203125","1508.203125","1508.203125"
"17137664","1503.28125","1503.28125","1503.28125"
"17154048","1518.28125","1518.28125","1518.28125"
"17170432","1535.546875","1535.546875","1535.546875"
"17186816","1535.46875","1535.46875","1535.46875"
"17203200","1516.71875","1516.71875","1516.71875"
"17219584","1561.5625","1561.5625","1561.5625"
"17235968","1588.75","1588.75","1588.75"
"17252352","1604.0625","1604.0625","1604.0625"
"17268736","1583.90625","1583.90625","1583.90625"
"17285120","1558.125","1558.125","1558.125"
"17301504","1584.21875","1584.21875","1584.21875"
"17317888","1575.546875","1575.546875","1575.546875"
"17334272","1574.296875","1574.296875","1574.296875"
"17350656","1556.5625","1556.5625","1556.5625"
"17367040","1526.171875","1526.171875","1526.171875"
"17383424","1543.515625","1543.515625","1543.515625"
"17399808","1554.53125","1554.53125","1554.53125"
"17416192","1511.71875","1511.71875","1511.71875"
"17432576","1526.640625","1526.640625","1526.640625"
"17448960","1503.59375","1503.59375","1503.59375"
"17465344","1512.265625","1512.265625","1512.265625"
"17481728","1572.34375","1572.34375","1572.34375"
"17498112","1612.96875","1612.96875","1612.96875"
"17514496","1629.921875","1629.921875","1629.921875"
"17530880","1632.96875","1632.96875","1632.96875"
"17547264","1650.234375","1650.234375","1650.234375"
"17563648","1638.4375","1638.4375","1638.4375"
"17580032","1635","1635","1635"
"17596416","1540.078125","1540.078125","1540.078125"
"17612800","1522.1875","1522.1875","1522.1875"
"17629184","1488.515625","1488.515625","1488.515625"
"17645568","1504.84375","1504.84375","1504.84375"
"17661952","1475.703125","1475.703125","1475.703125"
"17678336","1479.21875","1479.21875","1479.21875"
"17694720","1501.09375","1501.09375","1501.09375"
"17711104","1514.375","1514.375","1514.375"
"17727488","1560.234375","1560.234375","1560.234375"
"17743872","1593.828125","1593.828125","1593.828125"
"17760256","1614.375","1614.375","1614.375"
"17776640","1648.984375","1648.984375","1648.984375"
"17793024","1671.5625","1671.5625","1671.5625"
"17809408","1737.890625","1737.890625","1737.890625"
"17825792","1753.359375","1753.359375","1753.359375"
"17842176","1786.640625","1786.640625","1786.640625"
"17858560","1789.453125","1789.453125","1789.453125"
"17874944","1764.296875","1764.296875","1764.296875"
"17891328","1752.265625","1752.265625","1752.265625"
"17907712","1749.53125","1749.53125","1749.53125"
"17924096","1715.859375","1715.859375","1715.859375"
"17940480","1674.140625","1674.140625","1674.140625"
"17956864","1634.609375","1634.609375","1634.609375"
"17973248","1629.609375","1629.609375","1629.609375"
"17989632","1611.875","1611.875","1611.875"
"18006016","1575.15625","1575.15625","1575.15625"
"18022400","1593.28125","1593.28125","1593.28125"
"18038784","1628.203125","1628.203125","1628.203125"
"18055168","1627.578125","1627.578125","1627.578125"
"18071552","1645.9375","1645.9375","1645.9375"
"18087936","1636.71875","1636.71875","1636.71875"
"18104320","1668.90625","1668.90625","1668.90625"
"18120704","1682.890625","1682.890625","1682.890625"
"18137088","1653.515625","1653.515625","1653.515625"
"18153472","1675","1675","1675"
"18169856","1680.859375","1680.859375","1680.859375"
"18186240","1656.25","1656.25","1656.25"
"18202624","1676.171875","1676.171875","1676.171875"
"18219008","1704.140625","1704.140625","1704.140625"
"18235392","1725.234375","1725.234375","1725.234375"
"18251776","1722.34375","1722.34375","1722.34375"
"18268160","1686.953125","1686.953125","1686.953125"
"18284544","1709.6875","1709.6875","1709.6875"
"18300928","1706.875","1706.875","1706.875"
"18317312","1717.03125","1717.03125","1717.03125"
"18333696","1705.390625","1705.390625","1705.390625"
"18350080","1682.734375","1682.734375","1682.734375"
"18366464","1712.890625","1712.890625","1712.890625"
"18382848","1753.359375","1753.359375","1753.359375"
"18399232","1745.3125","1745.3125","1745.3125"
"18415616","1720.234375","1720.234375","1720.234375"
"18432000","1704.84375","1704.84375","1704.84375"
"18448384","1708.59375","1708.59375","1708.59375"
"18464768","1700","1700","1700"
"18481152","1668.4375","1668.4375","1668.4375"
"18497536","1658.75","1658.75","1658.75"
"18513920","1643.125","1643.125","1643.125"
"18530304","1657.65625","1657.65625","1657.65625"
"18546688","1694.21875","1694.21875","1694.21875"
"18563072","1665.3125","1665.3125","1665.3125"
"18579456","1661.015625","1661.015625","1661.015625"
"18595840","1681.5625","1681.5625","1681.5625"
"18612224","1645.859375","1645.859375","1645.859375"
"18628608","1586.875","1586.875","1586.875"
"18644992","1575.15625","1575.15625","1575.15625"
"18661376","1555","1555","1555"
"18677760","1543.046875","1543.046875","1543.046875"
"18694144","1567.265625","1567.265625","1567.265625"
"18710528","1598.984375","1598.984375","1598.984375"
"18726912","1584.0625","1584.0625","1584.0625"
"18743296","1632.96875","1632.96875","1632.96875"
"18759680","1669.765625","1669.765625","1669.765625"
"18776064","1710.15625","1710.15625","1710.15625"
"18792448","1696.328125","1696.328125","1696.328125"
"18808832","1670.078125","1670.078125","1670.078125"
"18825216","1636.09375","1636.09375","1636.09375"
"18841600","1627.96875","1627.96875","1627.96875"
"18857984","1675.546875","1675.546875","1675.546875"
"18874368","1647.265625","1647.265625","1647.265625"
"18890752","1593.203125","1593.203125","1593.203125"
"18907136","1573.75","1573.75","1573.75"
"18923520","1565.625","1565.625","1565.625"
"18939904","1570.078125","1570.078125","1570.078125"
"18956288","1568.28125","1568.28125","1568.28125"
"18972672","1549.921875","1549.921875","1549.921875"
"18989056","1593.75","1593.75","1593.75"
"19005440","1632.34375","1632.34375","1632.34375"
"19021824","1681.09375","1681.09375","1681.09375"
"19038208","1701.25","1701.25","1701.25"
"19054592","1728.671875","1728.671875","1728.671875"
"19070976","1767.5","1767.5","1767.5"
"19087360","1755.9375","1755.9375","1755.9375"
"19103744","1753.984375","1753.984375","1753.984375"
"19120128","1749.296875","1749.296875","1749.296875"
"19136512","1733.28125","1733.28125","1733.28125"
"19152896","1703.984375","1703.984375","1703.984375"
"19169280","1695.703125","1695.703125","1695.703125"
"19185664","1702.578125","1702.578125","1702.578125"
"19202048","1706.953125","1706.953125","1706.953125"
"19218432","1731.484375","1731.484375","1731.484375"
"19234816","1670.859375","1670.859375","1670.859375"
"19251200","1689.140625","1689.140625","1689.140625"
"19267584","1710.15625","1710.15625","1710.15625"
"19283968","1718.125","1718.125","1718.125"
"19300352","1720.15625","1720.15625","1720.15625"
"19316736","1698.203125","1698.203125","1698.203125"
"19333120","1685.703125","1685.703125","1685.703125"
"19349504","1695","1695","1695"
"19365888","1645.703125","1645.703125","1645.703125"
"19382272","1622.265625","1622.265625","1622.265625"
"19398656","1679.21875","1679.21875","1679.21875"
"19415040","1706.09375","1706.09375","1706.09375"
"19431424","1716.171875","1716.171875","1716.171875"
"19447808","1729.21875","1729.21875","1729.21875"
"19464192","1720.3125","1720.3125","1720.3125"
"19480576","1797.1875","1797.1875","1797.1875"
"19496960","1803.671875","1803.671875","1803.671875"
"19513344","1732.34375","1732.34375","1732.34375"
"19529728","1728.75","1728.75","1728.75"
"19546112","1693.984375","1693.984375","1693.984375"
"19562496","1722.578125","1722.578125","1722.578125"
"19578880","1682.5","1682.5","1682.5"
"19595264","1668.28125","1668.28125","1668.28125"
"19611648","1649.765625","1649.765625","1649.765625"
"19628032","1652.734375","1652.734375","1652.734375"
"19644416","1672.65625","1672.65625","1672.65625"
"19660800","1624.296875","1624.296875","1624.296875"
"19677184","1673.984375","1673.984375","1673.984375"
"19693568","1684.453125","1684.453125","1684.453125"
"19709952","1705.625","1705.625","1705.625"
"19726336","1718.28125","1718.28125","1718.28125"
"19742720","1714.6875","1714.6875","1714.6875"
"19759104","1731.953125","1731.953125","1731.953125"
"19775488","1717.03125","1717.03125","1717.03125"
"19791872","1673.28125","1673.28125","1673.28125"
"19808256","1701.09375","1701.09375","1701.09375"
"19824640","1703.828125","1703.828125","1703.828125"
"19841024","1688.515625","1688.515625","1688.515625"
"19857408","1701.953125","1701.953125","1701.953125"
"19873792","1699.0625","1699.0625","1699.0625"
"19890176","1697.96875","1697.96875","1697.96875"
"19906560","1719.84375","1719.84375","1719.84375"
"19922944","1698.125","1698.125","1698.125"
"19939328","1651.484375","1651.484375","1651.484375"
"19955712","1648.046875","1648.046875","1648.046875"
"19972096","1674.53125","1674.53125","1674.53125"
"19988480","1648.59375","1648.59375","1648.59375"
"20004864","1619.6875","1619.6875","1619.6875"
"20021248","1667.1875","1667.1875","1667.1875"
"20037632","1678.125","1678.125","1678.125"
"20054016","1692.421875","1692.421875","1692.421875"
"20070400","1702.265625","1702.265625","1702.265625"
"20086784","1715.234375","1715.234375","1715.234375"
"20103168","1723.828125","1723.828125","1723.828125"
"20119552","1729.921875","1729.921875","1729.921875"
"20135936","1718.203125","1718.203125","1718.203125"
"20152320","1707.265625","1707.265625","1707.265625"
