"Step","Score","Alien-v5__ppo_rnd_envpool - charts/game_score__MIN","Alien-v5__ppo_rnd_envpool - charts/game_score__MAX"
"10960896","637.109375","637.109375","637.109375"
"10977280","645.9375","645.9375","645.9375"
"10993664","638.125","638.125","638.125"
"11010048","630.3125","630.3125","630.3125"
"11026432","638.046875","638.046875","638.046875"
"11042816","631.328125","631.328125","631.328125"
"11059200","644.0625","644.0625","644.0625"
"11075584","636.5625","636.5625","636.5625"
"11091968","643.359375","643.359375","643.359375"
"11108352","653.984375","653.984375","653.984375"
"11124736","654.921875","654.921875","654.921875"
"11141120","665","665","665"
"11157504","660.703125","660.703125","660.703125"
"11173888","655.390625","655.390625","655.390625"
"11190272","672.109375","672.109375","672.109375"
"11206656","683.828125","683.828125","683.828125"
"11223040","680.859375","680.859375","680.859375"
"11239424","694.84375","694.84375","694.84375"
"11255808","721.875","721.875","721.875"
"11272192","699.84375","699.84375","699.84375"
"11288576","715.15625","715.15625","715.15625"
"11304960","716.875","716.875","716.875"
"11321344","702.8125","702.8125","702.8125"
"11337728","690.390625","690.390625","690.390625"
"11354112","676.40625","676.40625","676.40625"
"11370496","688.046875","688.046875","688.046875"
"11386880","660.9375","660.9375","660.9375"
"11403264","668.671875","668.671875","668.671875"
"11419648","684.140625","684.140625","684.140625"
"11436032","669.53125","669.53125","669.53125"
"11452416","665.9375","665.9375","665.9375"
"11468800","654.6875","654.6875","654.6875"
"11485184","670.859375","670.859375","670.859375"
"11501568","660.234375","660.234375","660.234375"
"11517952","651.796875","651.796875","651.796875"
"11534336","687.03125","687.03125","687.03125"
"11550720","735.15625","735.15625","735.15625"
"11567104","738.359375","738.359375","738.359375"
"11583488","744.453125","744.453125","744.453125"
"11599872","747.265625","747.265625","747.265625"
"11616256","746.875","746.875","746.875"
"11632640","724.53125","724.53125","724.53125"
"11649024","677.265625","677.265625","677.265625"
"11665408","688.515625","688.515625","688.515625"
"11681792","685.78125","685.78125","685.78125"
"11698176","669.21875","669.21875","669.21875"
"11714560","670.703125","670.703125","670.703125"
"11730944","680.46875","680.46875","680.46875"
"11747328","673.828125","673.828125","673.828125"
"11763712","665.625","665.625","665.625"
"11780096","666.875","666.875","666.875"
"11796480","695.703125","695.703125","695.703125"
"11812864","698.203125","698.203125","698.203125"
"11829248","689.609375","689.609375","689.609375"
"11845632","704.53125","704.53125","704.53125"
"11862016","705.78125","705.78125","705.78125"
"11878400","715.078125","715.078125","715.078125"
"11894784","683.828125","683.828125","683.828125"
"11911168","679.0625","679.0625","679.0625"
"11927552","668.59375","668.59375","668.59375"
"11943936","663.984375","663.984375","663.984375"
"11960320","662.34375","662.34375","662.34375"
"11976704","668.046875","668.046875","668.046875"
"11993088","672.265625","672.265625","672.265625"
"12009472","681.015625","681.015625","681.015625"
"12025856","686.328125","686.328125","686.328125"
"12042240","706.40625","706.40625","706.40625"
"12058624","688.046875","688.046875","688.046875"
"12075008","681.09375","681.09375","681.09375"
"12091392","678.046875","678.046875","678.046875"
"12107776","696.328125","696.328125","696.328125"
"12124160","714.921875","714.921875","714.921875"
"12140544","710.703125","710.703125","710.703125"
"12156928","715.546875","715.546875","715.546875"
"12173312","743.671875","743.671875","743.671875"
"12189696","750.234375","750.234375","750.234375"
"12206080","731.796875","731.796875","731.796875"
"12222464","731.640625","731.640625","731.640625"
"12238848","712.265625","712.265625","712.265625"
"12255232","730.390625","730.390625","730.390625"
"12271616","704.609375","704.609375","704.609375"
"12288000","698.828125","698.828125","698.828125"
"12304384","713.984375","713.984375","713.984375"
"12320768","704.140625","704.140625","704.140625"
"12337152","707.890625","707.890625","707.890625"
"12353536","695.78125","695.78125","695.78125"
"12369920","680.78125","680.78125","680.78125"
"12386304","696.5625","696.5625","696.5625"
"12402688","678.4375","678.4375","678.4375"
"12419072","677.8125","677.8125","677.8125"
"12435456","675","675","675"
"12451840","687.5","687.5","687.5"
"12468224","694.21875","694.21875","694.21875"
"12484608","679.453125","679.453125","679.453125"
"12500992","704.375","704.375","704.375"
"12517376","688.359375","688.359375","688.359375"
"12533760","707.34375","707.34375","707.34375"
"12550144","708.515625","708.515625","708.515625"
"12566528","691.40625","691.40625","691.40625"
"12582912","706.40625","706.40625","706.40625"
"12599296","692.265625","692.265625","692.265625"
"12615680","696.953125","696.953125","696.953125"
"12632064","717.5","717.5","717.5"
"12648448","705.546875","705.546875","705.546875"
"12664832","708.59375","708.59375","708.59375"
"12681216","697.109375","697.109375","697.109375"
"12697600","694.140625","694.140625","694.140625"
"12713984","685.234375","685.234375","685.234375"
"12730368","666.875","666.875","666.875"
"12746752","667.34375","667.34375","667.34375"
"12763136","662.96875","662.96875","662.96875"
"12779520","664.53125","664.53125","664.53125"
"12795904","670.78125","670.78125","670.78125"
"12812288","679.375","679.375","679.375"
"12828672","702.65625","702.65625","702.65625"
"12845056","711.015625","711.015625","711.015625"
"12861440","706.484375","706.484375","706.484375"
"12877824","700.234375","700.234375","700.234375"
"12894208","690","690","690"
"12910592","669.6875","669.6875","669.6875"
"12926976","669.765625","669.765625","669.765625"
"12943360","684.6875","684.6875","684.6875"
"12959744","695","695","695"
"12976128","692.65625","692.65625","692.65625"
"12992512","712.5","712.5","712.5"
"13008896","722.8125","722.8125","722.8125"
"13025280","719.0625","719.0625","719.0625"
"13041664","719.84375","719.84375","719.84375"
"13058048","707.96875","707.96875","707.96875"
"13074432","722.65625","722.65625","722.65625"
"13090816","716.5625","716.5625","716.5625"
"13107200","734.921875","734.921875","734.921875"
"13123584","732.96875","732.96875","732.96875"
"13139968","728.203125","728.203125","728.203125"
"13156352","728.28125","728.28125","728.28125"
"13172736","718.28125","718.28125","718.28125"
"13189120","711.40625","711.40625","711.40625"
"13205504","705.078125","705.078125","705.078125"
"13221888","696.484375","696.484375","696.484375"
"13238272","673.90625","673.90625","673.90625"
"13254656","693.4375","693.4375","693.4375"
"13271040","695.078125","695.078125","695.078125"
"13287424","690.15625","690.15625","690.15625"
"13303808","698.359375","698.359375","698.359375"
"13320192","688.671875","688.671875","688.671875"
"13336576","695.703125","695.703125","695.703125"
"13352960","688.59375","688.59375","688.59375"
"13369344","696.328125","696.328125","696.328125"
"13385728","703.59375","703.59375","703.59375"
"13402112","706.640625","706.640625","706.640625"
"13418496","706.875","706.875","706.875"
"13434880","737.265625","737.265625","737.265625"
"13451264","738.828125","738.828125","738.828125"
"13467648","727.265625","727.265625","727.265625"
"13484032","732.109375","732.109375","732.109375"
"13500416","732.578125","732.578125","732.578125"
"13516800","761.71875","761.71875","761.71875"
"13533184","755.15625","755.15625","755.15625"
"13549568","765.078125","765.078125","765.078125"
"13565952","779.453125","779.453125","779.453125"
"13582336","785.546875","785.546875","785.546875"
"13598720","777.890625","777.890625","777.890625"
"13615104","752.65625","752.65625","752.65625"
"13631488","740.46875","740.46875","740.46875"
"13647872","747.109375","747.109375","747.109375"
"13664256","755.15625","755.15625","755.15625"
"13680640","756.71875","756.71875","756.71875"
"13697024","767.890625","767.890625","767.890625"
"13713408","767.8125","767.8125","767.8125"
"13729792","795.546875","795.546875","795.546875"
"13746176","809.296875","809.296875","809.296875"
"13762560","799.765625","799.765625","799.765625"
"13778944","790.390625","790.390625","790.390625"
"13795328","799.140625","799.140625","799.140625"
"13811712","802.8125","802.8125","802.8125"
"13828096","792.421875","792.421875","792.421875"
"13844480","799.609375","799.609375","799.609375"
"13860864","783.59375","783.59375","783.59375"
"13877248","792.734375","792.734375","792.734375"
"13893632","788.125","788.125","788.125"
"13910016","782.8125","782.8125","782.8125"
"13926400","792.109375","792.109375","792.109375"
"13942784","775.625","775.625","775.625"
"13959168","803.984375","803.984375","803.984375"
"13975552","804.296875","804.296875","804.296875"
"13991936","812.8125","812.8125","812.8125"
"14008320","812.1875","812.1875","812.1875"
"14024704","825.9375","825.9375","825.9375"
"14041088","852.890625","852.890625","852.890625"
"14057472","820","820","820"
"14073856","808.359375","808.359375","808.359375"
"14090240","799.765625","799.765625","799.765625"
"14106624","807.65625","807.65625","807.65625"
"14123008","812.8125","812.8125","812.8125"
"14139392","804.53125","804.53125","804.53125"
"14155776","812.421875","812.421875","812.421875"
"14172160","821.171875","821.171875","821.171875"
"14188544","827.265625","827.265625","827.265625"
"14204928","824.140625","824.140625","824.140625"
"14221312","827.265625","827.265625","827.265625"
"14237696","810","810","810"
"14254080","804.921875","804.921875","804.921875"
"14270464","797.265625","797.265625","797.265625"
"14286848","805.859375","805.859375","805.859375"
"14303232","802.578125","802.578125","802.578125"
"14319616","803.59375","803.59375","803.59375"
"14336000","794.0625","794.0625","794.0625"
"14352384","797.890625","797.890625","797.890625"
"14368768","803.828125","803.828125","803.828125"
"14385152","807.65625","807.65625","807.65625"
"14401536","812.34375","812.34375","812.34375"
"14417920","817.5","817.5","817.5"
"14434304","815","815","815"
"14450688","827.8125","827.8125","827.8125"
"14467072","817.109375","817.109375","817.109375"
"14483456","839.296875","839.296875","839.296875"
"14499840","843.59375","843.59375","843.59375"
"14516224","833.515625","833.515625","833.515625"
"14532608","823.28125","823.28125","823.28125"
"14548992","823.4375","823.4375","823.4375"
"14565376","821.5625","821.5625","821.5625"
"14581760","827.109375","827.109375","827.109375"
"14598144","801.09375","801.09375","801.09375"
"14614528","820.3125","820.3125","820.3125"
"14630912","826.796875","826.796875","826.796875"
"14647296","837.5","837.5","837.5"
"14663680","870.546875","870.546875","870.546875"
"14680064","874.84375","874.84375","874.84375"
"14696448","862.1875","862.1875","862.1875"
"14712832","867.421875","867.421875","867.421875"
"14729216","856.5625","856.5625","856.5625"
"14745600","834.921875","834.921875","834.921875"
"14761984","846.875","846.875","846.875"
"14778368","842.421875","842.421875","842.421875"
"14794752","863.59375","863.59375","863.59375"
"14811136","853.4375","853.4375","853.4375"
"14827520","873.28125","873.28125","873.28125"
"14843904","854.0625","854.0625","854.0625"
"14860288","850.859375","850.859375","850.859375"
"14876672","838.671875","838.671875","838.671875"
"14893056","841.953125","841.953125","841.953125"
"14909440","841.71875","841.71875","841.71875"
"14925824","873.671875","873.671875","873.671875"
"14942208","906.640625","906.640625","906.640625"
"14958592","909.296875","909.296875","909.296875"
"14974976","920.3125","920.3125","920.3125"
"14991360","898.515625","898.515625","898.515625"
"15007744","898.671875","898.671875","898.671875"
"15024128","887.5","887.5","887.5"
"15040512","846.25","846.25","846.25"
"15056896","826.5625","826.5625","826.5625"
"15073280","839.296875","839.296875","839.296875"
"15089664","844.53125","844.53125","844.53125"
"15106048","836.40625","836.40625","836.40625"
"15122432","848.90625","848.90625","848.90625"
"15138816","872.421875","872.421875","872.421875"
"15155200","879.140625","879.140625","879.140625"
"15171584","883.671875","883.671875","883.671875"
"15187968","849.84375","849.84375","849.84375"
"15204352","881.328125","881.328125","881.328125"
"15220736","868.4375","868.4375","868.4375"
"15237120","851.953125","851.953125","851.953125"
"15253504","813.984375","813.984375","813.984375"
"15269888","794.21875","794.21875","794.21875"
"15286272","800.625","800.625","800.625"
"15302656","797.421875","797.421875","797.421875"
"15319040","827.8125","827.8125","827.8125"
"15335424","833.125","833.125","833.125"
"15351808","841.5625","841.5625","841.5625"
"15368192","852.34375","852.34375","852.34375"
"15384576","877.96875","877.96875","877.96875"
"15400960","865.46875","865.46875","865.46875"
"15417344","833.125","833.125","833.125"
"15433728","843.515625","843.515625","843.515625"
"15450112","834.296875","834.296875","834.296875"
"15466496","833.671875","833.671875","833.671875"
"15482880","828.984375","828.984375","828.984375"
"15499264","833.515625","833.515625","833.515625"
"15515648","831.015625","831.015625","831.015625"
"15532032","831.015625","831.015625","831.015625"
"15548416","829.296875","829.296875","829.296875"
"15564800","850.625","850.625","850.625"
"15581184","853.90625","853.90625","853.90625"
"15597568","837.65625","837.65625","837.65625"
"15613952","859.84375","859.84375","859.84375"
"15630336","872.03125","872.03125","872.03125"
"15646720","873.4375","873.4375","873.4375"
"15663104","864.453125","864.453125","864.453125"
"15679488","877.03125","877.03125","877.03125"
"15695872","850.9375","850.9375","850.9375"
"15712256","830.46875","830.46875","830.46875"
"15728640","825.9375","825.9375","825.9375"
"15745024","832.8125","832.8125","832.8125"
"15761408","824.296875","824.296875","824.296875"
"15777792","826.5625","826.5625","826.5625"
"15794176","821.5625","821.5625","821.5625"
"15810560","828.046875","828.046875","828.046875"
"15826944","786.5625","786.5625","786.5625"
"15843328","793.984375","793.984375","793.984375"
"15859712","795.15625","795.15625","795.15625"
"15876096","782.265625","782.265625","782.265625"
"15892480","805.390625","805.390625","805.390625"
"15908864","817.03125","817.03125","817.03125"
"15925248","817.421875","817.421875","817.421875"
"15941632","832.34375","832.34375","832.34375"
"15958016","842.890625","842.890625","842.890625"
"15974400","848.671875","848.671875","848.671875"
"15990784","869.21875","869.21875","869.21875"
"16007168","858.046875","858.046875","858.046875"
"16023552","868.515625","868.515625","868.515625"
"16039936","856.953125","856.953125","856.953125"
"16056320","876.484375","876.484375","876.484375"
"16072704","867.65625","867.65625","867.65625"
"16089088","878.59375","878.59375","878.59375"
"16105472","886.25","886.25","886.25"
"16121856","885.78125","885.78125","885.78125"
"16138240","866.875","866.875","866.875"
"16154624","862.1875","862.1875","862.1875"
"16171008","877.734375","877.734375","877.734375"
"16187392","847.34375","847.34375","847.34375"
"16203776","846.796875","846.796875","846.796875"
"16220160","843.75","843.75","843.75"
"16236544","857.5","857.5","857.5"
"16252928","855","855","855"
"16269312","816.875","816.875","816.875"
"16285696","814.21875","814.21875","814.21875"
"16302080","810.703125","810.703125","810.703125"
"16318464","803.28125","803.28125","803.28125"
"16334848","796.640625","796.640625","796.640625"
"16351232","772.265625","772.265625","772.265625"
"16367616","759.53125","759.53125","759.53125"
"16384000","786.015625","786.015625","786.015625"
"16400384","789.296875","789.296875","789.296875"
"16416768","787.5","787.5","787.5"
"16433152","775.625","775.625","775.625"
"16449536","794.765625","794.765625","794.765625"
"16465920","778.125","778.125","778.125"
"16482304","780.234375","780.234375","780.234375"
"16498688","774.375","774.375","774.375"
"16515072","793.125","793.125","793.125"
"16531456","808.671875","808.671875","808.671875"
"16547840","808.59375","808.59375","808.59375"
"16564224","829.375","829.375","829.375"
"16580608","858.984375","858.984375","858.984375"
"16596992","873.4375","873.4375","873.4375"
"16613376","870","870","870"
"16629760","864.21875","864.21875","864.21875"
"16646144","854.921875","854.921875","854.921875"
"16662528","878.4375","878.4375","878.4375"
"16678912","862.65625","862.65625","862.65625"
"16695296","854.765625","854.765625","854.765625"
"16711680","840.546875","840.546875","840.546875"
"16728064","831.015625","831.015625","831.015625"
"16744448","822.03125","822.03125","822.03125"
"16760832","839.921875","839.921875","839.921875"
"16777216","810","810","810"
"16793600","804.609375","804.609375","804.609375"
"16809984","801.5625","801.5625","801.5625"
"16826368","820.390625","820.390625","820.390625"
"16842752","845.078125","845.078125","845.078125"
"16859136","864.921875","864.921875","864.921875"
"16875520","856.953125","856.953125","856.953125"
"16891904","865.78125","865.78125","865.78125"
"16908288","886.171875","886.171875","886.171875"
"16924672","875.78125","875.78125","875.78125"
"16941056","877.109375","877.109375","877.109375"
"16957440","867.1875","867.1875","867.1875"
"16973824","834.453125","834.453125","834.453125"
"16990208","823.203125","823.203125","823.203125"
"17006592","816.015625","816.015625","816.015625"
"17022976","812.34375","812.34375","812.34375"
"17039360","803.359375","803.359375","803.359375"
"17055744","805.234375","805.234375","805.234375"
"17072128","825.859375","825.859375","825.859375"
"17088512","837.109375","837.109375","837.109375"
"17104896","838.359375","838.359375","838.359375"
"17121280","846.796875","846.796875","846.796875"
"17137664","854.765625","854.765625","854.765625"
"17154048","838.671875","838.671875","838.671875"
"17170432","816.875","816.875","816.875"
"17186816","817.734375","817.734375","817.734375"
"17203200","796.40625","796.40625","796.40625"
"17219584","802.65625","802.65625","802.65625"
"17235968","800.078125","800.078125","800.078125"
"17252352","794.0625","794.0625","794.0625"
"17268736","797.03125","797.03125","797.03125"
"17285120","791.015625","791.015625","791.015625"
"17301504","800.546875","800.546875","800.546875"
"17317888","791.953125","791.953125","791.953125"
"17334272","809.140625","809.140625","809.140625"
"17350656","805.078125","805.078125","805.078125"
"17367040","806.640625","806.640625","806.640625"
"17383424","811.40625","811.40625","811.40625"
"17399808","779.296875","779.296875","779.296875"
"17416192","787.734375","787.734375","787.734375"
"17432576","760.46875","760.46875","760.46875"
"17448960","758.359375","758.359375","758.359375"
"17465344","758.671875","758.671875","758.671875"
"17481728","748.359375","748.359375","748.359375"
"17498112","771.640625","771.640625","771.640625"
"17514496","777.5","777.5","777.5"
"17530880","785.9375","785.9375","785.9375"
"17547264","766.09375","766.09375","766.09375"
"17563648","771.171875","771.171875","771.171875"
"17580032","761.484375","761.484375","761.484375"
"17596416","744.6875","744.6875","744.6875"
"17612800","747.5","747.5","747.5"
"17629184","730.46875","730.46875","730.46875"
"17645568","733.28125","733.28125","733.28125"
"17661952","735.859375","735.859375","735.859375"
"17678336","761.640625","761.640625","761.640625"
"17694720","760.15625","760.15625","760.15625"
"17711104","769.53125","769.53125","769.53125"
"17727488","772.265625","772.265625","772.265625"
"17743872","788.28125","788.28125","788.28125"
"17760256","793.90625","793.90625","793.90625"
"17776640","775.78125","775.78125","775.78125"
"17793024","785.390625","785.390625","785.390625"
"17809408","787.34375","787.34375","787.34375"
"17825792","788.046875","788.046875","788.046875"
"17842176","787.8125","787.8125","787.8125"
"17858560","769.453125","769.453125","769.453125"
"17874944","788.4375","788.4375","788.4375"
"17891328","773.984375","773.984375","773.984375"
"17907712","772.1875","772.1875","772.1875"
"17924096","783.28125","783.28125","783.28125"
"17940480","782.734375","782.734375","782.734375"
"17956864","813.28125","813.28125","813.28125"
"17973248","820","820","820"
"17989632","813.984375","813.984375","813.984375"
"18006016","798.75","798.75","798.75"
"18022400","786.640625","786.640625","786.640625"
"18038784","778.59375","778.59375","778.59375"
"18055168","784.53125","784.53125","784.53125"
"18071552","741.015625","741.015625","741.015625"
"18087936","740.546875","740.546875","740.546875"
"18104320","765.46875","765.46875","765.46875"
"18120704","775.15625","775.15625","775.15625"
"18137088","765.46875","765.46875","765.46875"
"18153472","765.703125","765.703125","765.703125"
"18169856","783.75","783.75","783.75"
"18186240","798.046875","798.046875","798.046875"
"18202624","782.578125","782.578125","782.578125"
"18219008","786.40625","786.40625","786.40625"
"18235392","787.890625","787.890625","787.890625"
"18251776","787.5","787.5","787.5"
"18268160","783.75","783.75","783.75"
"18284544","772.03125","772.03125","772.03125"
"18300928","771.640625","771.640625","771.640625"
"18317312","756.09375","756.09375","756.09375"
"18333696","760.859375","760.859375","760.859375"
"18350080","746.40625","746.40625","746.40625"
"18366464","743.359375","743.359375","743.359375"
"18382848","755.15625","755.15625","755.15625"
"18399232","761.875","761.875","761.875"
"18415616","763.4375","763.4375","763.4375"
"18432000","771.40625","771.40625","771.40625"
"18448384","784.6875","784.6875","784.6875"
"18464768","813.125","813.125","813.125"
"18481152","802.578125","802.578125","802.578125"
"18497536","806.25","806.25","806.25"
"18513920","809.453125","809.453125","809.453125"
"18530304","800.46875","800.46875","800.46875"
"18546688","817.421875","817.421875","817.421875"
"18563072","801.484375","801.484375","801.484375"
"18579456","786.953125","786.953125","786.953125"
"18595840","778.046875","778.046875","778.046875"
"18612224","790.15625","790.15625","790.15625"
"18628608","793.75","793.75","793.75"
"18644992","806.953125","806.953125","806.953125"
"18661376","786.171875","786.171875","786.171875"
"18677760","783.515625","783.515625","783.515625"
"18694144","778.984375","778.984375","778.984375"
"18710528","770.078125","770.078125","770.078125"
"18726912","772.03125","772.03125","772.03125"
"18743296","752.03125","752.03125","752.03125"
"18759680","750.859375","750.859375","750.859375"
"18776064","759.0625","759.0625","759.0625"
"18792448","748.75","748.75","748.75"
"18808832","784.453125","784.453125","784.453125"
"18825216","775.15625","775.15625","775.15625"
"18841600","775.859375","775.859375","775.859375"
"18857984","781.953125","781.953125","781.953125"
"18874368","778.828125","778.828125","778.828125"
"18890752","778.28125","778.28125","778.28125"
"18907136","778.671875","778.671875","778.671875"
"18923520","788.59375","788.59375","788.59375"
"18939904","764.375","764.375","764.375"
"18956288","757.578125","757.578125","757.578125"
"18972672","773.59375","773.59375","773.59375"
"18989056","790.15625","790.15625","790.15625"
"19005440","778.90625","778.90625","778.90625"
"19021824","762.421875","762.421875","762.421875"
"19038208","771.25","771.25","771.25"
"19054592","780.234375","780.234375","780.234375"
"19070976","757.5","757.5","757.5"
"19087360","733.515625","733.515625","733.515625"
"19103744","741.640625","741.640625","741.640625"
"19120128","766.484375","766.484375","766.484375"
"19136512","748.59375","748.59375","748.59375"
"19152896","726.25","726.25","726.25"
"19169280","740.078125","740.078125","740.078125"
"19185664","744.375","744.375","744.375"
"19202048","760.9375","760.9375","760.9375"
"19218432","734.609375","734.609375","734.609375"
"19234816","744.296875","744.296875","744.296875"
"19251200","740.234375","740.234375","740.234375"
"19267584","750.46875","750.46875","750.46875"
"19283968","727.109375","727.109375","727.109375"
"19300352","708.125","708.125","708.125"
"19316736","708.203125","708.203125","708.203125"
"19333120","700.703125","700.703125","700.703125"
"19349504","707.734375","707.734375","707.734375"
"19365888","698.359375","698.359375","698.359375"
"19382272","702.109375","702.109375","702.109375"
"19398656","715.625","715.625","715.625"
"19415040","720.15625","720.15625","720.15625"
"19431424","718.59375","718.59375","718.59375"
"19447808","714.453125","714.453125","714.453125"
"19464192","720.234375","720.234375","720.234375"
"19480576","722.34375","722.34375","722.34375"
"19496960","691.40625","691.40625","691.40625"
"19513344","692.421875","692.421875","692.421875"
"19529728","698.90625","698.90625","698.90625"
"19546112","699.609375","699.609375","699.609375"
"19562496","692.03125","692.03125","692.03125"
"19578880","716.484375","716.484375","716.484375"
"19595264","732.03125","732.03125","732.03125"
"19611648","735.078125","735.078125","735.078125"
"19628032","721.796875","721.796875","721.796875"
"19644416","717.96875","717.96875","717.96875"
"19660800","730.625","730.625","730.625"
"19677184","721.40625","721.40625","721.40625"
"19693568","702.5","702.5","702.5"
"19709952","704.84375","704.84375","704.84375"
"19726336","709.453125","709.453125","709.453125"
"19742720","692.734375","692.734375","692.734375"
"19759104","679.453125","679.453125","679.453125"
"19775488","681.71875","681.71875","681.71875"
"19791872","699.921875","699.921875","699.921875"
"19808256","723.359375","723.359375","723.359375"
"19824640","724.609375","724.609375","724.609375"
"19841024","742.65625","742.65625","742.65625"
"19857408","769.84375","769.84375","769.84375"
"19873792","761.71875","761.71875","761.71875"
"19890176","759.375","759.375","759.375"
"19906560","743.4375","743.4375","743.4375"
"19922944","740.703125","740.703125","740.703125"
"19939328","736.328125","736.328125","736.328125"
"19955712","712.34375","712.34375","712.34375"
"19972096","716.25","716.25","716.25"
"19988480","709.453125","709.453125","709.453125"
"20004864","712.65625","712.65625","712.65625"
"20021248","730.390625","730.390625","730.390625"
"20037632","734.296875","734.296875","734.296875"
"20054016","748.4375","748.4375","748.4375"
"20070400","758.046875","758.046875","758.046875"
"20086784","751.71875","751.71875","751.71875"
"20103168","735.3125","735.3125","735.3125"
"20119552","732.890625","732.890625","732.890625"
"20135936","733.984375","733.984375","733.984375"
"20152320","734.296875","734.296875","734.296875"
"20168704","732.578125","732.578125","732.578125"
"20185088","741.5625","741.5625","741.5625"
"20201472","739.765625","739.765625","739.765625"
"20217856","733.515625","733.515625","733.515625"
"20234240","735.46875","735.46875","735.46875"
"20250624","737.109375","737.109375","737.109375"
"20267008","734.765625","734.765625","734.765625"
"20283392","733.203125","733.203125","733.203125"
"20299776","733.359375","733.359375","733.359375"
"20316160","732.96875","732.96875","732.96875"
"20332544","713.4375","713.4375","713.4375"
"20348928","703.28125","703.28125","703.28125"
"20365312","702.890625","702.890625","702.890625"
"20381696","703.59375","703.59375","703.59375"
"20398080","705","705","705"
"20414464","713.984375","713.984375","713.984375"
"20430848","720.703125","720.703125","720.703125"
"20447232","722.109375","722.109375","722.109375"
"20463616","725.390625","725.390625","725.390625"
"20480000","732.734375","732.734375","732.734375"
"20496384","730.234375","730.234375","730.234375"
"20512768","740.78125","740.78125","740.78125"
"20529152","735.46875","735.46875","735.46875"
"20545536","728.59375","728.59375","728.59375"
"20561920","724.140625","724.140625","724.140625"
"20578304","724.765625","724.765625","724.765625"
"20594688","726.328125","726.328125","726.328125"
"20611072","721.171875","721.171875","721.171875"
"20627456","732.734375","732.734375","732.734375"
"20643840","723.28125","723.28125","723.28125"
"20660224","725.234375","725.234375","725.234375"
"20676608","719.84375","719.84375","719.84375"
"20692992","707.1875","707.1875","707.1875"
"20709376","708.359375","708.359375","708.359375"
"20725760","711.484375","711.484375","711.484375"
"20742144","708.984375","708.984375","708.984375"
"20758528","715.703125","715.703125","715.703125"
"20774912","713.203125","713.203125","713.203125"
"20791296","703.125","703.125","703.125"
"20807680","714.53125","714.53125","714.53125"
"20824064","707.65625","707.65625","707.65625"
"20840448","707.578125","707.578125","707.578125"
"20856832","720.546875","720.546875","720.546875"
"20873216","744.21875","744.21875","744.21875"
"20889600","746.953125","746.953125","746.953125"
"20905984","740.9375","740.9375","740.9375"
"20922368","748.359375","748.359375","748.359375"
"20938752","758.4375","758.4375","758.4375"
"20955136","743.4375","743.4375","743.4375"
"20971520","732.8125","732.8125","732.8125"
"20987904","722.96875","722.96875","722.96875"
"21004288","704.6875","704.6875","704.6875"
"21020672","711.5625","711.5625","711.5625"
"21037056","696.796875","696.796875","696.796875"
"21053440","680.78125","680.78125","680.78125"
"21069824","688.125","688.125","688.125"
"21086208","688.59375","688.59375","688.59375"
"21102592","677.578125","677.578125","677.578125"
"21118976","687.265625","687.265625","687.265625"
"21135360","693.59375","693.59375","693.59375"
"21151744","687.890625","687.890625","687.890625"
"21168128","694.375","694.375","694.375"
"21184512","690.234375","690.234375","690.234375"
"21200896","692.734375","692.734375","692.734375"
"21217280","681.25","681.25","681.25"
"21233664","703.203125","703.203125","703.203125"
"21250048","709.609375","709.609375","709.609375"
"21266432","710.625","710.625","710.625"
"21282816","702.65625","702.65625","702.65625"
"21299200","698.125","698.125","698.125"
"21315584","672.65625","672.65625","672.65625"
"21331968","667.578125","667.578125","667.578125"
"21348352","668.828125","668.828125","668.828125"
"21364736","663.90625","663.90625","663.90625"
"21381120","684.296875","684.296875","684.296875"
"21397504","685.3125","685.3125","685.3125"
"21413888","685.46875","685.46875","685.46875"
"21430272","695","695","695"
"21446656","693.984375","693.984375","693.984375"
"21463040","686.953125","686.953125","686.953125"
"21479424","676.71875","676.71875","676.71875"
"21495808","689.0625","689.0625","689.0625"
"21512192","700.625","700.625","700.625"
"21528576","705.234375","705.234375","705.234375"
"21544960","720.46875","720.46875","720.46875"
"21561344","725.546875","725.546875","725.546875"
"21577728","715.15625","715.15625","715.15625"
"21594112","708.046875","708.046875","708.046875"
"21610496","704.609375","704.609375","704.609375"
"21626880","695.859375","695.859375","695.859375"
"21643264","695.15625","695.15625","695.15625"
"21659648","697.109375","697.109375","697.109375"
"21676032","692.578125","692.578125","692.578125"
"21692416","697.03125","697.03125","697.03125"
"21708800","701.171875","701.171875","701.171875"
"21725184","703.828125","703.828125","703.828125"
"21741568","689.375","689.375","689.375"
"21757952","714.765625","714.765625","714.765625"
"21774336","711.875","711.875","711.875"
"21790720","702.03125","702.03125","702.03125"
"21807104","701.640625","701.640625","701.640625"
"21823488","708.59375","708.59375","708.59375"
"21839872","703.75","703.75","703.75"
"21856256","732.421875","732.421875","732.421875"
"21872640","716.640625","716.640625","716.640625"
"21889024","711.796875","711.796875","711.796875"
"21905408","701.328125","701.328125","701.328125"
"21921792","698.4375","698.4375","698.4375"
"21938176","680.46875","680.46875","680.46875"
"21954560","698.984375","698.984375","698.984375"
"21970944","708.4375","708.4375","708.4375"
"21987328","726.328125","726.328125","726.328125"
"22003712","726.171875","726.171875","726.171875"
"22020096","748.828125","748.828125","748.828125"
"22036480","738.4375","738.4375","738.4375"
"22052864","746.71875","746.71875","746.71875"
