"Step","Score","Alien-v5 PPO NoisyNet - charts/game_score__MIN","Alien-v5 PPO NoisyNet - charts/game_score__MAX"
"11010048","475.078125","475.078125","475.078125"
"11026432","476.328125","476.328125","476.328125"
"11042816","476.328125","476.328125","476.328125"
"11059200","475.234375","475.234375","475.234375"
"11075584","475.390625","475.390625","475.390625"
"11091968","474.765625","474.765625","474.765625"
"11108352","475.546875","475.546875","475.546875"
"11124736","476.5625","476.5625","476.5625"
"11141120","474.375","474.375","474.375"
"11157504","473.828125","473.828125","473.828125"
"11173888","473.203125","473.203125","473.203125"
"11190272","472.890625","472.890625","472.890625"
"11206656","472.265625","472.265625","472.265625"
"11223040","473.203125","473.203125","473.203125"
"11239424","473.515625","473.515625","473.515625"
"11255808","473.203125","473.203125","473.203125"
"11272192","472.1875","472.1875","472.1875"
"11288576","470.390625","470.390625","470.390625"
"11304960","471.5625","471.5625","471.5625"
"11321344","471.328125","471.328125","471.328125"
"11337728","473.75","473.75","473.75"
"11354112","476.40625","476.40625","476.40625"
"11370496","474.6875","474.6875","474.6875"
"11386880","474.21875","474.21875","474.21875"
"11403264","474.609375","474.609375","474.609375"
"11419648","475.15625","475.15625","475.15625"
"11436032","476.5625","476.5625","476.5625"
"11452416","476.40625","476.40625","476.40625"
"11468800","476.5625","476.5625","476.5625"
"11485184","472.421875","472.421875","472.421875"
"11501568","472.890625","472.890625","472.890625"
"11517952","474.53125","474.53125","474.53125"
"11534336","474.53125","474.53125","474.53125"
"11550720","478.671875","478.671875","478.671875"
"11567104","478.203125","478.203125","478.203125"
"11583488","477.421875","477.421875","477.421875"
"11599872","476.09375","476.09375","476.09375"
"11616256","475","475","475"
"11632640","475.15625","475.15625","475.15625"
"11649024","474.296875","474.296875","474.296875"
"11665408","473.75","473.75","473.75"
"11681792","474.84375","474.84375","474.84375"
"11698176","475.15625","475.15625","475.15625"
"11714560","473.515625","473.515625","473.515625"
"11730944","472.96875","472.96875","472.96875"
"11747328","472.8125","472.8125","472.8125"
"11763712","473.75","473.75","473.75"
"11780096","475.46875","475.46875","475.46875"
"11796480","476.953125","476.953125","476.953125"
"11812864","477.265625","477.265625","477.265625"
"11829248","476.796875","476.796875","476.796875"
"11845632","475.9375","475.9375","475.9375"
"11862016","475.625","475.625","475.625"
"11878400","475.546875","475.546875","475.546875"
"11894784","475.859375","475.859375","475.859375"
"11911168","475.625","475.625","475.625"
"11927552","473.75","473.75","473.75"
"11943936","473.515625","473.515625","473.515625"
"11960320","473.59375","473.59375","473.59375"
"11976704","473.984375","473.984375","473.984375"
"11993088","475.46875","475.46875","475.46875"
"12009472","475.78125","475.78125","475.78125"
"12025856","474.140625","474.140625","474.140625"
"12042240","474.921875","474.921875","474.921875"
"12058624","474.84375","474.84375","474.84375"
"12075008","475.625","475.625","475.625"
"12091392","475","475","475"
"12107776","474.453125","474.453125","474.453125"
"12124160","473.59375","473.59375","473.59375"
"12140544","473.203125","473.203125","473.203125"
"12156928","474.53125","474.53125","474.53125"
"12173312","474.921875","474.921875","474.921875"
"12189696","475.625","475.625","475.625"
"12206080","477.03125","477.03125","477.03125"
"12222464","476.328125","476.328125","476.328125"
"12238848","476.5625","476.5625","476.5625"
"12255232","475.703125","475.703125","475.703125"
"12271616","473.59375","473.59375","473.59375"
"12288000","474.140625","474.140625","474.140625"
"12304384","474.609375","474.609375","474.609375"
"12320768","474.765625","474.765625","474.765625"
"12337152","476.25","476.25","476.25"
"12353536","477.03125","477.03125","477.03125"
"12369920","475.546875","475.546875","475.546875"
"12386304","476.328125","476.328125","476.328125"
"12402688","476.09375","476.09375","476.09375"
"12419072","476.71875","476.71875","476.71875"
"12435456","477.8125","477.8125","477.8125"
"12451840","477.34375","477.34375","477.34375"
"12468224","476.953125","476.953125","476.953125"
"12484608","476.328125","476.328125","476.328125"
"12500992","477.109375","477.109375","477.109375"
"12517376","475.703125","475.703125","475.703125"
"12533760","475.15625","475.15625","475.15625"
"12550144","476.328125","476.328125","476.328125"
"12566528","476.328125","476.328125","476.328125"
"12582912","477.1875","477.1875","477.1875"
"12599296","477.8125","477.8125","477.8125"
"12615680","476.796875","476.796875","476.796875"
"12632064","477.109375","477.109375","477.109375"
"12648448","477.8125","477.8125","477.8125"
"12664832","478.203125","478.203125","478.203125"
"12681216","478.359375","478.359375","478.359375"
"12697600","477.109375","477.109375","477.109375"
"12713984","477.34375","477.34375","477.34375"
"12730368","476.25","476.25","476.25"
"12746752","476.25","476.25","476.25"
"12763136","476.40625","476.40625","476.40625"
"12779520","477.109375","477.109375","477.109375"
"12795904","477.734375","477.734375","477.734375"
"12812288","477.1875","477.1875","477.1875"
"12828672","477.734375","477.734375","477.734375"
"12845056","477.578125","477.578125","477.578125"
"12861440","477.734375","477.734375","477.734375"
"12877824","477.96875","477.96875","477.96875"
"12894208","477.65625","477.65625","477.65625"
"12910592","477.65625","477.65625","477.65625"
"12926976","477.65625","477.65625","477.65625"
"12943360","477.265625","477.265625","477.265625"
"12959744","477.265625","477.265625","477.265625"
"12976128","477.734375","477.734375","477.734375"
"12992512","476.71875","476.71875","476.71875"
"13008896","477.65625","477.65625","477.65625"
"13025280","477.578125","477.578125","477.578125"
"13041664","477.5","477.5","477.5"
"13058048","477.34375","477.34375","477.34375"
"13074432","476.796875","476.796875","476.796875"
"13090816","476.71875","476.71875","476.71875"
"13107200","477.1875","477.1875","477.1875"
"13123584","477.265625","477.265625","477.265625"
"13139968","475.9375","475.9375","475.9375"
"13156352","476.015625","476.015625","476.015625"
"13172736","477.03125","477.03125","477.03125"
"13189120","476.71875","476.71875","476.71875"
"13205504","477.734375","477.734375","477.734375"
"13221888","476.40625","476.40625","476.40625"
"13238272","476.640625","476.640625","476.640625"
"13254656","476.484375","476.484375","476.484375"
"13271040","476.09375","476.09375","476.09375"
"13287424","476.71875","476.71875","476.71875"
"13303808","476.953125","476.953125","476.953125"
"13320192","477.109375","477.109375","477.109375"
"13336576","477.34375","477.34375","477.34375"
"13352960","478.515625","478.515625","478.515625"
"13369344","478.984375","478.984375","478.984375"
"13385728","479.296875","479.296875","479.296875"
"13402112","479.453125","479.453125","479.453125"
"13418496","479.296875","479.296875","479.296875"
"13434880","479.0625","479.0625","479.0625"
"13451264","479.84375","479.84375","479.84375"
"13467648","478.90625","478.90625","478.90625"
"13484032","478.515625","478.515625","478.515625"
"13500416","477.578125","477.578125","477.578125"
"13516800","476.796875","476.796875","476.796875"
"13533184","476.40625","476.40625","476.40625"
"13549568","476.875","476.875","476.875"
"13565952","478.28125","478.28125","478.28125"
"13582336","478.125","478.125","478.125"
"13598720","476.953125","476.953125","476.953125"
"13615104","476.640625","476.640625","476.640625"
"13631488","476.328125","476.328125","476.328125"
"13647872","476.09375","476.09375","476.09375"
"13664256","476.640625","476.640625","476.640625"
"13680640","477.109375","477.109375","477.109375"
"13697024","476.25","476.25","476.25"
"13713408","476.484375","476.484375","476.484375"
"13729792","476.953125","476.953125","476.953125"
"13746176","478.4375","478.4375","478.4375"
"13762560","479.140625","479.140625","479.140625"
"13778944","480.625","480.625","480.625"
"13795328","478.203125","478.203125","478.203125"
"13811712","478.59375","478.59375","478.59375"
"13828096","479.0625","479.0625","479.0625"
"13844480","478.90625","478.90625","478.90625"
"13860864","480","480","480"
"13877248","480.78125","480.78125","480.78125"
"13893632","478.671875","478.671875","478.671875"
"13910016","477.65625","477.65625","477.65625"
"13926400","476.875","476.875","476.875"
"13942784","476.328125","476.328125","476.328125"
"13959168","476.40625","476.40625","476.40625"
"13975552","475.78125","475.78125","475.78125"
"13991936","476.953125","476.953125","476.953125"
"14008320","478.59375","478.59375","478.59375"
"14024704","479.0625","479.0625","479.0625"
"14041088","479.0625","479.0625","479.0625"
"14057472","480.9375","480.9375","480.9375"
"14073856","478.671875","478.671875","478.671875"
"14090240","478.4375","478.4375","478.4375"
"14106624","478.59375","478.59375","478.59375"
"14123008","477.34375","477.34375","477.34375"
"14139392","478.359375","478.359375","478.359375"
"14155776","478.75","478.75","478.75"
"14172160","478.90625","478.90625","478.90625"
"14188544","479.921875","479.921875","479.921875"
"14204928","478.75","478.75","478.75"
"14221312","477.734375","477.734375","477.734375"
"14237696","477.03125","477.03125","477.03125"
"14254080","478.046875","478.046875","478.046875"
"14270464","478.828125","478.828125","478.828125"
"14286848","479.296875","479.296875","479.296875"
"14303232","480.390625","480.390625","480.390625"
"14319616","478.28125","478.28125","478.28125"
"14336000","478.59375","478.59375","478.59375"
"14352384","479.21875","479.21875","479.21875"
"14368768","478.828125","478.828125","478.828125"
"14385152","481.40625","481.40625","481.40625"
"14401536","481.953125","481.953125","481.953125"
"14417920","482.34375","482.34375","482.34375"
"14434304","481.640625","481.640625","481.640625"
"14450688","481.796875","481.796875","481.796875"
"14467072","480.78125","480.78125","480.78125"
"14483456","481.171875","481.171875","481.171875"
"14499840","480.703125","480.703125","480.703125"
"14516224","481.015625","481.015625","481.015625"
"14532608","481.640625","481.640625","481.640625"
"14548992","481.015625","481.015625","481.015625"
"14565376","480.078125","480.078125","480.078125"
"14581760","479.375","479.375","479.375"
"14598144","480.15625","480.15625","480.15625"
"14614528","477.03125","477.03125","477.03125"
"14630912","478.203125","478.203125","478.203125"
"14647296","480.078125","480.078125","480.078125"
"14663680","479.375","479.375","479.375"
"14680064","481.71875","481.71875","481.71875"
"14696448","483.046875","483.046875","483.046875"
"14712832","483.75","483.75","483.75"
"14729216","479.609375","479.609375","479.609375"
"14745600","478.203125","478.203125","478.203125"
"14761984","477.734375","477.734375","477.734375"
"14778368","475.703125","475.703125","475.703125"
"14794752","475.546875","475.546875","475.546875"
"14811136","476.875","476.875","476.875"
"14827520","475.625","475.625","475.625"
"14843904","477.578125","477.578125","477.578125"
"14860288","478.828125","478.828125","478.828125"
"14876672","477.890625","477.890625","477.890625"
"14893056","478.203125","478.203125","478.203125"
"14909440","478.671875","478.671875","478.671875"
"14925824","479.140625","479.140625","479.140625"
"14942208","480.078125","480.078125","480.078125"
"14958592","479.6875","479.6875","479.6875"
"14974976","481.40625","481.40625","481.40625"
"14991360","480.78125","480.78125","480.78125"
"15007744","483.59375","483.59375","483.59375"
"15024128","484.140625","484.140625","484.140625"
"15040512","483.75","483.75","483.75"
"15056896","484.375","484.375","484.375"
"15073280","481.71875","481.71875","481.71875"
"15089664","481.5625","481.5625","481.5625"
"15106048","480.46875","480.46875","480.46875"
"15122432","480.703125","480.703125","480.703125"
"15138816","483.046875","483.046875","483.046875"
"15155200","483.125","483.125","483.125"
"15171584","485.078125","485.078125","485.078125"
"15187968","485.546875","485.546875","485.546875"
"15204352","484.296875","484.296875","484.296875"
"15220736","481.25","481.25","481.25"
"15237120","481.25","481.25","481.25"
"15253504","477.34375","477.34375","477.34375"
"15269888","476.25","476.25","476.25"
"15286272","478.203125","478.203125","478.203125"
"15302656","478.984375","478.984375","478.984375"
"15319040","480.78125","480.78125","480.78125"
"15335424","481.328125","481.328125","481.328125"
"15351808","480.9375","480.9375","480.9375"
"15368192","480.390625","480.390625","480.390625"
"15384576","481.328125","481.328125","481.328125"
"15400960","481.328125","481.328125","481.328125"
"15417344","482.34375","482.34375","482.34375"
"15433728","482.96875","482.96875","482.96875"
"15450112","481.953125","481.953125","481.953125"
"15466496","482.265625","482.265625","482.265625"
"15482880","484.140625","484.140625","484.140625"
"15499264","483.90625","483.90625","483.90625"
"15515648","483.671875","483.671875","483.671875"
"15532032","484.0625","484.0625","484.0625"
"15548416","482.734375","482.734375","482.734375"
"15564800","482.109375","482.109375","482.109375"
"15581184","482.8125","482.8125","482.8125"
"15597568","482.65625","482.65625","482.65625"
"15613952","481.484375","481.484375","481.484375"
"15630336","482.421875","482.421875","482.421875"
"15646720","481.484375","481.484375","481.484375"
"15663104","481.015625","481.015625","481.015625"
"15679488","481.015625","481.015625","481.015625"
"15695872","482.96875","482.96875","482.96875"
"15712256","481.953125","481.953125","481.953125"
"15728640","483.046875","483.046875","483.046875"
"15745024","481.328125","481.328125","481.328125"
"15761408","481.09375","481.09375","481.09375"
"15777792","481.5625","481.5625","481.5625"
"15794176","480.9375","480.9375","480.9375"
"15810560","482.03125","482.03125","482.03125"
"15826944","483.359375","483.359375","483.359375"
"15843328","483.984375","483.984375","483.984375"
"15859712","484.921875","484.921875","484.921875"
"15876096","483.828125","483.828125","483.828125"
"15892480","482.5","482.5","482.5"
"15908864","482.1875","482.1875","482.1875"
"15925248","482.578125","482.578125","482.578125"
"15941632","481.71875","481.71875","481.71875"
"15958016","481.25","481.25","481.25"
"15974400","481.5625","481.5625","481.5625"
"15990784","481.328125","481.328125","481.328125"
"16007168","482.8125","482.8125","482.8125"
"16023552","480.859375","480.859375","480.859375"
"16039936","479.21875","479.21875","479.21875"
"16056320","477.65625","477.65625","477.65625"
"16072704","474.453125","474.453125","474.453125"
"16089088","472.734375","472.734375","472.734375"
"16105472","474.21875","474.21875","474.21875"
"16121856","471.09375","471.09375","471.09375"
"16138240","474.6875","474.6875","474.6875"
"16154624","476.953125","476.953125","476.953125"
"16171008","477.421875","477.421875","477.421875"
"16187392","480.3125","480.3125","480.3125"
"16203776","480.15625","480.15625","480.15625"
"16220160","479.6875","479.6875","479.6875"
"16236544","480.46875","480.46875","480.46875"
"16252928","479.453125","479.453125","479.453125"
"16269312","480.390625","480.390625","480.390625"
"16285696","480.46875","480.46875","480.46875"
"16302080","479.609375","479.609375","479.609375"
"16318464","479.609375","479.609375","479.609375"
"16334848","478.671875","478.671875","478.671875"
"16351232","479.0625","479.0625","479.0625"
"16367616","479.609375","479.609375","479.609375"
"16384000","478.4375","478.4375","478.4375"
"16400384","479.84375","479.84375","479.84375"
"16416768","476.328125","476.328125","476.328125"
"16433152","473.359375","473.359375","473.359375"
"16449536","468.90625","468.90625","468.90625"
"16465920","467.65625","467.65625","467.65625"
"16482304","469.296875","469.296875","469.296875"
"16498688","475.46875","475.46875","475.46875"
"16515072","478.90625","478.90625","478.90625"
"16531456","477.890625","477.890625","477.890625"
"16547840","472.96875","472.96875","472.96875"
"16564224","471.953125","471.953125","471.953125"
"16580608","471.875","471.875","471.875"
"16596992","475.625","475.625","475.625"
"16613376","479.453125","479.453125","479.453125"
"16629760","479.765625","479.765625","479.765625"
"16646144","479.453125","479.453125","479.453125"
"16662528","478.75","478.75","478.75"
"16678912","480.625","480.625","480.625"
"16695296","482.34375","482.34375","482.34375"
"16711680","481.640625","481.640625","481.640625"
"16728064","480.234375","480.234375","480.234375"
"16744448","478.75","478.75","478.75"
"16760832","478.671875","478.671875","478.671875"
"16777216","478.4375","478.4375","478.4375"
"16793600","480.390625","480.390625","480.390625"
"16809984","476.953125","476.953125","476.953125"
"16826368","476.953125","476.953125","476.953125"
"16842752","473.125","473.125","473.125"
"16859136","472.96875","472.96875","472.96875"
"16875520","474.0625","474.0625","474.0625"
"16891904","476.953125","476.953125","476.953125"
"16908288","480.546875","480.546875","480.546875"
"16924672","483.125","483.125","483.125"
"16941056","484.453125","484.453125","484.453125"
"16957440","484.21875","484.21875","484.21875"
"16973824","484.921875","484.921875","484.921875"
"16990208","483.359375","483.359375","483.359375"
"17006592","480.703125","480.703125","480.703125"
"17022976","477.421875","477.421875","477.421875"
"17039360","477.109375","477.109375","477.109375"
"17055744","476.875","476.875","476.875"
"17072128","476.640625","476.640625","476.640625"
"17088512","479.375","479.375","479.375"
"17104896","479.609375","479.609375","479.609375"
"17121280","480.546875","480.546875","480.546875"
"17137664","480.9375","480.9375","480.9375"
"17154048","482.65625","482.65625","482.65625"
"17170432","481.71875","481.71875","481.71875"
"17186816","480.078125","480.078125","480.078125"
"17203200","479.6875","479.6875","479.6875"
"17219584","476.484375","476.484375","476.484375"
"17235968","473.984375","473.984375","473.984375"
"17252352","475.546875","475.546875","475.546875"
"17268736","472.8125","472.8125","472.8125"
"17285120","473.984375","473.984375","473.984375"
"17301504","478.4375","478.4375","478.4375"
"17317888","480","480","480"
"17334272","481.640625","481.640625","481.640625"
"17350656","481.875","481.875","481.875"
"17367040","481.875","481.875","481.875"
"17383424","484.0625","484.0625","484.0625"
"17399808","484.609375","484.609375","484.609375"
"17416192","483.4375","483.4375","483.4375"
"17432576","481.953125","481.953125","481.953125"
"17448960","480.859375","480.859375","480.859375"
"17465344","480.859375","480.859375","480.859375"
"17481728","481.5625","481.5625","481.5625"
"17498112","482.65625","482.65625","482.65625"
"17514496","482.5","482.5","482.5"
"17530880","481.25","481.25","481.25"
"17547264","481.71875","481.71875","481.71875"
"17563648","481.5625","481.5625","481.5625"
"17580032","480.546875","480.546875","480.546875"
"17596416","480.15625","480.15625","480.15625"
"17612800","483.4375","483.4375","483.4375"
"17629184","481.796875","481.796875","481.796875"
"17645568","481.484375","481.484375","481.484375"
"17661952","483.203125","483.203125","483.203125"
"17678336","482.109375","482.109375","482.109375"
"17694720","479.53125","479.53125","479.53125"
"17711104","481.171875","481.171875","481.171875"
"17727488","481.484375","481.484375","481.484375"
"17743872","481.640625","481.640625","481.640625"
"17760256","478.046875","478.046875","478.046875"
"17776640","478.046875","478.046875","478.046875"
"17793024","477.890625","477.890625","477.890625"
"17809408","477.96875","477.96875","477.96875"
"17825792","478.28125","478.28125","478.28125"
"17842176","482.5","482.5","482.5"
"17858560","482.109375","482.109375","482.109375"
"17874944","481.171875","481.171875","481.171875"
"17891328","479.84375","479.84375","479.84375"
"17907712","480","480","480"
"17924096","480.9375","480.9375","480.9375"
"17940480","479.6875","479.6875","479.6875"
"17956864","480","480","480"
"17973248","481.640625","481.640625","481.640625"
"17989632","482.34375","482.34375","482.34375"
"18006016","483.671875","483.671875","483.671875"
"18022400","486.09375","486.09375","486.09375"
"18038784","486.328125","486.328125","486.328125"
"18055168","485.078125","485.078125","485.078125"
"18071552","484.0625","484.0625","484.0625"
"18087936","483.4375","483.4375","483.4375"
"18104320","483.59375","483.59375","483.59375"
"18120704","483.984375","483.984375","483.984375"
"18137088","483.515625","483.515625","483.515625"
"18153472","484.296875","484.296875","484.296875"
"18169856","484.6875","484.6875","484.6875"
"18186240","485","485","485"
"18202624","485.703125","485.703125","485.703125"
"18219008","486.953125","486.953125","486.953125"
"18235392","485.859375","485.859375","485.859375"
"18251776","486.40625","486.40625","486.40625"
"18268160","486.40625","486.40625","486.40625"
"18284544","485.234375","485.234375","485.234375"
"18300928","484.921875","484.921875","484.921875"
"18317312","485.234375","485.234375","485.234375"
"18333696","484.453125","484.453125","484.453125"
"18350080","484.375","484.375","484.375"
"18366464","484.296875","484.296875","484.296875"
"18382848","484.6875","484.6875","484.6875"
"18399232","484.453125","484.453125","484.453125"
"18415616","485.15625","485.15625","485.15625"
"18432000","486.25","486.25","486.25"
"18448384","486.5625","486.5625","486.5625"
"18464768","486.953125","486.953125","486.953125"
"18481152","486.09375","486.09375","486.09375"
"18497536","486.171875","486.171875","486.171875"
"18513920","483.828125","483.828125","483.828125"
"18530304","484.296875","484.296875","484.296875"
"18546688","484.375","484.375","484.375"
"18563072","484.6875","484.6875","484.6875"
"18579456","484.0625","484.0625","484.0625"
"18595840","484.375","484.375","484.375"
"18612224","482.65625","482.65625","482.65625"
"18628608","481.71875","481.71875","481.71875"
"18644992","482.1875","482.1875","482.1875"
"18661376","482.34375","482.34375","482.34375"
"18677760","481.953125","481.953125","481.953125"
"18694144","482.890625","482.890625","482.890625"
"18710528","483.828125","483.828125","483.828125"
"18726912","482.5","482.5","482.5"
"18743296","481.71875","481.71875","481.71875"
"18759680","482.421875","482.421875","482.421875"
"18776064","482.265625","482.265625","482.265625"
"18792448","481.953125","481.953125","481.953125"
"18808832","483.515625","483.515625","483.515625"
"18825216","483.984375","483.984375","483.984375"
"18841600","483.984375","483.984375","483.984375"
"18857984","484.765625","484.765625","484.765625"
"18874368","485.234375","485.234375","485.234375"
"18890752","485.15625","485.15625","485.15625"
"18907136","483.4375","483.4375","483.4375"
"18923520","481.875","481.875","481.875"
"18939904","482.5","482.5","482.5"
"18956288","481.953125","481.953125","481.953125"
"18972672","482.8125","482.8125","482.8125"
"18989056","484.53125","484.53125","484.53125"
"19005440","486.09375","486.09375","486.09375"
"19021824","487.03125","487.03125","487.03125"
"19038208","486.40625","486.40625","486.40625"
"19054592","486.5625","486.5625","486.5625"
"19070976","486.171875","486.171875","486.171875"
"19087360","485.9375","485.9375","485.9375"
"19103744","485.703125","485.703125","485.703125"
"19120128","485.078125","485.078125","485.078125"
"19136512","484.765625","484.765625","484.765625"
"19152896","485.15625","485.15625","485.15625"
"19169280","483.75","483.75","483.75"
"19185664","483.59375","483.59375","483.59375"
"19202048","483.4375","483.4375","483.4375"
"19218432","483.984375","483.984375","483.984375"
"19234816","484.53125","484.53125","484.53125"
"19251200","486.015625","486.015625","486.015625"
"19267584","486.796875","486.796875","486.796875"
"19283968","487.34375","487.34375","487.34375"
"19300352","487.96875","487.96875","487.96875"
"19316736","487.890625","487.890625","487.890625"
"19333120","487.65625","487.65625","487.65625"
"19349504","487.34375","487.34375","487.34375"
"19365888","487.1875","487.1875","487.1875"
"19382272","485.703125","485.703125","485.703125"
"19398656","485.859375","485.859375","485.859375"
"19415040","485.9375","485.9375","485.9375"
"19431424","485.78125","485.78125","485.78125"
"19447808","486.328125","486.328125","486.328125"
"19464192","485.078125","485.078125","485.078125"
"19480576","483.4375","483.4375","483.4375"
"19496960","482.890625","482.890625","482.890625"
"19513344","482.34375","482.34375","482.34375"
"19529728","483.4375","483.4375","483.4375"
"19546112","485.46875","485.46875","485.46875"
"19562496","484.609375","484.609375","484.609375"
"19578880","485.46875","485.46875","485.46875"
"19595264","486.25","486.25","486.25"
"19611648","483.203125","483.203125","483.203125"
"19628032","483.203125","483.203125","483.203125"
"19644416","483.671875","483.671875","483.671875"
"19660800","483.4375","483.4375","483.4375"
"19677184","484.0625","484.0625","484.0625"
"19693568","484.609375","484.609375","484.609375"
"19709952","482.890625","482.890625","482.890625"
"19726336","483.203125","483.203125","483.203125"
"19742720","483.59375","483.59375","483.59375"
"19759104","483.90625","483.90625","483.90625"
"19775488","485.3125","485.3125","485.3125"
"19791872","485.78125","485.78125","485.78125"
"19808256","485.46875","485.46875","485.46875"
"19824640","486.796875","486.796875","486.796875"
"19841024","485.625","485.625","485.625"
"19857408","484.84375","484.84375","484.84375"
"19873792","485.078125","485.078125","485.078125"
"19890176","484.453125","484.453125","484.453125"
"19906560","484.84375","484.84375","484.84375"
"19922944","485.625","485.625","485.625"
"19939328","485.703125","485.703125","485.703125"
"19955712","486.640625","486.640625","486.640625"
"19972096","487.734375","487.734375","487.734375"
"19988480","486.71875","486.71875","486.71875"
"20004864","485.46875","485.46875","485.46875"
"20021248","483.75","483.75","483.75"
"20037632","482.8125","482.8125","482.8125"
"20054016","482.8125","482.8125","482.8125"
"20070400","484.53125","484.53125","484.53125"
"20086784","486.5625","486.5625","486.5625"
"20103168","485.390625","485.390625","485.390625"
"20119552","484.375","484.375","484.375"
"20135936","484.375","484.375","484.375"
"20152320","484.53125","484.53125","484.53125"
"20168704","485.078125","485.078125","485.078125"
"20185088","486.25","486.25","486.25"
"20201472","484.921875","484.921875","484.921875"
"20217856","484.453125","484.453125","484.453125"
"20234240","484.0625","484.0625","484.0625"
"20250624","483.90625","483.90625","483.90625"
"20267008","485.546875","485.546875","485.546875"
"20283392","484.609375","484.609375","484.609375"
"20299776","483.59375","483.59375","483.59375"
"20316160","483.828125","483.828125","483.828125"
"20332544","484.375","484.375","484.375"
"20348928","484.765625","484.765625","484.765625"
"20365312","487.421875","487.421875","487.421875"
"20381696","487.03125","487.03125","487.03125"
"20398080","486.875","486.875","486.875"
"20414464","486.328125","486.328125","486.328125"
"20430848","485.703125","485.703125","485.703125"
"20447232","484.53125","484.53125","484.53125"
"20463616","484.84375","484.84375","484.84375"
"20480000","484.53125","484.53125","484.53125"
"20496384","484.765625","484.765625","484.765625"
"20512768","485.78125","485.78125","485.78125"
"20529152","486.875","486.875","486.875"
"20545536","485","485","485"
"20561920","484.453125","484.453125","484.453125"
"20578304","484.296875","484.296875","484.296875"
"20594688","483.75","483.75","483.75"
"20611072","485.390625","485.390625","485.390625"
"20627456","485.78125","485.78125","485.78125"
"20643840","487.109375","487.109375","487.109375"
"20660224","487.109375","487.109375","487.109375"
"20676608","486.875","486.875","486.875"
"20692992","485.78125","485.78125","485.78125"
"20709376","485.234375","485.234375","485.234375"
"20725760","484.765625","484.765625","484.765625"
"20742144","485.078125","485.078125","485.078125"
"20758528","485.859375","485.859375","485.859375"
"20774912","486.328125","486.328125","486.328125"
"20791296","486.171875","486.171875","486.171875"
"20807680","487.265625","487.265625","487.265625"
"20824064","487.03125","487.03125","487.03125"
"20840448","487.65625","487.65625","487.65625"
"20856832","487.34375","487.34375","487.34375"
"20873216","486.015625","486.015625","486.015625"
"20889600","486.171875","486.171875","486.171875"
"20905984","486.015625","486.015625","486.015625"
"20922368","486.328125","486.328125","486.328125"
"20938752","487.890625","487.890625","487.890625"
"20955136","487.890625","487.890625","487.890625"
"20971520","487.421875","487.421875","487.421875"
"20987904","488.203125","488.203125","488.203125"
"21004288","486.875","486.875","486.875"
"21020672","486.953125","486.953125","486.953125"
"21037056","487.03125","487.03125","487.03125"
"21053440","487.96875","487.96875","487.96875"
"21069824","488.4375","488.4375","488.4375"
"21086208","489.609375","489.609375","489.609375"
"21102592","490.3125","490.3125","490.3125"
"21118976","490.625","490.625","490.625"
"21135360","490.234375","490.234375","490.234375"
"21151744","489.53125","489.53125","489.53125"
"21168128","487.03125","487.03125","487.03125"
"21184512","486.796875","486.796875","486.796875"
"21200896","486.5625","486.5625","486.5625"
"21217280","485.546875","485.546875","485.546875"
"21233664","486.25","486.25","486.25"
"21250048","485.3125","485.3125","485.3125"
"21266432","485.859375","485.859375","485.859375"
"21282816","488.359375","488.359375","488.359375"
"21299200","488.28125","488.28125","488.28125"
"21315584","488.59375","488.59375","488.59375"
"21331968","490.078125","490.078125","490.078125"
"21348352","489.921875","489.921875","489.921875"
"21364736","487.96875","487.96875","487.96875"
"21381120","487.890625","487.890625","487.890625"
"21397504","488.046875","488.046875","488.046875"
"21413888","488.59375","488.59375","488.59375"
"21430272","491.40625","491.40625","491.40625"
"21446656","491.71875","491.71875","491.71875"
"21463040","494.6875","494.6875","494.6875"
"21479424","495.625","495.625","495.625"
"21495808","494.84375","494.84375","494.84375"
"21512192","493.203125","493.203125","493.203125"
"21528576","492.96875","492.96875","492.96875"
"21544960","492.109375","492.109375","492.109375"
"21561344","491.171875","491.171875","491.171875"
"21577728","492.34375","492.34375","492.34375"
"21594112","491.25","491.25","491.25"
"21610496","488.28125","488.28125","488.28125"
"21626880","483.046875","483.046875","483.046875"
"21643264","482.890625","482.890625","482.890625"
"21659648","482.578125","482.578125","482.578125"
"21676032","485.859375","485.859375","485.859375"
"21692416","492.1875","492.1875","492.1875"
"21708800","493.125","493.125","493.125"
"21725184","493.203125","493.203125","493.203125"
"21741568","491.40625","491.40625","491.40625"
"21757952","493.28125","493.28125","493.28125"
"21774336","492.96875","492.96875","492.96875"
"21790720","494.375","494.375","494.375"
"21807104","498.203125","498.203125","498.203125"
"21823488","497.265625","497.265625","497.265625"
"21839872","497.8125","497.8125","497.8125"
"21856256","497.265625","497.265625","497.265625"
"21872640","496.171875","496.171875","496.171875"
"21889024","496.796875","496.796875","496.796875"
"21905408","497.109375","497.109375","497.109375"
"21921792","496.09375","496.09375","496.09375"
"21938176","494.53125","494.53125","494.53125"
"21954560","495.78125","495.78125","495.78125"
"21970944","497.03125","497.03125","497.03125"
"21987328","497.5","497.5","497.5"
"22003712","499.84375","499.84375","499.84375"
"22020096","500.78125","500.78125","500.78125"
"22036480","499.84375","499.84375","499.84375"
"22052864","502.265625","502.265625","502.265625"
"22069248","502.5","502.5","502.5"
"22085632","502.8125","502.8125","502.8125"
"22102016","501.25","501.25","501.25"
