losses/entropy,charts/max_game_score,returns/values_ext,rewards/rewards_max,rewards/rewards_mean,charts/game_score_lower,charts/min_game_score,charts/game_score,_runtime,losses/policy_loss,losses/value_loss,charts/learning_rate,charts/iterations,charts/iqm,losses/old_approx_kl,_timestamp,charts/iqm_lower,_step,returns/ret_ext,losses/approx_kl,losses/clipfrac,returns/advantages,losses/all_loss,charts/iqm_upper,charts/SPS,rewards/rewards_min,charts/game_score_upper,rewards/num_envs_with_pos_rews
2.528625726699829,440,1.4968304634094238,0.44924524426460266,0.017521223053336143,271.951171875,0,280.15625,1059,-7.850117981433868e-05,0.08989499509334564,0.0001,55,0.007293583964984999,0.0009060034644789994,1732395484.0,0.005934868621284365,901120.0,1.4174754619598389,0.0011746466625481844,0.048309326171875,-0.07935483008623123,0.04486899822950363,0.008674944564413976,874,0,288.828125,99
2.5758776664733887,520,1.305975317955017,0.43735170364379883,0.01735098846256733,267.02734375,0,277.65625,1115,-0.002354276366531849,0.06640452146530151,0.0001,58,0.007044486151973216,0.00028591317823156714,1732395540.0,0.005300235329497528,950272.0,1.265532374382019,0.0014893533661961555,0.0178375244140625,-0.0404428094625473,0.030847985297441483,0.008630220184350496,875,0,288.908203125,104
2.5276710987091064,920,0.8226016759872437,0.4184415936470032,0.019359052181243896,287.41796875,0,302.734375,1228,-0.0011850395239889622,0.047916896641254425,0.0001,64,0.009150494934709198,0.0012941781897097826,1732395653.0,0.0078138587153437,1048576.0,0.8855894804000854,0.001243486301973462,0.04449462890625,0.06298777461051941,0.022773409262299538,0.010737361229872894,874,0,321.341796875,101
2.5285449028015137,960,1.1860108375549316,0.4081207513809204,0.017984813079237938,284.294921875,0,299.296875,1322,-0.001379621447995305,0.058304958045482635,0.0001,69,0.008425846751402193,3.968819510191679e-05,1732395747.0,0.006704241184654849,1130496.0,1.1622068881988525,0.0008964704466052353,0.0426025390625,-0.023804031312465668,0.02777285687625408,0.010373904875432974,874,0,315.080078125,105
2.439424514770508,500,1.2232575416564941,0.398977130651474,0.01787409745156765,277.734375,0,286.875,1418,-0.002322485437616706,0.06291630864143372,0.0001,74,0.008199394194118755,0.0012530426029115915,1732395843.0,0.006726886440383192,1212416.0,1.170630693435669,0.001440343214198947,0.03515625,-0.05262673646211624,0.02913566865026951,0.009808339613617588,873,0,296.95703125,103
2.502443552017212,420,0.8981660604476929,0.3788822293281555,0.01845385879278183,275.30859375,0,285.390625,1721,-0.000248428201302886,0.04670464247465134,0.0001,90,0.00828997521703213,0.0041479384526610374,1732396146.0,0.006862757974753257,1474560.0,0.9310832023620605,0.0015390417538583279,0.014892578125,0.03291715681552887,0.02310389280319214,0.009875143118016204,871,0,294.69140625,111
2.534566879272461,450,0.9287793636322021,0.3757484555244446,0.01632891222834587,270.701171875,0,281.015625,1796,-0.002929400186985731,0.037384942173957825,0.0001,94,0.0072709387092566545,0.00123206852003932,1732396221.0,0.005866366722706125,1540096.0,0.9109789729118347,0.0011213029501959682,0.0205535888671875,-0.017800355330109596,0.015763070434331894,0.008812514492963663,871,0,291.328125,104
2.284745216369629,430,1.180786371231079,0.3674513101577759,0.019332459196448326,273.28125,0,281.5625,2005,0.0002433501649647951,0.057798899710178375,0.0001,105,0.007316229220713342,0.00198693061247468,1732396430.0,0.006116030667111116,1720320.0,1.1334189176559448,0.002480514347553253,0.0865478515625,-0.04736731946468353,0.029142800718545914,0.008584929672893808,870,0,290.39453125,113
2.3049018383026123,450,1.3537538051605225,0.3667455315589905,0.017728421837091446,274.373046875,0,282.96875,2024,0.00046090641990303993,0.06398703157901764,0.0001,106,0.007338874476441686,0.0016346308402717113,1732396449.0,0.0060248835128045315,1736704.0,1.2431145906448364,0.0028126928955316544,0.075164794921875,-0.11063927412033081,0.03245442360639572,0.008698155951535528,870,0,292.583984375,104
2.4427480697631836,460,0.8220694065093994,0.358997106552124,0.01787973940372467,282.734375,0,292.34375,2234,-0.0015646694228053093,0.04115188121795654,0.0001,117,0.008878751865969071,0.0012358739040791988,1732396659.0,0.007542681777996782,1916928.0,0.842679500579834,0.0014667229261249304,0.025115966796875,0.020610041916370392,0.019011270254850388,0.010238033341062913,869,0,302.58203125,109
2.379589557647705,460,0.9227979183197021,0.3585647642612457,0.018974343314766884,283.90234375,0,294.375,2253,-0.0022910661064088345,0.04616778716444969,0.0001,118,0.00903726865606748,0.002427882980555296,1732396678.0,0.00740624411223351,1933312.0,0.9446420073509216,0.001720117637887597,0.0651092529296875,0.021844061091542244,0.020792827010154724,0.010668859331294656,869,0,304.455078125,114
2.3563919067382812,470,1.0260818004608154,0.35746654868125916,0.016625337302684784,287.10546875,0,296.875,2292,-0.0018586022779345512,0.03982625901699066,0.0001,120,0.009535464282091044,0.0010802883189171553,1732396717.0,0.008040877404020347,1966080.0,0.9884408116340637,0.0010737660340964794,0.057464599609375,-0.03764110431075096,0.018054526299238205,0.011279715104566731,868,0,306.48828125,101
2.2314348220825195,470,1.1638637781143188,0.356000691652298,0.019859902560710907,286.169921875,0,294.921875,2350,-0.002240905538201332,0.043576642870903015,0.0001,123,0.009376947491992638,0.0007494596065953374,1732396775.0,0.007905005869650284,2015232.0,1.1338558197021484,0.0012473147362470627,0.0464630126953125,-0.03000791370868683,0.019547415897250175,0.010872100501456542,868,0,303.75,115
2.3045005798339844,470,1.0353299379348755,0.3551107943058014,0.016299031674861908,283.123046875,0,292.8125,2388,-0.0006308434531092644,0.04131871089339256,0.0001,125,0.009490173770634356,0.003006026614457369,1732396813.0,0.007814424846736908,2048000.0,1.0019558668136597,0.0022308211773633957,0.0634918212890625,-0.03337407484650612,0.02002851292490959,0.011008538167219814,868,0,301.876953125,108
2.335850477218628,400,1.0353367328643799,0.3540968596935272,0.015928305685520172,288.197265625,0,295.46875,2427,-0.0015808772295713425,0.03696730360388756,0.0001,127,0.009693981072189451,0.0031736232340335846,1732396852.0,0.008425846751402191,2080768.0,1.0086491107940674,0.0023856554180383682,0.0453948974609375,-0.026687493547797203,0.016902774572372437,0.011075341671618428,867,0,302.892578125,107
2.280536413192749,920,0.7806141376495361,0.35224804282188416,0.019672054797410965,280.935546875,0,294.21875,2523,-0.0013708900660276413,0.03946753218770027,0.0001,132,0.008924042377425757,0.0031910932157188654,1732396948.0,0.007451534623690197,2162688.0,0.8474346399307251,0.0019185291603207588,0.0486602783203125,0.06682053208351135,0.018362876027822495,0.010441274511224799,867,0,309.533203125,112
2.016662359237671,470,1.1084415912628174,0.3516947031021118,0.02069297432899475,283.984375,0,293.359375,2543,-0.0028509004041552544,0.04521128907799721,0.0001,133,0.009580754793547731,0.0024281986989080906,1732396968.0,0.008040877404020347,2179072.0,1.1072354316711426,0.0019225380383431911,0.050323486328125,-0.0012060420121997595,0.019754745066165924,0.011143843570196668,866,0,302.75,116
2.116485595703125,940,1.2194595336914062,0.34892526268959045,0.020679103210568428,296.873046875,0,310.15625,2676,-0.00168648362159729,0.04289712384343147,0.0001,140,0.011369729996086899,0.0056338198482990265,1732397101.0,0.009693414940796244,2293760.0,1.1777641773223877,0.0024390683975070715,0.0673828125,-0.04169541597366333,0.019762078300118446,0.013339867244452817,866,0,325.3125,118
1.9443330764770508,940,0.9292675256729126,0.3487544357776642,0.017263174057006836,296.013671875,0,308.828125,2696,-0.0013988222926855087,0.03814219683408737,0.0001,141,0.010962115392976708,0.0010664687724784017,1732397121.0,0.009241075957622573,2310144.0,0.9391919374465942,0.0010733352974057198,0.049407958984375,0.009924354963004589,0.017672276124358177,0.01282185701966695,866,0,323.52734375,116
2.1399905681610107,440,0.9440467357635498,0.34774813055992126,0.021055061370134354,292.02734375,0,302.03125,2733,-0.0016551846638321877,0.04731776937842369,0.0001,143,0.010894179625791676,0.0016610577004030347,1732397158.0,0.00903670252467427,2342912.0,0.9770167469978333,0.0011430428130552173,0.0849609375,0.03297002241015434,0.022003699094057083,0.012728445339787531,866,0,312.1875,115
2.0665135383605957,450,1.0560743808746338,0.3460473120212555,0.01892446167767048,298.197265625,0,308.515625,2791,-0.0013901283964514732,0.05166828632354736,0.0001,146,0.012026442412208873,0.0017290458781644702,1732397216.0,0.010463353635559936,2392064.0,1.053267478942871,0.0013496971223503351,0.0251007080078125,-0.0028069461695849895,0.024444013833999634,0.013453659654487743,866,0,318.990234375,122
2.0460779666900635,500,1.4385910034179688,0.3427719175815582,0.02125587686896324,312.5,0,324.609375,2907,0.0028193946927785873,0.05687665939331055,0.0001,152,0.014336258496499948,0.003296277951449156,1732397332.0,0.012252328838099102,2490368.0,1.3621697425842285,0.004593390040099621,0.086456298828125,-0.07642123848199844,0.03125772625207901,0.016171090341889013,865,0,335.94921875,115
2.004246711730957,510,1.6703659296035767,0.3405866324901581,0.022076599299907684,304.453125,0,316.484375,3003,-0.0018671201542019844,0.06334247440099716,0.0001,157,0.012207604458035624,0.0012145314831286669,1732397428.0,0.010282191589733185,2572288.0,1.5479915142059326,0.0016127342823892832,0.0736846923828125,-0.12237449735403061,0.02980411797761917,0.014200953093523093,865,0,327.890625,117
1.8918557167053223,480,1.3045525550842285,0.33782848715782166,0.020042071118950844,301.328125,0,312.1875,3157,-0.0011831377632915974,0.06201181933283806,0.0001,165,0.012728445339787531,0.0012721647508442402,1732397582.0,0.011120632183075116,2703360.0,1.2530324459075928,0.0012148041278123856,0.0727386474609375,-0.05152001976966858,0.02982277236878872,0.014268322729314914,864,0,322.5,113
1.9658399820327759,480,1.3601908683776855,0.33738166093826294,0.021992407739162445,297.890625,0,308.59375,3177,-0.0011687017977237701,0.055078521370887756,0.0001,166,0.011981151900752184,0.001201811246573925,1732397602.0,0.010214821953941362,2719744.0,1.3056889772415161,0.0012103752233088017,0.06243896484375,-0.054501861333847046,0.026370558887720108,0.013724836591834662,864,0,319.30078125,121
1.890446662902832,910,1.0567806959152222,0.3339013159275055,0.021582122892141342,320.078125,0,333.125,3370,-0.001847011037170887,0.04000973328948021,0.0001,176,0.015196778214177016,0.0008341995417140424,1732397795.0,0.013271931477267785,2883584.0,1.0920515060424805,0.0007831974071450531,0.0826263427734375,0.03527083247900009,0.018157854676246643,0.016827236626617774,863,0,347.896484375,120
1.9545035362243652,490,1.1032295227050781,0.3334999680519104,0.02070126123726368,317.810546875,0,328.359375,3389,-0.0019437563605606556,0.04502425342798233,0.0001,177,0.015332649748547079,0.0008982815779745579,1732397814.0,0.01345252739170133,2899968.0,1.1060230731964111,0.0013827707152813673,0.0584259033203125,0.002793512772768736,0.020568370819091797,0.017122191082479456,862,0,339.6875,113
1.974193811416626,510,1.2628601789474487,0.3325123190879822,0.02147204801440239,313.59375,0,326.09375,3448,-0.003576008602976799,0.04942665249109268,0.0001,180,0.014721227843881794,0.0033396573271602392,1732397873.0,0.012999056145741242,2949120.0,1.245286464691162,0.0021755334455519915,0.056793212890625,-0.01757381483912468,0.021137317642569542,0.01639810903056566,862,0,336.17578125,115
1.934004306793213,510,1.1944389343261719,0.3319648206233978,0.020484402775764465,318.75,0,329.921875,3466,-0.002062350045889616,0.04892484098672867,0.0001,181,0.014970325656893577,0.002028104616329074,1732397891.0,0.013385157755909505,2965504.0,1.179805040359497,0.0018826359882950783,0.0596466064453125,-0.014633908867835999,0.02240006998181343,0.016533414433542514,862,0,340.392578125,115
1.890440583229065,490,1.0164337158203125,0.33132484555244446,0.023296277970075607,319.140625,0,329.53125,3505,-0.0012936943676322699,0.046307243406772614,0.0001,183,0.014970325656893577,0.0006076243007555604,1732397930.0,0.013248720090146233,2998272.0,1.0603370666503906,0.0018434529192745686,0.083831787109375,0.04390328750014305,0.021859927102923393,0.016646074580791023,862,0,340.001953125,121
1.9510658979415894,500,0.9148902893066406,0.3290947377681732,0.019564103335142136,324.76171875,0,335.703125,3639,-0.002347731962800026,0.03998202458024025,0.0001,190,0.015989362164669053,0.0029510539025068283,1732398064.0,0.01422303221785823,3112960.0,0.9496629238128662,0.001385279931128025,0.0639190673828125,0.03477264568209648,0.0176432803273201,0.0177109677314164,862,0,346.876953125,113
1.7838916778564453,490,1.4485163688659668,0.32813403010368347,0.02289167419075966,329.138671875,0,340.46875,3678,0.005915820132941008,0.05966047942638397,0.0001,192,0.016487557790692615,0.0033816974610090256,1732398103.0,0.014720095581095377,3145728.0,1.3974753618240356,0.004999395459890366,0.0756683349609375,-0.051041021943092346,0.03574606031179428,0.018322389636081682,862,0,352.658203125,116
1.7979679107666016,510,1.3133587837219238,0.3267076313495636,0.024048425257205963,324.3671875,0,336.40625,3754,-0.001973196864128113,0.0482902005314827,0.0001,196,0.016215814721952493,0.0017123795114457607,1732398179.0,0.013994881266395164,3211264.0,1.2862952947616577,0.0008848137222230434,0.0730438232421875,-0.027063589543104172,0.022171903401613235,0.018095370947405036,862,0,347.974609375,119
1.8193678855895996,490,1.240585207939148,0.3251670002937317,0.023002229630947113,313.046875,0,324.609375,3851,-0.00025626039132475853,0.047432899475097656,0.0001,201,0.01429096798504326,0.0014819430653005838,1732398276.0,0.01243405701531906,3293184.0,1.2523502111434937,0.0017089638859033585,0.058135986328125,0.011765043251216412,0.023460188880562782,0.01619486786040377,861,0,336.251953125,123
1.823110818862915,1020,1.3752658367156982,0.32458019256591797,0.02082115411758423,321.71875,0,334.0625,3889,-0.003911948762834072,0.05073605477809906,0.0001,203,0.01558174756155886,0.0006198217160999775,1732398314.0,0.013950723017724894,3325952.0,1.309475064277649,0.002361658960580826,0.0777740478515625,-0.0657908245921135,0.021456077694892883,0.017077466702415972,861,0,348.90625,116
1.8797212839126587,910,0.8156470656394958,0.3239481449127197,0.0186847522854805,330.388671875,0,343.671875,3946,-0.0004810485988855362,0.03576531261205673,0.0001,206,0.017008398672444528,0.0006176333408802748,1732398371.0,0.015332649748547079,3375104.0,0.8501622676849365,0.0021054032258689404,0.05926513671875,0.03451521694660187,0.01740160770714283,0.01854884219336512,861,0,359.6875,114
1.5623506307601929,910,1.3698382377624512,0.32226359844207764,0.02094792015850544,322.966796875,0,338.75,4063,-0.0008050696924328804,0.050003208220005035,0.0001,212,0.01578555486311396,0.003277321346104145,1732398488.0,0.01356575367034305,3473408.0,1.3045618534088135,0.0022029404062777758,0.05755615234375,-0.06527639180421829,0.024196535348892212,0.01784683926578646,860,0,354.150390625,119
1.604380488395691,910,0.8671966791152954,0.32203492522239685,0.019753728061914444,321.3984375,0,335.859375,4082,0.0030521508306264877,0.03723825141787529,0.0001,213,0.015264713981362048,0.005553918890655041,1732398507.0,0.013294010601602924,3489792.0,0.9113756418228149,0.0038402732461690903,0.18255615234375,0.044179029762744904,0.021671276539564133,0.01732599838403455,861,0,351.572265625,113
1.635502815246582,510,1.677191138267517,0.3206150233745575,0.023619528859853745,327.265625,0,338.4375,4179,-0.0011416086927056313,0.06414313614368439,0.0001,218,0.016238459977680836,0.0024861760903149843,1732398604.0,0.014402495869505354,3571712.0,1.5853506326675415,0.00258141802623868,0.0340423583984375,-0.09184042364358902,0.030929960310459137,0.017936854157306628,860,0,349.376953125,119
1.7221527099609375,510,0.9472200870513916,0.32024362683296204,0.0210120789706707,327.421875,0,338.046875,4200,-0.001564299687743187,0.04623696580529213,0.0001,219,0.01644226727923593,0.0005892575718462467,1732398625.0,0.01474330696821693,3588096.0,0.9762486219406128,0.000992049346677959,0.0691375732421875,0.029028616845607758,0.021554183214902878,0.018163306714590065,860,0,347.8125,121
1.7536499500274658,910,1.1163069009780884,0.3194223642349243,0.020782729610800743,330.779296875,0,343.515625,4257,-0.0017908094450831413,0.04398211091756821,0.0001,222,0.016283750489137522,0.0018034513341262937,1732398682.0,0.014472130030870011,3637248.0,1.108332872390747,0.0013519299682229757,0.0729522705078125,-0.007974005304276943,0.020200245082378387,0.0177109677314164,860,0,357.578125,117
1.6980457305908203,900,1.20668363571167,0.31786566972732544,0.021942509338259697,342.890625,0,355.703125,4355,-0.003465669695287943,0.050481852144002914,0.0001,227,0.01732543225264134,0.0019937322940677404,1732398780.0,0.015830279243177432,3719168.0,1.2036187648773193,0.0012213070876896381,0.0726318359375,-0.0030647413805127144,0.0217752568423748,0.018775294750648562,859,0,369.064453125,121
1.803217887878418,900,1.0739294290542603,0.31733056902885437,0.021227680146694183,336.951171875,0,348.515625,4394,-0.0006533842533826828,0.0434737503528595,0.0001,229,0.016668719836519366,0.0018134303390979767,1732398819.0,0.015196212082783806,3751936.0,1.0896987915039062,0.001824073027819395,0.0592803955078125,0.015769310295581818,0.021083490923047066,0.018435615914723404,859,0,362.123046875,116
1.7093833684921265,900,1.0664477348327637,0.31696057319641113,0.02222825400531292,331.087890625,0,344.140625,4413,-0.001140871550887823,0.03832695633172989,0.0001,230,0.016555493557877648,0.00048090878408402205,1732398838.0,0.01503826142407861,3768320.0,1.0967786312103271,0.0021220396738499403,0.08050537109375,0.03033096343278885,0.018022606149315834,0.018209163357439967,859,0,358.75,117
1.5774540901184082,540,1.1561118364334106,0.3146595060825348,0.018360259011387825,319.685546875,0,331.875,4608,-0.0033927084878087044,0.04243207722902298,0.0001,240,0.015083551935535297,0.001567911938764155,1732399033.0,0.012886962129885939,3932160.0,1.1124516725540161,0.0013324064202606678,0.0646209716796875,-0.043660156428813934,0.01782333105802536,0.017280141741184654,858,0,344.375,115
1.3715381622314453,470,1.136148452758789,0.3136574923992157,0.020216204226017,328.984375,0,339.765625,4686,0.0015899855643510818,0.04971769079566002,0.0001,244,0.016646074580791027,0.004532254301011562,1732399111.0,0.014946548138378816,3997696.0,1.1230013370513916,0.004786349833011627,0.1317291259765625,-0.013147047720849514,0.02644883096218109,0.018163872845983274,858,0,350.158203125,114
1.4446687698364258,550,1.3629865646362305,0.3127235770225525,0.021129455417394638,329.21484375,0,342.03125,4763,0.0012355120852589607,0.04981427639722824,0.0001,248,0.016170524210495803,0.005419339053332806,1732399188.0,0.014132451194944854,4063232.0,1.308325171470642,0.0036929829511791468,0.0769500732421875,-0.054661333560943604,0.026142649352550507,0.01848034029478688,858,0,356.095703125,115
1.3919047117233276,500,1.3974769115447998,0.3125614523887634,0.021423736587166786,331.482421875,0,343.828125,4783,-0.0011685262434184551,0.052341487258672714,0.0001,249,0.016668719836519366,0.0009897130075842142,1732399208.0,0.014901823758315337,4079616.0,1.341357707977295,0.0010204766876995564,0.047607421875,-0.056119341403245926,0.025002216920256615,0.018616211829156945,858,0,355.55078125,120
1.365788459777832,1070,0.8759457468986511,0.3117707073688507,0.023900391533970833,333.359375,0,348.4375,4822,0.0010051550343632698,0.0532505139708519,0.0001,251,0.01669136509224771,0.002568804193288088,1732399247.0,0.014834454122523513,4112384.0,0.9861702919006348,0.002931683324277401,0.06585693359375,0.11022461950778961,0.027630411088466644,0.01857148744909347,857,0,366.65234375,123
1.5866541862487793,630,1.3829891681671143,0.31058624386787415,0.02280488610267639,353.904296875,0,366.640625,4882,-0.000484017888084054,0.05101833865046501,0.0001,254,0.020201379730141016,0.002680867910385132,1732399307.0,0.018072159560283484,4161536.0,1.3466688394546509,0.0022063332144171,0.1638641357421875,-0.03632041811943054,0.025025151669979095,0.022240018877085176,857,0,379.0625,115
1.4246370792388916,510,1.3539235591888428,0.3092694580554962,0.02093382738530636,334.919921875,0,346.953125,5036,-0.00045966729521751404,0.04929017275571823,0.0001,262,0.016691365092247713,0.0033207435626536608,1732399461.0,0.014720661712488587,4292608.0,1.2980685234069824,0.002223268151283264,0.1239471435546875,-0.05585517734289169,0.0241854190826416,0.018730004239191873,857,0,358.908203125,118
1.6207571029663086,510,1.4235399961471558,0.3086470663547516,0.018932513892650604,338.27734375,0,349.765625,5095,-0.0009555311407893896,0.05653936788439751,0.0001,265,0.017461303787011405,0.0021413101349025965,1732399520.0,0.015580615298772445,4341760.0,1.336745023727417,0.002545599825680256,0.0739898681640625,-0.08679492026567459,0.02731415256857872,0.019182343222365544,857,0,362.037109375,116
1.474637746810913,1000,0.9834314584732056,0.3082978129386902,0.020472902804613113,332.5703125,0,346.71875,5153,-0.002675269730389118,0.04287269711494446,0.0001,268,0.0163743315120509,0.0005641118041239679,1732399578.0,0.014584790178118522,4390912.0,0.9976906776428223,0.001777814468368888,0.07330322265625,0.0142592154443264,0.018761079758405685,0.01791590729575791,856,0,362.58203125,121
1.3878271579742432,1140,1.0610673427581787,0.3057708144187927,0.02105160430073738,330.703125,0,348.359375,5481,-0.002017141319811344,0.04780213162302971,0.0001,285,0.01653284830214931,0.0024806444998830557,1732399906.0,0.014924469014043682,4669440.0,1.0751855373382568,0.003069779835641384,0.084320068359375,0.01411824207752943,0.021883923560380936,0.01802856744300642,856,0,370.314453125,113
1.3553506135940552,510,1.3654334545135498,0.3050558567047119,0.022156767547130585,329.529296875,0,341.953125,5559,0.0005208849906921387,0.0532989427447319,0.0001,289,0.01610258844331077,0.005365283694118261,1732399984.0,0.014268322729314917,4734976.0,1.3102149963378906,0.004484517965465784,0.069732666015625,-0.05521843209862709,0.02717035636305809,0.01829974438035334,856,0,353.916015625,119
1.1733882427215576,580,1.3289257287979126,0.30168575048446655,0.022151365876197815,322.88671875,0,334.6875,5966,-0.0005863113328814507,0.05822926014661789,0.0001,310,0.015151487702720328,0.0027084595058113337,1732400391.0,0.013656900824649633,5079040.0,1.2910692691802979,0.0022099404595792294,0.12158203125,-0.03785649314522743,0.02852831780910492,0.016783078377947503,855,0,347.109375,113
1.2469247579574585,520,1.9776127338409424,0.3012150526046753,0.02226388081908226,327.494140625,0,338.75,6043,-2.746284008026123e-05,0.08555486798286438,0.0001,314,0.016057297931854085,0.0017082326812669635,1732400468.0,0.014154530319279992,5144576.0,1.7915894985198975,0.0019207956502214074,0.034515380859375,-0.18602339923381805,0.04274997115135193,0.018163872845983274,855,0,349.533203125,115
1.0704824924468994,520,1.50025475025177,0.30091041326522827,0.013921515084803104,333.51171875,0,345.546875,6139,-0.0017335307784378529,0.06077248603105545,0.0001,319,0.017280141741184654,0.002167402533814311,1732400564.0,0.015310004492818736,5226496.0,1.333020806312561,0.002323869615793228,0.05029296875,-0.16723397374153137,0.02865271270275116,0.019318214756735605,855,0,357.580078125,101
1.2493666410446167,1080,0.9870770573616028,0.3005335330963135,0.023038947954773903,333.826171875,0,348.046875,6179,-0.0020843413658440113,0.05034198611974716,0.0001,321,0.016827236626617777,0.0007155048660933971,1732400604.0,0.015128276315598778,5259264.0,1.039625644683838,0.0009108856902457774,0.0648345947265625,0.05254868417978287,0.023086652159690857,0.018502985550515223,855,0,365.158203125,117
1.1718034744262695,510,1.148268222808838,0.300247460603714,0.018142394721508026,333.35546875,0,344.296875,6257,-0.0017124558798968792,0.04621697962284088,0.0001,325,0.01684988188234612,0.000998153118416667,1732400682.0,0.015173566827055463,5324800.0,1.1044070720672607,0.0019665660802274942,0.081390380859375,-0.043861180543899536,0.021396033465862274,0.018502985550515223,854,0,355.16015625,111
1.1882658004760742,530,1.4450902938842773,0.3001435101032257,0.019876448437571526,332.03125,0,344.21875,6276,-0.002441237447783351,0.05434291064739227,0.0001,326,0.016646074580791023,0.0019077586475759745,1732400701.0,0.014879744633980202,5341184.0,1.351872444152832,0.0011631854576990008,0.052154541015625,-0.0932178944349289,0.024730218574404716,0.018457695039058537,855,0,355.392578125,106
1.2532466650009155,560,1.1594687700271606,0.2995597720146179,0.020166896283626556,322.576171875,0,334.921875,6373,-0.0024187774397432804,0.0599483884871006,0.0001,331,0.0160120074203974,0.0018783952109515667,1732400798.0,0.013679546080377976,5423104.0,1.1409302949905396,0.0016766163753345609,0.1018524169921875,-0.01853839121758938,0.027555417269468307,0.017937420288699837,854,0,346.876953125,113
