"Step","Entropy","Alien-v5__bootstrapRLE - losses/entropy__MIN","Alien-v5__bootstrapRLE - losses/entropy__MAX"
"7208960","2.082608461380005","2.082608461380005","2.082608461380005"
"7225344","2.088383674621582","2.088383674621582","2.088383674621582"
"7241728","2.06884503364563","2.06884503364563","2.06884503364563"
"7258112","2.1147167682647705","2.1147167682647705","2.1147167682647705"
"7274496","2.1297855377197266","2.1297855377197266","2.1297855377197266"
"7290880","2.094881296157837","2.094881296157837","2.094881296157837"
"7307264","2.133409023284912","2.133409023284912","2.133409023284912"
"7323648","2.152024269104004","2.152024269104004","2.152024269104004"
"7340032","2.1089818477630615","2.1089818477630615","2.1089818477630615"
"7356416","2.1417489051818848","2.1417489051818848","2.1417489051818848"
"7372800","2.1037909984588623","2.1037909984588623","2.1037909984588623"
"7389184","2.124638795852661","2.124638795852661","2.124638795852661"
"7405568","2.0913209915161133","2.0913209915161133","2.0913209915161133"
"7421952","2.074998378753662","2.074998378753662","2.074998378753662"
"7438336","2.168148994445801","2.168148994445801","2.168148994445801"
"7454720","2.1032986640930176","2.1032986640930176","2.1032986640930176"
"7471104","2.1092722415924072","2.1092722415924072","2.1092722415924072"
"7487488","2.1346068382263184","2.1346068382263184","2.1346068382263184"
"7503872","2.0544471740722656","2.0544471740722656","2.0544471740722656"
"7520256","2.094755172729492","2.094755172729492","2.094755172729492"
"7536640","2.1566810607910156","2.1566810607910156","2.1566810607910156"
"7553024","2.082977771759033","2.082977771759033","2.082977771759033"
"7569408","2.122770309448242","2.122770309448242","2.122770309448242"
"7585792","2.1361870765686035","2.1361870765686035","2.1361870765686035"
"7602176","2.083466053009033","2.083466053009033","2.083466053009033"
"7618560","2.1177010536193848","2.1177010536193848","2.1177010536193848"
"7634944","2.152026653289795","2.152026653289795","2.152026653289795"
"7651328","2.1759419441223145","2.1759419441223145","2.1759419441223145"
"7667712","2.054776906967163","2.054776906967163","2.054776906967163"
"7684096","2.0676088333129883","2.0676088333129883","2.0676088333129883"
"7700480","2.1252543926239014","2.1252543926239014","2.1252543926239014"
"7716864","2.1038999557495117","2.1038999557495117","2.1038999557495117"
"7733248","2.1741082668304443","2.1741082668304443","2.1741082668304443"
"7749632","2.141666889190674","2.141666889190674","2.141666889190674"
"7766016","2.1135001182556152","2.1135001182556152","2.1135001182556152"
"7782400","2.1750340461730957","2.1750340461730957","2.1750340461730957"
"7798784","2.113983631134033","2.113983631134033","2.113983631134033"
"7815168","2.0402307510375977","2.0402307510375977","2.0402307510375977"
"7831552","2.1375932693481445","2.1375932693481445","2.1375932693481445"
"7847936","2.1437442302703857","2.1437442302703857","2.1437442302703857"
"7864320","2.1795215606689453","2.1795215606689453","2.1795215606689453"
"7880704","2.197796583175659","2.197796583175659","2.197796583175659"
"7897088","2.147738456726074","2.147738456726074","2.147738456726074"
"7913472","2.122032642364502","2.122032642364502","2.122032642364502"
"7929856","2.097590208053589","2.097590208053589","2.097590208053589"
"7946240","2.1711158752441406","2.1711158752441406","2.1711158752441406"
"7962624","2.225437641143799","2.225437641143799","2.225437641143799"
"7979008","2.15419602394104","2.15419602394104","2.15419602394104"
"7995392","2.1891322135925293","2.1891322135925293","2.1891322135925293"
"8011776","2.1418344974517822","2.1418344974517822","2.1418344974517822"
"8028160","2.1140222549438477","2.1140222549438477","2.1140222549438477"
"8044544","2.1598453521728516","2.1598453521728516","2.1598453521728516"
"8060928","2.2069344520568848","2.2069344520568848","2.2069344520568848"
"8077312","2.157395362854004","2.157395362854004","2.157395362854004"
"8093696","2.1695079803466797","2.1695079803466797","2.1695079803466797"
"8110080","2.2167110443115234","2.2167110443115234","2.2167110443115234"
"8126464","2.16433048248291","2.16433048248291","2.16433048248291"
"8142848","2.1688451766967773","2.1688451766967773","2.1688451766967773"
"8159232","2.133209228515625","2.133209228515625","2.133209228515625"
"8175616","2.12235164642334","2.12235164642334","2.12235164642334"
"8192000","2.1488137245178223","2.1488137245178223","2.1488137245178223"
"8208384","2.107883930206299","2.107883930206299","2.107883930206299"
"8224768","2.165020227432251","2.165020227432251","2.165020227432251"
"8241152","2.1518375873565674","2.1518375873565674","2.1518375873565674"
"8257536","2.0778467655181885","2.0778467655181885","2.0778467655181885"
"8273920","2.1446142196655273","2.1446142196655273","2.1446142196655273"
"8290304","2.133634567260742","2.133634567260742","2.133634567260742"
"8306688","2.176337718963623","2.176337718963623","2.176337718963623"
"8323072","2.1265649795532227","2.1265649795532227","2.1265649795532227"
"8339456","2.1324615478515625","2.1324615478515625","2.1324615478515625"
"8355840","2.1787471771240234","2.1787471771240234","2.1787471771240234"
"8372224","2.0938687324523926","2.0938687324523926","2.0938687324523926"
"8388608","2.1603596210479736","2.1603596210479736","2.1603596210479736"
"8404992","2.188300609588623","2.188300609588623","2.188300609588623"
"8421376","2.159247398376465","2.159247398376465","2.159247398376465"
"8437760","2.1346850395202637","2.1346850395202637","2.1346850395202637"
"8454144","2.18367862701416","2.18367862701416","2.18367862701416"
"8470528","2.154066562652588","2.154066562652588","2.154066562652588"
"8486912","2.198434829711914","2.198434829711914","2.198434829711914"
"8503296","2.1569929122924805","2.1569929122924805","2.1569929122924805"
"8519680","2.213569164276123","2.213569164276123","2.213569164276123"
"8536064","2.240220546722412","2.240220546722412","2.240220546722412"
"8552448","2.1618967056274414","2.1618967056274414","2.1618967056274414"
"8568832","2.1772708892822266","2.1772708892822266","2.1772708892822266"
"8585216","2.2070364952087402","2.2070364952087402","2.2070364952087402"
"8601600","2.163513660430908","2.163513660430908","2.163513660430908"
"8617984","2.2168729305267334","2.2168729305267334","2.2168729305267334"
"8634368","2.1575493812561035","2.1575493812561035","2.1575493812561035"
"8650752","2.1416029930114746","2.1416029930114746","2.1416029930114746"
"8667136","2.1707472801208496","2.1707472801208496","2.1707472801208496"
"8683520","2.1712238788604736","2.1712238788604736","2.1712238788604736"
"8699904","2.100708484649658","2.100708484649658","2.100708484649658"
"8716288","2.1389048099517822","2.1389048099517822","2.1389048099517822"
"8732672","2.2159414291381836","2.2159414291381836","2.2159414291381836"
"8749056","2.218661308288574","2.218661308288574","2.218661308288574"
"8765440","2.18461537361145","2.18461537361145","2.18461537361145"
"8781824","2.1987147331237793","2.1987147331237793","2.1987147331237793"
"8798208","2.168276309967041","2.168276309967041","2.168276309967041"
"8814592","2.197439670562744","2.197439670562744","2.197439670562744"
"8830976","2.164381265640259","2.164381265640259","2.164381265640259"
"8847360","2.2372336387634277","2.2372336387634277","2.2372336387634277"
"8863744","2.214172840118408","2.214172840118408","2.214172840118408"
"8880128","2.249260187149048","2.249260187149048","2.249260187149048"
"8896512","2.1669328212738037","2.1669328212738037","2.1669328212738037"
"8912896","2.171052932739258","2.171052932739258","2.171052932739258"
"8929280","2.197510004043579","2.197510004043579","2.197510004043579"
"8945664","2.2252254486083984","2.2252254486083984","2.2252254486083984"
"8962048","2.2334840297698975","2.2334840297698975","2.2334840297698975"
"8978432","2.280977725982666","2.280977725982666","2.280977725982666"
"8994816","2.267449378967285","2.267449378967285","2.267449378967285"
"9011200","2.234877109527588","2.234877109527588","2.234877109527588"
"9027584","2.21242356300354","2.21242356300354","2.21242356300354"
"9043968","2.1899237632751465","2.1899237632751465","2.1899237632751465"
"9060352","2.237074136734009","2.237074136734009","2.237074136734009"
"9076736","2.258913993835449","2.258913993835449","2.258913993835449"
"9093120","2.2278428077697754","2.2278428077697754","2.2278428077697754"
"9109504","2.2333016395568848","2.2333016395568848","2.2333016395568848"
"9125888","2.1695680618286133","2.1695680618286133","2.1695680618286133"
"9142272","2.237480401992798","2.237480401992798","2.237480401992798"
"9158656","2.2459535598754883","2.2459535598754883","2.2459535598754883"
"9175040","2.1962389945983887","2.1962389945983887","2.1962389945983887"
"9191424","2.262913465499878","2.262913465499878","2.262913465499878"
"9207808","2.254148244857788","2.254148244857788","2.254148244857788"
"9224192","2.1939563751220703","2.1939563751220703","2.1939563751220703"
"9240576","2.182447910308838","2.182447910308838","2.182447910308838"
"9256960","2.2392401695251465","2.2392401695251465","2.2392401695251465"
"9273344","2.2270522117614746","2.2270522117614746","2.2270522117614746"
"9289728","2.2115559577941895","2.2115559577941895","2.2115559577941895"
"9306112","2.259754180908203","2.259754180908203","2.259754180908203"
"9322496","2.163970470428467","2.163970470428467","2.163970470428467"
"9338880","2.1933135986328125","2.1933135986328125","2.1933135986328125"
"9355264","2.249035120010376","2.249035120010376","2.249035120010376"
"9371648","2.2342634201049805","2.2342634201049805","2.2342634201049805"
"9388032","2.209399700164795","2.209399700164795","2.209399700164795"
"9404416","2.18397855758667","2.18397855758667","2.18397855758667"
"9420800","2.175557851791382","2.175557851791382","2.175557851791382"
"9437184","2.1906895637512207","2.1906895637512207","2.1906895637512207"
"9453568","2.220050573348999","2.220050573348999","2.220050573348999"
"9469952","2.2283246517181396","2.2283246517181396","2.2283246517181396"
"9486336","2.264437675476074","2.264437675476074","2.264437675476074"
"9502720","2.1926867961883545","2.1926867961883545","2.1926867961883545"
"9519104","2.2061655521392822","2.2061655521392822","2.2061655521392822"
"9535488","2.191291332244873","2.191291332244873","2.191291332244873"
"9551872","2.220752239227295","2.220752239227295","2.220752239227295"
"9568256","2.252156972885132","2.252156972885132","2.252156972885132"
"9584640","2.2316553592681885","2.2316553592681885","2.2316553592681885"
"9601024","2.2202892303466797","2.2202892303466797","2.2202892303466797"
"9617408","2.200582265853882","2.200582265853882","2.200582265853882"
"9633792","2.210254430770874","2.210254430770874","2.210254430770874"
"9650176","2.2035775184631348","2.2035775184631348","2.2035775184631348"
"9666560","2.206420421600342","2.206420421600342","2.206420421600342"
"9682944","2.227675437927246","2.227675437927246","2.227675437927246"
"9699328","2.219209909439087","2.219209909439087","2.219209909439087"
"9715712","2.250586748123169","2.250586748123169","2.250586748123169"
"9732096","2.2773513793945312","2.2773513793945312","2.2773513793945312"
"9748480","2.205256938934326","2.205256938934326","2.205256938934326"
"9764864","2.2245888710021973","2.2245888710021973","2.2245888710021973"
"9781248","2.245103359222412","2.245103359222412","2.245103359222412"
"9797632","2.2062084674835205","2.2062084674835205","2.2062084674835205"
"9814016","2.2864975929260254","2.2864975929260254","2.2864975929260254"
"9830400","2.2465460300445557","2.2465460300445557","2.2465460300445557"
"9846784","2.2078700065612793","2.2078700065612793","2.2078700065612793"
"9863168","2.256829261779785","2.256829261779785","2.256829261779785"
"9879552","2.268752336502075","2.268752336502075","2.268752336502075"
"9895936","2.292140483856201","2.292140483856201","2.292140483856201"
"9912320","2.2746036052703857","2.2746036052703857","2.2746036052703857"
"9928704","2.26171875","2.26171875","2.26171875"
"9945088","2.2466981410980225","2.2466981410980225","2.2466981410980225"
"9961472","2.2558517456054688","2.2558517456054688","2.2558517456054688"
"9977856","2.254807472229004","2.254807472229004","2.254807472229004"
"9994240","2.2643275260925293","2.2643275260925293","2.2643275260925293"
"10010624","2.239177703857422","2.239177703857422","2.239177703857422"
"10027008","2.253803253173828","2.253803253173828","2.253803253173828"
"10043392","2.272146224975586","2.272146224975586","2.272146224975586"
"10059776","2.313845157623291","2.313845157623291","2.313845157623291"
"10076160","2.236358642578125","2.236358642578125","2.236358642578125"
"10092544","2.247915267944336","2.247915267944336","2.247915267944336"
"10108928","2.232142686843872","2.232142686843872","2.232142686843872"
"10125312","2.261136531829834","2.261136531829834","2.261136531829834"
"10141696","2.27211594581604","2.27211594581604","2.27211594581604"
"10158080","2.296017646789551","2.296017646789551","2.296017646789551"
"10174464","2.264404773712158","2.264404773712158","2.264404773712158"
"10190848","2.211026668548584","2.211026668548584","2.211026668548584"
"10207232","2.2609193325042725","2.2609193325042725","2.2609193325042725"
"10223616","2.2491114139556885","2.2491114139556885","2.2491114139556885"
"10240000","2.231001615524292","2.231001615524292","2.231001615524292"
"10256384","2.2605838775634766","2.2605838775634766","2.2605838775634766"
"10272768","2.2543210983276367","2.2543210983276367","2.2543210983276367"
"10289152","2.2143640518188477","2.2143640518188477","2.2143640518188477"
"10305536","2.2371387481689453","2.2371387481689453","2.2371387481689453"
"10321920","2.2054123878479004","2.2054123878479004","2.2054123878479004"
"10338304","2.211017608642578","2.211017608642578","2.211017608642578"
"10354688","2.2429871559143066","2.2429871559143066","2.2429871559143066"
"10371072","2.224788188934326","2.224788188934326","2.224788188934326"
"10387456","2.2451295852661133","2.2451295852661133","2.2451295852661133"
"10403840","2.1779708862304688","2.1779708862304688","2.1779708862304688"
"10420224","2.2249836921691895","2.2249836921691895","2.2249836921691895"
"10436608","2.1577224731445312","2.1577224731445312","2.1577224731445312"
"10452992","2.1779346466064453","2.1779346466064453","2.1779346466064453"
"10469376","2.200920820236206","2.200920820236206","2.200920820236206"
"10485760","2.221829891204834","2.221829891204834","2.221829891204834"
"10502144","2.1755423545837402","2.1755423545837402","2.1755423545837402"
"10518528","2.1946909427642822","2.1946909427642822","2.1946909427642822"
"10534912","2.1771421432495117","2.1771421432495117","2.1771421432495117"
"10551296","2.2014989852905273","2.2014989852905273","2.2014989852905273"
"10567680","2.2171356678009033","2.2171356678009033","2.2171356678009033"
"10584064","2.158865451812744","2.158865451812744","2.158865451812744"
"10600448","2.1935081481933594","2.1935081481933594","2.1935081481933594"
"10616832","2.1985387802124023","2.1985387802124023","2.1985387802124023"
"10633216","2.209278106689453","2.209278106689453","2.209278106689453"
"10649600","2.1923484802246094","2.1923484802246094","2.1923484802246094"
"10665984","2.197354793548584","2.197354793548584","2.197354793548584"
"10682368","2.237234592437744","2.237234592437744","2.237234592437744"
"10698752","2.2605934143066406","2.2605934143066406","2.2605934143066406"
"10715136","2.2144529819488525","2.2144529819488525","2.2144529819488525"
"10731520","2.1827099323272705","2.1827099323272705","2.1827099323272705"
"10747904","2.199364185333252","2.199364185333252","2.199364185333252"
"10764288","2.206943988800049","2.206943988800049","2.206943988800049"
"10780672","2.2349672317504883","2.2349672317504883","2.2349672317504883"
"10797056","2.1934823989868164","2.1934823989868164","2.1934823989868164"
"10813440","2.2066497802734375","2.2066497802734375","2.2066497802734375"
"10829824","2.185131072998047","2.185131072998047","2.185131072998047"
"10846208","2.201838970184326","2.201838970184326","2.201838970184326"
"10862592","2.203611373901367","2.203611373901367","2.203611373901367"
"10878976","2.2195494174957275","2.2195494174957275","2.2195494174957275"
"10895360","2.2126755714416504","2.2126755714416504","2.2126755714416504"
"10911744","2.1702141761779785","2.1702141761779785","2.1702141761779785"
"10928128","2.219592571258545","2.219592571258545","2.219592571258545"
"10944512","2.2028448581695557","2.2028448581695557","2.2028448581695557"
"10960896","2.2020387649536133","2.2020387649536133","2.2020387649536133"
"10977280","2.2098593711853027","2.2098593711853027","2.2098593711853027"
"10993664","2.2129740715026855","2.2129740715026855","2.2129740715026855"
"11010048","2.1938791275024414","2.1938791275024414","2.1938791275024414"
"11026432","2.183149814605713","2.183149814605713","2.183149814605713"
"11042816","2.178868293762207","2.178868293762207","2.178868293762207"
"11059200","2.2237024307250977","2.2237024307250977","2.2237024307250977"
"11075584","2.206035614013672","2.206035614013672","2.206035614013672"
"11091968","2.14009952545166","2.14009952545166","2.14009952545166"
"11108352","2.213902711868286","2.213902711868286","2.213902711868286"
"11124736","2.13948130607605","2.13948130607605","2.13948130607605"
"11141120","2.149420976638794","2.149420976638794","2.149420976638794"
"11157504","2.163290023803711","2.163290023803711","2.163290023803711"
"11173888","2.1210711002349854","2.1210711002349854","2.1210711002349854"
"11190272","2.1608150005340576","2.1608150005340576","2.1608150005340576"
"11206656","2.2059292793273926","2.2059292793273926","2.2059292793273926"
"11223040","2.1861753463745117","2.1861753463745117","2.1861753463745117"
"11239424","2.185353994369507","2.185353994369507","2.185353994369507"
"11255808","2.150902509689331","2.150902509689331","2.150902509689331"
"11272192","2.157689332962036","2.157689332962036","2.157689332962036"
"11288576","2.1292672157287598","2.1292672157287598","2.1292672157287598"
"11304960","2.165306806564331","2.165306806564331","2.165306806564331"
"11321344","2.176948070526123","2.176948070526123","2.176948070526123"
"11337728","2.1903629302978516","2.1903629302978516","2.1903629302978516"
"11354112","2.160642623901367","2.160642623901367","2.160642623901367"
"11370496","2.153815746307373","2.153815746307373","2.153815746307373"
"11386880","2.1700072288513184","2.1700072288513184","2.1700072288513184"
"11403264","2.176337242126465","2.176337242126465","2.176337242126465"
"11419648","2.2197518348693848","2.2197518348693848","2.2197518348693848"
"11436032","2.2301700115203857","2.2301700115203857","2.2301700115203857"
"11452416","2.155810832977295","2.155810832977295","2.155810832977295"
"11468800","2.1873488426208496","2.1873488426208496","2.1873488426208496"
"11485184","2.1548590660095215","2.1548590660095215","2.1548590660095215"
"11501568","2.18540096282959","2.18540096282959","2.18540096282959"
"11517952","2.1601858139038086","2.1601858139038086","2.1601858139038086"
"11534336","2.1530239582061768","2.1530239582061768","2.1530239582061768"
"11550720","2.17526912689209","2.17526912689209","2.17526912689209"
"11567104","2.168264389038086","2.168264389038086","2.168264389038086"
"11583488","2.1761832237243652","2.1761832237243652","2.1761832237243652"
"11599872","2.1659796237945557","2.1659796237945557","2.1659796237945557"
"11616256","2.185655117034912","2.185655117034912","2.185655117034912"
"11632640","2.2139501571655273","2.2139501571655273","2.2139501571655273"
"11649024","2.199126720428467","2.199126720428467","2.199126720428467"
"11665408","2.1902480125427246","2.1902480125427246","2.1902480125427246"
"11681792","2.1840810775756836","2.1840810775756836","2.1840810775756836"
"11698176","2.203460931777954","2.203460931777954","2.203460931777954"
"11714560","2.147463083267212","2.147463083267212","2.147463083267212"
"11730944","2.1846866607666016","2.1846866607666016","2.1846866607666016"
"11747328","2.2306456565856934","2.2306456565856934","2.2306456565856934"
"11763712","2.1820669174194336","2.1820669174194336","2.1820669174194336"
"11780096","2.2068064212799072","2.2068064212799072","2.2068064212799072"
"11796480","2.1231720447540283","2.1231720447540283","2.1231720447540283"
"11812864","2.1275689601898193","2.1275689601898193","2.1275689601898193"
"11829248","2.1746296882629395","2.1746296882629395","2.1746296882629395"
"11845632","2.2101902961730957","2.2101902961730957","2.2101902961730957"
"11862016","2.2026634216308594","2.2026634216308594","2.2026634216308594"
"11878400","2.2088468074798584","2.2088468074798584","2.2088468074798584"
"11894784","2.188534736633301","2.188534736633301","2.188534736633301"
"11911168","2.2029504776000977","2.2029504776000977","2.2029504776000977"
"11927552","2.1205546855926514","2.1205546855926514","2.1205546855926514"
"11943936","2.1706671714782715","2.1706671714782715","2.1706671714782715"
"11960320","2.2053725719451904","2.2053725719451904","2.2053725719451904"
"11976704","2.1669466495513916","2.1669466495513916","2.1669466495513916"
"11993088","2.192723035812378","2.192723035812378","2.192723035812378"
"12009472","2.1710104942321777","2.1710104942321777","2.1710104942321777"
"12025856","2.1701483726501465","2.1701483726501465","2.1701483726501465"
"12042240","2.150907516479492","2.150907516479492","2.150907516479492"
"12058624","2.1136186122894287","2.1136186122894287","2.1136186122894287"
"12075008","2.1775760650634766","2.1775760650634766","2.1775760650634766"
"12091392","2.2075462341308594","2.2075462341308594","2.2075462341308594"
"12107776","2.1534082889556885","2.1534082889556885","2.1534082889556885"
"12124160","2.144329071044922","2.144329071044922","2.144329071044922"
"12140544","2.154661178588867","2.154661178588867","2.154661178588867"
"12156928","2.1701130867004395","2.1701130867004395","2.1701130867004395"
"12173312","2.1447060108184814","2.1447060108184814","2.1447060108184814"
"12189696","2.1590681076049805","2.1590681076049805","2.1590681076049805"
"12206080","2.1206536293029785","2.1206536293029785","2.1206536293029785"
"12222464","2.157466411590576","2.157466411590576","2.157466411590576"
"12238848","2.186922073364258","2.186922073364258","2.186922073364258"
"12255232","2.1469883918762207","2.1469883918762207","2.1469883918762207"
"12271616","2.1789627075195312","2.1789627075195312","2.1789627075195312"
"12288000","2.1395621299743652","2.1395621299743652","2.1395621299743652"
"12304384","2.1211142539978027","2.1211142539978027","2.1211142539978027"
"12320768","2.149503707885742","2.149503707885742","2.149503707885742"
"12337152","2.147810459136963","2.147810459136963","2.147810459136963"
"12353536","2.153096914291382","2.153096914291382","2.153096914291382"
"12369920","2.164043664932251","2.164043664932251","2.164043664932251"
"12386304","2.1973352432250977","2.1973352432250977","2.1973352432250977"
"12402688","2.1587696075439453","2.1587696075439453","2.1587696075439453"
"12419072","2.1720399856567383","2.1720399856567383","2.1720399856567383"
"12435456","2.1892313957214355","2.1892313957214355","2.1892313957214355"
"12451840","2.1883931159973145","2.1883931159973145","2.1883931159973145"
"12468224","2.2041563987731934","2.2041563987731934","2.2041563987731934"
"12484608","2.20706844329834","2.20706844329834","2.20706844329834"
"12500992","2.1729888916015625","2.1729888916015625","2.1729888916015625"
"12517376","2.153482437133789","2.153482437133789","2.153482437133789"
"12533760","2.1838436126708984","2.1838436126708984","2.1838436126708984"
"12550144","2.1886720657348633","2.1886720657348633","2.1886720657348633"
"12566528","2.141375780105591","2.141375780105591","2.141375780105591"
"12582912","2.1584014892578125","2.1584014892578125","2.1584014892578125"
"12599296","2.1287403106689453","2.1287403106689453","2.1287403106689453"
"12615680","2.136423349380493","2.136423349380493","2.136423349380493"
"12632064","2.164626121520996","2.164626121520996","2.164626121520996"
"12648448","2.1614482402801514","2.1614482402801514","2.1614482402801514"
"12664832","2.1425890922546387","2.1425890922546387","2.1425890922546387"
"12681216","2.1440134048461914","2.1440134048461914","2.1440134048461914"
"12697600","2.138423442840576","2.138423442840576","2.138423442840576"
"12713984","2.1370673179626465","2.1370673179626465","2.1370673179626465"
"12730368","2.1148877143859863","2.1148877143859863","2.1148877143859863"
"12746752","2.11904239654541","2.11904239654541","2.11904239654541"
"12763136","2.117837429046631","2.117837429046631","2.117837429046631"
"12779520","2.1363511085510254","2.1363511085510254","2.1363511085510254"
"12795904","2.0993430614471436","2.0993430614471436","2.0993430614471436"
"12812288","2.1096181869506836","2.1096181869506836","2.1096181869506836"
"12828672","2.182974338531494","2.182974338531494","2.182974338531494"
"12845056","2.1438021659851074","2.1438021659851074","2.1438021659851074"
"12861440","2.1260664463043213","2.1260664463043213","2.1260664463043213"
"12877824","2.179535388946533","2.179535388946533","2.179535388946533"
"12894208","2.1894214153289795","2.1894214153289795","2.1894214153289795"
"12910592","2.1681931018829346","2.1681931018829346","2.1681931018829346"
"12926976","2.136425495147705","2.136425495147705","2.136425495147705"
"12943360","2.187084197998047","2.187084197998047","2.187084197998047"
"12959744","2.204362630844116","2.204362630844116","2.204362630844116"
"12976128","2.156949520111084","2.156949520111084","2.156949520111084"
"12992512","2.1746246814727783","2.1746246814727783","2.1746246814727783"
"13008896","2.175959348678589","2.175959348678589","2.175959348678589"
"13025280","2.1748251914978027","2.1748251914978027","2.1748251914978027"
"13041664","2.19891357421875","2.19891357421875","2.19891357421875"
"13058048","2.1614885330200195","2.1614885330200195","2.1614885330200195"
"13074432","2.212444305419922","2.212444305419922","2.212444305419922"
"13090816","2.1786599159240723","2.1786599159240723","2.1786599159240723"
"13107200","2.1673331260681152","2.1673331260681152","2.1673331260681152"
"13123584","2.1521987915039062","2.1521987915039062","2.1521987915039062"
"13139968","2.1709861755371094","2.1709861755371094","2.1709861755371094"
"13156352","2.163706064224243","2.163706064224243","2.163706064224243"
"13172736","2.1634039878845215","2.1634039878845215","2.1634039878845215"
"13189120","2.129941701889038","2.129941701889038","2.129941701889038"
"13205504","2.1572389602661133","2.1572389602661133","2.1572389602661133"
"13221888","2.1111490726470947","2.1111490726470947","2.1111490726470947"
"13238272","2.163939952850342","2.163939952850342","2.163939952850342"
"13254656","2.1586954593658447","2.1586954593658447","2.1586954593658447"
"13271040","2.1202592849731445","2.1202592849731445","2.1202592849731445"
"13287424","2.095012664794922","2.095012664794922","2.095012664794922"
"13303808","2.181671380996704","2.181671380996704","2.181671380996704"
"13320192","2.169888973236084","2.169888973236084","2.169888973236084"
"13336576","2.1117420196533203","2.1117420196533203","2.1117420196533203"
"13352960","2.1563806533813477","2.1563806533813477","2.1563806533813477"
"13369344","2.187053680419922","2.187053680419922","2.187053680419922"
"13385728","2.125436782836914","2.125436782836914","2.125436782836914"
"13402112","2.123781442642212","2.123781442642212","2.123781442642212"
"13418496","2.152191162109375","2.152191162109375","2.152191162109375"
"13434880","2.193857192993164","2.193857192993164","2.193857192993164"
"13451264","2.2132222652435303","2.2132222652435303","2.2132222652435303"
"13467648","2.146239757537842","2.146239757537842","2.146239757537842"
"13484032","2.1813197135925293","2.1813197135925293","2.1813197135925293"
"13500416","2.2121100425720215","2.2121100425720215","2.2121100425720215"
"13516800","2.188565254211426","2.188565254211426","2.188565254211426"
"13533184","2.182497024536133","2.182497024536133","2.182497024536133"
"13549568","2.1374528408050537","2.1374528408050537","2.1374528408050537"
"13565952","2.1501331329345703","2.1501331329345703","2.1501331329345703"
"13582336","2.1900246143341064","2.1900246143341064","2.1900246143341064"
"13598720","2.1582961082458496","2.1582961082458496","2.1582961082458496"
"13615104","2.154916763305664","2.154916763305664","2.154916763305664"
"13631488","2.1935510635375977","2.1935510635375977","2.1935510635375977"
"13647872","2.1614274978637695","2.1614274978637695","2.1614274978637695"
"13664256","2.1348395347595215","2.1348395347595215","2.1348395347595215"
"13680640","2.1398873329162598","2.1398873329162598","2.1398873329162598"
"13697024","2.1998720169067383","2.1998720169067383","2.1998720169067383"
"13713408","2.194288730621338","2.194288730621338","2.194288730621338"
"13729792","2.198589324951172","2.198589324951172","2.198589324951172"
"13746176","2.154902458190918","2.154902458190918","2.154902458190918"
"13762560","2.099609375","2.099609375","2.099609375"
"13778944","2.1825809478759766","2.1825809478759766","2.1825809478759766"
"13795328","2.21460223197937","2.21460223197937","2.21460223197937"
"13811712","2.2223336696624756","2.2223336696624756","2.2223336696624756"
"13828096","2.1691651344299316","2.1691651344299316","2.1691651344299316"
"13844480","2.19474458694458","2.19474458694458","2.19474458694458"
"13860864","2.2333292961120605","2.2333292961120605","2.2333292961120605"
"13877248","2.175729751586914","2.175729751586914","2.175729751586914"
"13893632","2.142186164855957","2.142186164855957","2.142186164855957"
"13910016","2.1800432205200195","2.1800432205200195","2.1800432205200195"
"13926400","2.235898733139038","2.235898733139038","2.235898733139038"
"13942784","2.155858278274536","2.155858278274536","2.155858278274536"
"13959168","2.1599817276000977","2.1599817276000977","2.1599817276000977"
"13975552","2.185184955596924","2.185184955596924","2.185184955596924"
"13991936","2.1511833667755127","2.1511833667755127","2.1511833667755127"
"14008320","2.166795253753662","2.166795253753662","2.166795253753662"
"14024704","2.145847797393799","2.145847797393799","2.145847797393799"
"14041088","2.2005977630615234","2.2005977630615234","2.2005977630615234"
"14057472","2.149162769317627","2.149162769317627","2.149162769317627"
"14073856","2.1575307846069336","2.1575307846069336","2.1575307846069336"
"14090240","2.217949628829956","2.217949628829956","2.217949628829956"
"14106624","2.1378390789031982","2.1378390789031982","2.1378390789031982"
"14123008","2.1726839542388916","2.1726839542388916","2.1726839542388916"
"14139392","2.1842875480651855","2.1842875480651855","2.1842875480651855"
"14155776","2.1717207431793213","2.1717207431793213","2.1717207431793213"
"14172160","2.1862006187438965","2.1862006187438965","2.1862006187438965"
"14188544","2.1797029972076416","2.1797029972076416","2.1797029972076416"
"14204928","2.1697192192077637","2.1697192192077637","2.1697192192077637"
"14221312","2.2124783992767334","2.2124783992767334","2.2124783992767334"
"14237696","2.1852471828460693","2.1852471828460693","2.1852471828460693"
"14254080","2.1793885231018066","2.1793885231018066","2.1793885231018066"
"14270464","2.2185003757476807","2.2185003757476807","2.2185003757476807"
"14286848","2.1796717643737793","2.1796717643737793","2.1796717643737793"
"14303232","2.185851573944092","2.185851573944092","2.185851573944092"
"14319616","2.247500419616699","2.247500419616699","2.247500419616699"
"14336000","2.1594045162200928","2.1594045162200928","2.1594045162200928"
"14352384","2.1625237464904785","2.1625237464904785","2.1625237464904785"
"14368768","2.2128167152404785","2.2128167152404785","2.2128167152404785"
"14385152","2.2158052921295166","2.2158052921295166","2.2158052921295166"
"14401536","2.1837220191955566","2.1837220191955566","2.1837220191955566"
